k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[85, 31, 1, 3]                                                             |  | used linear model with 116 points | iterate failure | actual_k=16
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[170, 62, 2, 6]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[255, 93, 3, 9]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[340, 124, 4, 12]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       5|[0.599438048568835, 0.0218787495319047, 1.891998791043646, 0.6596409664974, 0.0338217931369465, 2.001382569713618, 1.2872955628312632, 0.0202548204736798, 2.111960099523258, -0.0192152908575413, 0.0228856604911107, 2.164040973992921, 1.226059163512904, 0.0312872925064545, 2.215239959405653, 0.2169300384936382, 0.0246465043758591, 2.280034343415028, 1.3267873626141602, 0.0262011750311393, 2.3843348066640315, 4.504745267450963, 0.0499243681242344, 2.4886840031590087, 0.661844761391759, 0.0223143914416815, 2.56872075735219, 4.39169869570135, 0.0402504285389734, 2.700829676961295, 0.234767920178738, 0.0181874008591082, 2.9488538545624485, 0.2337862809775511, 0.0110925716421058, 2.9719536805247366, 0.7099054235487219, 0.0200733633708141, 3.126899080518472, 0.2014432075621499, 0.0247163111109247, 3.229068179910782, -0.0676645386767552, 0.0235667421376033, 3.2494512705699417, 1.377681587158059, 0.0314200646145496, 3.3872977584204658, 0.2463135870733081, 0.0172203857416613, 3.6588840710493433, 0.0659190538235465, 0.0202413680004836, 3.723104605924137, 0.0219039758759803, 0.0225783875855615, 3.827593334928428, 0.4074269563528899, 0.0207266898423417, 3.958039106426927, 0.2623693133983542, 0.0188303613916288, 4.0533591125256, 0.8169853330934784, 0.0102381240301672, 4.171437843403663, 0.9612323998945705, 0.0282908448538636, 4.438675421552892, 0.7457231892490223, 0.0199274883463201, 4.559365039441237, 0.2088202529994773, 0.0162697755762245, 4.599079688283868, 0.4995350913488151, 0.0230580467269807, 4.712731478358893, 0.0426127009792158, 0.0169240163297795, 4.7980464679546335, 0.3773508621661745, 0.0193998501813513, 4.964762557295862, 0.1633938743942168, 0.0139732995639396, 5.38396740338312, 0.2952636877295968, 0.0250886854869197, 5.414246591514849, 0.0951232848848023, 0.0147045824963909, 2.58452044338572, 0.0003138219898442, 0.0204604642526228, 3.8662923142836823, 0.1607446525242261, 0.0187851932551833, 5.199578381818814]|321175.5561988716362976|      0.12500000|[427, 153, 5, 15]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       6|[0.599438048568835, 0.0218787495319047, 1.891998791043646, 0.6596409664974, 0.0338217931369465, 2.001382569713618, 1.2872955628312632, 0.0202548204736798, 2.111960099523258, -0.0192152908575413, 0.0228856604911107, 2.164040973992921, 1.226059163512904, 0.0312872925064545, 2.215239959405653, 0.2169300384936382, 0.0246465043758591, 2.280034343415028, 1.3267873626141602, 0.0262011750311393, 2.3843348066640315, 4.504745267450963, 0.0499243681242344, 2.4886840031590087, 0.661844761391759, 0.0223143914416815, 2.56872075735219, 4.39169869570135, 0.0402504285389734, 2.700829676961295, 0.234767920178738, 0.0181874008591082, 2.9488538545624485, 0.2337862809775511, 0.0110925716421058, 2.9719536805247366, 0.7099054235487219, 0.0200733633708141, 3.126899080518472, 0.2014432075621499, 0.0247163111109247, 3.229068179910782, -0.0676645386767552, 0.0235667421376033, 3.2494512705699417, 1.377681587158059, 0.0314200646145496, 3.3872977584204658, 0.2463135870733081, 0.0172203857416613, 3.6588840710493433, 0.0659190538235465, 0.0202413680004836, 3.723104605924137, 0.0219039758759803, 0.0225783875855615, 3.827593334928428, 0.4074269563528899, 0.0207266898423417, 3.958039106426927, 0.2623693133983542, 0.0188303613916288, 4.0533591125256, 0.8169853330934784, 0.0102381240301672, 4.171437843403663, 0.9612323998945705, 0.0282908448538636, 4.438675421552892, 0.7457231892490223, 0.0199274883463201, 4.559365039441237, 0.2088202529994773, 0.0162697755762245, 4.599079688283868, 0.4995350913488151, 0.0230580467269807, 4.712731478358893, 0.0426127009792158, 0.0169240163297795, 4.7980464679546335, 0.3773508621661745, 0.0193998501813513, 4.964762557295862, 0.1633938743942168, 0.0139732995639396, 5.38396740338312, 0.2952636877295968, 0.0250886854869197, 5.414246591514849, 0.0951232848848023, 0.0147045824963909, 2.58452044338572, 0.0003138219898442, 0.0204604642526228, 3.8662923142836823, 0.1607446525242261, 0.0187851932551833, 5.199578381818814]|321175.5561988716362976|      0.06250000|[515, 181, 6, 18]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       7|[0.599438048568835, 0.0218787495319047, 1.891998791043646, 0.6596409664974, 0.0338217931369465, 2.001382569713618, 1.2872955628312632, 0.0202548204736798, 2.111960099523258, -0.0192152908575413, 0.0228856604911107, 2.164040973992921, 1.226059163512904, 0.0312872925064545, 2.215239959405653, 0.2169300384936382, 0.0246465043758591, 2.280034343415028, 1.3267873626141602, 0.0262011750311393, 2.3843348066640315, 4.504745267450963, 0.0499243681242344, 2.4886840031590087, 0.661844761391759, 0.0223143914416815, 2.56872075735219, 4.39169869570135, 0.0402504285389734, 2.700829676961295, 0.234767920178738, 0.0181874008591082, 2.9488538545624485, 0.2337862809775511, 0.0110925716421058, 2.9719536805247366, 0.7099054235487219, 0.0200733633708141, 3.126899080518472, 0.2014432075621499, 0.0247163111109247, 3.229068179910782, -0.0676645386767552, 0.0235667421376033, 3.2494512705699417, 1.377681587158059, 0.0314200646145496, 3.3872977584204658, 0.2463135870733081, 0.0172203857416613, 3.6588840710493433, 0.0659190538235465, 0.0202413680004836, 3.723104605924137, 0.0219039758759803, 0.0225783875855615, 3.827593334928428, 0.4074269563528899, 0.0207266898423417, 3.958039106426927, 0.2623693133983542, 0.0188303613916288, 4.0533591125256, 0.8169853330934784, 0.0102381240301672, 4.171437843403663, 0.9612323998945705, 0.0282908448538636, 4.438675421552892, 0.7457231892490223, 0.0199274883463201, 4.559365039441237, 0.2088202529994773, 0.0162697755762245, 4.599079688283868, 0.4995350913488151, 0.0230580467269807, 4.712731478358893, 0.0426127009792158, 0.0169240163297795, 4.7980464679546335, 0.3773508621661745, 0.0193998501813513, 4.964762557295862, 0.1633938743942168, 0.0139732995639396, 5.38396740338312, 0.2952636877295968, 0.0250886854869197, 5.414246591514849, 0.0951232848848023, 0.0147045824963909, 2.58452044338572, 0.0003138219898442, 0.0204604642526228, 3.8662923142836823, 0.1607446525242261, 0.0187851932551833, 5.199578381818814]|321175.5561988716362976|      0.03125000|[600, 212, 7, 21]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       8|[0.6006898673841848, 0.0206350727290207, 1.8917257618898278, 0.6579225795722631, 0.0374301791334219, 2.003895836111545, 1.2841503145853073, 0.0247142449665981, 2.115307144189971, -0.0159638368271629, 0.0218848168216582, 2.168860218187487, 1.227001636715495, 0.0349433242706506, 2.2123441606150784, 0.2147859440049123, 0.0227078590993648, 2.27591513596529, 1.3232430925666003, 0.0294458602121866, 2.380398132204213, 4.5061290079755105, 0.0569396228085956, 2.487881211226762, 0.6606197754455346, 0.0244236254075174, 2.56757457285514, 4.38756745323078, 0.0518496762621717, 2.707260340584042, 0.2345311789262394, 0.0144051181177666, 2.9518451167265756, 0.2322314135057665, 0.0144488942510008, 2.972024673048506, 0.7114741493487365, 0.0219581615765941, 3.1252666201811974, 0.1997508557425013, 0.0270239152713359, 3.2280552957176742, -0.0666565741756283, 0.020986306702999, 3.2508657633901463, 1.3785569268180657, 0.0387661783382152, 3.3847721275752645, 0.2481793137995856, 0.0150088136339297, 3.65766262257751, 0.0595308986586897, 0.0197008969258327, 3.7249244462921633, 0.0204185013201364, 0.0238473216882799, 3.8287755392081926, 0.4072967202227232, 0.0188693321140932, 3.953421641627465, 0.2634716302299915, 0.0165207913336398, 4.053490776802147, 0.8159563818053664, 0.018380088003238, 4.176501159623776, 0.9626013541361436, 0.0280342331339858, 4.440518605359782, 0.7485102950551534, 0.0213656606718692, 4.56077592211197, 0.2056050270527849, 0.0157930557752263, 4.604656399241165, 0.4964256781719302, 0.0306832052276074, 4.714545534104366, 0.0399952901929532, 0.016084948022956, 4.8023968563636625, 0.3819570825590167, 0.0205822986150231, 4.964572328979844, 0.164399319242422, 0.0155442451028163, 5.385421346872662, 0.2966278898006471, 0.022882863263509, 5.4136985876993915, 0.0912057943398544, 0.014338103300522, 2.5837727210924424, 0.0010929247372437, 0.0200865719325286, 3.864012578439194, 0.1572611413686352, 0.0197532906118935, 5.2002893038782085]|289754.4121144171222113|      0.06250000|[687, 241, 8, 24]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       9|[0.5953832515729461, 0.0285798047863797, 1.8947190662156719, 0.6565844014190052, 0.0382840635588989, 2.0111988864431884, 1.2859308958293372, 0.0333554827517919, 2.119746979428678, -0.0160397042401332, 0.0208611680738382, 2.175404952140433, 1.227498267885856, 0.0367424010837399, 2.207872069876907, 0.2098440662515986, 0.0319350878789621, 2.280263036259559, 1.3234938088108485, 0.0401737456920751, 2.379370940313, 4.495921842679394, 0.0813094949698985, 2.4833655672744985, 0.6640489775613981, 0.0356632000762837, 2.5679164061887705, 4.391103264389433, 0.0684912656731009, 2.7112041110918024, 0.2406940030208889, 0.0134092362083829, 2.9468249292267883, 0.2297195497658195, 0.0150505534302572, 2.9709108124222285, 0.7067736130241344, 0.0286798351361777, 3.122158088994738, 0.2058950843245854, 0.0233885333033314, 3.223305579910267, -0.0686095197586685, 0.0237595948516287, 3.2424404763568084, 1.379485286999059, 0.0405803520808316, 3.369055140089852, 0.2527153300799668, 0.0135482077711328, 3.663959981314856, 0.0682485823292523, 0.0191445404541672, 3.7220672210473813, 0.0118790821805257, 0.0295759855789347, 3.8232686329509216, 0.4085459791385139, 0.0216020908295621, 3.9593098333864387, 0.264759409513936, 0.0111718229814862, 4.052516345289634, 0.8283426522279573, 0.0313632086481113, 4.178564048066227, 0.9596830694443965, 0.035662583684538, 4.442099299105943, 0.755085048439265, 0.0283666646953861, 4.557651914670699, 0.2019566415945331, 0.0247862520512955, 4.603129082731296, 0.4901380912371754, 0.0295350934166232, 4.715600593576286, 0.0403494554134347, 0.0108681777700588, 4.810745226669248, 0.38192530205667, 0.029801386291099, 4.971050169098659, 0.1612117162788265, 0.0133320336749448, 5.390404879849819, 0.3028989264862385, 0.0250069621272473, 5.4178923119057165, 0.09683878635926, 0.0157862973927007, 2.588621163426443, -0.009477869991376, 0.0204643826974301, 3.8712336631393858, 0.1487805339112893, 0.0202437144025752, 5.203465371414739]|257380.8843048695125617|      0.12500000|[772, 272, 9, 27]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
      10|[0.5953832515729461, 0.0285798047863797, 1.8947190662156719, 0.6565844014190052, 0.0382840635588989, 2.0111988864431884, 1.2859308958293372, 0.0333554827517919, 2.119746979428678, -0.0160397042401332, 0.0208611680738382, 2.175404952140433, 1.227498267885856, 0.0367424010837399, 2.207872069876907, 0.2098440662515986, 0.0319350878789621, 2.280263036259559, 1.3234938088108485, 0.0401737456920751, 2.379370940313, 4.495921842679394, 0.0813094949698985, 2.4833655672744985, 0.6640489775613981, 0.0356632000762837, 2.5679164061887705, 4.391103264389433, 0.0684912656731009, 2.7112041110918024, 0.2406940030208889, 0.0134092362083829, 2.9468249292267883, 0.2297195497658195, 0.0150505534302572, 2.9709108124222285, 0.7067736130241344, 0.0286798351361777, 3.122158088994738, 0.2058950843245854, 0.0233885333033314, 3.223305579910267, -0.0686095197586685, 0.0237595948516287, 3.2424404763568084, 1.379485286999059, 0.0405803520808316, 3.369055140089852, 0.2527153300799668, 0.0135482077711328, 3.663959981314856, 0.0682485823292523, 0.0191445404541672, 3.7220672210473813, 0.0118790821805257, 0.0295759855789347, 3.8232686329509216, 0.4085459791385139, 0.0216020908295621, 3.9593098333864387, 0.264759409513936, 0.0111718229814862, 4.052516345289634, 0.8283426522279573, 0.0313632086481113, 4.178564048066227, 0.9596830694443965, 0.035662583684538, 4.442099299105943, 0.755085048439265, 0.0283666646953861, 4.557651914670699, 0.2019566415945331, 0.0247862520512955, 4.603129082731296, 0.4901380912371754, 0.0295350934166232, 4.715600593576286, 0.0403494554134347, 0.0108681777700588, 4.810745226669248, 0.38192530205667, 0.029801386291099, 4.971050169098659, 0.1612117162788265, 0.0133320336749448, 5.390404879849819, 0.3028989264862385, 0.0250069621272473, 5.4178923119057165, 0.09683878635926, 0.0157862973927007, 2.588621163426443, -0.009477869991376, 0.0204643826974301, 3.8712336631393858, 0.1487805339112893, 0.0202437144025752, 5.203465371414739]|257380.8843048695125617|      0.06250000|[860, 300, 10, 30]                                                         |  | used linear model with 116 points | iterate failure | actual_k=16
      11|[0.5927198235271924, 0.0264679956262659, 1.8994580965605736, 0.6575866426925226, 0.0316593267051117, 2.003356268422688, 1.2941211423367427, 0.0397991452782909, 2.1088572738438045, -0.0128514663629855, 0.0226791725638704, 2.1825890923768134, 1.2176189731629565, 0.0427387593778136, 2.2031875889001857, 0.2050251980506128, 0.0293416135198739, 2.2864860809246816, 1.3172850461904446, 0.041903208879792, 2.3734767288187264, 4.496950699485286, 0.0998890529886637, 2.484008237869121, 0.6536758538198624, 0.0343150114683679, 2.573544765304763, 4.397955105581759, 0.0900115498866491, 2.715722673430822, 0.2417618434006494, 0.0184860041288996, 2.9508885783169374, 0.2326836838765308, 0.0114411411558709, 2.975118808700587, 0.7104987070666268, 0.0432206480747722, 3.1261960728524407, 0.2018146096365992, 0.0243796226882453, 3.2339864936062876, -0.0739089492845053, 0.031730539175464, 3.240401314167072, 1.3802770127027402, 0.0562567873953507, 3.3713168543542347, 0.2528358314167364, 0.0279990704705993, 3.6601556602705965, 0.0649354056720677, 0.0149683399747739, 3.719162875885619, 0.0182161309512508, 0.0317110845924499, 3.818904597809302, 0.4092472116652822, 0.0281119147795365, 3.9649536915939483, 0.259643279794849, 0.0122989994400723, 4.056794963150772, 0.8242325961179334, 0.0303359653688253, 4.174484308243445, 0.9606853331703603, 0.0377325233556816, 4.443916794518528, 0.7599567304684719, 0.0350927869607488, 4.553475376737564, 0.2015026610139342, 0.0099818543028179, 4.607831453269488, 0.489851081603443, 0.0287369285925717, 4.719335360855726, 0.0401510181273641, 0.0122785340063244, 4.806495119524509, 0.374599930466627, 0.0337921217179552, 4.9696226748698615, 0.1647891592003169, 0.0098193097653384, 5.393305036196453, 0.3023146057375459, 0.0232399044538982, 5.423920160385788, 0.0956475090559617, 0.020779873427604, 2.5943946553867465, -0.0178835016631837, 0.0192184897863767, 3.885486117819744, 0.1447480692341641, 0.0221322720327379, 5.204572576484132]|237626.2355408555304166|      0.12500000|[948, 328, 11, 33]                                                         |  | used linear model with 116 points | iterate success | actual_k=16
