k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.8901571973288799, 0.8865731344261717, 0.88764487774565, 0.8913522624422888, 0.8881614246169703, 0.889518525885044, 0.8855302494607646, 0.888993128586383, 0.8880386563707237, 0.8880291598995717, 1.0439647616593495, 0.6530772820006776, 0.9880781008809062, 0.9842040491418665, 0.9913312925960316, 0.9917549458679166, 0.9703845996460954, 0.9653324751025376, 0.9799536295386287, 0.9975778530424538, 0.9901395942023619, 0.9953834676430973]|  1.3729802370071411|      1.00000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.8901571973288799, 0.8865731344261717, 0.88764487774565, 0.8913522624422888, 0.8881614246169703, 0.889518525885044, 0.8855302494607646, 0.888993128586383, 0.8880386563707237, 0.8880291598995717, 1.0439647616593495, 0.6530772820006776, 0.9880781008809062, 0.9842040491418665, 0.9913312925960316, 0.9917549458679166, 0.9703845996460954, 0.9653324751025376, 0.9799536295386287, 0.9975778530424538, 0.9901395942023619, 0.9953834676430973]|  1.3729802370071411|      0.50000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.7780067484762523, 0.7770232319763328, 0.7749300283329291, 0.7744749084252596, 0.7772561288267088, 0.7781411511955054, 0.7754402306847582, 0.7716185377411204, 0.7739362565283043, 0.7735811325914212, 1.0707776649370166, 0.3097625414469721, 0.973027221032484, 0.9730669764089787, 0.9791955618291094, 0.9761605909839806, 0.9430833170298413, 0.9266280952794349, 0.9581666989663681, 0.9891618181380116, 0.9795161195970711, 0.984885394433874]|  1.2272485494613647|      1.00000000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.7780067484762523, 0.7770232319763328, 0.7749300283329291, 0.7744749084252596, 0.7772561288267088, 0.7781411511955054, 0.7754402306847582, 0.7716185377411204, 0.7739362565283043, 0.7735811325914212, 1.0707776649370166, 0.3097625414469721, 0.973027221032484, 0.9730669764089787, 0.9791955618291094, 0.9761605909839806, 0.9430833170298413, 0.9266280952794349, 0.9581666989663681, 0.9891618181380116, 0.9795161195970711, 0.984885394433874]|  1.2272485494613647|      0.50000000|[561, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.6665515651447531, 0.6655002833724153, 0.6578869004306689, 0.6607910371312697, 0.6611015575634419, 0.6643642623839967, 0.666209375562091, 0.6607032043513452, 0.6545787357366528, 0.6637919408783585, 1.091881545787958, -0.0329229093860669, 0.9624762105205279, 0.9546728490753345, 0.9650652135658484, 0.963951740020909, 0.9110435425305495, 0.8924338005125565, 0.9383357216927649, 0.9872814115182716, 0.9668413459923545, 0.9740972257051159]|  1.0931686162948608|      1.00000000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.6665515651447531, 0.6655002833724153, 0.6578869004306689, 0.6607910371312697, 0.6611015575634419, 0.6643642623839967, 0.666209375562091, 0.6607032043513452, 0.6545787357366528, 0.6637919408783585, 1.091881545787958, -0.0329229093860669, 0.9624762105205279, 0.9546728490753345, 0.9650652135658484, 0.963951740020909, 0.9110435425305495, 0.8924338005125565, 0.9383357216927649, 0.9872814115182716, 0.9668413459923545, 0.9740972257051159]|  1.0931686162948608|      0.50000000|[785, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.5458834835399436, 0.5539170366685262, 0.5364684588411671, 0.538627721712155, 0.5457263516542175, 0.5450449374472005, 0.5512207055080948, 0.5404326077172745, 0.5407567882032769, 0.5420703017164745, 1.1090818032576715, -0.3563624364009199, 0.9478785056987463, 0.9453762121149877, 0.9458395638870358, 0.9436595321857354, 0.875475995596582, 0.8436996083770114, 0.916223361882529, 0.9813686507483836, 0.9594972053999782, 0.9637669522620517]|  0.9722012877464294|      1.00000000|[897, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.5458834835399436, 0.5539170366685262, 0.5364684588411671, 0.538627721712155, 0.5457263516542175, 0.5450449374472005, 0.5512207055080948, 0.5404326077172745, 0.5407567882032769, 0.5420703017164745, 1.1090818032576715, -0.3563624364009199, 0.9478785056987463, 0.9453762121149877, 0.9458395638870358, 0.9436595321857354, 0.875475995596582, 0.8436996083770114, 0.916223361882529, 0.9813686507483836, 0.9594972053999782, 0.9637669522620517]|  0.9722012877464294|      0.50000000|[1009, 144, 0, 18]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.5458834835399436, 0.5539170366685262, 0.5364684588411671, 0.538627721712155, 0.5457263516542175, 0.5450449374472005, 0.5512207055080948, 0.5404326077172745, 0.5407567882032769, 0.5420703017164745, 1.1090818032576715, -0.3563624364009199, 0.9478785056987463, 0.9453762121149877, 0.9458395638870358, 0.9436595321857354, 0.875475995596582, 0.8436996083770114, 0.916223361882529, 0.9813686507483836, 0.9594972053999782, 0.9637669522620517]|  0.9722012877464294|      0.25000000|[1121, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[0.4876818681256179, 0.492165985954595, 0.4758174369067062, 0.4810343394299005, 0.4878993339774205, 0.4850339570606205, 0.4910112799700508, 0.4807605258941184, 0.4790795849315047, 0.4811890472490302, 1.1079660751647524, -0.5141825415111692, 0.9375196049513305, 0.9375166854028921, 0.9352041472320601, 0.9360673233826212, 0.8555772896004995, 0.8176396158114343, 0.9017901513790456, 0.975477610216306, 0.9519737020372976, 0.9575181827978725]|  0.9164859056472778|      0.50000000|[1233, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
