k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.50000000|[99, 6, 1, 3]                                                              |  | used linear model with 105 points | iterate failure | actual_k=4
       2|[0.9994692642228095, 0.9637576323964754, 0.9508822543752483, 1.026783455849545, 1.0430907467706125, 1.0077253693217643, 1.0036951915481387, 0.9543620118559636, 1.0274303143271237, 0.9875264406857908, 1.0334799460286528, 0.993473718070989, 0.9528946984217926, 1.0449839474942315, 1.0874728779220304, 0.9264955748977773, 0.9552472738047105, 0.9868066244263884, 0.854310881120502, 1.0191224179131686, 0.9711960989307193, 1.0091330619321788, 1.0052430068976415, 1.016957769727811, 0.9907506156438913, 0.9752278486039537, 1.0409608884763577, 1.022144400415864, 0.9020074267167711, 1.0137900309328718, 1.00080923593609, 1.0008086524198114, 1.0191247842260485, 0.9678078513682385, 0.9338267788483948, 0.9416417448133607, 1.0503584991837853, 0.9909907638794702, 0.9785156075531192, 0.9139040017458374, 1.0470387185184558, 0.9521225826464644, 0.9739989179897431, 1.0074056909103972, 0.9791976543530968, 1.1142893580907614, 1.0540752098482131, 1.0319899707191966, 0.9890298266342502, 1.0825191924754214, 1.0149412508242146, 1.0371452489030537, 1.0327433530917842, 0.9583101571484202, 1.0101752644130466, 0.9980720913477997, 0.9464249138504355, 0.9647764058180643, 1.0323461946668437, 1.0983116151062293, 1.0969172860035326, 1.0407006871308404, 1.0030562013113302, 1.055232940050895, 1.070945693241404, 1.1136269788908, 0.9927484339140091, 1.0322190918753458, 0.9897928392982238, 1.0403098727098574, 1.0330909473732135, 1.0324355084388388, 0.9434236300977574, 1.015269978340692, 1.0298301264104557, 1.114987556150596, 1.0083888820826312, 1.0431212154533518, 0.9997161999663435, 1.0216211082512385, 1.1128266012512316, 1.0440062723298562, 0.9904910962560544, 0.9683477334869696, 1.0698347364019745, 1.0359503635685092, 0.995281695047508, 0.9931780184317142, 1.111529946392426, 0.9752418383122544, 1.0339766039497327, 1.0014677524780928, 1.1270950622543314, 0.9630104846648282, 1.0142628596509868, 0.9582326004877335, 0.9944182647611733, 0.9756046007804847, 1.0463555035676047, 1.0217973302315333]|327973.9618041738867760|      1.00000000|[197, 13, 2, 6]                                                            |  | used linear model with 105 points | iterate success | actual_k=4
       3|[1.1275119687476653, 0.9009977704775632, 0.9733511170349306, 1.0750285048065422, 1.039014470019607, 1.0754543043823548, 0.9872624411683995, 0.9073741830496912, 1.0487121159485384, 1.0711031958855803, 1.0107005416679333, 0.9173297410228154, 0.9282143120423626, 1.1727008894063011, 1.230738362087253, 0.984804935598053, 0.8661092196997097, 1.057334242582598, 0.9153203160766228, 1.1788962775418004, 1.000253653059445, 1.09614619284328, 0.8712036396527763, 1.0539944280646607, 0.9642815802535026, 0.9830393900472253, 1.1020837293622012, 0.9845265775230267, 0.8284837402912051, 1.0929817236071762, 1.0907800848529539, 0.9631462098001987, 1.041353191317928, 1.0627952173654207, 1.1388458780267603, 0.945102188482851, 1.1343436557435174, 1.0762242937938604, 0.8496601290818453, 0.8198030109839263, 0.9837627802837582, 1.0019557802341192, 1.0249603727379897, 0.9923336721890382, 0.9668591728239659, 1.0549131625430639, 1.194012128188723, 0.9902032956094933, 1.0371617154285158, 1.1585536996069288, 1.1508805286308934, 0.9910732856221233, 1.1074002103283973, 0.9347779246217488, 1.1466232329359336, 1.0088998408043997, 0.986200043358097, 0.9669688528483308, 1.1768556919123143, 1.3339033503676407, 1.0799833751577457, 1.0334324732513738, 0.9456068220557287, 1.0947382756353101, 1.0281163650405545, 1.2884161395978613, 1.0902111300634092, 1.0258135074923527, 1.1469805178887515, 1.1543923451299685, 0.9556111106895042, 1.0945435674446404, 1.0000979345024184, 0.9656931997092569, 1.157518924003604, 1.1198810710552463, 0.9946312613442383, 1.2135523466484222, 1.1648934714262298, 1.063522520750549, 1.2636621801739794, 1.1520863310548515, 1.0445548656755894, 1.038342432223344, 1.2722386669525692, 1.312138601527382, 0.934039966896651, 1.142751310828937, 1.2917038745249836, 1.0066281129462187, 1.1515820103022505, 1.048851566637671, 1.2755198399820171, 0.9416734461227135, 1.023511918090283, 1.0082229000581235, 1.0183329565310368, 1.264908232016829, 1.2351067631229686, 1.0981887125972838]|326524.1323982042958960|      2.00000000|[295, 20, 3, 9]                                                            |  | used linear model with 105 points | iterate success | actual_k=4
       4|[1.1275119687476653, 0.9009977704775632, 0.9733511170349306, 1.0750285048065422, 1.039014470019607, 1.0754543043823548, 0.9872624411683995, 0.9073741830496912, 1.0487121159485384, 1.0711031958855803, 1.0107005416679333, 0.9173297410228154, 0.9282143120423626, 1.1727008894063011, 1.230738362087253, 0.984804935598053, 0.8661092196997097, 1.057334242582598, 0.9153203160766228, 1.1788962775418004, 1.000253653059445, 1.09614619284328, 0.8712036396527763, 1.0539944280646607, 0.9642815802535026, 0.9830393900472253, 1.1020837293622012, 0.9845265775230267, 0.8284837402912051, 1.0929817236071762, 1.0907800848529539, 0.9631462098001987, 1.041353191317928, 1.0627952173654207, 1.1388458780267603, 0.945102188482851, 1.1343436557435174, 1.0762242937938604, 0.8496601290818453, 0.8198030109839263, 0.9837627802837582, 1.0019557802341192, 1.0249603727379897, 0.9923336721890382, 0.9668591728239659, 1.0549131625430639, 1.194012128188723, 0.9902032956094933, 1.0371617154285158, 1.1585536996069288, 1.1508805286308934, 0.9910732856221233, 1.1074002103283973, 0.9347779246217488, 1.1466232329359336, 1.0088998408043997, 0.986200043358097, 0.9669688528483308, 1.1768556919123143, 1.3339033503676407, 1.0799833751577457, 1.0334324732513738, 0.9456068220557287, 1.0947382756353101, 1.0281163650405545, 1.2884161395978613, 1.0902111300634092, 1.0258135074923527, 1.1469805178887515, 1.1543923451299685, 0.9556111106895042, 1.0945435674446404, 1.0000979345024184, 0.9656931997092569, 1.157518924003604, 1.1198810710552463, 0.9946312613442383, 1.2135523466484222, 1.1648934714262298, 1.063522520750549, 1.2636621801739794, 1.1520863310548515, 1.0445548656755894, 1.038342432223344, 1.2722386669525692, 1.312138601527382, 0.934039966896651, 1.142751310828937, 1.2917038745249836, 1.0066281129462187, 1.1515820103022505, 1.048851566637671, 1.2755198399820171, 0.9416734461227135, 1.023511918090283, 1.0082229000581235, 1.0183329565310368, 1.264908232016829, 1.2351067631229686, 1.0981887125972838]|326524.1323982042958960|      1.00000000|[394, 26, 4, 12]                                                           |  | used linear model with 105 points | iterate failure | actual_k=4
       5|[1.1275119687476653, 0.9009977704775632, 0.9733511170349306, 1.0750285048065422, 1.039014470019607, 1.0754543043823548, 0.9872624411683995, 0.9073741830496912, 1.0487121159485384, 1.0711031958855803, 1.0107005416679333, 0.9173297410228154, 0.9282143120423626, 1.1727008894063011, 1.230738362087253, 0.984804935598053, 0.8661092196997097, 1.057334242582598, 0.9153203160766228, 1.1788962775418004, 1.000253653059445, 1.09614619284328, 0.8712036396527763, 1.0539944280646607, 0.9642815802535026, 0.9830393900472253, 1.1020837293622012, 0.9845265775230267, 0.8284837402912051, 1.0929817236071762, 1.0907800848529539, 0.9631462098001987, 1.041353191317928, 1.0627952173654207, 1.1388458780267603, 0.945102188482851, 1.1343436557435174, 1.0762242937938604, 0.8496601290818453, 0.8198030109839263, 0.9837627802837582, 1.0019557802341192, 1.0249603727379897, 0.9923336721890382, 0.9668591728239659, 1.0549131625430639, 1.194012128188723, 0.9902032956094933, 1.0371617154285158, 1.1585536996069288, 1.1508805286308934, 0.9910732856221233, 1.1074002103283973, 0.9347779246217488, 1.1466232329359336, 1.0088998408043997, 0.986200043358097, 0.9669688528483308, 1.1768556919123143, 1.3339033503676407, 1.0799833751577457, 1.0334324732513738, 0.9456068220557287, 1.0947382756353101, 1.0281163650405545, 1.2884161395978613, 1.0902111300634092, 1.0258135074923527, 1.1469805178887515, 1.1543923451299685, 0.9556111106895042, 1.0945435674446404, 1.0000979345024184, 0.9656931997092569, 1.157518924003604, 1.1198810710552463, 0.9946312613442383, 1.2135523466484222, 1.1648934714262298, 1.063522520750549, 1.2636621801739794, 1.1520863310548515, 1.0445548656755894, 1.038342432223344, 1.2722386669525692, 1.312138601527382, 0.934039966896651, 1.142751310828937, 1.2917038745249836, 1.0066281129462187, 1.1515820103022505, 1.048851566637671, 1.2755198399820171, 0.9416734461227135, 1.023511918090283, 1.0082229000581235, 1.0183329565310368, 1.264908232016829, 1.2351067631229686, 1.0981887125972838]|326524.1323982042958960|      0.50000000|[492, 33, 5, 15]                                                           |  | used linear model with 105 points | iterate failure | actual_k=4
       6|[1.1041930950128658, 1.0162787438289693, 0.9556005467514772, 1.002909337384723, 1.0048134303336524, 1.1578734950458367, 0.937221943964129, 0.894742843450543, 1.0749631206809815, 0.9810334903652527, 0.9673552061780558, 0.910210133570828, 0.8057412622210866, 1.2564591156758773, 1.2177454404749997, 0.9273228869934916, 0.8572065143942929, 1.0067047437569192, 0.9655308545573573, 1.1711165134620651, 0.9809499101466927, 1.0765335448441347, 0.8633148351758089, 1.0904438905821263, 0.9920147347290409, 1.052657636317151, 1.1462992830694954, 0.9613756362392645, 0.9416810954548702, 1.1181849577717866, 1.0661907428318664, 0.9460427041486555, 1.0393933328967107, 1.0403942553514984, 1.225965145088947, 0.9924377856803192, 1.136994265084398, 1.096147055479971, 0.8413313612101364, 0.8581324242977424, 1.0481978213424923, 0.9209415618407965, 1.0547592062046447, 1.0035740124399435, 1.0147013025175025, 1.0105661314059105, 1.2088663483426592, 1.0316614495602419, 1.04597056178413, 1.1593627720781639, 1.1394582125302772, 0.9988328409421153, 1.0999337627297392, 1.0577351049827508, 1.1056499832261841, 1.0899796554237722, 1.0065396295101288, 0.882457106892562, 1.1572323311149115, 1.320435764757981, 1.1022708931312042, 1.0133954409050387, 0.9599748513184391, 1.1222278117041746, 1.0081539315920598, 1.3414177093440875, 1.110291754162813, 1.0869265754864514, 1.1623659156922803, 1.2192918799082464, 0.9955967215580419, 1.0346155013663676, 1.0414329025240507, 1.0171269563147525, 1.1421436026963747, 1.1924544979081357, 1.0443812964117998, 1.2691432164137002, 1.2429503535553559, 1.0544328045091937, 1.2119564284306543, 1.1506173658617782, 1.1325169451733261, 1.0924042111822645, 1.2812339689389753, 1.3631396072916717, 0.958647752780632, 1.1970372306906631, 1.3664598680904676, 0.9790765914328748, 1.178442087382047, 1.0205802114796103, 1.3187847650748914, 0.9800554898822176, 1.062669180363853, 1.093944534695263, 1.0822380736214967, 1.2398853354758845, 1.3033123227028751, 1.1480712464398404]|326020.7609683439950459|      1.00000000|[590, 40, 6, 18]                                                           |  | used linear model with 105 points | iterate success | actual_k=4
       7|[1.1041930950128658, 1.0162787438289693, 0.9556005467514772, 1.002909337384723, 1.0048134303336524, 1.1578734950458367, 0.937221943964129, 0.894742843450543, 1.0749631206809815, 0.9810334903652527, 0.9673552061780558, 0.910210133570828, 0.8057412622210866, 1.2564591156758773, 1.2177454404749997, 0.9273228869934916, 0.8572065143942929, 1.0067047437569192, 0.9655308545573573, 1.1711165134620651, 0.9809499101466927, 1.0765335448441347, 0.8633148351758089, 1.0904438905821263, 0.9920147347290409, 1.052657636317151, 1.1462992830694954, 0.9613756362392645, 0.9416810954548702, 1.1181849577717866, 1.0661907428318664, 0.9460427041486555, 1.0393933328967107, 1.0403942553514984, 1.225965145088947, 0.9924377856803192, 1.136994265084398, 1.096147055479971, 0.8413313612101364, 0.8581324242977424, 1.0481978213424923, 0.9209415618407965, 1.0547592062046447, 1.0035740124399435, 1.0147013025175025, 1.0105661314059105, 1.2088663483426592, 1.0316614495602419, 1.04597056178413, 1.1593627720781639, 1.1394582125302772, 0.9988328409421153, 1.0999337627297392, 1.0577351049827508, 1.1056499832261841, 1.0899796554237722, 1.0065396295101288, 0.882457106892562, 1.1572323311149115, 1.320435764757981, 1.1022708931312042, 1.0133954409050387, 0.9599748513184391, 1.1222278117041746, 1.0081539315920598, 1.3414177093440875, 1.110291754162813, 1.0869265754864514, 1.1623659156922803, 1.2192918799082464, 0.9955967215580419, 1.0346155013663676, 1.0414329025240507, 1.0171269563147525, 1.1421436026963747, 1.1924544979081357, 1.0443812964117998, 1.2691432164137002, 1.2429503535553559, 1.0544328045091937, 1.2119564284306543, 1.1506173658617782, 1.1325169451733261, 1.0924042111822645, 1.2812339689389753, 1.3631396072916717, 0.958647752780632, 1.1970372306906631, 1.3664598680904676, 0.9790765914328748, 1.178442087382047, 1.0205802114796103, 1.3187847650748914, 0.9800554898822176, 1.062669180363853, 1.093944534695263, 1.0822380736214967, 1.2398853354758845, 1.3033123227028751, 1.1480712464398404]|326020.7609683439950459|      0.50000000|[688, 47, 7, 21]                                                           |  | used linear model with 105 points | iterate failure | actual_k=4
       8|[1.0687383552289016, 1.0108492706628185, 0.9509256927367774, 1.0239925724839902, 1.016408125588811, 1.1292361810742855, 0.933972116385443, 0.9344338543665717, 1.0760241716982253, 0.9851150940924631, 0.9728254235853775, 0.864417028751483, 0.8280124898668991, 1.2484753912612327, 1.1985767873936553, 0.9035548209432005, 0.8457038250756973, 1.0497218996649453, 0.9501218371166675, 1.1671702405034294, 0.994111313290721, 1.0646587601657354, 0.8702437878296958, 1.1646007040354682, 1.0257080413458024, 1.0745365108260265, 1.193471993704841, 0.9895219283422859, 0.990843449096197, 1.1948953722934266, 1.119588694240476, 0.9670463726826327, 1.0585259809410141, 1.0341373906599467, 1.2149064487117713, 1.0309296309447917, 1.1919681329971237, 1.0477537004121538, 0.8587438915566477, 0.8826707869371155, 1.058100954091567, 1.0005790149704037, 1.041816682522105, 1.0148591249360042, 1.1052684024878867, 1.0118383797062154, 1.2522700496022634, 1.0578133062840258, 1.071307728166544, 1.192976313113801, 1.2033710629919288, 1.0530773901393726, 1.1732244160975165, 1.1023207475299743, 1.1332270430323397, 1.1413674952122634, 1.05896939850486, 0.9231365758856602, 1.209753125994214, 1.3988433019093969, 1.1141157706850155, 1.0590853864650522, 0.9888320837125196, 1.1665062164180577, 1.02706893364638, 1.4241611152343925, 1.1590566172885663, 1.0805782061961968, 1.2659719987024518, 1.276960260192928, 1.029320069254377, 1.115053079354282, 1.0805548409618324, 1.0305516064088638, 1.2230528415421653, 1.2922668576197853, 1.0824179059235255, 1.3477266177210299, 1.3101627410142571, 1.115055308725329, 1.2349549876505648, 1.1422426058790422, 1.1784738126949048, 1.105881895664234, 1.3453818051519317, 1.4595536488217349, 1.0694113373665415, 1.271230753652251, 1.4499707222634466, 1.0507768763910694, 1.2439157554772762, 1.1016228923287414, 1.3869947786942263, 1.043605608733007, 1.1006289062011556, 1.110984148792248, 1.1349830202623747, 1.3598730886086094, 1.361038664752539, 1.1757585976729659]|324926.9327038291376084|      1.00000000|[786, 54, 8, 24]                                                           |  | used linear model with 105 points | iterate success | actual_k=4
       9|[1.0420741868239352, 0.9457643752994407, 0.9574483349402083, 1.055992414993258, 1.0134729095412294, 1.148711716047789, 1.0202892969087884, 0.9398732486120631, 1.0001053529405586, 0.9751968503097409, 0.9402437057077475, 1.003421745915231, 0.8479372431309307, 1.126715313625025, 1.0745653812544242, 0.9469218670060059, 0.9032412629436752, 0.98815712589645, 1.103532538734726, 1.2038291542596642, 1.0642434527002747, 1.1262627116717019, 0.8468973617039344, 0.9392467940405611, 1.1809333028116635, 1.019620129932785, 1.2605473650812062, 1.0121356347281603, 1.1999634925586646, 1.1928168224791351, 0.9887793150546803, 1.0132223658243966, 1.0540640837665176, 0.9657234576123542, 1.2896315648971701, 1.0680267859537245, 1.3474530540380991, 1.0783796419070601, 0.6809612710332831, 0.8297652676272497, 1.144874302410867, 1.1306293857267655, 1.1938750363673383, 1.0960093759768856, 1.3921291009596573, 1.0103513553746264, 1.3163545727363108, 1.0079552269399257, 1.080337991935984, 1.0629635453704627, 1.2427108774417943, 1.0594989594680135, 1.0551091105613029, 1.2130897643999625, 1.1888921745496768, 1.132883899407932, 1.0000967139808086, 0.7857619291874054, 1.3504841893231487, 1.2759715097945252, 1.1875251620930938, 1.1518887571675192, 1.2518679804902475, 1.2328273479417038, 1.1917262782204197, 1.5508361495566036, 1.348713386128245, 1.0532078957219146, 1.3335248223644933, 1.4059236934224175, 1.0422722653515895, 1.2615471324228122, 1.0481946387034071, 0.9693121118402221, 1.2421818318518958, 1.354499288892551, 1.120410865823588, 1.4300622050957192, 1.2411429515811268, 1.2116294256885591, 1.2620605887197178, 1.2270541636693912, 1.11749996379885, 1.1583766236791544, 1.4108272310991263, 1.4145236472181453, 1.1509543761846832, 1.1038868576951495, 1.5684014455512125, 1.019164614623486, 1.2244764094393485, 1.2508528496235987, 1.4176208695611783, 1.0420282074810967, 1.215424448979509, 1.2144307259339608, 1.1261459074490068, 1.4064854474921278, 1.3831730529746546, 1.4178594221811491]|323925.5187694599735551|      2.00000000|[884, 61, 9, 27]                                                           |  | used linear model with 105 points | iterate success | actual_k=4
      10|[1.0420741868239352, 0.9457643752994407, 0.9574483349402083, 1.055992414993258, 1.0134729095412294, 1.148711716047789, 1.0202892969087884, 0.9398732486120631, 1.0001053529405586, 0.9751968503097409, 0.9402437057077475, 1.003421745915231, 0.8479372431309307, 1.126715313625025, 1.0745653812544242, 0.9469218670060059, 0.9032412629436752, 0.98815712589645, 1.103532538734726, 1.2038291542596642, 1.0642434527002747, 1.1262627116717019, 0.8468973617039344, 0.9392467940405611, 1.1809333028116635, 1.019620129932785, 1.2605473650812062, 1.0121356347281603, 1.1999634925586646, 1.1928168224791351, 0.9887793150546803, 1.0132223658243966, 1.0540640837665176, 0.9657234576123542, 1.2896315648971701, 1.0680267859537245, 1.3474530540380991, 1.0783796419070601, 0.6809612710332831, 0.8297652676272497, 1.144874302410867, 1.1306293857267655, 1.1938750363673383, 1.0960093759768856, 1.3921291009596573, 1.0103513553746264, 1.3163545727363108, 1.0079552269399257, 1.080337991935984, 1.0629635453704627, 1.2427108774417943, 1.0594989594680135, 1.0551091105613029, 1.2130897643999625, 1.1888921745496768, 1.132883899407932, 1.0000967139808086, 0.7857619291874054, 1.3504841893231487, 1.2759715097945252, 1.1875251620930938, 1.1518887571675192, 1.2518679804902475, 1.2328273479417038, 1.1917262782204197, 1.5508361495566036, 1.348713386128245, 1.0532078957219146, 1.3335248223644933, 1.4059236934224175, 1.0422722653515895, 1.2615471324228122, 1.0481946387034071, 0.9693121118402221, 1.2421818318518958, 1.354499288892551, 1.120410865823588, 1.4300622050957192, 1.2411429515811268, 1.2116294256885591, 1.2620605887197178, 1.2270541636693912, 1.11749996379885, 1.1583766236791544, 1.4108272310991263, 1.4145236472181453, 1.1509543761846832, 1.1038868576951495, 1.5684014455512125, 1.019164614623486, 1.2244764094393485, 1.2508528496235987, 1.4176208695611783, 1.0420282074810967, 1.215424448979509, 1.2144307259339608, 1.1261459074490068, 1.4064854474921278, 1.3831730529746546, 1.4178594221811491]|323925.5187694599735551|      1.00000000|[983, 67, 10, 30]                                                          |  | used linear model with 105 points | iterate failure | actual_k=4
      11|[1.114117662031568, 0.8629305270643688, 0.9999209393898136, 1.045945753746625, 0.9097827094910389, 1.2742872332365616, 1.0704157920347583, 0.8918714539655392, 0.9913954024088186, 1.0475771259171804, 0.9082132235876127, 0.8750658838983605, 0.8673702941449365, 1.0544978766241722, 1.123008019937588, 0.9458548886483363, 0.7680758519953204, 1.146546464072514, 0.9853448221734543, 1.135229016132399, 1.02322169089517, 1.166861093225732, 0.6747164382807308, 0.9944814221061292, 0.992957930898296, 1.109338014391956, 1.2724464395808974, 1.0506464103979407, 1.1529708673076544, 1.3182343119887108, 0.9592459765917648, 0.9492309590569439, 1.0085230381034986, 0.8090033811029999, 1.439135212574481, 1.0169834950696317, 1.2851052230846245, 1.053621153682858, 0.6747081323871862, 0.898286617190662, 0.9853272596118929, 1.2392464268736587, 1.1386849772465935, 1.1970548423099798, 1.404541722266454, 1.2070851437496848, 1.488635844548848, 1.0608684388478526, 1.2937415220881094, 0.893843490165575, 1.3030191784620002, 0.9768861495078096, 0.9646020364872238, 1.3187058049782245, 1.18038460621752, 1.214759857824, 0.8724818285497877, 0.779975879050514, 1.356152740390524, 1.4538355032656967, 1.3081430318249927, 1.1713527929460412, 1.1539766190179035, 1.3962903284002617, 1.3291691313969465, 1.6176956465183223, 1.4047702822911936, 0.9015387173576244, 1.26632367343075, 1.456880477193964, 1.211018339926749, 1.239063621433372, 1.1740401353688938, 1.0137689526253546, 1.1866162897433912, 1.454124869601865, 1.079060182598593, 1.416265588887455, 1.367117790264501, 1.3092656190694274, 1.3196705314670827, 1.2140443638724339, 1.062033335588938, 1.2833468270544, 1.5259227189152857, 1.486767750956281, 1.3499704365353957, 1.20935179306383, 1.546138210212588, 1.1308622179713455, 1.22189581335844, 1.2187211788393464, 1.4662836012599467, 0.9705246738640507, 1.3081623709466799, 1.339610189616454, 1.163013709472136, 1.6307618865739486, 1.5434047725114708, 1.3332765137244897]|322911.1092265982879326|      2.00000000|[1082, 73, 11, 33]                                                         |  | used linear model with 105 points | iterate success | actual_k=4
