k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0836621887583885, 0.0801900209114388, 0.2342018707312365, -0.0603031779647798, 0.9486513182675547, -0.0329043004158667, -0.1295490145464869, 0.0976599322101848, 0.0272173295129798]|3495.1196289062500000|      2.00000000|[37, 12, 0, 3]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | iterate success | actual_k=4
       2|[0.0836621887583885, 0.0801900209114388, 0.2342018707312365, -0.0603031779647798, 0.9486513182675547, -0.0329043004158667, -0.1295490145464869, 0.0976599322101848, 0.0272173295129798]|3495.1196289062500000|      1.00000000|[97, 32, 0, 8]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0836621887583885, 0.0801900209114388, 0.2342018707312365, -0.0603031779647798, 0.9486513182675547, -0.0329043004158667, -0.1295490145464869, 0.0976599322101848, 0.0272173295129798]|3495.1196289062500000|      0.50000000|[158, 52, 1, 14]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 50 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0836621887583885, 0.0801900209114388, 0.2342018707312365, -0.0603031779647798, 0.9486513182675547, -0.0329043004158667, -0.1295490145464869, 0.0976599322101848, 0.0272173295129798]|3495.1196289062500000|      0.25000000|[218, 72, 2, 20]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.0836621887583885, 0.0801900209114388, 0.2342018707312365, -0.0603031779647798, 0.9486513182675547, -0.0329043004158667, -0.1295490145464869, 0.0976599322101848, 0.0272173295129798]|3495.1196289062500000|      0.12500000|[280, 92, 3, 26]                                                           |  | trying quadratic partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 50 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.0297027814087884, 0.0810218000933351, 0.2482130635989294, 0.0077344456898822, 0.939523339645196, 0.0381407717457229, -0.0871577075606528, 0.1275603608938672, 0.0353091728204383]|1415.5062255859375000|      0.25000000|[340, 112, 3, 31]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | iterate success | actual_k=4
       7|[0.0297027814087884, 0.0810218000933351, 0.2482130635989294, 0.0077344456898822, 0.939523339645196, 0.0381407717457229, -0.0871577075606528, 0.1275603608938672, 0.0353091728204383]|1415.5062255859375000|      0.12500000|[400, 132, 4, 37]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.0297027814087884, 0.0810218000933351, 0.2482130635989294, 0.0077344456898822, 0.939523339645196, 0.0381407717457229, -0.0871577075606528, 0.1275603608938672, 0.0353091728204383]|1415.5062255859375000|      0.06250000|[462, 152, 6, 44]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.026619875665022, 0.081215391889145, 0.2524759239468137, -0.0126570975305245, 0.9200032123502521, -0.0130040939992505, -0.094516904344533, 0.1081810130546849, 0.0292948865387329]|310.2824707031250000|      0.12500000|[487, 160, 6, 46]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      10|[0.026619875665022, 0.081215391889145, 0.2524759239468137, -0.0126570975305245, 0.9200032123502521, -0.0130040939992505, -0.094516904344533, 0.1081810130546849, 0.0292948865387329]|310.2824707031250000|      0.06250000|[547, 180, 6, 51]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.026619875665022, 0.081215391889145, 0.2524759239468137, -0.0126570975305245, 0.9200032123502521, -0.0130040939992505, -0.094516904344533, 0.1081810130546849, 0.0292948865387329]|310.2824707031250000|      0.03125000|[607, 200, 6, 56]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
