k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4576523289468895, 0.1114585442248613, -0.1143620179990179, 0.3378599065813783, 0.5224231296138195, 0.2942579405399162, 0.3226208807122121, 0.2142767831561848, 0.3760198355076507]|268103.5000000000000000|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[0.4576523289468895, 0.1114585442248613, -0.1143620179990179, 0.3378599065813783, 0.5224231296138195, 0.2942579405399162, 0.3226208807122121, 0.2142767831561848, 0.3760198355076507]|268103.5000000000000000|      1.00000000|[48, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.4576523289468895, 0.1114585442248613, -0.1143620179990179, 0.3378599065813783, 0.5224231296138195, 0.2942579405399162, 0.3226208807122121, 0.2142767831561848, 0.3760198355076507]|268103.5000000000000000|      0.50000000|[71, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.4712776565402785, 0.3362777110680585, -0.1433598720845116, 0.0418045598564223, 0.616299951471103, 0.0191870823493914, 0.2756830750312094, 0.0721141917828496, 0.4383965467553647]|24856.2656250000000000|      1.00000000|[94, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.4712776565402785, 0.3362777110680585, -0.1433598720845116, 0.0418045598564223, 0.616299951471103, 0.0191870823493914, 0.2756830750312094, 0.0721141917828496, 0.4383965467553647]|24856.2656250000000000|      0.50000000|[117, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.4712776565402785, 0.3362777110680585, -0.1433598720845116, 0.0418045598564223, 0.616299951471103, 0.0191870823493914, 0.2756830750312094, 0.0721141917828496, 0.4383965467553647]|24856.2656250000000000|      0.25000000|[140, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.5099557643206833, 0.2770802711280961, -0.1883121245107954, -0.087017153318767, 0.7519442467242243, -0.0731540781874995, 0.316101519229341, 0.1641924135208845, 0.4813571564535851]|9184.8291015625000000|      0.50000000|[164, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.5099557643206833, 0.2770802711280961, -0.1883121245107954, -0.087017153318767, 0.7519442467242243, -0.0731540781874995, 0.316101519229341, 0.1641924135208845, 0.4813571564535851]|9184.8291015625000000|      0.25000000|[186, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.4470941714817886, 0.3182073854689733, -0.1417052859984609, 0.0040837622858813, 0.8531480757567177, -0.0057920037196472, 0.4878596180102602, 0.1481015129703706, 0.5243197067365492]|571.5594482421875000|      0.50000000|[210, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.4470941714817886, 0.3182073854689733, -0.1417052859984609, 0.0040837622858813, 0.8531480757567177, -0.0057920037196472, 0.4878596180102602, 0.1481015129703706, 0.5243197067365492]|571.5594482421875000|      0.25000000|[234, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.4470941714817886, 0.3182073854689733, -0.1417052859984609, 0.0040837622858813, 0.8531480757567177, -0.0057920037196472, 0.4878596180102602, 0.1481015129703706, 0.5243197067365492]|571.5594482421875000|      0.12500000|[257, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.4470941714817886, 0.3182073854689733, -0.1417052859984609, 0.0040837622858813, 0.8531480757567177, -0.0057920037196472, 0.4878596180102602, 0.1481015129703706, 0.5243197067365492]|571.5594482421875000|      0.06250000|[279, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.4470941714817886, 0.3182073854689733, -0.1417052859984609, 0.0040837622858813, 0.8531480757567177, -0.0057920037196472, 0.4878596180102602, 0.1481015129703706, 0.5243197067365492]|571.5594482421875000|      0.03125000|[301, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.4494234798730647, 0.3112403414518635, -0.1310784224182716, -0.0106181327783745, 0.8653989770774803, 0.0087986756998181, 0.4780744916181013, 0.1449093823450514, 0.5131568098671275]|376.3628234863281250|      0.06250000|[323, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[0.4494234798730647, 0.3112403414518635, -0.1310784224182716, -0.0106181327783745, 0.8653989770774803, 0.0087986756998181, 0.4780744916181013, 0.1449093823450514, 0.5131568098671275]|376.3628234863281250|      0.03125000|[346, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[0.4531733274047615, 0.3188883770331756, -0.138273897623536, 0.0125990783375832, 0.8772278554417885, 0.0195220303536865, 0.4786538666258478, 0.1466956152813171, 0.5057570843376875]|243.2239532470703125|      0.06250000|[368, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[0.4531733274047615, 0.3188883770331756, -0.138273897623536, 0.0125990783375832, 0.8772278554417885, 0.0195220303536865, 0.4786538666258478, 0.1466956152813171, 0.5057570843376875]|243.2239532470703125|      0.03125000|[390, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[0.4531733274047615, 0.3188883770331756, -0.138273897623536, 0.0125990783375832, 0.8772278554417885, 0.0195220303536865, 0.4786538666258478, 0.1466956152813171, 0.5057570843376875]|243.2239532470703125|      0.01562500|[412, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[0.4537107546148083, 0.318680481271853, -0.1402842185540777, 0.003810339918301, 0.8860612135987459, 0.0105283184691471, 0.4768639548433831, 0.1471158338656753, 0.5052776831892244]|170.6930999755859375|      0.03125000|[435, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[0.4537107546148083, 0.318680481271853, -0.1402842185540777, 0.003810339918301, 0.8860612135987459, 0.0105283184691471, 0.4768639548433831, 0.1471158338656753, 0.5052776831892244]|170.6930999755859375|      0.01562500|[457, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[0.4537107546148083, 0.318680481271853, -0.1402842185540777, 0.003810339918301, 0.8860612135987459, 0.0105283184691471, 0.4768639548433831, 0.1471158338656753, 0.5052776831892244]|170.6930999755859375|      0.00781250|[480, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[0.4537107546148083, 0.318680481271853, -0.1402842185540777, 0.003810339918301, 0.8860612135987459, 0.0105283184691471, 0.4768639548433831, 0.1471158338656753, 0.5052776831892244]|170.6930999755859375|      0.00390625|[503, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[0.4540192268221513, 0.3192789407269472, -0.1421650762661438, 0.0053104961764257, 0.888583792236806, 0.0118088556910493, 0.476857069276399, 0.1461224800123941, 0.5051121300018776]|155.0072021484375000|      0.00781250|[526, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      24|[0.4524418414930958, 0.3195026977148693, -0.1415742782598199, 0.0022156885256309, 0.8940177477294595, 0.0161294506524132, 0.476973906378276, 0.1456546037703036, 0.5054890858371561]|148.3864898681640625|      0.01562500|[549, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[0.4542575019242509, 0.316456207100076, -0.1397541868132146, 0.0099930681764091, 0.8973423297451489, 0.0135420662268397, 0.4665632235461933, 0.1410467135325716, 0.5100057391123605]|120.9712524414062500|      0.03125000|[572, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      26|[0.4542575019242509, 0.316456207100076, -0.1397541868132146, 0.0099930681764091, 0.8973423297451489, 0.0135420662268397, 0.4665632235461933, 0.1410467135325716, 0.5100057391123605]|120.9712524414062500|      0.01562500|[596, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[0.4542575019242509, 0.316456207100076, -0.1397541868132146, 0.0099930681764091, 0.8973423297451489, 0.0135420662268397, 0.4665632235461933, 0.1410467135325716, 0.5100057391123605]|120.9712524414062500|      0.00781250|[619, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[0.4500072985299468, 0.3192707080725221, -0.1393482636768746, 0.0067669963633051, 0.9015982733753337, 0.0154751351981149, 0.4670622403920485, 0.1412303907872827, 0.511536958143023]|103.8695831298828125|      0.01562500|[641, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
