k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.4682179471851515, -1.079096837501666, 20.05567504694032]                     |477.0941772460937500|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[0.4682179471851515, -1.079096837501666, 20.05567504694032]                     |477.0941772460937500|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.4682179471851515, -1.079096837501666, 20.05567504694032]                     |477.0941772460937500|      0.25000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.4682179471851515, -1.079096837501666, 20.05567504694032]                     |477.0941772460937500|      0.12500000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.5875614514831868, -1.0595370502041863, 20.02405950166996]                    |370.1170349121093750|      0.25000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[0.5875614514831868, -1.0595370502041863, 20.02405950166996]                    |370.1170349121093750|      0.12500000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.5875614514831868, -1.0595370502041863, 20.02405950166996]                    |370.1170349121093750|      0.06250000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.6029221192569777, -1.1192302005750157, 20.013714083150212]                   |300.7583312988281250|      0.12500000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.6029221192569777, -1.1192302005750157, 20.013714083150212]                   |300.7583312988281250|      0.06250000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.6029221192569777, -1.1192302005750157, 20.013714083150212]                   |300.7583312988281250|      0.03125000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.6207084455327104, -1.135518733673064, 20.033585992648973]                    |291.6755371093750000|      0.06250000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.6207084455327104, -1.135518733673064, 20.033585992648973]                    |291.6755371093750000|      0.03125000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.6367179713451929, -1.1086853134540484, 20.03406048459746]                    |274.2234191894531250|      0.06250000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[0.6367179713451929, -1.1086853134540484, 20.03406048459746]                    |274.2234191894531250|      0.03125000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
