k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      1.00000000|[88, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      0.50000000|[144, 52, 0, 13]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 47 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.2947643053205821, -0.1825695620870528, -0.2778425827509153, 0.088613625759096, 0.7854093207985597, 0.3163912009259374, -0.1258353021608742, -0.1912131538486163, 0.6463599831113002]|62738.0585937500000000|      1.00000000|[168, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-0.2947643053205821, -0.1825695620870528, -0.2778425827509153, 0.088613625759096, 0.7854093207985597, 0.3163912009259374, -0.1258353021608742, -0.1912131538486163, 0.6463599831113002]|62738.0585937500000000|      0.50000000|[222, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.2947643053205821, -0.1825695620870528, -0.2778425827509153, 0.088613625759096, 0.7854093207985597, 0.3163912009259374, -0.1258353021608742, -0.1912131538486163, 0.6463599831113002]|62738.0585937500000000|      0.25000000|[277, 100, 0, 25]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.2803396107091591, -0.1728865984007497, -0.2692175006729098, -0.1295580352306557, 0.8535113531462224, 0.2897091119343566, -0.0790190831555574, -0.1914420601849601, 0.7299259526014946]|28453.2402343750000000|      0.50000000|[300, 108, 0, 27]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[-0.2803396107091591, -0.1728865984007497, -0.2692175006729098, -0.1295580352306557, 0.8535113531462224, 0.2897091119343566, -0.0790190831555574, -0.1914420601849601, 0.7299259526014946]|28453.2402343750000000|      0.25000000|[353, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.2803396107091591, -0.1728865984007497, -0.2692175006729098, -0.1295580352306557, 0.8535113531462224, 0.2897091119343566, -0.0790190831555574, -0.1914420601849601, 0.7299259526014946]|28453.2402343750000000|      0.12500000|[410, 148, 1, 38]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 48 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.2804584545091509, -0.1873910610659317, -0.2551604002703927, -0.0187488613972209, 0.8600410031919422, 0.3124634274119406, -0.0748452183685342, -0.2126179573202583, 0.6861984281774817]|16146.5498046875000000|      0.25000000|[432, 156, 1, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
