k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.50000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.5207735655783081, -1.0934471285579561, 20.015267724346916]                   |397.2566223144531250|      1.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.5207735655783081, -1.0934471285579561, 20.015267724346916]                   |397.2566223144531250|      0.50000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.5207735655783081, -1.0934471285579561, 20.015267724346916]                   |397.2566223144531250|      0.25000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.5207735655783081, -1.0934471285579561, 20.015267724346916]                   |397.2566223144531250|      0.12500000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.5961642086031933, -1.100393297793989, 20.11473129394523]                     |306.1703186035156250|      0.25000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.5961642086031933, -1.100393297793989, 20.11473129394523]                     |306.1703186035156250|      0.12500000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.5961642086031933, -1.100393297793989, 20.11473129394523]                     |306.1703186035156250|      0.06250000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.5961642086031933, -1.100393297793989, 20.11473129394523]                     |306.1703186035156250|      0.03125000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.626356482068138, -1.1075139370350635, 20.118510926178196]                    |277.9126892089843750|      0.06250000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.626356482068138, -1.1075139370350635, 20.118510926178196]                    |277.9126892089843750|      0.03125000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.650480064700626, -1.1248648081033488, 20.128183699004293]                    |259.6377563476562500|      0.06250000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.6998796254987151, -1.1231570001067388, 20.089934296593242]                   |235.6627349853515625|      0.12500000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.6998796254987151, -1.1231570001067388, 20.089934296593242]                   |235.6627349853515625|      0.06250000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.7364598932147708, -1.1113505374380106, 20.139216559660937]                   |230.4105224609375000|      0.12500000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
