k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[97, 7, 1, 8]                                                              |  | used linear model with 104 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[195, 13, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[292, 20, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[390, 26, 4, 32]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[488, 32, 5, 40]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       6|[1.0240156574492147, 0.0178554922355787, 1.8869263440482573, 0.0146184285770697, 0.0205837498151173, 2.0042544523828596, 0.4319258225176532, 0.0239405492900012, 2.118741712996733, 0.8059803693418726, 0.0181343766744889, 2.1577801214798784, 0.2198918849835902, 0.0194649108280118, 2.218301869011196, 2.691561614826631, 0.0192477023068768, 2.285774789577374, 0.8051407686711456, 0.0226747513105681, 2.3902333019911914, 2.268340169450805, 0.0195067609293746, 2.4899717888233597, 14.355341866100773, 0.0368758236526407, 2.564509455592262, 12.162216042884912, 0.0222258099234501, 2.705514851175521, 0.278591957834019, 0.0182067901533007, 2.93885758567137, 0.242088596483087, 0.0215203793991753, 2.9700628828455904, 1.163307484035476, 0.0231984041425977, 3.130836479089947, 0.1718876550924386, 0.0199355087964318, 3.2262549107933216, 0.1115283917497793, 0.0256355832366571, 3.253709306265222, 3.7465664968414925, 0.0201421226441475, 3.375819435926574, 0.8289958282580907, 0.0184818765165582, 3.6667207252619645, 0.1624327271081691, 0.0158543061057024, 3.726184683122236, 0.3871153685650621, 0.0248088743264276, 3.829322409202121, 0.9266655788784568, 0.0189667858869926, 3.9572687505812354, 0.2608577423158898, 0.0204092746168752, 4.053892423553171, 2.072334247766882, 0.021262125016613, 4.174982519455047, 1.9445943615415908, 0.0161114884696514, 4.431457247952774, 1.477190127521149, 0.0250259740810752, 4.55755364143536, 0.4850879091549009, 0.0236228327474556, 4.601070827144981, 0.4907756447526228, 0.0222211848434647, 4.706616107186362, 0.3305804190085423, 0.0176975674735321, 4.803475126052731, 0.8410014841222888, 0.0180199212788205, 4.9703798265912, 0.4609694251393026, 0.0223739356746565, 5.391974075771416, 0.4929658322013609, 0.0173578318314923, 5.422054319059378, 0.9857768307945611, 0.019096920163085, 2.5856084233732535, -0.020304121206434, 0.0213682519400231, 3.861470098007387, 0.2602427878219384, 0.0246076649427681, 5.1988848285062375]|3160196.3027841816656291|      0.06250000|[585, 39, 6, 48]                                                           |  | used linear model with 104 points | iterate success | actual_k=1
       7|[1.0240156574492147, 0.0178554922355787, 1.8869263440482573, 0.0146184285770697, 0.0205837498151173, 2.0042544523828596, 0.4319258225176532, 0.0239405492900012, 2.118741712996733, 0.8059803693418726, 0.0181343766744889, 2.1577801214798784, 0.2198918849835902, 0.0194649108280118, 2.218301869011196, 2.691561614826631, 0.0192477023068768, 2.285774789577374, 0.8051407686711456, 0.0226747513105681, 2.3902333019911914, 2.268340169450805, 0.0195067609293746, 2.4899717888233597, 14.355341866100773, 0.0368758236526407, 2.564509455592262, 12.162216042884912, 0.0222258099234501, 2.705514851175521, 0.278591957834019, 0.0182067901533007, 2.93885758567137, 0.242088596483087, 0.0215203793991753, 2.9700628828455904, 1.163307484035476, 0.0231984041425977, 3.130836479089947, 0.1718876550924386, 0.0199355087964318, 3.2262549107933216, 0.1115283917497793, 0.0256355832366571, 3.253709306265222, 3.7465664968414925, 0.0201421226441475, 3.375819435926574, 0.8289958282580907, 0.0184818765165582, 3.6667207252619645, 0.1624327271081691, 0.0158543061057024, 3.726184683122236, 0.3871153685650621, 0.0248088743264276, 3.829322409202121, 0.9266655788784568, 0.0189667858869926, 3.9572687505812354, 0.2608577423158898, 0.0204092746168752, 4.053892423553171, 2.072334247766882, 0.021262125016613, 4.174982519455047, 1.9445943615415908, 0.0161114884696514, 4.431457247952774, 1.477190127521149, 0.0250259740810752, 4.55755364143536, 0.4850879091549009, 0.0236228327474556, 4.601070827144981, 0.4907756447526228, 0.0222211848434647, 4.706616107186362, 0.3305804190085423, 0.0176975674735321, 4.803475126052731, 0.8410014841222888, 0.0180199212788205, 4.9703798265912, 0.4609694251393026, 0.0223739356746565, 5.391974075771416, 0.4929658322013609, 0.0173578318314923, 5.422054319059378, 0.9857768307945611, 0.019096920163085, 2.5856084233732535, -0.020304121206434, 0.0213682519400231, 3.861470098007387, 0.2602427878219384, 0.0246076649427681, 5.1988848285062375]|3160196.3027841816656291|      0.03125000|[683, 45, 7, 56]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       8|[1.0240156574492147, 0.0178554922355787, 1.8869263440482573, 0.0146184285770697, 0.0205837498151173, 2.0042544523828596, 0.4319258225176532, 0.0239405492900012, 2.118741712996733, 0.8059803693418726, 0.0181343766744889, 2.1577801214798784, 0.2198918849835902, 0.0194649108280118, 2.218301869011196, 2.691561614826631, 0.0192477023068768, 2.285774789577374, 0.8051407686711456, 0.0226747513105681, 2.3902333019911914, 2.268340169450805, 0.0195067609293746, 2.4899717888233597, 14.355341866100773, 0.0368758236526407, 2.564509455592262, 12.162216042884912, 0.0222258099234501, 2.705514851175521, 0.278591957834019, 0.0182067901533007, 2.93885758567137, 0.242088596483087, 0.0215203793991753, 2.9700628828455904, 1.163307484035476, 0.0231984041425977, 3.130836479089947, 0.1718876550924386, 0.0199355087964318, 3.2262549107933216, 0.1115283917497793, 0.0256355832366571, 3.253709306265222, 3.7465664968414925, 0.0201421226441475, 3.375819435926574, 0.8289958282580907, 0.0184818765165582, 3.6667207252619645, 0.1624327271081691, 0.0158543061057024, 3.726184683122236, 0.3871153685650621, 0.0248088743264276, 3.829322409202121, 0.9266655788784568, 0.0189667858869926, 3.9572687505812354, 0.2608577423158898, 0.0204092746168752, 4.053892423553171, 2.072334247766882, 0.021262125016613, 4.174982519455047, 1.9445943615415908, 0.0161114884696514, 4.431457247952774, 1.477190127521149, 0.0250259740810752, 4.55755364143536, 0.4850879091549009, 0.0236228327474556, 4.601070827144981, 0.4907756447526228, 0.0222211848434647, 4.706616107186362, 0.3305804190085423, 0.0176975674735321, 4.803475126052731, 0.8410014841222888, 0.0180199212788205, 4.9703798265912, 0.4609694251393026, 0.0223739356746565, 5.391974075771416, 0.4929658322013609, 0.0173578318314923, 5.422054319059378, 0.9857768307945611, 0.019096920163085, 2.5856084233732535, -0.020304121206434, 0.0213682519400231, 3.861470098007387, 0.2602427878219384, 0.0246076649427681, 5.1988848285062375]|3160196.3027841816656291|      0.01562500|[781, 51, 8, 64]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       9|[1.0242119357392656, 0.0172196276948376, 1.8863869631850438, 0.0151013190930184, 0.0205220748040685, 2.006279050306225, 0.4344280312151245, 0.0214540498997309, 2.1198411696421227, 0.8051782280259072, 0.0164085613497692, 2.1577207136646672, 0.2203053285766792, 0.0194331374744281, 2.220655222971538, 2.6915569809322086, 0.0195148708700417, 2.2873986421742165, 0.8069799898509437, 0.0211371490965337, 2.3917180076171025, 2.2658407245802503, 0.0193591029971461, 2.488859393260087, 14.354938508242247, 0.0418913016269915, 2.564439336573961, 12.16221208310865, 0.0288909090350658, 2.705347266986902, 0.2795567754465314, 0.0177642956240964, 2.938851795716246, 0.2416791249592824, 0.0185889387077855, 2.968111372345068, 1.1629670324286419, 0.0238014317504512, 3.1318086523133672, 0.1703180898688132, 0.018856939995624, 3.225337274255206, 0.1120875003260724, 0.0264165761506713, 3.255403994306615, 3.7458701665631904, 0.0214671782252476, 3.374785291896162, 0.830575014005902, 0.015845239911355, 3.668292120840689, 0.1617709432701199, 0.0149166895668364, 3.7278280461124766, 0.3867993769371492, 0.0223218019677189, 3.829626025333553, 0.9291291085766277, 0.0179819243922964, 3.9591370572703646, 0.2602275613371246, 0.0225459754511575, 4.055568372379356, 2.0717830521408556, 0.0203863699240166, 4.176222659137936, 1.9439576999903811, 0.0166850497053354, 4.431722759502132, 1.4768926297165472, 0.0252608127250732, 4.556499029211092, 0.4843701613688161, 0.020330217681976, 4.601475246649108, 0.4901021972545238, 0.022340176476498, 4.704864509897903, 0.3304596233380971, 0.0182875499119315, 4.802807436864354, 0.8417437791145473, 0.0182424101503422, 4.969239328795785, 0.4639027390605286, 0.020014514978671, 5.391551519298463, 0.4915849013565762, 0.0180467080763096, 5.420733809306608, 0.9850650585600166, 0.0190027200323321, 2.586685355224786, -0.0213794174948787, 0.0240039239928086, 3.8583022146914905, 0.2602096184768468, 0.0247722785152096, 5.198593319750236]|2815662.2336951685138047|      0.03125000|[879, 57, 9, 72]                                                           |  | used linear model with 104 points | iterate success | actual_k=1
      10|[1.0232694428193785, 0.0143824510589659, 1.8837219388058821, 0.016139938710863, 0.0188779116714992, 2.0136101645430546, 0.4419544283112644, 0.0215403931306835, 2.117755743415883, 0.8049038614452245, 0.0162691883182612, 2.1573623671572544, 0.2255007128655132, 0.0189397917670545, 2.2194823705587368, 2.6906517306787308, 0.0202011330481613, 2.2819673908730302, 0.8108505957030282, 0.0218694494644883, 2.3885728222123563, 2.265791699818746, 0.021561134717807, 2.4888839301539845, 14.360244487790345, 0.05263411933115, 2.5595359330764325, 12.162690971804142, 0.0390640317187195, 2.7093957657741936, 0.2828697694635516, 0.0203621142058021, 2.9417351763774584, 0.2465514587803044, 0.0180246405769182, 2.9692344963259956, 1.161681548468244, 0.0281581229381026, 3.1309818280015707, 0.1682962578072665, 0.0210572667887349, 3.227452764759558, 0.1115228229275921, 0.0267921678387824, 3.25404038621429, 3.7449392247961995, 0.0251864114619482, 3.376472240352342, 0.8280075867784656, 0.0161380009561418, 3.6680378890369942, 0.1569676901988946, 0.0089888654957919, 3.730476779165728, 0.3851581110782223, 0.0217099099308416, 3.8279766580721204, 0.9277460881952967, 0.016999562476861, 3.9570300016563813, 0.2630574539725565, 0.0203316355547849, 4.053577222229559, 2.070190409292094, 0.0221735921095072, 4.175727538016085, 1.948017332929319, 0.0227308505139954, 4.4298195074088715, 1.4743730192853568, 0.0263434814269169, 4.561226098622362, 0.484796782212767, 0.0165973185072182, 4.601571161624323, 0.4896103674488848, 0.0274476612510564, 4.7059446916434435, 0.3303594483954977, 0.0166619876597662, 4.804378254364724, 0.838538143555036, 0.0170665990810327, 4.966218206641671, 0.4683543862280633, 0.0199284875482064, 5.395438284983165, 0.4911481347270963, 0.0192324518144999, 5.42265540483391, 0.9826521088686778, 0.018674714603811, 2.588663310981384, -0.0178169511564396, 0.0187564889292745, 3.8587378849762133, 0.2589530511022726, 0.0256930641314907, 5.196704858578766]|2404329.0003817467950284|      0.06250000|[976, 64, 10, 80]                                                          |  | used linear model with 104 points | iterate success | actual_k=1
      11|[1.0232694428193785, 0.0143824510589659, 1.8837219388058821, 0.016139938710863, 0.0188779116714992, 2.0136101645430546, 0.4419544283112644, 0.0215403931306835, 2.117755743415883, 0.8049038614452245, 0.0162691883182612, 2.1573623671572544, 0.2255007128655132, 0.0189397917670545, 2.2194823705587368, 2.6906517306787308, 0.0202011330481613, 2.2819673908730302, 0.8108505957030282, 0.0218694494644883, 2.3885728222123563, 2.265791699818746, 0.021561134717807, 2.4888839301539845, 14.360244487790345, 0.05263411933115, 2.5595359330764325, 12.162690971804142, 0.0390640317187195, 2.7093957657741936, 0.2828697694635516, 0.0203621142058021, 2.9417351763774584, 0.2465514587803044, 0.0180246405769182, 2.9692344963259956, 1.161681548468244, 0.0281581229381026, 3.1309818280015707, 0.1682962578072665, 0.0210572667887349, 3.227452764759558, 0.1115228229275921, 0.0267921678387824, 3.25404038621429, 3.7449392247961995, 0.0251864114619482, 3.376472240352342, 0.8280075867784656, 0.0161380009561418, 3.6680378890369942, 0.1569676901988946, 0.0089888654957919, 3.730476779165728, 0.3851581110782223, 0.0217099099308416, 3.8279766580721204, 0.9277460881952967, 0.016999562476861, 3.9570300016563813, 0.2630574539725565, 0.0203316355547849, 4.053577222229559, 2.070190409292094, 0.0221735921095072, 4.175727538016085, 1.948017332929319, 0.0227308505139954, 4.4298195074088715, 1.4743730192853568, 0.0263434814269169, 4.561226098622362, 0.484796782212767, 0.0165973185072182, 4.601571161624323, 0.4896103674488848, 0.0274476612510564, 4.7059446916434435, 0.3303594483954977, 0.0166619876597662, 4.804378254364724, 0.838538143555036, 0.0170665990810327, 4.966218206641671, 0.4683543862280633, 0.0199284875482064, 5.395438284983165, 0.4911481347270963, 0.0192324518144999, 5.42265540483391, 0.9826521088686778, 0.018674714603811, 2.588663310981384, -0.0178169511564396, 0.0187564889292745, 3.8587378849762133, 0.2589530511022726, 0.0256930641314907, 5.196704858578766]|2404329.0003817467950284|      0.03125000|[1073, 71, 11, 88]                                                         |  | used linear model with 104 points | iterate failure | actual_k=1
