k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1662741611988367, -0.0391810244146132, -0.0180707203082842, -0.1179219113642996, 0.0020104351573627, 0.1891748592440141, -0.0449357272079635, -0.080879545925408, 0.1728468980779785, 0.151109952180656, 0.1815698216831814, 0.1695585040201759, 0.1067899548044114, 0.0931843092747764, 0.2243832443093797, 0.0519874123171688, 0.3357188124455402, 0.2452751499198369, 0.0944704492735336, 0.2160971682590928, 0.3756979278851542, 0.323037746906193, 0.2386199739739109, 0.406799522825374, 0.3675077487398398, 0.2407759877312449, 0.2201384256946125, 0.3393183199617262, 0.3202444718361425, 0.3906903889499582, 0.3746420487466128, 0.4041972894197472, 0.4274771564306702, 0.2396363114217805, 0.3390212618424453, 0.2809120683899045, 0.3823355102793171, 0.3804709398263403, 0.4322593459671822, 0.5139539153027901, 0.397589968483305, 0.4806049960502528, 0.3107924140700769, 0.4347990755651524, 0.6025939777411053, 0.5880469487549761, 0.357394286940677, 0.5517486965270024, 0.5340027715639719, 0.4990908220869716, 0.4142743147707404, 0.5319568179117937, 0.5963740714429978, 0.3674151298762693, 0.4630598189808903, 0.4349715733022853, 0.7937875043509918, 0.5577528972927296, 0.5442718563853759, 0.7513034564654845, 0.6174809370797529, 0.5937661705016858, 0.4440827975198127, 0.6023007211487242, 0.4904849863817261, 0.8728621517422872, 0.8066089381743129, 0.5790044079431651, 0.7955329313030337, 0.6690610071232497, 0.6740107201375748, 0.8551115430959741, 0.6902250807761979, 0.7385410048592124, 0.8133743291226091, 0.8271722148395506, 0.8617335571372349, 0.8381389009915481, 0.930080255573674, 0.8705438967892475, 0.8441612754607778, 0.7954294153262568, 1.0139461246385004, 0.9288792510283967, 0.8972355411565487, 0.9223896779977279, 0.7456549755650504, 0.9323757230794651, 0.8836863939230762, 1.0654226133486313, 0.9468108478679906, 1.116374391795051, 1.0591578461774533, 1.1318342936133146, 0.9965589791775286, 1.059436433663557, 1.1200246852871005, 1.021028365951264, 1.0023934405185841, 1.0438425134617324]|-96.2012557983398438|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[0.2355319043749965, 0.2707530898247396, 0.0098325916810607, 0.2068734231036819, -0.0836135192755549, 0.3642745323040752, -0.0509444596820537, -0.0419462374227529, 0.2308861541889387, 0.0770881925291026, 0.2555688031050624, -0.0614400929843671, 0.0073919511793364, 0.049762265555873, -0.2882212036743962, -0.1188811884033498, 0.4434063653652305, 0.2156670664670443, 0.0318848156168108, 0.306051840932025, 0.4436446503824015, -0.0747170671181562, 0.2615361338160368, 0.3448316885345982, 0.6335439616699323, -0.195346215888758, -0.0363017990130496, 0.2944997892564688, 0.1327787330213573, 0.2136977981188049, 0.0396131652488563, 0.6601767151032658, 0.2450824095401404, 0.5171736977726156, 0.3609001601330891, 0.2357268476714061, 0.6753014086642111, 0.2880234501086021, 0.3900475080106695, 0.5879252761179055, 0.1751483579824097, 0.3319486576297237, 0.1068559127154404, 0.6890065394323714, 0.6025180104112022, 0.4915726457770664, 0.3889585425868626, 0.8483866483837812, 0.6015369959554021, 0.8978169271821155, 0.718274163758851, 0.5079309069743521, 0.660304741055822, 0.4304260992825028, 0.2341815506840582, 0.4746345675911422, 0.9785972407703893, 0.4474546205228365, 0.3871430776132891, 0.6298139022376166, 0.339512858655468, 0.4322225731925566, 0.5026491317251242, 0.6514116689079757, 0.191566749678006, 0.7399222732540397, 0.8555878189822412, 1.0167667591787999, 1.066612635750493, 0.6258759892061786, 0.512518670469758, 1.0259913586257106, 0.8047561049055878, 0.4230203223889067, 0.8963380604126227, 0.9554630414869796, 0.7616285718481979, 0.8830048729959764, 1.1954369781192735, 1.0674487414843445, 1.019966562533098, 0.711100304041212, 0.7713651956242544, 1.4091779169311773, 0.9859479513254924, 0.8325930582160438, 0.6091761531472678, 1.056042945173655, 1.0760134986597283, 1.0575074916724136, 1.255290403368703, 1.366726927345069, 1.4118560600422094, 1.1328882949661214, 1.0773702658676816, 1.3505319638172204, 1.0996382425133946, 1.038538506661989, 1.3084410345687925, 0.839057647865726]|-179.5438079833984375|      4.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[-0.8264947001905029, 0.3566226612987642, 0.3548671261636088, 0.0162192365683326, -1.0870028442517556, 0.2522442239965994, -0.0066294665797023, 0.0876965768077627, -0.6858423287816167, 0.0855123733524524, 0.1505828051514285, 0.056324999150797, -0.1474103531595203, -0.5765548456568533, -0.4346446445103461, -0.3709176488151966, 0.3966276142555417, -0.0162037790994199, 0.1080875936571608, 0.4660175630891709, 0.9836392931822535, -0.4310560640164906, 0.1271454153433556, 1.1239975842763192, 0.5664338812292585, 0.2971948507171269, 0.3577383818914956, 0.1929688911382968, 0.3217988097505614, 0.4823163639831761, -0.1645208764730172, 0.6974236970278778, -0.0743528220566614, 0.5454435569324737, 0.7499325870774836, -0.2038038518204203, 0.8666727899496172, -0.5502792260064719, 0.3505073171340557, 1.2875400317004693, -0.1045336041133749, 1.1371370631105355, 0.1267518617565305, 0.5688461868121857, 0.7688847936157777, 0.4287541474234152, 0.2484105363756734, 1.2734125152390119, 0.7453639828932885, 0.7707985158850417, 0.9045778563775828, 0.8343932281780201, 1.3273810230967862, 0.7050597463811299, -0.1942342831319043, 0.1290394739977932, 0.6841509589207322, 0.5617835758823777, 0.4468431463126061, 0.7053888316673125, -0.1459047272374541, -0.3766391249982883, 0.2916435158724083, 0.8994057151451185, 0.3339712666623951, 1.0829581904768473, 1.660619761451388, 0.8836995466468421, 0.6347034262513218, 1.3153855381851947, 0.0498633150026132, 1.0821919116109933, 1.1985978523042742, -0.0305770076834672, 1.7259762965239844, 1.0542178741313024, 0.9515896700842885, 1.272339664387948, 1.4958090380507996, 0.885689516691969, 1.245645476790929, 0.5114611320598023, 1.2997527628165937, 1.9910532274493677, 0.8779635079775026, 1.2932513578557279, 0.2682752053350553, 0.8405987504918819, 0.8110550048769847, 1.6419811436414717, 1.0360845955894533, 1.4231391234279371, 0.9294406847194057, 0.8369529995861829, 1.1299224569278543, 1.3861241684348278, 1.6342993521379046, 1.0820759955608872, 1.7748401910470224, 0.1972958474861062]|-512.3986816406250000|      8.00000000|[86, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[-1.3329897655223162, 1.118498132153905, 1.2524312814831489, 0.0557529676648491, -2.6271990580579274, 0.1667102832169129, -1.388932536754366, 1.4692328212188535, -0.0734693515246557, 2.5841195272271418, 0.8916708242630611, 0.8395259787531025, 0.416799965463636, 1.3399590739124707, -0.1991519757120715, -2.1706301430071417, 1.1322211369609505, -1.0121877914813184, 0.6872073677346244, 0.4944714782573575, 1.497667287394576, -0.1899628105588763, 0.7876065709761465, 1.5298132917208285, 1.0964086526672052, -0.0659404304454873, -0.4774042235116561, 0.2910862558762424, 0.0588433424906915, 0.1283406428135411, 0.0429351890532096, 1.5276933498256977, 0.0374740339596634, 2.6116298885682685, 0.4851032021123105, 0.429482406313335, 1.6764989195368258, -0.4313402133597783, 0.7258614008301746, 1.1102345126336248, -0.1447569614162186, 2.1210007185734385, -1.0808056589951636, -0.3516140258852919, 1.6286701075704013, 0.4626983687498079, 0.5756076693549603, 0.7624015932545103, 0.5948778844524314, 0.0334910612646625, 1.8406538963154877, 1.4877353708604824, 0.8114488683934923, -0.7327464772618453, 0.4967404653390882, 0.1689228270404766, -0.3268448404556994, 0.2596095701046114, 0.576439020771754, 0.8978183723438387, -0.0903765072569315, -0.2494401121557418, 1.4387216017692037, 0.0656324291107548, 1.043766463686809, 1.5982241340073045, 1.8612572117360504, 1.4886223944371832, 0.9150570240160998, 1.2714864830394101, 0.160694415575785, 1.0926467812338656, 1.5534794924525483, -0.0821811990755495, 2.2782922966917396, 1.3816329715885662, 1.2827869871417927, 0.6776371973509572, 1.6535635153829724, 1.906415273841699, 1.9962757501338286, -0.2775556343189942, 1.426912061319653, 1.6877735184746419, 1.3431481117556001, 1.9165343836211526, 0.2713661020052504, -0.2028908373900511, -0.6700882952555443, 0.7091437075984349, 0.2909582855625517, 1.0440211600176843, 3.1525858014782897, 1.0088688518416655, 1.4650253553591224, 1.8401484130972892, 0.7697900845633324, 0.0328712234026858, 1.6240217234797691, 1.265789584079101]|-785.9183959960937500|     16.00000000|[114, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[-0.1923335837080513, 3.133235057982106, 2.1992608830273603, -2.431590650503941, -2.539215897400603, -0.2347933804055963, -1.5428205230786904, 2.0000147311370986, -1.025861861360128, 2.1522508793548614, 1.7101516495671742, 1.2612140338011169, -0.2822094044089074, 2.7960527419395023, 1.4437508399370622, -2.6565545344486177, 1.2523344324493793, -1.5374918227058274, 2.516658181716873, 1.7035660081570834, 0.7802239049081452, -0.7018462769557968, -0.026777019994933, 1.6872465573080369, 0.6937835312813492, -0.3125649992006696, -2.0962066178019336, 0.7476948795290341, -2.9846493872013737, -0.3260011379818807, 1.8590258597559683, 0.6637556907571573, 0.0030432523268269, 0.0979903437919321, 0.4058471619638382, 3.7667092003081954, -0.400430651615284, -1.2718446066858773, 0.2517897244921305, -1.485290085590947, 0.537399179931161, 3.027483234670551, 1.2880271931655396, 1.4107715683130646, -1.1640629240087546, 1.3831862422002388, 1.5193614286549186, 2.270132834471368, -0.1808463155698717, 0.2893387385879299, 0.808857411455798, 2.3842780981006655, 1.2774456458385233, -0.0223900934667391, -1.0754576559635431, 3.0846273333629908, -0.6887677818951694, 0.6749738721922809, 0.1443676252055563, 0.8127784088418826, -0.2230161021204753, 1.273724940891175, -1.0139794153294772, 0.5777894988443448, 0.4854818608915088, 2.4422149542968628, 4.486249298385855, 2.2544505362003093, -2.9116609613546496, -1.1439572092409147, 3.2934544142128215, 0.2067984109757947, 3.181488298699037, 0.0898829648292062, 5.12044882535818, 1.1574270236353414, -1.3132719889447826, 1.8322786094498835, 1.6491457287020554, 2.0434071559244495, 0.9517246712563003, 1.3372622497001423, 3.58624279576804, 0.2650555248603446, 2.924489778220944, 3.9604236185933592, 2.3346995479749384, -3.5690453973940515, -1.431612856887165, 0.7829030256285102, 3.008941182177573, 1.844296691167942, 1.0505826627698038, 3.2088597686134834, -2.0458581931794058, -1.0982330609352562, 0.2773954614858312, 1.4925748789179245, 2.9304597777661696, 3.220795976052826]|-816.5678100585937500|     32.00000000|[142, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[-0.1923335837080513, 3.133235057982106, 2.1992608830273603, -2.431590650503941, -2.539215897400603, -0.2347933804055963, -1.5428205230786904, 2.0000147311370986, -1.025861861360128, 2.1522508793548614, 1.7101516495671742, 1.2612140338011169, -0.2822094044089074, 2.7960527419395023, 1.4437508399370622, -2.6565545344486177, 1.2523344324493793, -1.5374918227058274, 2.516658181716873, 1.7035660081570834, 0.7802239049081452, -0.7018462769557968, -0.026777019994933, 1.6872465573080369, 0.6937835312813492, -0.3125649992006696, -2.0962066178019336, 0.7476948795290341, -2.9846493872013737, -0.3260011379818807, 1.8590258597559683, 0.6637556907571573, 0.0030432523268269, 0.0979903437919321, 0.4058471619638382, 3.7667092003081954, -0.400430651615284, -1.2718446066858773, 0.2517897244921305, -1.485290085590947, 0.537399179931161, 3.027483234670551, 1.2880271931655396, 1.4107715683130646, -1.1640629240087546, 1.3831862422002388, 1.5193614286549186, 2.270132834471368, -0.1808463155698717, 0.2893387385879299, 0.808857411455798, 2.3842780981006655, 1.2774456458385233, -0.0223900934667391, -1.0754576559635431, 3.0846273333629908, -0.6887677818951694, 0.6749738721922809, 0.1443676252055563, 0.8127784088418826, -0.2230161021204753, 1.273724940891175, -1.0139794153294772, 0.5777894988443448, 0.4854818608915088, 2.4422149542968628, 4.486249298385855, 2.2544505362003093, -2.9116609613546496, -1.1439572092409147, 3.2934544142128215, 0.2067984109757947, 3.181488298699037, 0.0898829648292062, 5.12044882535818, 1.1574270236353414, -1.3132719889447826, 1.8322786094498835, 1.6491457287020554, 2.0434071559244495, 0.9517246712563003, 1.3372622497001423, 3.58624279576804, 0.2650555248603446, 2.924489778220944, 3.9604236185933592, 2.3346995479749384, -3.5690453973940515, -1.431612856887165, 0.7829030256285102, 3.008941182177573, 1.844296691167942, 1.0505826627698038, 3.2088597686134834, -2.0458581931794058, -1.0982330609352562, 0.2773954614858312, 1.4925748789179245, 2.9304597777661696, 3.220795976052826]|-816.5678100585937500|     16.00000000|[248, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | trying linear partial model with 42 points | trying linear partial model with 55 points | trying linear partial model with 68 points | trying linear partial model with 81 points | trying linear partial model with 94 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.0034962265847502, 3.528236276349567, 0.7081293849029768, -1.967745019117522, -4.422160564314802, -1.3325843377485342, -0.104756525313958, 0.4411701515306667, -1.339302736424045, 3.8830490677527143, 0.9659458060468691, 1.9772883602144704, -2.4731945505327655, 4.046160914286139, 3.3077632692860783, -1.3024214711244118, 2.3627056810048352, -1.1004326118945504, 3.110720680219594, -1.3168613989044684, 1.4881660199097901, -0.0437361004532202, -1.1006352519202647, 1.8267202799006865, -0.6026499994270964, 0.7071478053053457, -1.958474444756606, -1.460542847086785, 0.268704300553412, -1.8219504312145394, 1.6191457496044641, -1.4635762782162183, -1.4394461037628847, -2.53584882403167, -1.1981153244959426, 4.333239889894104, -2.6264708006318167, -1.981400325449882, -0.7163872157434161, -2.0600228023813627, -0.1982729827587359, 3.5759897832082332, 0.3266403734915363, -0.4144161836188618, -0.295437166690367, -0.9906282861765798, 2.8841603140071506, 2.9263642600698905, 2.5896731322132056, -1.226548171382518, 6.183955383490651, 1.4793882796650417, 2.5030022407092547, -0.7798584743731812, -4.331274246652807, 3.306680739880924, 0.1434896856233721, -1.4083159764476563, 2.349588734765031, -0.2414806340211, -1.8224635783138583, 0.9163203365543267, 1.3489455638561305, 2.2305631712342047, -0.3341018752640058, 0.934616562298884, 5.18160239651573, 4.48606381408875, 0.3952985468207619, -0.3947108830130586, 4.112730530161658, -2.474857837892649, 3.2145628528085908, -1.4869876978945316, 6.266793000279106, 1.195292977385109, -0.9384604045321556, 0.4390336982570291, 0.2478336352984587, -0.4469575971617967, -0.5750003095735823, -1.18575466564657, 1.840523509546216, -0.849385940123567, 4.353380624089586, 3.428302665371116, 3.3807948847806233, -2.7075931948153156, 0.3344470851226449, 2.803582124109276, 4.318494204516635, 2.7166457565115003, -1.3744329558152115, 3.6248967170755018, -1.5029249776239542, -2.0798800511308713, 1.6176481393681885, 0.715573051004365, 4.461149616322836, 4.374790739760396]|-968.3112182617187500|     32.00000000|[276, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[1.0034962265847502, 3.528236276349567, 0.7081293849029768, -1.967745019117522, -4.422160564314802, -1.3325843377485342, -0.104756525313958, 0.4411701515306667, -1.339302736424045, 3.8830490677527143, 0.9659458060468691, 1.9772883602144704, -2.4731945505327655, 4.046160914286139, 3.3077632692860783, -1.3024214711244118, 2.3627056810048352, -1.1004326118945504, 3.110720680219594, -1.3168613989044684, 1.4881660199097901, -0.0437361004532202, -1.1006352519202647, 1.8267202799006865, -0.6026499994270964, 0.7071478053053457, -1.958474444756606, -1.460542847086785, 0.268704300553412, -1.8219504312145394, 1.6191457496044641, -1.4635762782162183, -1.4394461037628847, -2.53584882403167, -1.1981153244959426, 4.333239889894104, -2.6264708006318167, -1.981400325449882, -0.7163872157434161, -2.0600228023813627, -0.1982729827587359, 3.5759897832082332, 0.3266403734915363, -0.4144161836188618, -0.295437166690367, -0.9906282861765798, 2.8841603140071506, 2.9263642600698905, 2.5896731322132056, -1.226548171382518, 6.183955383490651, 1.4793882796650417, 2.5030022407092547, -0.7798584743731812, -4.331274246652807, 3.306680739880924, 0.1434896856233721, -1.4083159764476563, 2.349588734765031, -0.2414806340211, -1.8224635783138583, 0.9163203365543267, 1.3489455638561305, 2.2305631712342047, -0.3341018752640058, 0.934616562298884, 5.18160239651573, 4.48606381408875, 0.3952985468207619, -0.3947108830130586, 4.112730530161658, -2.474857837892649, 3.2145628528085908, -1.4869876978945316, 6.266793000279106, 1.195292977385109, -0.9384604045321556, 0.4390336982570291, 0.2478336352984587, -0.4469575971617967, -0.5750003095735823, -1.18575466564657, 1.840523509546216, -0.849385940123567, 4.353380624089586, 3.428302665371116, 3.3807948847806233, -2.7075931948153156, 0.3344470851226449, 2.803582124109276, 4.318494204516635, 2.7166457565115003, -1.3744329558152115, 3.6248967170755018, -1.5029249776239542, -2.0798800511308713, 1.6176481393681885, 0.715573051004365, 4.461149616322836, 4.374790739760396]|-968.3112182617187500|     16.00000000|[384, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | trying linear partial model with 43 points | trying linear partial model with 56 points | trying linear partial model with 69 points | trying linear partial model with 83 points | trying linear partial model with 96 points | exploitation failed, decreasing delta | actual_k=1
       9|[-2.3486681092359727, 6.15916499289815, -0.264219808182557, -2.586908129386502, -3.9487972044126436, -0.2176029637721526, -2.499426795893492, 1.8366538006984428, -2.7732737706296495, 2.0583227993864854, 1.8941339219945896, 5.309628341015399, -3.0740193798725217, 6.025507124108307, 2.9998443999398794, -1.9953589283271476, -0.6072953508975423, -1.7428230376785774, 3.42035620507216, -2.6414062697646745, -1.0188955004940665, -0.6233802901785207, -1.1667871894373258, 1.574165654128457, 0.5267762487755676, 0.2579287984060417, -2.7595072624172654, -1.9519570818272967, 1.93683510354234, -2.321077916764101, 2.506524925674407, -4.00793779551365, -2.2178578786576173, -2.539615439102357, -2.483855453638925, 4.608881479737686, -1.6212199990541067, -4.214994352625206, 1.3715622359736428, 1.3509346069029564, 1.0182659107512835, 1.7543311265869257, -0.6694812425652316, -0.7900688581916766, -1.5727259733450594, 0.335228418413918, 4.757729593638551, 3.1495013351731633, 5.926528441446214, -0.6726938708019758, 4.540212672017029, 4.2447319214927814, 0.7770574660403238, -0.7311405165032157, -4.756556965213142, 1.8083836973448277, -2.2574712218373856, -1.3124435000271708, 4.34733285823593, 2.8563028946201605, 1.3402702484841422, -0.6267225859617238, -0.6955505675854876, 4.379539710317259, 0.3570898184557303, 0.4301825180743877, 6.259043318418364, 5.622559792500864, -0.785588571038766, 0.5143875169737472, 5.1946554325891405, -2.16436779213075, 1.879647566316241, 0.8139612798058233, 5.4653065894931165, 1.2354791219659669, 2.194966508928747, 0.1152205901323048, 1.3061144012834325, 0.2181016029908707, 0.0681276856152785, -0.1005051889836626, 1.8836010658276483, -3.925853819667764, 4.804607585817635, 4.282289872999902, 3.985682286391816, -4.212420146595729, 0.2604413589552879, 0.763808736672074, 6.503167253772953, 4.097669107781225, 1.0743297853157112, 5.168439162369301, -0.1718695618672432, -3.2711101888276515, 3.4631660496030587, 1.8106196779772339, 3.3625540971246437, 5.400921418584274]|-1002.2229003906250000|     32.00000000|[412, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[-2.3486681092359727, 6.15916499289815, -0.264219808182557, -2.586908129386502, -3.9487972044126436, -0.2176029637721526, -2.499426795893492, 1.8366538006984428, -2.7732737706296495, 2.0583227993864854, 1.8941339219945896, 5.309628341015399, -3.0740193798725217, 6.025507124108307, 2.9998443999398794, -1.9953589283271476, -0.6072953508975423, -1.7428230376785774, 3.42035620507216, -2.6414062697646745, -1.0188955004940665, -0.6233802901785207, -1.1667871894373258, 1.574165654128457, 0.5267762487755676, 0.2579287984060417, -2.7595072624172654, -1.9519570818272967, 1.93683510354234, -2.321077916764101, 2.506524925674407, -4.00793779551365, -2.2178578786576173, -2.539615439102357, -2.483855453638925, 4.608881479737686, -1.6212199990541067, -4.214994352625206, 1.3715622359736428, 1.3509346069029564, 1.0182659107512835, 1.7543311265869257, -0.6694812425652316, -0.7900688581916766, -1.5727259733450594, 0.335228418413918, 4.757729593638551, 3.1495013351731633, 5.926528441446214, -0.6726938708019758, 4.540212672017029, 4.2447319214927814, 0.7770574660403238, -0.7311405165032157, -4.756556965213142, 1.8083836973448277, -2.2574712218373856, -1.3124435000271708, 4.34733285823593, 2.8563028946201605, 1.3402702484841422, -0.6267225859617238, -0.6955505675854876, 4.379539710317259, 0.3570898184557303, 0.4301825180743877, 6.259043318418364, 5.622559792500864, -0.785588571038766, 0.5143875169737472, 5.1946554325891405, -2.16436779213075, 1.879647566316241, 0.8139612798058233, 5.4653065894931165, 1.2354791219659669, 2.194966508928747, 0.1152205901323048, 1.3061144012834325, 0.2181016029908707, 0.0681276856152785, -0.1005051889836626, 1.8836010658276483, -3.925853819667764, 4.804607585817635, 4.282289872999902, 3.985682286391816, -4.212420146595729, 0.2604413589552879, 0.763808736672074, 6.503167253772953, 4.097669107781225, 1.0743297853157112, 5.168439162369301, -0.1718695618672432, -3.2711101888276515, 3.4631660496030587, 1.8106196779772339, 3.3625540971246437, 5.400921418584274]|-1002.2229003906250000|     16.00000000|[519, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | trying linear partial model with 42 points | trying linear partial model with 55 points | trying linear partial model with 68 points | trying linear partial model with 81 points | trying linear partial model with 95 points | exploitation failed, decreasing delta | actual_k=1
