k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0622717267513285, -0.0517255675435349, 0.0181796208801668, 0.0002160895445008, 0.0761110222636755, 0.0175303216761488, 0.0380964773073324, 0.0501822615778326, 0.0958644562141104, 0.1075098394979442, 0.1290301134553424, 0.0785820553619653, 0.1685013478150692, 0.1426900996089479, 0.1912349191668768, 0.1744418588618587, 0.2011185868865032, 0.2201113938647862, 0.2350492366411796, 0.2413590086955574, 0.2080275118419505, 0.2344200362263773, 0.2804258694309574, 0.3167063018275362, 0.3008397805947819, 0.335054136810704, 0.3097007298560006, 0.2766719899980349, 0.3035663692445247, 0.329131996561699, 0.3428066048490566, 0.3743466160954227, 0.3657885745563718, 0.3243493730873512, 0.3772813142476393, 0.3604301797736023, 0.3727398246035519, 0.4523059705137089, 0.4216642152627256, 0.3967995966062522, 0.4785398359111963, 0.4542660969533514, 0.4584493901684961, 0.4489735976290648, 0.4837788004587737, 0.4753262775832637, 0.4981788220352175, 0.4993973900031013, 0.4847718726706477, 0.4918846115701701, 0.5570615538357501, 0.5287575888422955, 0.5440439374717427, 0.5987146647907076, 0.5741031402753426, 0.5611315976786324, 0.5560185286047055, 0.6513857948703787, 0.6117622748864183, 0.6320676648298286, 0.6389246416933633, 0.6704380226744859, 0.6385990421022044, 0.6668370954729209, 0.6880059955486432, 0.7435401302944258, 0.7024139435038602, 0.683056832787626, 0.7301922135923029, 0.7981100259754466, 0.7706012901795538, 0.7788582646453074, 0.8043782585512264, 0.7623580622235492, 0.8437943790598141, 0.8271996579479449, 0.8891897318132496, 0.8412869924577012, 0.8732234234207984, 0.9215393808186785, 0.9003384831730755, 0.9196539149593097, 0.9687150103578246, 0.97325839882473, 0.9887922341618558, 0.9794388323386947, 1.0106766087283434, 1.0272983934952706, 1.0876856502863976, 1.1394720888743293, 1.1281439243411508, 1.1412085700211514, 1.1897613601161257, 1.1698862622860835, 1.1542874963959928, 1.226727055973671, 1.2364987895045145, 1.2398529689363362, 1.2479523616347479, 1.253998831947819]|-151.0376223322088833|      2.00000000|[4522, 645, 1, 82]                                                         |  | used quadratic model with 5167 points | iterate success | actual_k=8
       2|[-0.2285599469481194, -0.1828221984939279, -0.1512826184874724, -0.2021625976914214, 0.0775780091818326, -0.1755879770580877, -0.1096737824057177, -0.0207203106567055, -0.020355001617103, -0.0237774569378584, 0.0556351743829651, 0.0100153925724212, 0.2601515267466923, 0.1676381135503772, 0.0460135339818138, 0.2082584975787622, 0.3118765044852691, 0.1852720875182339, 0.2132565247060095, 0.2700824227052916, 0.1749136500159763, 0.3748916280907163, 0.3353130597286899, 0.3329456353515231, 0.2266578882920894, 0.372560282496651, 0.3180968512016826, 0.358752356869821, 0.2763363174490505, 0.3544312527666715, 0.4382567620713601, 0.4239201717481992, 0.4712307350596327, 0.3528448963799222, 0.3588724272380895, 0.4908960332194345, 0.415513932338423, 0.5177193634876074, 0.5248588008366604, 0.4366293319511815, 0.5519753191903424, 0.5814783269061384, 0.5003566688056084, 0.5860790934294147, 0.538737972747116, 0.5785892173395434, 0.6075492829092104, 0.5682804974687918, 0.6028484189818794, 0.5853601173650683, 0.652762182056276, 0.6000107176005154, 0.6698054808598846, 0.6693236808884635, 0.6263911761964683, 0.6763075570510408, 0.5986396707882711, 0.8242691782004038, 0.7997861421142501, 0.8546804769442438, 0.7656034386452364, 0.7683351230474765, 0.6996163154948374, 0.6813097382083961, 0.8895945509451916, 0.921600104929434, 0.8378256761448263, 0.8961274805457426, 0.942945750344096, 0.9538395830058433, 0.9429607478441995, 0.9809866819403676, 0.9963146678742612, 0.9025131259476349, 1.1037851580574534, 1.0839203992852295, 1.0855784274138465, 1.0551064195138014, 1.0673436810392798, 1.181007156618626, 1.181416671995685, 1.131666897288886, 1.2888130029073952, 1.2841646827137663, 1.3403900894383436, 1.1128805472988361, 1.2631467877434717, 1.349461609071279, 1.4482067492086341, 1.545883942571154, 1.5378040438207428, 1.4384663800853899, 1.5453462384876526, 1.6479276281797042, 1.472225692642231, 1.691201030425174, 1.6198726834137989, 1.6969179792808327, 1.761801925408221, 1.7156527309245138]|-451.7048017166323461|      4.00000000|[9044, 1290, 2, 164]                                                       |  | used quadratic model with 5167 points | iterate success | actual_k=8
       3|[-0.7801991751927317, -0.6927452850958302, -0.669161429509364, -0.3675114233082687, -0.0937168015111904, -0.5229890062850018, -0.5457491261016226, -0.1524827662182798, -0.4751398442444277, -0.3096757375478039, 0.0778845042942139, -0.1387636264147779, 0.2014471113302033, 0.1424329258687423, 0.0422673058425655, 0.224050192254725, 0.3534738599119269, 0.0177957565850153, 0.242449305550542, 0.3400825131816766, 0.5554973957878404, 0.657525584550066, 0.6211646814898486, 0.5521679845215826, 0.2907497123490886, 0.5488852317706178, 0.5296447217470224, 0.9188577316662134, 0.7274984383489604, 0.7059918277306432, 0.4950391202773702, 1.2882873365001133, 0.7007976147635344, 0.9161344076976099, 0.8034038943271101, 0.5068189021951985, 0.9145553862494868, 1.025476000368302, 0.9929991266644953, 1.0099749432142056, 0.757293632281697, 0.7698140775078116, 1.1111425364893646, 0.8518100580910488, 1.0688732425156715, 0.887249767208386, 1.2584557977677207, 0.9539663552476267, 1.0860369713510396, 0.7243059616169722, 0.7519823275807227, 0.7540576069517214, 1.0720716108239838, 1.13227234921344, 0.7447943119519597, 0.699395236874116, 0.8164393591492303, 1.1276113037152413, 1.249917239201741, 1.3719646153022054, 0.9635678077959995, 1.236339287265197, 1.201861002194976, 0.9398058186307223, 1.0416242927114179, 0.9335813108031249, 0.8571620299317279, 1.5322972790024356, 1.7988987774826928, 1.5852204771964704, 1.1470487033185142, 1.4968554664378764, 1.4115589823278258, 1.5011680254799113, 1.465240541914675, 1.487509822310305, 1.6839298491654016, 1.1909615985763324, 1.6146536121662427, 1.8253490557532719, 1.700826252233274, 1.6292472244205025, 1.768779297233641, 1.797648877344166, 1.6437689779169922, 1.7214448171025118, 1.7296611102386379, 1.7097663028977401, 1.8745791563442242, 1.8955416829795184, 1.876772751793803, 1.9365729081644865, 2.2506319072878918, 2.188256902869801, 1.6508846886475328, 2.1211481781317922, 2.0981732784430083, 1.842365726989978, 1.9906907389125277, 1.979208606827203]|-1155.6162985687260516|      8.00000000|[13567, 1934, 3, 246]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=8
       4|[-1.520263677353518, -2.0310859599132787, -0.9127099143291637, 0.0825665468965386, -0.1981302617059622, -1.595107038030449, -1.4159562606560097, -0.3185250172808906, -1.4018138639270536, -0.1628075789620869, 1.127088203498762, 0.1626310222163986, 0.4132905269172668, -0.513055988239716, 0.627956767024244, -0.2222040399029922, 0.9124383314178678, 0.1166169102599674, 0.7801443528616878, 1.1697245184728622, 1.7249286155464283, 0.8500558114266777, 2.3950223309788, 0.0493631230774311, 0.5110772665678373, 0.8208491107641046, 1.3446441843161165, 1.93390702928343, 1.4568164572784914, 1.5890735223614905, 1.3063757707310582, 1.4804004831286577, 0.879916465713752, 0.8217250419273525, 1.2672848885686556, 0.4351467517678274, 1.7452456484349113, 2.0160446314318454, 2.441903519662019, 1.45687442312864, 1.855427939546718, 1.208687658191972, 2.7057476484501417, 1.544359583781675, 1.1731440570350873, 0.8429267667999328, 1.093958187129486, 2.058347582199043, 1.1185380471572206, 1.456851292640333, 0.6792776044178314, 2.6977626364067095, 1.2876550862700735, 1.780621431236582, 2.1803116873646635, 1.9710916223829744, 1.9980717221053952, 1.4384034634552423, 2.144846366952208, 1.6610698699719344, 1.737197760977079, 1.9789880201114702, 0.9618273402580055, 0.7447305649448273, 1.4661987594849242, 1.5405398823521939, 1.2465443982345357, 1.0729693317169127, 1.8571164253304808, 1.5198803577242073, 1.6293847776435486, 2.262883053747302, 2.6799775887252077, 2.5167734364245353, 1.8190715965267183, 1.3009402565349568, 3.716195804422366, 1.2994551403513332, 0.7368031060906143, 2.4565362082958577, 0.7345923767950849, 1.6441972421277589, 3.664733166016571, 1.5605531414615998, 2.981796055872188, 2.4851907728791356, 2.101296056999327, 2.070643472687272, 1.1879793588232992, 2.050676297646409, 1.7534044991506186, 1.7514930901713053, 1.0837654136813404, 2.227357858647768, 3.1823183161600337, 1.7481337418666332, 1.1363854502834099, 2.5090915034295542, 2.0141076322446123, 0.7150482232408426]|-1282.0160862814714164|     16.00000000|[18088, 2580, 4, 328]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=8
       5|[-1.520263677353518, -2.0310859599132787, -0.9127099143291637, 0.0825665468965386, -0.1981302617059622, -1.595107038030449, -1.4159562606560097, -0.3185250172808906, -1.4018138639270536, -0.1628075789620869, 1.127088203498762, 0.1626310222163986, 0.4132905269172668, -0.513055988239716, 0.627956767024244, -0.2222040399029922, 0.9124383314178678, 0.1166169102599674, 0.7801443528616878, 1.1697245184728622, 1.7249286155464283, 0.8500558114266777, 2.3950223309788, 0.0493631230774311, 0.5110772665678373, 0.8208491107641046, 1.3446441843161165, 1.93390702928343, 1.4568164572784914, 1.5890735223614905, 1.3063757707310582, 1.4804004831286577, 0.879916465713752, 0.8217250419273525, 1.2672848885686556, 0.4351467517678274, 1.7452456484349113, 2.0160446314318454, 2.441903519662019, 1.45687442312864, 1.855427939546718, 1.208687658191972, 2.7057476484501417, 1.544359583781675, 1.1731440570350873, 0.8429267667999328, 1.093958187129486, 2.058347582199043, 1.1185380471572206, 1.456851292640333, 0.6792776044178314, 2.6977626364067095, 1.2876550862700735, 1.780621431236582, 2.1803116873646635, 1.9710916223829744, 1.9980717221053952, 1.4384034634552423, 2.144846366952208, 1.6610698699719344, 1.737197760977079, 1.9789880201114702, 0.9618273402580055, 0.7447305649448273, 1.4661987594849242, 1.5405398823521939, 1.2465443982345357, 1.0729693317169127, 1.8571164253304808, 1.5198803577242073, 1.6293847776435486, 2.262883053747302, 2.6799775887252077, 2.5167734364245353, 1.8190715965267183, 1.3009402565349568, 3.716195804422366, 1.2994551403513332, 0.7368031060906143, 2.4565362082958577, 0.7345923767950849, 1.6441972421277589, 3.664733166016571, 1.5605531414615998, 2.981796055872188, 2.4851907728791356, 2.101296056999327, 2.070643472687272, 1.1879793588232992, 2.050676297646409, 1.7534044991506186, 1.7514930901713053, 1.0837654136813404, 2.227357858647768, 3.1823183161600337, 1.7481337418666332, 1.1363854502834099, 2.5090915034295542, 2.0141076322446123, 0.7150482232408426]|-1282.0160862814714164|      8.00000000|[22610, 3225, 5, 410]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=8
       6|[-1.520263677353518, -2.0310859599132787, -0.9127099143291637, 0.0825665468965386, -0.1981302617059622, -1.595107038030449, -1.4159562606560097, -0.3185250172808906, -1.4018138639270536, -0.1628075789620869, 1.127088203498762, 0.1626310222163986, 0.4132905269172668, -0.513055988239716, 0.627956767024244, -0.2222040399029922, 0.9124383314178678, 0.1166169102599674, 0.7801443528616878, 1.1697245184728622, 1.7249286155464283, 0.8500558114266777, 2.3950223309788, 0.0493631230774311, 0.5110772665678373, 0.8208491107641046, 1.3446441843161165, 1.93390702928343, 1.4568164572784914, 1.5890735223614905, 1.3063757707310582, 1.4804004831286577, 0.879916465713752, 0.8217250419273525, 1.2672848885686556, 0.4351467517678274, 1.7452456484349113, 2.0160446314318454, 2.441903519662019, 1.45687442312864, 1.855427939546718, 1.208687658191972, 2.7057476484501417, 1.544359583781675, 1.1731440570350873, 0.8429267667999328, 1.093958187129486, 2.058347582199043, 1.1185380471572206, 1.456851292640333, 0.6792776044178314, 2.6977626364067095, 1.2876550862700735, 1.780621431236582, 2.1803116873646635, 1.9710916223829744, 1.9980717221053952, 1.4384034634552423, 2.144846366952208, 1.6610698699719344, 1.737197760977079, 1.9789880201114702, 0.9618273402580055, 0.7447305649448273, 1.4661987594849242, 1.5405398823521939, 1.2465443982345357, 1.0729693317169127, 1.8571164253304808, 1.5198803577242073, 1.6293847776435486, 2.262883053747302, 2.6799775887252077, 2.5167734364245353, 1.8190715965267183, 1.3009402565349568, 3.716195804422366, 1.2994551403513332, 0.7368031060906143, 2.4565362082958577, 0.7345923767950849, 1.6441972421277589, 3.664733166016571, 1.5605531414615998, 2.981796055872188, 2.4851907728791356, 2.101296056999327, 2.070643472687272, 1.1879793588232992, 2.050676297646409, 1.7534044991506186, 1.7514930901713053, 1.0837654136813404, 2.227357858647768, 3.1823183161600337, 1.7481337418666332, 1.1363854502834099, 2.5090915034295542, 2.0141076322446123, 0.7150482232408426]|-1282.0160862814714164|      4.00000000|[27132, 3870, 6, 492]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=8
       7|[-1.520263677353518, -2.0310859599132787, -0.9127099143291637, 0.0825665468965386, -0.1981302617059622, -1.595107038030449, -1.4159562606560097, -0.3185250172808906, -1.4018138639270536, -0.1628075789620869, 1.127088203498762, 0.1626310222163986, 0.4132905269172668, -0.513055988239716, 0.627956767024244, -0.2222040399029922, 0.9124383314178678, 0.1166169102599674, 0.7801443528616878, 1.1697245184728622, 1.7249286155464283, 0.8500558114266777, 2.3950223309788, 0.0493631230774311, 0.5110772665678373, 0.8208491107641046, 1.3446441843161165, 1.93390702928343, 1.4568164572784914, 1.5890735223614905, 1.3063757707310582, 1.4804004831286577, 0.879916465713752, 0.8217250419273525, 1.2672848885686556, 0.4351467517678274, 1.7452456484349113, 2.0160446314318454, 2.441903519662019, 1.45687442312864, 1.855427939546718, 1.208687658191972, 2.7057476484501417, 1.544359583781675, 1.1731440570350873, 0.8429267667999328, 1.093958187129486, 2.058347582199043, 1.1185380471572206, 1.456851292640333, 0.6792776044178314, 2.6977626364067095, 1.2876550862700735, 1.780621431236582, 2.1803116873646635, 1.9710916223829744, 1.9980717221053952, 1.4384034634552423, 2.144846366952208, 1.6610698699719344, 1.737197760977079, 1.9789880201114702, 0.9618273402580055, 0.7447305649448273, 1.4661987594849242, 1.5405398823521939, 1.2465443982345357, 1.0729693317169127, 1.8571164253304808, 1.5198803577242073, 1.6293847776435486, 2.262883053747302, 2.6799775887252077, 2.5167734364245353, 1.8190715965267183, 1.3009402565349568, 3.716195804422366, 1.2994551403513332, 0.7368031060906143, 2.4565362082958577, 0.7345923767950849, 1.6441972421277589, 3.664733166016571, 1.5605531414615998, 2.981796055872188, 2.4851907728791356, 2.101296056999327, 2.070643472687272, 1.1879793588232992, 2.050676297646409, 1.7534044991506186, 1.7514930901713053, 1.0837654136813404, 2.227357858647768, 3.1823183161600337, 1.7481337418666332, 1.1363854502834099, 2.5090915034295542, 2.0141076322446123, 0.7150482232408426]|-1282.0160862814714164|      2.00000000|[31652, 4517, 7, 574]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=8
       8|[-1.4694085314710048, -2.0805056856151753, -1.0400788956511549, 0.1292233967671107, -0.4955476661430746, -1.5924802263248814, -1.3888489079687363, -0.6800491494746901, -1.2669590189191648, -0.3578527497598646, 1.112888498422637, 0.3965174843335693, 0.8246324334545687, -0.9785540655434369, 0.9577952152254006, -0.5891627091078127, 1.0424028832557775, 0.2368800249304137, 1.0482835625286278, 1.229248760543708, 1.7295233740864393, 1.0203103162072757, 2.069068040445249, 0.1222868364736625, 0.8935845973379923, 1.0330154568039975, 1.3596979291922784, 1.9999315619048954, 1.439399219790226, 1.6038361500321847, 1.2580343289749056, 1.4578521000556073, 0.9920782183703537, 1.0250391015442637, 1.2633082222200342, 0.8622910886615747, 1.7764865367717833, 2.012460626065111, 2.1300235149485833, 1.5047467946957913, 1.902923560078709, 1.1262845967405934, 2.3165971536402163, 1.5735077745052684, 1.0875907870776405, 1.0363708855870821, 1.0898627343705871, 2.1368292991501012, 1.1591098432033151, 1.4680907361458995, 0.9798449864045066, 2.2714235904432423, 1.266463499266165, 1.8753288961764807, 2.0708678330332555, 1.996934461990449, 1.9795347235543104, 1.4366235991613174, 2.0698200587149955, 1.7670413842235888, 1.8510628588380662, 1.9380046461002327, 1.0301883541567314, 1.0768987585073946, 1.406439160634142, 1.5511944822022592, 1.2016653599510208, 1.0684115646849721, 1.9521117826829535, 1.5216167408051868, 1.7043945160030203, 2.0784867972323346, 2.256174823449701, 2.1437809191824337, 1.9299634104853527, 1.2787539009956028, 4.108905357123059, 1.2124529463134488, 0.9724320168191704, 2.0231113183451837, 0.9764022180485019, 1.6840885977359563, 4.004993104045788, 1.5446461547340893, 2.711800814002691, 2.1024351017521, 2.0498137439656423, 2.0894673298243047, 1.1419691108966865, 2.108866544051623, 1.7350835961694584, 1.7680408917791464, 1.13449220980092, 2.104234366357105, 3.2416314047402586, 1.805776154958722, 1.133995453789781, 2.0246093905603346, 1.986042074758097, 1.0640468727236572]|-1606.7077931997880569|      4.00000000|[36175, 5161, 8, 656]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=8
       9|[-1.4694085314710048, -2.0805056856151753, -1.0400788956511549, 0.1292233967671107, -0.4955476661430746, -1.5924802263248814, -1.3888489079687363, -0.6800491494746901, -1.2669590189191648, -0.3578527497598646, 1.112888498422637, 0.3965174843335693, 0.8246324334545687, -0.9785540655434369, 0.9577952152254006, -0.5891627091078127, 1.0424028832557775, 0.2368800249304137, 1.0482835625286278, 1.229248760543708, 1.7295233740864393, 1.0203103162072757, 2.069068040445249, 0.1222868364736625, 0.8935845973379923, 1.0330154568039975, 1.3596979291922784, 1.9999315619048954, 1.439399219790226, 1.6038361500321847, 1.2580343289749056, 1.4578521000556073, 0.9920782183703537, 1.0250391015442637, 1.2633082222200342, 0.8622910886615747, 1.7764865367717833, 2.012460626065111, 2.1300235149485833, 1.5047467946957913, 1.902923560078709, 1.1262845967405934, 2.3165971536402163, 1.5735077745052684, 1.0875907870776405, 1.0363708855870821, 1.0898627343705871, 2.1368292991501012, 1.1591098432033151, 1.4680907361458995, 0.9798449864045066, 2.2714235904432423, 1.266463499266165, 1.8753288961764807, 2.0708678330332555, 1.996934461990449, 1.9795347235543104, 1.4366235991613174, 2.0698200587149955, 1.7670413842235888, 1.8510628588380662, 1.9380046461002327, 1.0301883541567314, 1.0768987585073946, 1.406439160634142, 1.5511944822022592, 1.2016653599510208, 1.0684115646849721, 1.9521117826829535, 1.5216167408051868, 1.7043945160030203, 2.0784867972323346, 2.256174823449701, 2.1437809191824337, 1.9299634104853527, 1.2787539009956028, 4.108905357123059, 1.2124529463134488, 0.9724320168191704, 2.0231113183451837, 0.9764022180485019, 1.6840885977359563, 4.004993104045788, 1.5446461547340893, 2.711800814002691, 2.1024351017521, 2.0498137439656423, 2.0894673298243047, 1.1419691108966865, 2.108866544051623, 1.7350835961694584, 1.7680408917791464, 1.13449220980092, 2.104234366357105, 3.2416314047402586, 1.805776154958722, 1.133995453789781, 2.0246093905603346, 1.986042074758097, 1.0640468727236572]|-1606.7077931997880569|      2.00000000|[40696, 5807, 9, 738]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=8
      10|[-1.4976406935140893, -2.0554047315864694, -1.1152276174186486, 0.2737711213893645, -1.0928143706640046, -1.705584585736782, -1.3620490078544851, -1.2616709551782652, -1.1582271647445865, -1.0047477141504273, 0.9818287326538357, 1.033508357836808, 1.1455352105852667, -1.1223660550693038, 1.2545922479004041, -0.978274162363232, 1.0321959162005616, 0.6876896487648685, 1.1195023223720766, 1.2129808470805863, 1.795578882637577, 1.0791511259230024, 2.1504026587394014, 0.4417325555182702, 1.2119853478945846, 1.0461989973715216, 1.2754376933199678, 2.1372510041727435, 1.6172155372592625, 1.644083416230676, 0.9497774498079763, 1.386899628811797, 1.0069153446990922, 1.055497667240389, 0.9767405531409732, 1.0290943644336616, 1.9755946945249132, 2.128584311712957, 2.133211933949041, 1.4926184369793518, 2.032810541230641, 1.015032626399381, 1.9807103154147399, 1.7071112949038172, 0.9844832695996106, 1.1921403660100043, 1.1991119757875075, 1.9219418297214603, 1.0539148047891163, 1.410392647361541, 1.075133500926172, 2.2166392267048782, 1.2298417776858777, 2.1074205180056396, 1.9981831567946702, 2.1537423851839796, 2.270801074601341, 1.4366128535349538, 2.0283700817340176, 1.8586224539735834, 1.9207266956128393, 1.8151870257227467, 1.2223147656477187, 0.9497438123502266, 1.3425346230759818, 1.5352918340300497, 1.1048102601258312, 1.1576056722190369, 1.9972456512315246, 1.3810765013278097, 1.804645689188634, 2.0040258756762004, 2.0952194140092804, 2.0594089330720076, 1.986665506673873, 1.2041827920722408, 4.214922453841763, 1.2275789424638135, 1.0664662045385194, 1.9731385892071305, 1.2021651757967176, 1.7927852742295856, 4.293168723362368, 1.4210435569891318, 2.163462976826781, 2.1222275569583458, 2.008882947622032, 2.1135202443945222, 1.1425458997855946, 2.188769274940027, 1.8879499413636283, 1.9510657786265324, 1.0821605105205834, 1.9752109430207112, 3.429469819460712, 1.9454774163158108, 1.1619833017755097, 2.153799530122588, 2.081029273205519, 0.9530576453803072]|-1797.0627404102260698|      4.00000000|[45217, 6453, 10, 820]                                                     |  | used quadratic model with 5167 points | iterate success | actual_k=8
      11|[-1.4976406935140893, -2.0554047315864694, -1.1152276174186486, 0.2737711213893645, -1.0928143706640046, -1.705584585736782, -1.3620490078544851, -1.2616709551782652, -1.1582271647445865, -1.0047477141504273, 0.9818287326538357, 1.033508357836808, 1.1455352105852667, -1.1223660550693038, 1.2545922479004041, -0.978274162363232, 1.0321959162005616, 0.6876896487648685, 1.1195023223720766, 1.2129808470805863, 1.795578882637577, 1.0791511259230024, 2.1504026587394014, 0.4417325555182702, 1.2119853478945846, 1.0461989973715216, 1.2754376933199678, 2.1372510041727435, 1.6172155372592625, 1.644083416230676, 0.9497774498079763, 1.386899628811797, 1.0069153446990922, 1.055497667240389, 0.9767405531409732, 1.0290943644336616, 1.9755946945249132, 2.128584311712957, 2.133211933949041, 1.4926184369793518, 2.032810541230641, 1.015032626399381, 1.9807103154147399, 1.7071112949038172, 0.9844832695996106, 1.1921403660100043, 1.1991119757875075, 1.9219418297214603, 1.0539148047891163, 1.410392647361541, 1.075133500926172, 2.2166392267048782, 1.2298417776858777, 2.1074205180056396, 1.9981831567946702, 2.1537423851839796, 2.270801074601341, 1.4366128535349538, 2.0283700817340176, 1.8586224539735834, 1.9207266956128393, 1.8151870257227467, 1.2223147656477187, 0.9497438123502266, 1.3425346230759818, 1.5352918340300497, 1.1048102601258312, 1.1576056722190369, 1.9972456512315246, 1.3810765013278097, 1.804645689188634, 2.0040258756762004, 2.0952194140092804, 2.0594089330720076, 1.986665506673873, 1.2041827920722408, 4.214922453841763, 1.2275789424638135, 1.0664662045385194, 1.9731385892071305, 1.2021651757967176, 1.7927852742295856, 4.293168723362368, 1.4210435569891318, 2.163462976826781, 2.1222275569583458, 2.008882947622032, 2.1135202443945222, 1.1425458997855946, 2.188769274940027, 1.8879499413636283, 1.9510657786265324, 1.0821605105205834, 1.9752109430207112, 3.429469819460712, 1.9454774163158108, 1.1619833017755097, 2.153799530122588, 2.081029273205519, 0.9530576453803072]|-1797.0627404102260698|      2.00000000|[49738, 7099, 11, 902]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=8
