k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[96, 12, 1, 3]                                                             |  | used linear model with 108 points | iterate failure | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[190, 26, 2, 6]                                                            |  | used linear model with 108 points | iterate failure | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[284, 40, 3, 9]                                                            |  | used linear model with 108 points | iterate failure | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[378, 54, 4, 12]                                                           |  | used linear model with 108 points | iterate failure | actual_k=8
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[473, 67, 5, 15]                                                           |  | used linear model with 108 points | iterate failure | actual_k=8
       6|[0.6019885507052428, 0.0202438400032596, 1.8838289189113058, 0.6539530245509473, 0.01695450005333, 2.0027698171616866, 1.2987296005579696, 0.0265434941055678, 2.1203191694714163, -0.0212594731491703, 0.0166613338918137, 2.1620663943858234, 1.2316978248943082, 0.0193604109852093, 2.222885109282682, 0.2194886692993463, 0.0182624743543263, 2.2823717451232213, 1.332323154220433, 0.0227055769558292, 2.3954615946664086, 4.505784134305893, 0.0322472638020195, 2.487294005272298, 0.6595327414609711, 0.020255878135301, 2.5575972464643626, 4.388056287560471, 0.0291402415307542, 2.709290866063431, 0.2277901107216229, 0.0196083417249283, 2.942782848981978, 0.2392245211527613, 0.018985398771225, 2.9700566405319537, 0.7122358210821386, 0.0239069459736791, 3.1295238423779996, 0.2004156179865435, 0.0168325190138057, 3.224617138858009, -0.0643703464460865, 0.01676588443948, 3.2562420336313, 1.3845080556434133, 0.0228457765085975, 3.381071592883624, 0.2423951741074774, 0.0221128095110794, 3.6641537189033797, 0.0622675718040622, 0.0179567479577551, 3.720692054769016, 0.0166245991533621, 0.0233973428097581, 3.82693666987092, 0.4154143594754313, 0.0202113112965291, 3.9548379157385436, 0.2706153844988831, 0.0166758886924198, 4.050201173898112, 0.8225477964255226, 0.021096049914921, 4.176268743048974, 0.9641286723618601, 0.0174369173708156, 4.4321397009662755, 0.7458399075791501, 0.0239813016977235, 4.563082837906907, 0.2117927645049436, 0.0203783364381137, 4.602174134257954, 0.4995016187747296, 0.0187842587240526, 4.705494211042221, 0.0457051088867687, 0.0230242992190409, 4.798653753519948, 0.3696804439577582, 0.0203156479102002, 4.975312818452141, 0.1613669067552775, 0.0185644638701077, 5.39677584909602, 0.2915259274964452, 0.0256243875771057, 5.417540716532018, 0.099242138059488, 0.0219349247147459, 2.590130201880562, -0.0002465114638349, 0.0223763548472237, 3.8565604779247638, 0.1503369270476521, 0.0154641173854989, 5.201110932245734]|379271.8261352231493220|      0.06250000|[566, 82, 6, 18]                                                           |  | used linear model with 108 points | iterate success | actual_k=8
       7|[0.6019885507052428, 0.0202438400032596, 1.8838289189113058, 0.6539530245509473, 0.01695450005333, 2.0027698171616866, 1.2987296005579696, 0.0265434941055678, 2.1203191694714163, -0.0212594731491703, 0.0166613338918137, 2.1620663943858234, 1.2316978248943082, 0.0193604109852093, 2.222885109282682, 0.2194886692993463, 0.0182624743543263, 2.2823717451232213, 1.332323154220433, 0.0227055769558292, 2.3954615946664086, 4.505784134305893, 0.0322472638020195, 2.487294005272298, 0.6595327414609711, 0.020255878135301, 2.5575972464643626, 4.388056287560471, 0.0291402415307542, 2.709290866063431, 0.2277901107216229, 0.0196083417249283, 2.942782848981978, 0.2392245211527613, 0.018985398771225, 2.9700566405319537, 0.7122358210821386, 0.0239069459736791, 3.1295238423779996, 0.2004156179865435, 0.0168325190138057, 3.224617138858009, -0.0643703464460865, 0.01676588443948, 3.2562420336313, 1.3845080556434133, 0.0228457765085975, 3.381071592883624, 0.2423951741074774, 0.0221128095110794, 3.6641537189033797, 0.0622675718040622, 0.0179567479577551, 3.720692054769016, 0.0166245991533621, 0.0233973428097581, 3.82693666987092, 0.4154143594754313, 0.0202113112965291, 3.9548379157385436, 0.2706153844988831, 0.0166758886924198, 4.050201173898112, 0.8225477964255226, 0.021096049914921, 4.176268743048974, 0.9641286723618601, 0.0174369173708156, 4.4321397009662755, 0.7458399075791501, 0.0239813016977235, 4.563082837906907, 0.2117927645049436, 0.0203783364381137, 4.602174134257954, 0.4995016187747296, 0.0187842587240526, 4.705494211042221, 0.0457051088867687, 0.0230242992190409, 4.798653753519948, 0.3696804439577582, 0.0203156479102002, 4.975312818452141, 0.1613669067552775, 0.0185644638701077, 5.39677584909602, 0.2915259274964452, 0.0256243875771057, 5.417540716532018, 0.099242138059488, 0.0219349247147459, 2.590130201880562, -0.0002465114638349, 0.0223763548472237, 3.8565604779247638, 0.1503369270476521, 0.0154641173854989, 5.201110932245734]|379271.8261352231493220|      0.03125000|[661, 95, 7, 21]                                                           |  | used linear model with 108 points | iterate failure | actual_k=8
       8|[0.6037878755457985, 0.0231530067946064, 1.8821590672027912, 0.6531804118106288, 0.0138172992475813, 2.0021180310833095, 1.298385971708953, 0.022782024785151, 2.122018325041922, -0.0166657421144924, 0.0145219784247312, 2.1607431978798277, 1.233357136755798, 0.0264179319625828, 2.22528090796407, 0.2166435151379045, 0.0173928495248061, 2.2849198931107484, 1.336557009509631, 0.0252090587193376, 2.396489189606355, 4.508954172020832, 0.0463767336891652, 2.4857938405905364, 0.6578806072463496, 0.0205453477368285, 2.5570972024989334, 4.39122539961655, 0.044889461556756, 2.710604166098906, 0.226822714567307, 0.0186907054436003, 2.94378534701315, 0.2410955873000179, 0.0185964640677759, 2.9740257347222085, 0.7151585369695624, 0.0205039882441876, 3.131045012898621, 0.2056871455657959, 0.0150948724410813, 3.2257410350763736, -0.0650070783607004, 0.0141591840407316, 3.2564698180011566, 1.3810555556403161, 0.0254417157689671, 3.3803208833281837, 0.242806256942786, 0.0210584824888498, 3.666426397891552, 0.0616047055579545, 0.0199478264084602, 3.7204109296980334, 0.0150592388540813, 0.0192493138140952, 3.8307517896734833, 0.415295662171594, 0.0183062918890646, 3.9527491627886193, 0.2705950678936901, 0.0180092109811732, 4.05074469508196, 0.8248546617368657, 0.0189389841200487, 4.175342475688708, 0.9634339062499233, 0.022277225227673, 4.428967460092722, 0.7448534770351085, 0.0234823429044592, 4.566526594150774, 0.2112961103694038, 0.0248638224736915, 4.600636234234845, 0.5001516980716851, 0.0199948387081798, 4.705115522310482, 0.0448683011709557, 0.0225417357872508, 4.7984213100291315, 0.3652815736540537, 0.0198834882947675, 4.976225654142825, 0.1594212605310333, 0.0187924237001928, 5.398972108732584, 0.2917902182400171, 0.0257806970259518, 5.416389988861476, 0.0963354671616642, 0.0203701819333589, 2.5927631103919384, 0.0028139205211186, 0.020633312687118, 3.8578871226444287, 0.1477459549864478, 0.0108443513133128, 5.201736799076773]|321251.1813245551311411|      0.06250000|[754, 110, 8, 24]                                                          |  | used linear model with 108 points | iterate success | actual_k=8
       9|[0.6037878755457985, 0.0231530067946064, 1.8821590672027912, 0.6531804118106288, 0.0138172992475813, 2.0021180310833095, 1.298385971708953, 0.022782024785151, 2.122018325041922, -0.0166657421144924, 0.0145219784247312, 2.1607431978798277, 1.233357136755798, 0.0264179319625828, 2.22528090796407, 0.2166435151379045, 0.0173928495248061, 2.2849198931107484, 1.336557009509631, 0.0252090587193376, 2.396489189606355, 4.508954172020832, 0.0463767336891652, 2.4857938405905364, 0.6578806072463496, 0.0205453477368285, 2.5570972024989334, 4.39122539961655, 0.044889461556756, 2.710604166098906, 0.226822714567307, 0.0186907054436003, 2.94378534701315, 0.2410955873000179, 0.0185964640677759, 2.9740257347222085, 0.7151585369695624, 0.0205039882441876, 3.131045012898621, 0.2056871455657959, 0.0150948724410813, 3.2257410350763736, -0.0650070783607004, 0.0141591840407316, 3.2564698180011566, 1.3810555556403161, 0.0254417157689671, 3.3803208833281837, 0.242806256942786, 0.0210584824888498, 3.666426397891552, 0.0616047055579545, 0.0199478264084602, 3.7204109296980334, 0.0150592388540813, 0.0192493138140952, 3.8307517896734833, 0.415295662171594, 0.0183062918890646, 3.9527491627886193, 0.2705950678936901, 0.0180092109811732, 4.05074469508196, 0.8248546617368657, 0.0189389841200487, 4.175342475688708, 0.9634339062499233, 0.022277225227673, 4.428967460092722, 0.7448534770351085, 0.0234823429044592, 4.566526594150774, 0.2112961103694038, 0.0248638224736915, 4.600636234234845, 0.5001516980716851, 0.0199948387081798, 4.705115522310482, 0.0448683011709557, 0.0225417357872508, 4.7984213100291315, 0.3652815736540537, 0.0198834882947675, 4.976225654142825, 0.1594212605310333, 0.0187924237001928, 5.398972108732584, 0.2917902182400171, 0.0257806970259518, 5.416389988861476, 0.0963354671616642, 0.0203701819333589, 2.5927631103919384, 0.0028139205211186, 0.020633312687118, 3.8578871226444287, 0.1477459549864478, 0.0108443513133128, 5.201736799076773]|321251.1813245551311411|      0.03125000|[848, 124, 9, 27]                                                          |  | used linear model with 108 points | iterate failure | actual_k=8
      10|[0.6035870029927437, 0.0231261802898213, 1.8803104092291616, 0.6531862473160025, 0.015663925265946, 2.0024890308064185, 1.3003588957025753, 0.0233000977956708, 2.1212186371373245, -0.0151208204198801, 0.0183148633767184, 2.154120882760668, 1.2319345487172249, 0.0278229046180821, 2.2243521985359878, 0.2172552379646663, 0.0211229634172504, 2.2862882073423245, 1.3380387683380717, 0.0244504277462598, 2.392416849669473, 4.511208850457769, 0.0525597167308878, 2.4881954921412404, 0.6597622481054805, 0.0174832225274821, 2.5601700262040286, 4.389118540668007, 0.0511977092549769, 2.712416818182663, 0.2258344126269437, 0.0196098383820845, 2.944580823202268, 0.2454964305526266, 0.0196332107033573, 2.971830428026725, 0.7157070130561451, 0.0194125810411213, 3.1296998997245264, 0.2074533482284226, 0.0175856882374834, 3.22748026505534, -0.0631931274607499, 0.019424044930005, 3.254640170962965, 1.3849951652970727, 0.0324782209933661, 3.37992012113819, 0.2406721249750704, 0.0200853593936921, 3.6635372637895856, 0.0639613389702898, 0.0194284108741794, 3.7190732733484118, 0.0145387689533539, 0.025716353752183, 3.825717165193159, 0.4174109851147998, 0.0182829127949114, 3.9519425079789867, 0.2698659378506628, 0.0214309312689227, 4.0506061374747135, 0.8211671011014219, 0.0187805578855178, 4.175521488137962, 0.9693083676842793, 0.0254158033721112, 4.421003756618628, 0.7437253320664281, 0.0312955448337514, 4.56620058247017, 0.2186787960195267, 0.0232708846703707, 4.5966436155459975, 0.4977625018694583, 0.0190372397401403, 4.708443070362995, 0.0444381215683734, 0.0252480050743774, 4.799656498984082, 0.3621773035837323, 0.0174824870832653, 4.97370853412029, 0.158063942634132, 0.0182543751176903, 5.393886403718843, 0.2910036072031133, 0.0346839875268553, 5.414975883004917, 0.0914400233178934, 0.0218435986997341, 2.5946355791735436, 0.0049120012310389, 0.0170051736364647, 3.8619793522002976, 0.1476963287293923, 0.0130473096047219, 5.198333205731124]|303221.0484257875359617|      0.06250000|[944, 136, 10, 30]                                                         |  | used linear model with 108 points | iterate success | actual_k=8
      11|[0.6035870029927437, 0.0231261802898213, 1.8803104092291616, 0.6531862473160025, 0.015663925265946, 2.0024890308064185, 1.3003588957025753, 0.0233000977956708, 2.1212186371373245, -0.0151208204198801, 0.0183148633767184, 2.154120882760668, 1.2319345487172249, 0.0278229046180821, 2.2243521985359878, 0.2172552379646663, 0.0211229634172504, 2.2862882073423245, 1.3380387683380717, 0.0244504277462598, 2.392416849669473, 4.511208850457769, 0.0525597167308878, 2.4881954921412404, 0.6597622481054805, 0.0174832225274821, 2.5601700262040286, 4.389118540668007, 0.0511977092549769, 2.712416818182663, 0.2258344126269437, 0.0196098383820845, 2.944580823202268, 0.2454964305526266, 0.0196332107033573, 2.971830428026725, 0.7157070130561451, 0.0194125810411213, 3.1296998997245264, 0.2074533482284226, 0.0175856882374834, 3.22748026505534, -0.0631931274607499, 0.019424044930005, 3.254640170962965, 1.3849951652970727, 0.0324782209933661, 3.37992012113819, 0.2406721249750704, 0.0200853593936921, 3.6635372637895856, 0.0639613389702898, 0.0194284108741794, 3.7190732733484118, 0.0145387689533539, 0.025716353752183, 3.825717165193159, 0.4174109851147998, 0.0182829127949114, 3.9519425079789867, 0.2698659378506628, 0.0214309312689227, 4.0506061374747135, 0.8211671011014219, 0.0187805578855178, 4.175521488137962, 0.9693083676842793, 0.0254158033721112, 4.421003756618628, 0.7437253320664281, 0.0312955448337514, 4.56620058247017, 0.2186787960195267, 0.0232708846703707, 4.5966436155459975, 0.4977625018694583, 0.0190372397401403, 4.708443070362995, 0.0444381215683734, 0.0252480050743774, 4.799656498984082, 0.3621773035837323, 0.0174824870832653, 4.97370853412029, 0.158063942634132, 0.0182543751176903, 5.393886403718843, 0.2910036072031133, 0.0346839875268553, 5.414975883004917, 0.0914400233178934, 0.0218435986997341, 2.5946355791735436, 0.0049120012310389, 0.0170051736364647, 3.8619793522002976, 0.1476963287293923, 0.0130473096047219, 5.198333205731124]|303221.0484257875359617|      0.03125000|[1038, 150, 11, 33]                                                        |  | used linear model with 108 points | iterate failure | actual_k=8
