k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6140583132915322, 0.0450798608039508, 0.1220463033731193, 0.7766743935418409, -0.027477380578608, 0.0113336821866311, -0.005617451068134, -0.0003791481048524, -0.0079155438752657, -0.0049581638879663, 0.0108248758084357, -0.0015571109351772, 0.0171508843762023, 0.0152181469596316, 0.0092186011997712, -0.0230979431179838, 0.0035895635641415, 0.0038785919557248, -0.0176159624408075, -0.0004469169275973, 0.0116352450925619, 0.0064582166935742]| 13.1532993316650391|      2.00000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[1.796177835592005, 0.2777238524410979, 0.5063972558663133, 2.3045685158043248, -0.1108799909683617, 0.0215277918544563, -0.0729251386641427, -0.0448152673463576, 0.0496997783431328, -0.1479401907156952, -0.0026894858972002, -0.0330269059088587, 0.0011371094013403, -0.0487677137752746, -0.1026876667999063, -0.0391527025534557, 0.0492404629897644, 0.0494542844562696, -0.0098663422725689, -0.0278859503385688, -0.0563907638413337, 0.038860093288221]| 12.2684421539306641|      4.00000000|[189, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[1.796177835592005, 0.2777238524410979, 0.5063972558663133, 2.3045685158043248, -0.1108799909683617, 0.0215277918544563, -0.0729251386641427, -0.0448152673463576, 0.0496997783431328, -0.1479401907156952, -0.0026894858972002, -0.0330269059088587, 0.0011371094013403, -0.0487677137752746, -0.1026876667999063, -0.0391527025534557, 0.0492404629897644, 0.0494542844562696, -0.0098663422725689, -0.0278859503385688, -0.0563907638413337, 0.038860093288221]| 12.2684421539306641|      2.00000000|[284, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[1.796177835592005, 0.2777238524410979, 0.5063972558663133, 2.3045685158043248, -0.1108799909683617, 0.0215277918544563, -0.0729251386641427, -0.0448152673463576, 0.0496997783431328, -0.1479401907156952, -0.0026894858972002, -0.0330269059088587, 0.0011371094013403, -0.0487677137752746, -0.1026876667999063, -0.0391527025534557, 0.0492404629897644, 0.0494542844562696, -0.0098663422725689, -0.0278859503385688, -0.0563907638413337, 0.038860093288221]| 12.2684421539306641|      1.00000000|[378, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       5|[1.796177835592005, 0.2777238524410979, 0.5063972558663133, 2.3045685158043248, -0.1108799909683617, 0.0215277918544563, -0.0729251386641427, -0.0448152673463576, 0.0496997783431328, -0.1479401907156952, -0.0026894858972002, -0.0330269059088587, 0.0011371094013403, -0.0487677137752746, -0.1026876667999063, -0.0391527025534557, 0.0492404629897644, 0.0494542844562696, -0.0098663422725689, -0.0278859503385688, -0.0563907638413337, 0.038860093288221]| 12.2684421539306641|      0.50000000|[471, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      1.00000000|[565, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      0.50000000|[660, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       8|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      0.25000000|[754, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       9|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      0.12500000|[847, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      0.06250000|[941, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[1.4815674506025127, 0.2488552921119825, 0.4375054827269477, 1.9281788292642732, -0.1238524330489468, 0.0045658128136286, -0.0913135761029783, -0.0648984039962562, 0.0338545118231596, -0.1506524445810136, 0.0142462485204107, -0.0387024853344023, 0.0298804956641688, -0.0625072442738972, -0.1007108999311178, -0.0303774483893539, 0.048725003385272, 0.043686081111863, -0.0219783186121294, -0.0114280278270002, -0.0586280288564444, 0.059949028750524]| 12.1447439193725586|      0.03125000|[1035, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      12|[1.4593460820878188, 0.2464725170511382, 0.4320207543458178, 1.9084241909759758, -0.1235861850783726, 0.0050995571773872, -0.0920282094456363, -0.0644644570899528, 0.0324463140033359, -0.1527246861318968, 0.0152820793091706, -0.037492247085419, 0.0265295958866622, -0.0641663354723653, -0.1021677997666062, -0.0295458077044192, 0.0474740674430743, 0.0474040699142615, -0.0248351224989428, -0.0095938885675846, -0.0586990278830854, 0.0617334225407682]| 12.1446876525878906|      0.06250000|[1129, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      13|[1.4593460820878188, 0.2464725170511382, 0.4320207543458178, 1.9084241909759758, -0.1235861850783726, 0.0050995571773872, -0.0920282094456363, -0.0644644570899528, 0.0324463140033359, -0.1527246861318968, 0.0152820793091706, -0.037492247085419, 0.0265295958866622, -0.0641663354723653, -0.1021677997666062, -0.0295458077044192, 0.0474740674430743, 0.0474040699142615, -0.0248351224989428, -0.0095938885675846, -0.0586990278830854, 0.0617334225407682]| 12.1446876525878906|      0.03125000|[1223, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      14|[1.4593460820878188, 0.2464725170511382, 0.4320207543458178, 1.9084241909759758, -0.1235861850783726, 0.0050995571773872, -0.0920282094456363, -0.0644644570899528, 0.0324463140033359, -0.1527246861318968, 0.0152820793091706, -0.037492247085419, 0.0265295958866622, -0.0641663354723653, -0.1021677997666062, -0.0295458077044192, 0.0474740674430743, 0.0474040699142615, -0.0248351224989428, -0.0095938885675846, -0.0586990278830854, 0.0617334225407682]| 12.1446876525878906|      0.01562500|[1317, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      15|[1.4664472437870546, 0.2477868631822164, 0.4345742825401829, 1.921977046411031, -0.1233584185148472, 0.0058225608743055, -0.0922088386260712, -0.0646841311017286, 0.0326189001022589, -0.152347385600645, 0.0150748311926477, -0.0374919370702983, 0.0264131849318697, -0.06389537874116, -0.102217884026259, -0.0299454002485918, 0.0469389157015686, 0.0476669566119612, -0.0249905901526733, -0.0098302804929438, -0.0584571012569034, 0.0621486426111169]| 12.1446018218994141|      0.03125000|[1411, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
