k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[100, 0, 1, 8]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[200, 0, 2, 16]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[300, 0, 3, 24]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[400, 0, 4, 32]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       5|[1.0219880461627808, 0.0196503092916305, 1.8888722480311553, 0.0131376362173724, 0.0226497082442494, 2.002068617224119, 0.4342368440672663, 0.0309075736618671, 2.1158239691095875, 0.8050214104849515, 0.0137629503910321, 2.1581412686181074, 0.227337094491969, 0.0203972076439989, 2.220851441456433, 2.6921155909146623, 0.0172555245556088, 2.2843019942998555, 0.8086821641531766, 0.0217230929739361, 2.3926509855076143, 2.2705620435510028, 0.02192977639836, 2.4896478189915077, 14.351296485300793, 0.0503888837680398, 2.5577300204080795, 12.158427944934044, 0.0534603010872243, 2.7011311465106203, 0.2690908000756244, 0.0231892585023342, 2.945912275697125, 0.2441496341204775, 0.0194200441247945, 2.9730132271865197, 1.170042251625326, 0.0162590560329825, 3.1360339316903465, 0.1772509722987875, 0.0166775081768541, 3.228422154716795, 0.1138579834937701, 0.0217069046390492, 3.2459755248161546, 3.7435953494203575, 0.0328610931954805, 3.3846084524197173, 0.8358090415904363, 0.0187521878194145, 3.665242253023089, 0.1580971342370377, 0.0168385804396815, 3.7146340502447206, 0.3920867549994911, 0.0212628075955004, 3.8355132579005855, 0.9273406714934889, 0.021079885580043, 3.963009547138784, 0.2538097300013885, 0.01761329104896, 4.050824826654907, 2.077567912279878, 0.0196136615873116, 4.17519678132283, 1.9447755955342487, 0.0246453688906373, 4.4212367061696565, 1.4880803790156174, 0.0151377260974679, 4.55331757374788, 0.484203990912946, 0.0274122855763808, 4.6103732814215475, 0.4896803076538155, 0.0139814223031579, 4.703743995249765, 0.3315853901078251, 0.0171646448480961, 4.799571654474378, 0.8416637238635686, 0.0214973349896878, 4.963534787010464, 0.4638296722372876, 0.0111308122333837, 5.39290139701395, 0.488158755725609, 0.0202600998064742, 5.4208902589736505, 0.9876846012580154, 0.017417184883709, 2.5853550003507197, -0.0234099381762984, 0.0258937626980273, 3.8663118780660772, 0.259014137794727, 0.0236240848433631, 5.1952208479359205]|2346855.9432002115063369|      0.12500000|[500, 0, 5, 40]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
       6|[1.0219880461627808, 0.0196503092916305, 1.8888722480311553, 0.0131376362173724, 0.0226497082442494, 2.002068617224119, 0.4342368440672663, 0.0309075736618671, 2.1158239691095875, 0.8050214104849515, 0.0137629503910321, 2.1581412686181074, 0.227337094491969, 0.0203972076439989, 2.220851441456433, 2.6921155909146623, 0.0172555245556088, 2.2843019942998555, 0.8086821641531766, 0.0217230929739361, 2.3926509855076143, 2.2705620435510028, 0.02192977639836, 2.4896478189915077, 14.351296485300793, 0.0503888837680398, 2.5577300204080795, 12.158427944934044, 0.0534603010872243, 2.7011311465106203, 0.2690908000756244, 0.0231892585023342, 2.945912275697125, 0.2441496341204775, 0.0194200441247945, 2.9730132271865197, 1.170042251625326, 0.0162590560329825, 3.1360339316903465, 0.1772509722987875, 0.0166775081768541, 3.228422154716795, 0.1138579834937701, 0.0217069046390492, 3.2459755248161546, 3.7435953494203575, 0.0328610931954805, 3.3846084524197173, 0.8358090415904363, 0.0187521878194145, 3.665242253023089, 0.1580971342370377, 0.0168385804396815, 3.7146340502447206, 0.3920867549994911, 0.0212628075955004, 3.8355132579005855, 0.9273406714934889, 0.021079885580043, 3.963009547138784, 0.2538097300013885, 0.01761329104896, 4.050824826654907, 2.077567912279878, 0.0196136615873116, 4.17519678132283, 1.9447755955342487, 0.0246453688906373, 4.4212367061696565, 1.4880803790156174, 0.0151377260974679, 4.55331757374788, 0.484203990912946, 0.0274122855763808, 4.6103732814215475, 0.4896803076538155, 0.0139814223031579, 4.703743995249765, 0.3315853901078251, 0.0171646448480961, 4.799571654474378, 0.8416637238635686, 0.0214973349896878, 4.963534787010464, 0.4638296722372876, 0.0111308122333837, 5.39290139701395, 0.488158755725609, 0.0202600998064742, 5.4208902589736505, 0.9876846012580154, 0.017417184883709, 2.5853550003507197, -0.0234099381762984, 0.0258937626980273, 3.8663118780660772, 0.259014137794727, 0.0236240848433631, 5.1952208479359205]|2346855.9432002115063369|      0.06250000|[600, 0, 6, 48]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       7|[1.0219880461627808, 0.0196503092916305, 1.8888722480311553, 0.0131376362173724, 0.0226497082442494, 2.002068617224119, 0.4342368440672663, 0.0309075736618671, 2.1158239691095875, 0.8050214104849515, 0.0137629503910321, 2.1581412686181074, 0.227337094491969, 0.0203972076439989, 2.220851441456433, 2.6921155909146623, 0.0172555245556088, 2.2843019942998555, 0.8086821641531766, 0.0217230929739361, 2.3926509855076143, 2.2705620435510028, 0.02192977639836, 2.4896478189915077, 14.351296485300793, 0.0503888837680398, 2.5577300204080795, 12.158427944934044, 0.0534603010872243, 2.7011311465106203, 0.2690908000756244, 0.0231892585023342, 2.945912275697125, 0.2441496341204775, 0.0194200441247945, 2.9730132271865197, 1.170042251625326, 0.0162590560329825, 3.1360339316903465, 0.1772509722987875, 0.0166775081768541, 3.228422154716795, 0.1138579834937701, 0.0217069046390492, 3.2459755248161546, 3.7435953494203575, 0.0328610931954805, 3.3846084524197173, 0.8358090415904363, 0.0187521878194145, 3.665242253023089, 0.1580971342370377, 0.0168385804396815, 3.7146340502447206, 0.3920867549994911, 0.0212628075955004, 3.8355132579005855, 0.9273406714934889, 0.021079885580043, 3.963009547138784, 0.2538097300013885, 0.01761329104896, 4.050824826654907, 2.077567912279878, 0.0196136615873116, 4.17519678132283, 1.9447755955342487, 0.0246453688906373, 4.4212367061696565, 1.4880803790156174, 0.0151377260974679, 4.55331757374788, 0.484203990912946, 0.0274122855763808, 4.6103732814215475, 0.4896803076538155, 0.0139814223031579, 4.703743995249765, 0.3315853901078251, 0.0171646448480961, 4.799571654474378, 0.8416637238635686, 0.0214973349896878, 4.963534787010464, 0.4638296722372876, 0.0111308122333837, 5.39290139701395, 0.488158755725609, 0.0202600998064742, 5.4208902589736505, 0.9876846012580154, 0.017417184883709, 2.5853550003507197, -0.0234099381762984, 0.0258937626980273, 3.8663118780660772, 0.259014137794727, 0.0236240848433631, 5.1952208479359205]|2346855.9432002115063369|      0.03125000|[700, 0, 7, 56]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       8|[1.0214265801452707, 0.018372712019478, 1.890100988608131, 0.014945835473674, 0.0227865559412838, 2.0003723975114545, 0.4334391541183459, 0.0303946437301048, 2.112064994938132, 0.8068439942192144, 0.016120962452751, 2.1572082914303214, 0.2287016320053825, 0.0159867415412101, 2.2181096221100427, 2.690001143615653, 0.019450380411118, 2.283971683635165, 0.8107684932939114, 0.0197853342134677, 2.3900411221538294, 2.2682398466581435, 0.0219863759914276, 2.4872295380131337, 14.35081858676842, 0.0677709674364844, 2.5563176671382783, 12.155818391081858, 0.0657337298679805, 2.7056194176242214, 0.2667715935684397, 0.0245649302211467, 2.9450386503581685, 0.2419954458684112, 0.0221628821246428, 2.9719398995952013, 1.1736647255694705, 0.0151191853000131, 3.135692694973641, 0.1783573665058285, 0.0114475741912077, 3.2238538395950345, 0.1143464557986451, 0.0203016226330207, 3.2437031005891757, 3.739787722936732, 0.0350364732903375, 3.387647309137727, 0.8349433055863321, 0.0161331860104874, 3.662319541375385, 0.158907982963652, 0.011739456640659, 3.7166335048427945, 0.3893123986857431, 0.023892733469696, 3.8393473866480647, 0.9248023525091985, 0.0180340059980656, 3.9627258496572964, 0.2546699943305532, 0.0145471827442864, 4.0506206343329705, 2.0766612884233924, 0.0255324846058061, 4.177992656675433, 1.9436168488630623, 0.0224173932945066, 4.421781985428676, 1.4860268164100967, 0.0142815171105103, 4.552995069528982, 0.4825523296109061, 0.0252690816864553, 4.60542442953047, 0.4907289120821196, 0.0152978335469189, 4.706685100645423, 0.3327084139293783, 0.0152144833889069, 4.797390303889573, 0.844855321737512, 0.0225014463199762, 4.962922264076263, 0.465727412483444, 0.0085004590377833, 5.389641245751834, 0.4864713194570401, 0.0223038074432006, 5.422018779709529, 0.9862601286895789, 0.0192196345320824, 2.5844740913131736, -0.024133239718835, 0.0277421952472241, 3.8673753830620154, 0.2562708098821124, 0.0225805234662986, 5.197045690263816]|2049004.3446289582643658|      0.06250000|[800, 0, 8, 64]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
       9|[1.0308951428980608, 0.020320443634812, 1.892977858271506, 0.0161071551148044, 0.0101455737863198, 2.004235608446736, 0.4324233788388004, 0.0292645836050365, 2.1123388076424847, 0.805460817732229, 0.0133319140321492, 2.1516293922417318, 0.2387976735063328, 0.009582986830946, 2.2263990684542803, 2.69449268392841, 0.0340697678413379, 2.2800951091794626, 0.8008683053135826, 0.0174979266577944, 2.3887820198107144, 2.2634178026983873, 0.0240140950539599, 2.4810327014207205, 14.344907869756002, 0.0860423880391616, 2.5480435733522575, 12.157437302484837, 0.0834951017443537, 2.7227265237297256, 0.2720996575166281, 0.0213347958514329, 2.9416704680635557, 0.2425064315353758, 0.0269441200698636, 2.9694493470121115, 1.1724455986209958, 0.0155081339600592, 3.137757610394685, 0.1818127445757108, 0.0139875684752248, 3.22690538326765, 0.1173250902245864, 0.0097038204360845, 3.239542823138897, 3.7425243087522895, 0.046991816405375, 3.386625526707963, 0.8341636892894341, 0.0200534595209312, 3.6680430412862863, 0.1634102195971013, 0.0162821775809413, 3.717454962017824, 0.3892761453086209, 0.0319114469517455, 3.8384902399276823, 0.9221284559476495, 0.0168242318490798, 3.974405334332897, 0.2508471882780416, 0.0069509308044274, 4.041699707365748, 2.0856704191740665, 0.025021499818519, 4.182117708799066, 1.943214929084511, 0.0324160710578341, 4.417945489483534, 1.489734353555004, 0.0175060531813891, 4.560015387953648, 0.47928474282834, 0.0175265863817162, 4.606299564408162, 0.4951105843451749, 0.0105413777490342, 4.700093416882682, 0.3371908313810476, 0.0195725873545739, 4.802636482770207, 0.8378466734520333, 0.0200491408777489, 4.9603087572861595, 0.46123270457162, 0.0215959298043729, 5.391543202900103, 0.4917467869454671, 0.018379462703838, 5.421256542992517, 0.9906170519212074, 0.0257852149454271, 2.5931794867731774, -0.0292704427129709, 0.0231446232179611, 3.865464973737907, 0.254153343951978, 0.0287507891653274, 5.199888598033077]|1737583.2348167342133820|      0.12500000|[900, 0, 9, 72]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
      10|[1.0308951428980608, 0.020320443634812, 1.892977858271506, 0.0161071551148044, 0.0101455737863198, 2.004235608446736, 0.4324233788388004, 0.0292645836050365, 2.1123388076424847, 0.805460817732229, 0.0133319140321492, 2.1516293922417318, 0.2387976735063328, 0.009582986830946, 2.2263990684542803, 2.69449268392841, 0.0340697678413379, 2.2800951091794626, 0.8008683053135826, 0.0174979266577944, 2.3887820198107144, 2.2634178026983873, 0.0240140950539599, 2.4810327014207205, 14.344907869756002, 0.0860423880391616, 2.5480435733522575, 12.157437302484837, 0.0834951017443537, 2.7227265237297256, 0.2720996575166281, 0.0213347958514329, 2.9416704680635557, 0.2425064315353758, 0.0269441200698636, 2.9694493470121115, 1.1724455986209958, 0.0155081339600592, 3.137757610394685, 0.1818127445757108, 0.0139875684752248, 3.22690538326765, 0.1173250902245864, 0.0097038204360845, 3.239542823138897, 3.7425243087522895, 0.046991816405375, 3.386625526707963, 0.8341636892894341, 0.0200534595209312, 3.6680430412862863, 0.1634102195971013, 0.0162821775809413, 3.717454962017824, 0.3892761453086209, 0.0319114469517455, 3.8384902399276823, 0.9221284559476495, 0.0168242318490798, 3.974405334332897, 0.2508471882780416, 0.0069509308044274, 4.041699707365748, 2.0856704191740665, 0.025021499818519, 4.182117708799066, 1.943214929084511, 0.0324160710578341, 4.417945489483534, 1.489734353555004, 0.0175060531813891, 4.560015387953648, 0.47928474282834, 0.0175265863817162, 4.606299564408162, 0.4951105843451749, 0.0105413777490342, 4.700093416882682, 0.3371908313810476, 0.0195725873545739, 4.802636482770207, 0.8378466734520333, 0.0200491408777489, 4.9603087572861595, 0.46123270457162, 0.0215959298043729, 5.391543202900103, 0.4917467869454671, 0.018379462703838, 5.421256542992517, 0.9906170519212074, 0.0257852149454271, 2.5931794867731774, -0.0292704427129709, 0.0231446232179611, 3.865464973737907, 0.254153343951978, 0.0287507891653274, 5.199888598033077]|1737583.2348167342133820|      0.06250000|[1000, 0, 10, 80]                                                          |  | used linear model with 100 points | iterate failure | actual_k=0
      11|[1.0346989102765223, 0.0270043262983171, 1.8964063446087875, 0.0143187630669727, 0.0135854360270681, 2.0057109913976277, 0.4310004039165996, 0.0361390422590357, 2.1081260815250182, 0.8062304948274667, 0.0283803155707387, 2.1566582903821465, 0.2345718598114016, 0.0117061422548483, 2.2331103046991982, 2.6851832252499652, 0.0250354989114174, 2.2841987189812203, 0.7955026945113167, 0.019811028467879, 2.3866386282554677, 2.250984270384232, 0.0344997513283547, 2.484009811240409, 14.34795231544637, 0.1078601167120289, 2.543425144071444, 12.154135290804659, 0.0900570501712448, 2.7362186495737646, 0.2613135662680358, 0.0175347458462383, 2.940274823631929, 0.2454118961354084, 0.0190178554000632, 2.965172002966774, 1.17583018462461, 0.0295878179894075, 3.1314479957013495, 0.1876155653606169, 0.0206613645913119, 3.221999619714363, 0.1240815214356512, 0.0077585523632827, 3.2407920334966387, 3.746840611264594, 0.0467246571156043, 3.3821809991631584, 0.8314044404035981, 0.016177294560853, 3.6677770805981305, 0.154322099610635, 0.018077193302447, 3.718335674333743, 0.3922467923143385, 0.0321968541504752, 3.8318579922863987, 0.9194666051537065, 0.0290461216075365, 3.972139844866181, 0.2476797310689929, 0.0077311296752481, 4.038607297250241, 2.0816098006839714, 0.0319477544313392, 4.182270086423898, 1.9387720644710105, 0.0349810051116204, 4.420405137919505, 1.485286532147933, 0.034424734146621, 4.56387153283236, 0.4758423553751657, 0.0178000150577831, 4.5952930934752425, 0.49726292793274, 0.0201952482477155, 4.701138808611824, 0.3391653405732632, 0.0168838013851856, 4.7899195010146425, 0.8326443540733572, 0.0192895131467382, 4.963620610194422, 0.460226507388431, 0.0245602893576177, 5.388592705036611, 0.4867894869006666, 0.0158342962529114, 5.419943850084686, 0.9840939937462883, 0.0285527952017026, 2.600911134812156, -0.033311506091618, 0.0314065717492508, 3.8611956413861575, 0.2595776596559385, 0.0236010705568621, 5.201549175746295]|1566145.9084075572900474|      0.12500000|[1100, 0, 11, 88]                                                          |  | used linear model with 100 points | iterate success | actual_k=0
