k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0011772760428599, 399999.9528966251, 24999.988405252065]                     |1129796247486464.0000000000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[-0.2982804382167732, 400001.3803857205, 24999.46525658175]                     |101673309569024.0000000000000000|      4.00000000|[17, 5, 1, 6]                                                              |  | trying quadratic partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
       3|[-0.2982804382167732, 400001.3803857205, 24999.46525658175]                     |101673309569024.0000000000000000|      2.00000000|[26, 8, 1, 9]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2982804382167732, 400001.3803857205, 24999.46525658175]                     |101673309569024.0000000000000000|      1.00000000|[35, 11, 1, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0900833834091773, 400000.40327719314, 24999.508993432722]                   |9488361848832.0000000000000000|      2.00000000|[44, 14, 1, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       6|[-0.0900833834091773, 400000.40327719314, 24999.508993432722]                   |9488361848832.0000000000000000|      1.00000000|[53, 17, 1, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.0900833834091773, 400000.40327719314, 24999.508993432722]                   |9488361848832.0000000000000000|      0.50000000|[62, 20, 1, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0900833834091773, 400000.40327719314, 24999.508993432722]                   |9488361848832.0000000000000000|      0.25000000|[71, 23, 1, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0900833834091773, 400000.40327719314, 24999.508993432722]                   |9488361848832.0000000000000000|      0.12500000|[81, 26, 2, 28]                                                            |  | trying quadratic partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0339877820264075, 400000.38914376125, 24999.50337275568]                     |1195813634048.0000000000000000|      0.25000000|[87, 28, 2, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
