k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[98, 6, 1, 8]                                                              |  | used linear model with 104 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[196, 12, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[294, 18, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[392, 24, 4, 32]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       5|[1.0206999581142104, 0.0183137214974949, 1.8892169725911427, 0.0141643253925536, 0.023829103318647, 2.0022928432918032, 0.433048453695461, 0.0326708941262883, 2.116647589562569, 0.8064929100695186, 0.0150076396381929, 2.1585027943441997, 0.2278385354772018, 0.0201915294417814, 2.221141113488394, 2.691796419054361, 0.0187413476890474, 2.286912017296322, 0.8087706703899511, 0.0198904857699381, 2.3919848657468084, 2.2683094183454404, 0.0204602182754981, 2.489697838421513, 14.350786417474714, 0.0521252147623154, 2.5582359297825636, 12.159315162109195, 0.0514108867509869, 2.7020486358226603, 0.2675700400940575, 0.0214836301534223, 2.9463732633355244, 0.2434897090987835, 0.018836643888061, 2.9754979291037547, 1.1693287935587426, 0.0171005081205594, 3.1354618809744026, 0.1750162606015444, 0.0149893002169546, 3.2275837521951654, 0.1141134009546338, 0.0214214356188542, 3.2450503067414105, 3.7424202562293587, 0.029534683706388, 3.383007150240245, 0.8367954510470758, 0.0190184393455848, 3.666107289284497, 0.1606388333527219, 0.0172625476247597, 3.7131982419453884, 0.3908653126945181, 0.0223170682324258, 3.837591601269465, 0.9283018319688526, 0.0231914369223427, 3.964085539979149, 0.255889809191894, 0.0168069675046068, 4.0485384271133125, 2.077577153722453, 0.0169702898857518, 4.177015248230429, 1.944684521962888, 0.0224003409418527, 4.4211646443289565, 1.4877585252922145, 0.0156941897915899, 4.555675957786442, 0.4839592877958317, 0.0282159857031301, 4.608858875716727, 0.4894166005072027, 0.0162711020342669, 4.701553128664827, 0.3324441122160875, 0.0179674852970149, 4.799360495785045, 0.8400576932176617, 0.019865577751615, 4.96287469800513, 0.4636492695336782, 0.0124568491509478, 5.395314059981716, 0.4875300193577926, 0.0213740744877178, 5.423161485292219, 0.9853905715579785, 0.0176182018483724, 2.586461487667146, -0.0235347932033764, 0.0274763202936653, 3.866764573189191, 0.2625206294137315, 0.0227666768461494, 5.194457079004201]|2339981.1170454788953066|      0.12500000|[489, 31, 5, 40]                                                           |  | used linear model with 104 points | iterate success | actual_k=1
       6|[1.0206999581142104, 0.0183137214974949, 1.8892169725911427, 0.0141643253925536, 0.023829103318647, 2.0022928432918032, 0.433048453695461, 0.0326708941262883, 2.116647589562569, 0.8064929100695186, 0.0150076396381929, 2.1585027943441997, 0.2278385354772018, 0.0201915294417814, 2.221141113488394, 2.691796419054361, 0.0187413476890474, 2.286912017296322, 0.8087706703899511, 0.0198904857699381, 2.3919848657468084, 2.2683094183454404, 0.0204602182754981, 2.489697838421513, 14.350786417474714, 0.0521252147623154, 2.5582359297825636, 12.159315162109195, 0.0514108867509869, 2.7020486358226603, 0.2675700400940575, 0.0214836301534223, 2.9463732633355244, 0.2434897090987835, 0.018836643888061, 2.9754979291037547, 1.1693287935587426, 0.0171005081205594, 3.1354618809744026, 0.1750162606015444, 0.0149893002169546, 3.2275837521951654, 0.1141134009546338, 0.0214214356188542, 3.2450503067414105, 3.7424202562293587, 0.029534683706388, 3.383007150240245, 0.8367954510470758, 0.0190184393455848, 3.666107289284497, 0.1606388333527219, 0.0172625476247597, 3.7131982419453884, 0.3908653126945181, 0.0223170682324258, 3.837591601269465, 0.9283018319688526, 0.0231914369223427, 3.964085539979149, 0.255889809191894, 0.0168069675046068, 4.0485384271133125, 2.077577153722453, 0.0169702898857518, 4.177015248230429, 1.944684521962888, 0.0224003409418527, 4.4211646443289565, 1.4877585252922145, 0.0156941897915899, 4.555675957786442, 0.4839592877958317, 0.0282159857031301, 4.608858875716727, 0.4894166005072027, 0.0162711020342669, 4.701553128664827, 0.3324441122160875, 0.0179674852970149, 4.799360495785045, 0.8400576932176617, 0.019865577751615, 4.96287469800513, 0.4636492695336782, 0.0124568491509478, 5.395314059981716, 0.4875300193577926, 0.0213740744877178, 5.423161485292219, 0.9853905715579785, 0.0176182018483724, 2.586461487667146, -0.0235347932033764, 0.0274763202936653, 3.866764573189191, 0.2625206294137315, 0.0227666768461494, 5.194457079004201]|2339981.1170454788953066|      0.06250000|[586, 38, 6, 48]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       7|[1.0108912776426802, 0.017475900250436, 1.8830189032695859, 0.017798245475149, 0.0194942866112244, 2.004300550232596, 0.434215943713172, 0.0306554491834359, 2.1215119286461346, 0.8053083172344035, 0.0127563034248459, 2.1622763372266434, 0.2276560162016187, 0.020134100308619, 2.2151763395781505, 2.6951227523630936, 0.0452988050896206, 2.2915839567690397, 0.8121782878362731, 0.0203874129957275, 2.395991126249869, 2.2559246233666044, 0.0304773953010998, 2.4850328344087327, 14.35461958685482, 0.0770256062789475, 2.5503950893186094, 12.16363294961335, 0.0666198382029581, 2.707372866971095, 0.2628886696312696, 0.0195046558058425, 2.9455876344694554, 0.2483089306353028, 0.0199728546344809, 2.976950198542894, 1.172804397912609, 0.0130548430129138, 3.135848368926715, 0.1720679162623442, 0.0099773779262027, 3.229009028556199, 0.1184495400920597, 0.0197295936442358, 3.2404358363275434, 3.7355631340534856, 0.0342604331884275, 3.3712349557998764, 0.8416476794614085, 0.0226150886064555, 3.665532529076673, 0.1643839868647395, 0.0144208014166713, 3.7175151085076723, 0.3905044199044131, 0.0194624557245349, 3.8401094970436467, 0.923028263096093, 0.0186317736571525, 3.9649950540230643, 0.2625197790619951, 0.011863014085916, 4.0532063435386885, 2.0839099670313312, 0.0180989269299155, 4.171354967264547, 1.9397429812354592, 0.0136476694520853, 4.411478769461714, 1.482028236974448, 0.0184823709204693, 4.556191540641911, 0.48693257530576, 0.0214459821551011, 4.605131397359304, 0.4929721425886262, 0.0084366120750936, 4.696436828982405, 0.329733027480739, 0.0116259385550177, 4.7918219529675286, 0.8324009696057498, 0.0222672944048869, 4.9605733428919905, 0.4636115681218283, 0.0209066853516256, 5.39418859035945, 0.492756244850665, 0.022899027123896, 5.422110393833735, 0.9863662877649344, 0.0165393446767399, 2.5873325630554285, -0.0245702917780848, 0.0338931650806844, 3.863650751738567, 0.2484615114185033, 0.0273442331314609, 5.192367485936273]|1958802.3272672172170132|      0.12500000|[684, 44, 7, 56]                                                           |  | used linear model with 104 points | iterate success | actual_k=1
       8|[1.0108912776426802, 0.017475900250436, 1.8830189032695859, 0.017798245475149, 0.0194942866112244, 2.004300550232596, 0.434215943713172, 0.0306554491834359, 2.1215119286461346, 0.8053083172344035, 0.0127563034248459, 2.1622763372266434, 0.2276560162016187, 0.020134100308619, 2.2151763395781505, 2.6951227523630936, 0.0452988050896206, 2.2915839567690397, 0.8121782878362731, 0.0203874129957275, 2.395991126249869, 2.2559246233666044, 0.0304773953010998, 2.4850328344087327, 14.35461958685482, 0.0770256062789475, 2.5503950893186094, 12.16363294961335, 0.0666198382029581, 2.707372866971095, 0.2628886696312696, 0.0195046558058425, 2.9455876344694554, 0.2483089306353028, 0.0199728546344809, 2.976950198542894, 1.172804397912609, 0.0130548430129138, 3.135848368926715, 0.1720679162623442, 0.0099773779262027, 3.229009028556199, 0.1184495400920597, 0.0197295936442358, 3.2404358363275434, 3.7355631340534856, 0.0342604331884275, 3.3712349557998764, 0.8416476794614085, 0.0226150886064555, 3.665532529076673, 0.1643839868647395, 0.0144208014166713, 3.7175151085076723, 0.3905044199044131, 0.0194624557245349, 3.8401094970436467, 0.923028263096093, 0.0186317736571525, 3.9649950540230643, 0.2625197790619951, 0.011863014085916, 4.0532063435386885, 2.0839099670313312, 0.0180989269299155, 4.171354967264547, 1.9397429812354592, 0.0136476694520853, 4.411478769461714, 1.482028236974448, 0.0184823709204693, 4.556191540641911, 0.48693257530576, 0.0214459821551011, 4.605131397359304, 0.4929721425886262, 0.0084366120750936, 4.696436828982405, 0.329733027480739, 0.0116259385550177, 4.7918219529675286, 0.8324009696057498, 0.0222672944048869, 4.9605733428919905, 0.4636115681218283, 0.0209066853516256, 5.39418859035945, 0.492756244850665, 0.022899027123896, 5.422110393833735, 0.9863662877649344, 0.0165393446767399, 2.5873325630554285, -0.0245702917780848, 0.0338931650806844, 3.863650751738567, 0.2484615114185033, 0.0273442331314609, 5.192367485936273]|1958802.3272672172170132|      0.06250000|[782, 50, 8, 64]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
       9|[1.0108912776426802, 0.017475900250436, 1.8830189032695859, 0.017798245475149, 0.0194942866112244, 2.004300550232596, 0.434215943713172, 0.0306554491834359, 2.1215119286461346, 0.8053083172344035, 0.0127563034248459, 2.1622763372266434, 0.2276560162016187, 0.020134100308619, 2.2151763395781505, 2.6951227523630936, 0.0452988050896206, 2.2915839567690397, 0.8121782878362731, 0.0203874129957275, 2.395991126249869, 2.2559246233666044, 0.0304773953010998, 2.4850328344087327, 14.35461958685482, 0.0770256062789475, 2.5503950893186094, 12.16363294961335, 0.0666198382029581, 2.707372866971095, 0.2628886696312696, 0.0195046558058425, 2.9455876344694554, 0.2483089306353028, 0.0199728546344809, 2.976950198542894, 1.172804397912609, 0.0130548430129138, 3.135848368926715, 0.1720679162623442, 0.0099773779262027, 3.229009028556199, 0.1184495400920597, 0.0197295936442358, 3.2404358363275434, 3.7355631340534856, 0.0342604331884275, 3.3712349557998764, 0.8416476794614085, 0.0226150886064555, 3.665532529076673, 0.1643839868647395, 0.0144208014166713, 3.7175151085076723, 0.3905044199044131, 0.0194624557245349, 3.8401094970436467, 0.923028263096093, 0.0186317736571525, 3.9649950540230643, 0.2625197790619951, 0.011863014085916, 4.0532063435386885, 2.0839099670313312, 0.0180989269299155, 4.171354967264547, 1.9397429812354592, 0.0136476694520853, 4.411478769461714, 1.482028236974448, 0.0184823709204693, 4.556191540641911, 0.48693257530576, 0.0214459821551011, 4.605131397359304, 0.4929721425886262, 0.0084366120750936, 4.696436828982405, 0.329733027480739, 0.0116259385550177, 4.7918219529675286, 0.8324009696057498, 0.0222672944048869, 4.9605733428919905, 0.4636115681218283, 0.0209066853516256, 5.39418859035945, 0.492756244850665, 0.022899027123896, 5.422110393833735, 0.9863662877649344, 0.0165393446767399, 2.5873325630554285, -0.0245702917780848, 0.0338931650806844, 3.863650751738567, 0.2484615114185033, 0.0273442331314609, 5.192367485936273]|1958802.3272672172170132|      0.03125000|[879, 57, 9, 72]                                                           |  | used linear model with 104 points | iterate failure | actual_k=1
      10|[1.006328432250187, 0.0100762178255258, 1.8813609888940817, 0.0183162057147632, 0.0200389171736128, 2.0052140161151364, 0.4356462265098325, 0.0335610041791484, 2.120259352680648, 0.808433914453631, 0.0159494629231591, 2.164717973792031, 0.228704351440173, 0.0192437427700156, 2.2139406091511686, 2.6951156565962315, 0.0460198124647186, 2.291791994481782, 0.8136031797547079, 0.0184314887975132, 2.394040313475771, 2.2568150013758506, 0.0353888330009009, 2.4825274717629062, 14.35623934238669, 0.0873753534260962, 2.5464913448907955, 12.164353353609584, 0.0739342576042742, 2.708737492132352, 0.2632438833208115, 0.0174421465218586, 2.9434087413663836, 0.2487244005527689, 0.0217950713577893, 2.9787417747354947, 1.1733661039260597, 0.0169150406972833, 3.132930563539859, 0.1740880211741759, 0.008947650617387, 3.231762137816539, 0.119680061764188, 0.0244905724343666, 3.2378155603704974, 3.7379141230919792, 0.0399223526874717, 3.374857733337683, 0.8397666357519195, 0.0193411308582924, 3.6692240111796948, 0.1619667072285497, 0.0124272960578209, 3.7146254922104838, 0.3940654762998961, 0.0200300499020764, 3.8372938335207913, 0.9296690420428786, 0.0162958667387854, 3.964419031884547, 0.2657411484402912, 0.0135751611670038, 4.055120349652581, 2.079853941646031, 0.0190418766757364, 4.170460313530083, 1.9385226093136585, 0.0270946259311456, 4.411930379396531, 1.483460203765497, 0.0182322086965417, 4.557479659210401, 0.4915744020776054, 0.0214619939202955, 4.602955056806785, 0.4909721819126273, 0.0077751693689915, 4.696405302686664, 0.3281102673932398, 0.0137649814596022, 4.787608066037404, 0.8320389382747271, 0.0241349439364321, 4.961963292583679, 0.4659784337171777, 0.0207009690042744, 5.390463715134286, 0.4934938453750584, 0.0221798358012729, 5.419215015002773, 0.9854334365084638, 0.0204976071685299, 2.5873590741280434, -0.0240484880517578, 0.0371979714637676, 3.8655927119880205, 0.2523459147072787, 0.0224897618763762, 5.191667444073096]|1819804.8351998936850578|      0.06250000|[976, 64, 10, 80]                                                          |  | used linear model with 104 points | iterate success | actual_k=1
      11|[1.004593254941318, 0.0276871684593165, 1.875291238198431, 0.0166626401672332, 0.0223173302827429, 2.0000976879616292, 0.4354290579409231, 0.0405309212580739, 2.104416519495667, 0.8121945683226192, 0.0229072106881285, 2.1751656516470286, 0.236184324840194, 0.0201339942496819, 2.2133088229624724, 2.694427431551488, 0.0473720811826466, 2.296665747954897, 0.8088576083937615, 0.0142950404735397, 2.3927331561199003, 2.250721952964996, 0.0372395115046344, 2.479455538308548, 14.360071303068985, 0.1004873317834448, 2.545668240660193, 12.15761424714951, 0.0817131251488699, 2.714369818104566, 0.2592129463528601, 0.0169779205496479, 2.946043738332761, 0.2496682155244041, 0.0142781769735205, 2.9712436347767186, 1.1738715601807546, 0.028012200302174, 3.132930785959074, 0.1740790687400677, 0.0141406556495635, 3.2450824529603475, 0.1240981013607161, 0.0224997283321299, 3.243511791603882, 3.7419246785872144, 0.0428702828521082, 3.377239890580266, 0.8354338901959931, 0.0200152254333515, 3.6685082635923627, 0.1642454028448413, 0.0112560633457923, 3.7073091202389254, 0.3903590523050384, 0.0219934391624281, 3.848234411045733, 0.9267595246141069, 0.0163882170448286, 3.965690095208324, 0.2676735904062369, 0.0064401948165588, 4.056937028061764, 2.0823809028173197, 0.034386644695279, 4.171132923007554, 1.9305555767874962, 0.0331975761619705, 4.419018007280353, 1.4834328077648742, 0.0320836228286724, 4.564655062479821, 0.4990407320485445, 0.0165980209775295, 4.601899971158708, 0.4989504879322971, 0.0202782667559457, 4.689725025105245, 0.3191564312291912, 0.0082137414089182, 4.788475842199902, 0.8349230060071223, 0.0269379907994844, 4.963846776393372, 0.4558660204509939, 0.0236004202570874, 5.383234692120021, 0.49711985628144, 0.0251176295938444, 5.418514842384443, 0.9703105095786677, 0.0270380874687439, 2.5911129415850453, -0.0264905698639673, 0.04279800629213, 3.8688713150823695, 0.2562302293200377, 0.0273262285707683, 5.184997030832344]|1661193.0120612075552344|      0.12500000|[1073, 71, 11, 88]                                                         |  | used linear model with 104 points | iterate success | actual_k=1
