k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.06250000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.0270746979346542, -0.0186251032778384, -0.0342007006692579, -0.0429558572239192, -0.0522063779777135, -0.0524548735302084, -0.0578743299133957, -0.0729346811516155, -0.0877673415184718, -0.0944569629812045, -0.0922810414041579, -0.104562285307558, -0.1256647203512548, -0.1102923679079369, -0.1286538392905474, -0.1285994194218663, -0.1410229287527034, -0.1453684606572173, -0.1499341041082268, -0.1522901355386961, -0.1648116176483688, -0.1735099362316367, -0.1826510432564755, -0.1736719757562526, -0.1849093287965869, -0.1831620271621207, -0.1955910026697765, -0.2069799347325951, -0.2152862993213979, -0.215266153344714, -0.2012552389901717, -0.2131724406088796, -0.2147110827942944, -0.2170950413490599, -0.2383416987354797, -0.2341454765483083, -0.2351908226761068, -0.2357429267187625, -0.2422649951283919, -0.2368409283274865, -0.2531028532646508, -0.2376524534811333, -0.2394621792732247, -0.2429313658787187, -0.2503410992608473, -0.2593263899844032, -0.243298676675625, -0.255871618218189, -0.2501330670876685, -0.2503785291143063, -0.245785421305041, -0.257535926438385, -0.2422937580049241, -0.2549440060809892, -0.234519865526655, -0.2448891571954228, -0.2424606113312678, -0.2432886829957078, -0.2480057392756677, -0.2447839225352039, -0.2459487970924306, -0.2286909795603144, -0.2343080015492006, -0.2306736542404503, -0.2242712810170963, -0.2315599487811024, -0.2231062078026349, -0.2229187561302703, -0.214582414459797, -0.2140768572945279, -0.20591598616996, -0.1876839363166984, -0.2072129288812896, -0.1923887296227175, -0.1869904742060926, -0.1825213674138937, -0.1866325498466276, -0.1747553698351995, -0.1584724637319643, -0.1636711854815451, -0.16245710841313, -0.1546597551140023, -0.1511417860161416, -0.1453559162392783, -0.1294348897369135, -0.1238169275574947, -0.1197062503495093, -0.1073434196949626, -0.1033055437580597, -0.0923407252710002, -0.0889451713622399, -0.0789197186445158, -0.0692528707407338, -0.0734198871761124, -0.0579484893494999, -0.0469347466652692, -0.0300284474464031, -0.024262882785519, -0.0308095937389174, -0.0246645422152677]| 99.9472503662109375|      0.12500000|[561, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-0.0270746979346542, -0.0186251032778384, -0.0342007006692579, -0.0429558572239192, -0.0522063779777135, -0.0524548735302084, -0.0578743299133957, -0.0729346811516155, -0.0877673415184718, -0.0944569629812045, -0.0922810414041579, -0.104562285307558, -0.1256647203512548, -0.1102923679079369, -0.1286538392905474, -0.1285994194218663, -0.1410229287527034, -0.1453684606572173, -0.1499341041082268, -0.1522901355386961, -0.1648116176483688, -0.1735099362316367, -0.1826510432564755, -0.1736719757562526, -0.1849093287965869, -0.1831620271621207, -0.1955910026697765, -0.2069799347325951, -0.2152862993213979, -0.215266153344714, -0.2012552389901717, -0.2131724406088796, -0.2147110827942944, -0.2170950413490599, -0.2383416987354797, -0.2341454765483083, -0.2351908226761068, -0.2357429267187625, -0.2422649951283919, -0.2368409283274865, -0.2531028532646508, -0.2376524534811333, -0.2394621792732247, -0.2429313658787187, -0.2503410992608473, -0.2593263899844032, -0.243298676675625, -0.255871618218189, -0.2501330670876685, -0.2503785291143063, -0.245785421305041, -0.257535926438385, -0.2422937580049241, -0.2549440060809892, -0.234519865526655, -0.2448891571954228, -0.2424606113312678, -0.2432886829957078, -0.2480057392756677, -0.2447839225352039, -0.2459487970924306, -0.2286909795603144, -0.2343080015492006, -0.2306736542404503, -0.2242712810170963, -0.2315599487811024, -0.2231062078026349, -0.2229187561302703, -0.214582414459797, -0.2140768572945279, -0.20591598616996, -0.1876839363166984, -0.2072129288812896, -0.1923887296227175, -0.1869904742060926, -0.1825213674138937, -0.1866325498466276, -0.1747553698351995, -0.1584724637319643, -0.1636711854815451, -0.16245710841313, -0.1546597551140023, -0.1511417860161416, -0.1453559162392783, -0.1294348897369135, -0.1238169275574947, -0.1197062503495093, -0.1073434196949626, -0.1033055437580597, -0.0923407252710002, -0.0889451713622399, -0.0789197186445158, -0.0692528707407338, -0.0734198871761124, -0.0579484893494999, -0.0469347466652692, -0.0300284474464031, -0.024262882785519, -0.0308095937389174, -0.0246645422152677]| 99.9472503662109375|      0.06250000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-0.0270746979346542, -0.0186251032778384, -0.0342007006692579, -0.0429558572239192, -0.0522063779777135, -0.0524548735302084, -0.0578743299133957, -0.0729346811516155, -0.0877673415184718, -0.0944569629812045, -0.0922810414041579, -0.104562285307558, -0.1256647203512548, -0.1102923679079369, -0.1286538392905474, -0.1285994194218663, -0.1410229287527034, -0.1453684606572173, -0.1499341041082268, -0.1522901355386961, -0.1648116176483688, -0.1735099362316367, -0.1826510432564755, -0.1736719757562526, -0.1849093287965869, -0.1831620271621207, -0.1955910026697765, -0.2069799347325951, -0.2152862993213979, -0.215266153344714, -0.2012552389901717, -0.2131724406088796, -0.2147110827942944, -0.2170950413490599, -0.2383416987354797, -0.2341454765483083, -0.2351908226761068, -0.2357429267187625, -0.2422649951283919, -0.2368409283274865, -0.2531028532646508, -0.2376524534811333, -0.2394621792732247, -0.2429313658787187, -0.2503410992608473, -0.2593263899844032, -0.243298676675625, -0.255871618218189, -0.2501330670876685, -0.2503785291143063, -0.245785421305041, -0.257535926438385, -0.2422937580049241, -0.2549440060809892, -0.234519865526655, -0.2448891571954228, -0.2424606113312678, -0.2432886829957078, -0.2480057392756677, -0.2447839225352039, -0.2459487970924306, -0.2286909795603144, -0.2343080015492006, -0.2306736542404503, -0.2242712810170963, -0.2315599487811024, -0.2231062078026349, -0.2229187561302703, -0.214582414459797, -0.2140768572945279, -0.20591598616996, -0.1876839363166984, -0.2072129288812896, -0.1923887296227175, -0.1869904742060926, -0.1825213674138937, -0.1866325498466276, -0.1747553698351995, -0.1584724637319643, -0.1636711854815451, -0.16245710841313, -0.1546597551140023, -0.1511417860161416, -0.1453559162392783, -0.1294348897369135, -0.1238169275574947, -0.1197062503495093, -0.1073434196949626, -0.1033055437580597, -0.0923407252710002, -0.0889451713622399, -0.0789197186445158, -0.0692528707407338, -0.0734198871761124, -0.0579484893494999, -0.0469347466652692, -0.0300284474464031, -0.024262882785519, -0.0308095937389174, -0.0246645422152677]| 99.9472503662109375|      0.03125000|[785, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.038288577175176, -0.0197848137937208, -0.0307888071329833, -0.0426211858591912, -0.0506198092966258, -0.0555511085717156, -0.0549179379429666, -0.0719604753909556, -0.0866291015298848, -0.0920919903028549, -0.0934260396384366, -0.1046413307022703, -0.1244744993279707, -0.1111057132337779, -0.125909957259026, -0.1309100997610796, -0.1416972358280638, -0.1452627603312472, -0.1501540700660578, -0.1507418748688224, -0.1640749668751803, -0.1711210758162195, -0.1810042930709861, -0.1717211996244416, -0.185255797972421, -0.1834201604611241, -0.1965429894142588, -0.2061154307396308, -0.2188217435742945, -0.2143677584170015, -0.2015807537763736, -0.2107814579517464, -0.2123230952853809, -0.2193370249009119, -0.24005975604475, -0.2305757587488902, -0.234398114210898, -0.2331820678229307, -0.2437746038327773, -0.2427343884330017, -0.2505475099227361, -0.2349445785239729, -0.2396944867531696, -0.2466582753277614, -0.2538355193048233, -0.2554543262197065, -0.2451414236214721, -0.2540763085632159, -0.2529560499697889, -0.2474109033594838, -0.244336168968345, -0.2578039940391046, -0.242952976163066, -0.2542675903997367, -0.2384941111873843, -0.2500025443306934, -0.2447394339059789, -0.2418968898051767, -0.2489003347308581, -0.2431339672372135, -0.2456600201883209, -0.2299596840996476, -0.2288095815248783, -0.2324474314443672, -0.2247726493778544, -0.226253776494825, -0.2211556273444353, -0.2332216313494706, -0.2147642932545337, -0.2129645597843435, -0.20708360518014, -0.1948510048344658, -0.2088144577507229, -0.185797260693228, -0.1814286993277345, -0.1873380822140711, -0.188018010526236, -0.1765935537369841, -0.155896769677706, -0.1633312380055775, -0.1606558949865885, -0.1545335482774054, -0.1486756513538645, -0.1450790578781622, -0.1293060535433979, -0.1227647749510954, -0.1165174280749614, -0.1098545314725757, -0.1000900788223842, -0.0891017292832331, -0.0902945525219224, -0.0778303890578287, -0.0706979842297563, -0.0723490288687467, -0.0533236551793922, -0.050164372347517, -0.0260198082444413, -0.0263135715738636, -0.0347230586032614, -0.0341676301023045]| 99.9080200195312500|      0.06250000|[897, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[-0.0579571097120636, -0.0222106263499842, -0.0323755114226036, -0.0519673176933849, -0.0473338210464945, -0.0610772632455387, -0.0628658590705804, -0.0656284996248689, -0.0925579431531354, -0.0918810266349219, -0.0940116677390839, -0.109394735125454, -0.1252221167785553, -0.1125448333538773, -0.1205588395632544, -0.1259378778233027, -0.1394556167034526, -0.1303075757963113, -0.1432634216066807, -0.1496519273062173, -0.1550727842667542, -0.1727721238224775, -0.190074242016319, -0.1764031771870933, -0.184623063137454, -0.1919984286094816, -0.1987302104938226, -0.2032919333340173, -0.2114791994986275, -0.2040888715932021, -0.204417369151327, -0.2161514246003098, -0.2190796859980642, -0.2126165703422053, -0.2340803792199292, -0.2253368600427371, -0.2245588528959494, -0.2458192252262422, -0.2358425565122095, -0.2428866316932589, -0.2489856728032662, -0.2467851983182093, -0.2401904736597939, -0.2423021624164554, -0.2550581869967438, -0.257913127906518, -0.2405514235772614, -0.2646703494245342, -0.2479031089958648, -0.2436453073312043, -0.2489285590662498, -0.2627296675453163, -0.2504509361129691, -0.2586839168252554, -0.2374713449850269, -0.2441178348859402, -0.2422644891647815, -0.2425462386877854, -0.247216453968033, -0.2418898125217563, -0.2484358667185144, -0.2196935146605375, -0.2280885095972261, -0.2292631333737633, -0.2217703187547302, -0.2219153056454775, -0.2239611543907472, -0.2287063857801342, -0.2146991873920046, -0.2113741778128721, -0.2178440760012889, -0.1854440465738093, -0.2112340821307391, -0.1838737559985411, -0.1875845122855377, -0.1966761641446352, -0.1929978098560735, -0.1771017478375073, -0.1524232480330695, -0.1590487068216348, -0.1598803820914043, -0.1492423388741911, -0.150920978043702, -0.1449321682532793, -0.1267186200077063, -0.1207163686104354, -0.1246129152312628, -0.1157122218027078, -0.1029266267635558, -0.0915420870569223, -0.0918075405638412, -0.0802075912361038, -0.0716601459043622, -0.0719946981806979, -0.0578887794702679, -0.0349974905388471, -0.0433326200236273, -0.0226451225430075, -0.0293733651506538, -0.0439662097177163]| 99.8731689453125000|      0.12500000|[1009, 144, 0, 18]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[-0.0579571097120636, -0.0222106263499842, -0.0323755114226036, -0.0519673176933849, -0.0473338210464945, -0.0610772632455387, -0.0628658590705804, -0.0656284996248689, -0.0925579431531354, -0.0918810266349219, -0.0940116677390839, -0.109394735125454, -0.1252221167785553, -0.1125448333538773, -0.1205588395632544, -0.1259378778233027, -0.1394556167034526, -0.1303075757963113, -0.1432634216066807, -0.1496519273062173, -0.1550727842667542, -0.1727721238224775, -0.190074242016319, -0.1764031771870933, -0.184623063137454, -0.1919984286094816, -0.1987302104938226, -0.2032919333340173, -0.2114791994986275, -0.2040888715932021, -0.204417369151327, -0.2161514246003098, -0.2190796859980642, -0.2126165703422053, -0.2340803792199292, -0.2253368600427371, -0.2245588528959494, -0.2458192252262422, -0.2358425565122095, -0.2428866316932589, -0.2489856728032662, -0.2467851983182093, -0.2401904736597939, -0.2423021624164554, -0.2550581869967438, -0.257913127906518, -0.2405514235772614, -0.2646703494245342, -0.2479031089958648, -0.2436453073312043, -0.2489285590662498, -0.2627296675453163, -0.2504509361129691, -0.2586839168252554, -0.2374713449850269, -0.2441178348859402, -0.2422644891647815, -0.2425462386877854, -0.247216453968033, -0.2418898125217563, -0.2484358667185144, -0.2196935146605375, -0.2280885095972261, -0.2292631333737633, -0.2217703187547302, -0.2219153056454775, -0.2239611543907472, -0.2287063857801342, -0.2146991873920046, -0.2113741778128721, -0.2178440760012889, -0.1854440465738093, -0.2112340821307391, -0.1838737559985411, -0.1875845122855377, -0.1966761641446352, -0.1929978098560735, -0.1771017478375073, -0.1524232480330695, -0.1590487068216348, -0.1598803820914043, -0.1492423388741911, -0.150920978043702, -0.1449321682532793, -0.1267186200077063, -0.1207163686104354, -0.1246129152312628, -0.1157122218027078, -0.1029266267635558, -0.0915420870569223, -0.0918075405638412, -0.0802075912361038, -0.0716601459043622, -0.0719946981806979, -0.0578887794702679, -0.0349974905388471, -0.0433326200236273, -0.0226451225430075, -0.0293733651506538, -0.0439662097177163]| 99.8731689453125000|      0.06250000|[1121, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
