k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8886520779338313, 0.8882577306893329, 0.8864993834145305, 0.8850910401867595, 0.8905337525907333, 0.8868944162859367, 0.889335064897382, 0.8870728092274708, 0.8861770452574035, 0.8922888429391381, 1.0409969485865793, 0.6536690566396888, 0.9883851267796244, 0.985934733759981, 0.9872306472938693, 0.9871426179671711, 0.9758956261636729, 0.966059696712548, 0.9780651328051975, 0.9956147552466976, 0.9896085378174745, 0.9917426758302883]|  1.3729389905929565|      1.00000000|[237, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.8886520779338313, 0.8882577306893329, 0.8864993834145305, 0.8850910401867595, 0.8905337525907333, 0.8868944162859367, 0.889335064897382, 0.8870728092274708, 0.8861770452574035, 0.8922888429391381, 1.0409969485865793, 0.6536690566396888, 0.9883851267796244, 0.985934733759981, 0.9872306472938693, 0.9871426179671711, 0.9758956261636729, 0.966059696712548, 0.9780651328051975, 0.9956147552466976, 0.9896085378174745, 0.9917426758302883]|  1.3729389905929565|      0.50000000|[355, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7777030038624242, 0.7778585591481605, 0.7714838254506432, 0.7735417298956064, 0.7811514790431783, 0.77432301499846, 0.7763689496052241, 0.7755370682520736, 0.7767409321454655, 0.7791326342794345, 1.07468792393091, 0.3067333109504309, 0.9725817074120016, 0.9741576102009311, 0.9716241414783858, 0.9773847637894293, 0.9484892924596647, 0.926965354537471, 0.9564308816771951, 0.9902556353084504, 0.9795254606488637, 0.9814026396345931]|  1.2272322177886963|      1.00000000|[473, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[0.7777030038624242, 0.7778585591481605, 0.7714838254506432, 0.7735417298956064, 0.7811514790431783, 0.77432301499846, 0.7763689496052241, 0.7755370682520736, 0.7767409321454655, 0.7791326342794345, 1.07468792393091, 0.3067333109504309, 0.9725817074120016, 0.9741576102009311, 0.9716241414783858, 0.9773847637894293, 0.9484892924596647, 0.926965354537471, 0.9564308816771951, 0.9902556353084504, 0.9795254606488637, 0.9814026396345931]|  1.2272322177886963|      0.50000000|[591, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6633802832391124, 0.6675029911330839, 0.6581453160571429, 0.6633553821623698, 0.6639747930599748, 0.6574561497646519, 0.6666536868337323, 0.6573974905311863, 0.6599948019739152, 0.6653263968877862, 1.0981206532432095, -0.0319098289444237, 0.9614414755141115, 0.9588338989311791, 0.9599632468599973, 0.9609713718303516, 0.9129393105592694, 0.8865488127625314, 0.9315024463424342, 0.9865814033722368, 0.9730582109822687, 0.9660878768054925]|  1.0931516885757446|      1.00000000|[709, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.6633802832391124, 0.6675029911330839, 0.6581453160571429, 0.6633553821623698, 0.6639747930599748, 0.6574561497646519, 0.6666536868337323, 0.6573974905311863, 0.6599948019739152, 0.6653263968877862, 1.0981206532432095, -0.0319098289444237, 0.9614414755141115, 0.9588338989311791, 0.9599632468599973, 0.9609713718303516, 0.9129393105592694, 0.8865488127625314, 0.9315024463424342, 0.9865814033722368, 0.9730582109822687, 0.9660878768054925]|  1.0931516885757446|      0.50000000|[827, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5456760802959074, 0.555347363022815, 0.5434931634683584, 0.538858307948527, 0.5543370901100744, 0.5386457508853151, 0.5458980456072634, 0.5405735725290759, 0.5492716896669317, 0.55540821164063, 1.1077293609730887, -0.3638268486111499, 0.9399298887217584, 0.940400573230383, 0.9453238229898131, 0.9439622606410749, 0.8811001160842198, 0.8347565104714372, 0.9045416606829143, 0.9815756371638855, 0.9651035510721012, 0.954438638685765]|  0.9722039103507996|      1.00000000|[945, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.5456760802959074, 0.555347363022815, 0.5434931634683584, 0.538858307948527, 0.5543370901100744, 0.5386457508853151, 0.5458980456072634, 0.5405735725290759, 0.5492716896669317, 0.55540821164063, 1.1077293609730887, -0.3638268486111499, 0.9399298887217584, 0.940400573230383, 0.9453238229898131, 0.9439622606410749, 0.8811001160842198, 0.8347565104714372, 0.9045416606829143, 0.9815756371638855, 0.9651035510721012, 0.954438638685765]|  0.9722039103507996|      0.50000000|[1063, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5456760802959074, 0.555347363022815, 0.5434931634683584, 0.538858307948527, 0.5543370901100744, 0.5386457508853151, 0.5458980456072634, 0.5405735725290759, 0.5492716896669317, 0.55540821164063, 1.1077293609730887, -0.3638268486111499, 0.9399298887217584, 0.940400573230383, 0.9453238229898131, 0.9439622606410749, 0.8811001160842198, 0.8347565104714372, 0.9045416606829143, 0.9815756371638855, 0.9651035510721012, 0.954438638685765]|  0.9722039103507996|      0.25000000|[1182, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.4883859388661992, 0.4950914042799052, 0.4833217281776804, 0.4798850449635179, 0.4944571943589857, 0.4799714856099562, 0.4853971216009996, 0.4837668926326359, 0.4881803525082658, 0.4977404139731209, 1.1087031889753385, -0.5241943535966922, 0.9302661805420148, 0.931559349829749, 0.9386593692650367, 0.9348395738872763, 0.8607041373677343, 0.8079655830557984, 0.8882988168332212, 0.9792296014410673, 0.9564887249710965, 0.9499579334509431]|  0.9164980649948120|      0.50000000|[1300, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
