k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0022718725493918, 0.0206280378810709, 0.0477343005771998, 0.0593065922072854, 0.0615500253141827, 0.095967179991873, 0.0924224124172951, 0.085917640097041, 0.156009718379949, 0.110656353249979, 0.1555329288162595, 0.1639851767618714, 0.1496685264969326, 0.1667352258636685, 0.186236105543128, 0.1965519824518202, 0.2365982151962653, 0.2197814600705983, 0.2452660642632238, 0.2378770466156861, 0.2494816983291474, 0.2688394110808745, 0.2789853381386458, 0.312481763499922, 0.2805393169143093, 0.3079451282695555, 0.3021926273350454, 0.289876172279472, 0.3391555564177425, 0.3603835833356535, 0.3613094656485882, 0.3648049156403185, 0.3702227667494708, 0.3907750396629752, 0.4076000050130842, 0.3888320062192556, 0.3784981919297979, 0.4270386549953398, 0.4130243773535986, 0.4116631424069824, 0.4275669230657583, 0.4517051913930377, 0.4148662798694164, 0.4340733673380153, 0.4757055199269316, 0.4486151888932815, 0.4800925888173247, 0.4877632770793099, 0.4958379260475735, 0.4859590399637937, 0.5329949952917461, 0.5278293447471135, 0.5466832990765368, 0.5513707679808394, 0.5628632097281779, 0.5634976382459341, 0.56177269585137, 0.5479301549185696, 0.5916665935023091, 0.6086638140036982, 0.6183199772591728, 0.6327977622109389, 0.6275966162882824, 0.6559458891428792, 0.6412312965562779, 0.6444842637449428, 0.7053721820292519, 0.6949848700066152, 0.699234752737086, 0.7270836130173, 0.7154115686732504, 0.7449377740013643, 0.7697083488699357, 0.7916677208709206, 0.8079302430052909, 0.8237199558618532, 0.8289418163867049, 0.8784039551378022, 0.8622382466703586, 0.868010191615946, 0.9036277014562483, 0.9423047613777807, 0.957423246034863, 0.9725534008295242, 1.001676641383561, 0.9808659805528311, 1.001603954581794, 1.049306213331484, 1.0641096043605256, 1.0940953256347383, 1.1034622397563087, 1.1372753212415676, 1.1471759565653141, 1.1481099766221732, 1.2161555621670117, 1.2328880301404053, 1.2615398307387002, 1.2693687171190637, 1.299047417473193, 1.3149487206704147]|-159.4315927954101255|      2.00000000|[4507, 644, 1, 82]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=8
       2|[-0.0529144806330066, 0.0188549962062418, 0.0028565143330044, 0.0483831737020448, 0.0498390863059125, 0.0999664658707056, 0.0931677885123818, 0.1390595742324826, 0.2514367390243222, 0.1501205279877143, 0.1768924565323566, 0.1826343095176162, 0.1516370153931886, 0.2453297363240624, 0.3110015975223603, 0.2208018525969235, 0.3228182079961825, 0.3204442878235904, 0.3047456831467052, 0.3034922510628798, 0.3348009539857794, 0.3446961424384552, 0.3774290423722292, 0.4345398186868948, 0.3750069151695137, 0.4108376455390314, 0.4350963334447471, 0.4078917072856303, 0.4263157774823151, 0.4360294673716092, 0.3884203785974599, 0.4768932275812428, 0.4024826929131203, 0.4376511524500592, 0.4674323667063218, 0.5218000518799699, 0.5243167995207041, 0.4958601484476667, 0.4814690180643031, 0.479589491423783, 0.4766266791880427, 0.5152608676294077, 0.4770422673039062, 0.5389714886572713, 0.537889641617749, 0.5513443079196892, 0.5376638138769675, 0.5744856225475016, 0.5085916592415812, 0.5479066267301783, 0.6125734569318795, 0.6009319189562212, 0.6245785237305023, 0.5585986798013033, 0.6119745647144176, 0.6306513589035031, 0.6526650772880402, 0.5962046516459875, 0.6790960641698907, 0.6993485505509672, 0.675356018835826, 0.719136709837247, 0.6840917007913848, 0.7304829687029227, 0.6865103912354454, 0.6749365618111608, 0.7077349209293354, 0.8066254691428694, 0.7452503677642507, 0.7563839241969783, 0.8013217591509567, 0.8579831730149325, 0.8968714348230653, 0.8644749746071716, 0.9151680921484547, 0.9452325530233147, 0.9517159248174688, 0.961025704354082, 1.0353795251838591, 0.9539507892337817, 1.0750466125159832, 1.1148206655158301, 1.1053978140148382, 1.2190492256868892, 1.3087530996056986, 1.1859926942420864, 1.2193562944331624, 1.3241280253188614, 1.4169492782610005, 1.4866625994347307, 1.5431810665530812, 1.5869960489353594, 1.5767550889258395, 1.6100426177198197, 1.7490543333387143, 1.729142586020904, 1.8140000444563875, 1.8941078012193195, 1.9456186092834513, 1.926603335686222]|-484.1320942667775284|      4.00000000|[9015, 1287, 2, 164]                                                       |  | used quadratic model with 5151 points | iterate success | actual_k=8
       3|[-0.4493074143123972, -0.1151982667291268, -0.2401247916185787, -0.1548904966643442, -0.1860221218585694, -0.0343557887768697, -0.0443129701598786, 0.0361698850522648, 0.3350202047592052, 0.0925374712895647, 0.2448849783920796, 0.0249740556579461, 0.1255720557858182, 0.232901950111206, 0.5696620677158536, 0.2648096113019051, 0.4587520973671697, 0.5030360023650468, 0.4917394065639079, 0.522244621396345, 0.5736827775919418, 0.6495534029820957, 0.8550286757248655, 0.6941070786642448, 0.5992085321861076, 0.6618191935535822, 0.7011404657490768, 0.6629537050065575, 0.6238062500125595, 0.8447205535460081, 0.6053543839966976, 0.7589524951168085, 0.5960278332005045, 0.7557862357233893, 0.7554779564787997, 0.9276157334780551, 0.9466690319451796, 0.8748317007838902, 0.7776411562849426, 1.0124335852359962, 0.7598596748022176, 0.8615191611246226, 0.7022148456501508, 0.7984931316968116, 0.8925139650699407, 0.9126624159003051, 0.8016684507174565, 0.9150091918477867, 0.716982309341055, 0.8767936273020032, 1.0239340298353676, 0.9802310577710722, 0.9924697869093579, 0.792132952708517, 1.1034173279958932, 1.02705659882608, 1.0592516717449867, 0.8494243949189855, 1.0371812692808602, 1.1380180413488232, 1.157883107666579, 1.2630271074578272, 1.0110812856163467, 1.1993783092373793, 1.1443339402341772, 1.0221165008164212, 1.032181663723303, 1.2716908099141844, 1.0782667015469896, 1.2101056397865688, 1.1254450523927333, 1.3326515411868316, 1.350647779587287, 1.3481349885427916, 1.419240508340087, 1.484624791053799, 1.3967300170455201, 1.4416367306073743, 1.6242708152302532, 1.5547696916872957, 1.5449756308826446, 1.8062033755155253, 1.5404376050497415, 1.8938162433769898, 2.044546604079456, 1.8376081972273735, 1.7739889950815564, 2.0137605853313305, 2.035143313322533, 2.074544421088243, 2.2945856754892366, 2.414137520192834, 2.209010323984659, 2.281641161885606, 2.2163986514884373, 2.257217772644168, 2.1080516743540034, 2.119114953131558, 2.0133976821168273, 2.1946003928009814]|-1069.0738746459651338|      8.00000000|[13522, 1931, 3, 246]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       4|[-1.5577739425931951, -0.7952837876482048, -0.9387561766671062, -0.0110887125939543, -1.5025680710320917, -0.2526417825363485, -0.6880267553976953, 0.2588771147581891, 0.1295303068031607, 0.2804532072444325, -0.1495199207002597, 0.7845399608033659, 0.8855016416023442, -0.0622205752841702, 2.0488014063493414, 1.4076897866164857, 1.601085011378821, 0.7673568450123625, 1.513521750655726, 1.8835408026291047, 0.7106380348046393, 1.4313175914872156, 1.4276911072028016, 1.7921605537986163, 1.2735645098547974, 0.4173963761115619, 0.6370832270547481, 2.005150929788297, 1.2320585185541166, 0.940461189243528, 1.148986944214513, 1.7139453386997259, 1.180149766471519, 1.5316229140957798, 2.362513792045407, 1.0692668046489415, 1.2219028419052396, 0.5776723922929752, 2.1449458102589274, 2.251441112326285, 1.5247053507827362, 1.6105680207026172, 1.5751704021805648, 0.8487239452707283, 0.899451246490001, 1.9823427021001123, 1.8567401381133892, 1.6010596218776836, 1.7751930762428916, 1.8005732322982688, 1.8385652328138604, 2.290809613720915, 2.2840133398614686, 1.865552029177066, 1.5044423040015522, 1.8530636161391496, 1.8967910732556295, 1.320065213210765, 1.55980430113949, 2.0004432246719266, 2.576036884864359, 1.7045672310785158, 0.8213590792054207, 2.381709437198041, 2.2220341488304256, 1.4814678919176822, 2.9760888708884115, 1.7617975469481837, 1.0982040653982417, 1.259458626698914, 1.8358634321480676, 1.8582045364623654, 1.474935640582716, 1.3860171174210747, 1.8234707915517177, 1.5627876886719791, 1.7405959597522318, 1.8416894172186722, 1.7724408510707605, 2.3956901287117613, 2.1419341356016917, 1.6472739614641037, 0.8990377533947006, 2.1882233078324216, 1.575978218904474, 1.9927719628165221, 1.8244645586968926, 2.5211479092197067, 0.6903931039893274, 1.9037465090795094, 1.6471899652089403, 0.759464080277028, 1.7874028959224275, 1.480499947279372, 2.0494483604551963, 1.4667078950648045, 0.7104299906198335, 1.2194330488032548, 2.4539457945574608, 1.347760337220806]|-1334.0619972386391510|     16.00000000|[18028, 2576, 4, 328]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       5|[-1.5577739425931951, -0.7952837876482048, -0.9387561766671062, -0.0110887125939543, -1.5025680710320917, -0.2526417825363485, -0.6880267553976953, 0.2588771147581891, 0.1295303068031607, 0.2804532072444325, -0.1495199207002597, 0.7845399608033659, 0.8855016416023442, -0.0622205752841702, 2.0488014063493414, 1.4076897866164857, 1.601085011378821, 0.7673568450123625, 1.513521750655726, 1.8835408026291047, 0.7106380348046393, 1.4313175914872156, 1.4276911072028016, 1.7921605537986163, 1.2735645098547974, 0.4173963761115619, 0.6370832270547481, 2.005150929788297, 1.2320585185541166, 0.940461189243528, 1.148986944214513, 1.7139453386997259, 1.180149766471519, 1.5316229140957798, 2.362513792045407, 1.0692668046489415, 1.2219028419052396, 0.5776723922929752, 2.1449458102589274, 2.251441112326285, 1.5247053507827362, 1.6105680207026172, 1.5751704021805648, 0.8487239452707283, 0.899451246490001, 1.9823427021001123, 1.8567401381133892, 1.6010596218776836, 1.7751930762428916, 1.8005732322982688, 1.8385652328138604, 2.290809613720915, 2.2840133398614686, 1.865552029177066, 1.5044423040015522, 1.8530636161391496, 1.8967910732556295, 1.320065213210765, 1.55980430113949, 2.0004432246719266, 2.576036884864359, 1.7045672310785158, 0.8213590792054207, 2.381709437198041, 2.2220341488304256, 1.4814678919176822, 2.9760888708884115, 1.7617975469481837, 1.0982040653982417, 1.259458626698914, 1.8358634321480676, 1.8582045364623654, 1.474935640582716, 1.3860171174210747, 1.8234707915517177, 1.5627876886719791, 1.7405959597522318, 1.8416894172186722, 1.7724408510707605, 2.3956901287117613, 2.1419341356016917, 1.6472739614641037, 0.8990377533947006, 2.1882233078324216, 1.575978218904474, 1.9927719628165221, 1.8244645586968926, 2.5211479092197067, 0.6903931039893274, 1.9037465090795094, 1.6471899652089403, 0.759464080277028, 1.7874028959224275, 1.480499947279372, 2.0494483604551963, 1.4667078950648045, 0.7104299906198335, 1.2194330488032548, 2.4539457945574608, 1.347760337220806]|-1334.0619972386391510|      8.00000000|[22532, 3223, 5, 410]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       6|[-1.5577739425931951, -0.7952837876482048, -0.9387561766671062, -0.0110887125939543, -1.5025680710320917, -0.2526417825363485, -0.6880267553976953, 0.2588771147581891, 0.1295303068031607, 0.2804532072444325, -0.1495199207002597, 0.7845399608033659, 0.8855016416023442, -0.0622205752841702, 2.0488014063493414, 1.4076897866164857, 1.601085011378821, 0.7673568450123625, 1.513521750655726, 1.8835408026291047, 0.7106380348046393, 1.4313175914872156, 1.4276911072028016, 1.7921605537986163, 1.2735645098547974, 0.4173963761115619, 0.6370832270547481, 2.005150929788297, 1.2320585185541166, 0.940461189243528, 1.148986944214513, 1.7139453386997259, 1.180149766471519, 1.5316229140957798, 2.362513792045407, 1.0692668046489415, 1.2219028419052396, 0.5776723922929752, 2.1449458102589274, 2.251441112326285, 1.5247053507827362, 1.6105680207026172, 1.5751704021805648, 0.8487239452707283, 0.899451246490001, 1.9823427021001123, 1.8567401381133892, 1.6010596218776836, 1.7751930762428916, 1.8005732322982688, 1.8385652328138604, 2.290809613720915, 2.2840133398614686, 1.865552029177066, 1.5044423040015522, 1.8530636161391496, 1.8967910732556295, 1.320065213210765, 1.55980430113949, 2.0004432246719266, 2.576036884864359, 1.7045672310785158, 0.8213590792054207, 2.381709437198041, 2.2220341488304256, 1.4814678919176822, 2.9760888708884115, 1.7617975469481837, 1.0982040653982417, 1.259458626698914, 1.8358634321480676, 1.8582045364623654, 1.474935640582716, 1.3860171174210747, 1.8234707915517177, 1.5627876886719791, 1.7405959597522318, 1.8416894172186722, 1.7724408510707605, 2.3956901287117613, 2.1419341356016917, 1.6472739614641037, 0.8990377533947006, 2.1882233078324216, 1.575978218904474, 1.9927719628165221, 1.8244645586968926, 2.5211479092197067, 0.6903931039893274, 1.9037465090795094, 1.6471899652089403, 0.759464080277028, 1.7874028959224275, 1.480499947279372, 2.0494483604551963, 1.4667078950648045, 0.7104299906198335, 1.2194330488032548, 2.4539457945574608, 1.347760337220806]|-1334.0619972386391510|      4.00000000|[27040, 3866, 6, 492]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       7|[-1.5577739425931951, -0.7952837876482048, -0.9387561766671062, -0.0110887125939543, -1.5025680710320917, -0.2526417825363485, -0.6880267553976953, 0.2588771147581891, 0.1295303068031607, 0.2804532072444325, -0.1495199207002597, 0.7845399608033659, 0.8855016416023442, -0.0622205752841702, 2.0488014063493414, 1.4076897866164857, 1.601085011378821, 0.7673568450123625, 1.513521750655726, 1.8835408026291047, 0.7106380348046393, 1.4313175914872156, 1.4276911072028016, 1.7921605537986163, 1.2735645098547974, 0.4173963761115619, 0.6370832270547481, 2.005150929788297, 1.2320585185541166, 0.940461189243528, 1.148986944214513, 1.7139453386997259, 1.180149766471519, 1.5316229140957798, 2.362513792045407, 1.0692668046489415, 1.2219028419052396, 0.5776723922929752, 2.1449458102589274, 2.251441112326285, 1.5247053507827362, 1.6105680207026172, 1.5751704021805648, 0.8487239452707283, 0.899451246490001, 1.9823427021001123, 1.8567401381133892, 1.6010596218776836, 1.7751930762428916, 1.8005732322982688, 1.8385652328138604, 2.290809613720915, 2.2840133398614686, 1.865552029177066, 1.5044423040015522, 1.8530636161391496, 1.8967910732556295, 1.320065213210765, 1.55980430113949, 2.0004432246719266, 2.576036884864359, 1.7045672310785158, 0.8213590792054207, 2.381709437198041, 2.2220341488304256, 1.4814678919176822, 2.9760888708884115, 1.7617975469481837, 1.0982040653982417, 1.259458626698914, 1.8358634321480676, 1.8582045364623654, 1.474935640582716, 1.3860171174210747, 1.8234707915517177, 1.5627876886719791, 1.7405959597522318, 1.8416894172186722, 1.7724408510707605, 2.3956901287117613, 2.1419341356016917, 1.6472739614641037, 0.8990377533947006, 2.1882233078324216, 1.575978218904474, 1.9927719628165221, 1.8244645586968926, 2.5211479092197067, 0.6903931039893274, 1.9037465090795094, 1.6471899652089403, 0.759464080277028, 1.7874028959224275, 1.480499947279372, 2.0494483604551963, 1.4667078950648045, 0.7104299906198335, 1.2194330488032548, 2.4539457945574608, 1.347760337220806]|-1334.0619972386391510|      2.00000000|[31548, 4509, 7, 574]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
       8|[-1.6293192339103981, -0.9224215630323993, -0.9141922944554309, 0.0130149064626419, -1.5061218603165358, -0.612192133003576, -0.9735685518587893, 0.6676766342333748, 0.3974772645200679, 0.715177768329923, -0.3388067548364388, 0.9991070673409943, 0.9501449177439507, -0.1567335574054532, 2.1990402307250125, 1.169167283824956, 1.5090089868326626, 1.0294836658707536, 1.3432147769081428, 2.057159815891995, 1.0827329831477555, 1.2206628899532717, 1.212077513586624, 1.8767659781275126, 1.0450207866017318, 0.935314612205125, 1.0343127375295136, 2.137778556548987, 0.9935292458555841, 0.9416763318915367, 0.9572121531897193, 1.7344623536393542, 0.9444677177399374, 1.386085294323972, 2.2062297205800387, 0.9158447894024244, 1.0021035867314305, 1.037289607024741, 2.2118439082573365, 2.196873199563269, 1.3880187195642444, 1.5579814712530824, 1.5101828938609136, 1.0229056392286588, 0.969848958282271, 2.1816868349813117, 1.9906073134791824, 1.5507793482981365, 1.8858499331716496, 1.9371226524473795, 1.9754360858555156, 2.1921104225500745, 2.207540762673378, 2.0176158489197147, 1.3624158026431465, 1.9826020094394168, 2.051183344015089, 1.0784890591091398, 1.42862941766631, 2.141858985490038, 2.195271487007806, 1.7520712281726545, 1.021574070984561, 2.1874110007181162, 2.2178204062058073, 1.346372086627377, 2.733651425120857, 1.8592798796841596, 0.9677994674888717, 1.0099333204241032, 1.9626060681500876, 2.0134933892714812, 1.2919969968831864, 1.1568798250439802, 1.9728356264207922, 1.4605020575438894, 1.8360868814641058, 1.9551368642257059, 1.8569301496452153, 2.227244046200934, 2.2169623105608247, 1.6820538377044056, 0.9991857997524755, 2.2486290162928286, 1.4791171614502976, 2.1303842712596346, 1.9498941751905035, 2.164863957180965, 1.071284861674138, 2.048595484938124, 1.6526938764054269, 1.0672151389382543, 1.8881432005204326, 1.3497374135990845, 2.2330697461786637, 1.3019146339136551, 1.0103858726807018, 0.9704832433434095, 2.1631594518366466, 1.1032060833747157]|-1751.7905044868380173|      4.00000000|[36057, 5151, 8, 656]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=8
       9|[-1.6293192339103981, -0.9224215630323993, -0.9141922944554309, 0.0130149064626419, -1.5061218603165358, -0.612192133003576, -0.9735685518587893, 0.6676766342333748, 0.3974772645200679, 0.715177768329923, -0.3388067548364388, 0.9991070673409943, 0.9501449177439507, -0.1567335574054532, 2.1990402307250125, 1.169167283824956, 1.5090089868326626, 1.0294836658707536, 1.3432147769081428, 2.057159815891995, 1.0827329831477555, 1.2206628899532717, 1.212077513586624, 1.8767659781275126, 1.0450207866017318, 0.935314612205125, 1.0343127375295136, 2.137778556548987, 0.9935292458555841, 0.9416763318915367, 0.9572121531897193, 1.7344623536393542, 0.9444677177399374, 1.386085294323972, 2.2062297205800387, 0.9158447894024244, 1.0021035867314305, 1.037289607024741, 2.2118439082573365, 2.196873199563269, 1.3880187195642444, 1.5579814712530824, 1.5101828938609136, 1.0229056392286588, 0.969848958282271, 2.1816868349813117, 1.9906073134791824, 1.5507793482981365, 1.8858499331716496, 1.9371226524473795, 1.9754360858555156, 2.1921104225500745, 2.207540762673378, 2.0176158489197147, 1.3624158026431465, 1.9826020094394168, 2.051183344015089, 1.0784890591091398, 1.42862941766631, 2.141858985490038, 2.195271487007806, 1.7520712281726545, 1.021574070984561, 2.1874110007181162, 2.2178204062058073, 1.346372086627377, 2.733651425120857, 1.8592798796841596, 0.9677994674888717, 1.0099333204241032, 1.9626060681500876, 2.0134933892714812, 1.2919969968831864, 1.1568798250439802, 1.9728356264207922, 1.4605020575438894, 1.8360868814641058, 1.9551368642257059, 1.8569301496452153, 2.227244046200934, 2.2169623105608247, 1.6820538377044056, 0.9991857997524755, 2.2486290162928286, 1.4791171614502976, 2.1303842712596346, 1.9498941751905035, 2.164863957180965, 1.071284861674138, 2.048595484938124, 1.6526938764054269, 1.0672151389382543, 1.8881432005204326, 1.3497374135990845, 2.2330697461786637, 1.3019146339136551, 1.0103858726807018, 0.9704832433434095, 2.1631594518366466, 1.1032060833747157]|-1751.7905044868380173|      2.00000000|[40563, 5796, 9, 738]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=8
      10|[-1.873343426875225, -0.9325405564891412, -1.0559481767760723, 0.0175099541132438, -1.502587849482591, -0.8419576439481988, -0.8702940973449602, 0.8156015472780911, 0.8084100089744851, 1.1093893290230497, -0.8953785547560649, 0.9359073427864325, 1.0864628362558275, -0.5419728353386185, 2.0103571995101666, 1.1788066225797453, 1.3146946204820749, 0.9525252899749054, 1.3339477759968317, 2.13535892202499, 0.9360661102149843, 1.0637720484363644, 1.0665318600279554, 1.971415070866527, 0.9354159913944494, 0.8072050545981136, 0.9271360739702406, 2.1818713539810477, 0.884708218100235, 1.1577267257261106, 0.9381743605091226, 1.764540307129667, 0.8434961444239951, 1.049062545182389, 1.8816539735278168, 0.9950919715829086, 0.8795747667121658, 1.129749094540264, 1.9370846216174755, 2.060091241146078, 1.1349710660118932, 1.324250008410119, 1.5014182055214322, 1.151144980318009, 1.0044806508293471, 2.45512674924784, 2.1568207828715242, 1.6749491631127857, 2.499052803808973, 2.006064441200948, 2.010471594705177, 2.1301512751792955, 2.396476444225923, 2.2466197496102462, 1.277839347883802, 2.165770377555554, 2.03475425489602, 1.1099413494963042, 1.0354080598446649, 2.065151118542345, 2.340240692669246, 1.7679095130104128, 1.1487388721065166, 2.3701690365866668, 2.209230442133873, 1.1869231319544924, 2.1411796404808503, 2.1000900786686825, 1.1750679453599124, 0.6880603152880775, 1.712378202636289, 2.3648147734152216, 1.2716620475255396, 1.3948749086653804, 2.131959594508787, 1.4562142223749293, 2.126457776044863, 2.0255001788168436, 1.79842687430549, 2.286868652219439, 2.062335222140858, 1.741165466187188, 0.980128786590004, 2.1928553146467142, 1.2018020459465757, 2.2513588165464022, 1.7638503900135765, 1.795311422533708, 0.9487593239922071, 2.154014864473424, 1.7927251493454657, 0.912915351421182, 1.96481398810642, 1.1847674813919167, 2.0341337357941276, 1.2890078375006917, 1.0522012311782316, 1.0931309283388184, 2.1557343892018173, 0.9885846719844005]|-1873.5339689778886623|      4.00000000|[45071, 6439, 10, 820]                                                     |  | used quadratic model with 5151 points | iterate success | actual_k=8
      11|[-1.873343426875225, -0.9325405564891412, -1.0559481767760723, 0.0175099541132438, -1.502587849482591, -0.8419576439481988, -0.8702940973449602, 0.8156015472780911, 0.8084100089744851, 1.1093893290230497, -0.8953785547560649, 0.9359073427864325, 1.0864628362558275, -0.5419728353386185, 2.0103571995101666, 1.1788066225797453, 1.3146946204820749, 0.9525252899749054, 1.3339477759968317, 2.13535892202499, 0.9360661102149843, 1.0637720484363644, 1.0665318600279554, 1.971415070866527, 0.9354159913944494, 0.8072050545981136, 0.9271360739702406, 2.1818713539810477, 0.884708218100235, 1.1577267257261106, 0.9381743605091226, 1.764540307129667, 0.8434961444239951, 1.049062545182389, 1.8816539735278168, 0.9950919715829086, 0.8795747667121658, 1.129749094540264, 1.9370846216174755, 2.060091241146078, 1.1349710660118932, 1.324250008410119, 1.5014182055214322, 1.151144980318009, 1.0044806508293471, 2.45512674924784, 2.1568207828715242, 1.6749491631127857, 2.499052803808973, 2.006064441200948, 2.010471594705177, 2.1301512751792955, 2.396476444225923, 2.2466197496102462, 1.277839347883802, 2.165770377555554, 2.03475425489602, 1.1099413494963042, 1.0354080598446649, 2.065151118542345, 2.340240692669246, 1.7679095130104128, 1.1487388721065166, 2.3701690365866668, 2.209230442133873, 1.1869231319544924, 2.1411796404808503, 2.1000900786686825, 1.1750679453599124, 0.6880603152880775, 1.712378202636289, 2.3648147734152216, 1.2716620475255396, 1.3948749086653804, 2.131959594508787, 1.4562142223749293, 2.126457776044863, 2.0255001788168436, 1.79842687430549, 2.286868652219439, 2.062335222140858, 1.741165466187188, 0.980128786590004, 2.1928553146467142, 1.2018020459465757, 2.2513588165464022, 1.7638503900135765, 1.795311422533708, 0.9487593239922071, 2.154014864473424, 1.7927251493454657, 0.912915351421182, 1.96481398810642, 1.1847674813919167, 2.0341337357941276, 1.2890078375006917, 1.0522012311782316, 1.0931309283388184, 2.1557343892018173, 0.9885846719844005]|-1873.5339689778886623|      2.00000000|[49578, 7083, 11, 902]                                                     |  | used quadratic model with 5151 points | iterate failure | actual_k=8
