k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      2.00000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      1.00000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      0.50000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      0.25000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.1783734851013642, 0.0578226109636061, -0.2098276875898183, -0.0287784292816117, 0.8107352137499705, 0.1940757348881471, 0.0305581371609543, 0.0738118135837821, 0.3687337280081386]|22931.6484375000000000|      0.50000000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[-0.1783734851013642, 0.0578226109636061, -0.2098276875898183, -0.0287784292816117, 0.8107352137499705, 0.1940757348881471, 0.0305581371609543, 0.0738118135837821, 0.3687337280081386]|22931.6484375000000000|      0.25000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.198176780968787, 0.085790712405102, -0.2378065994462608, -0.0280792935109574, 0.8328719194755355, 0.019646452877926, -0.0968203275548235, 0.0016089475068618, 0.459222242025097]|1785.8863525390625000|      0.50000000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.198176780968787, 0.085790712405102, -0.2378065994462608, -0.0280792935109574, 0.8328719194755355, 0.019646452877926, -0.0968203275548235, 0.0016089475068618, 0.459222242025097]|1785.8863525390625000|      0.25000000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.198176780968787, 0.085790712405102, -0.2378065994462608, -0.0280792935109574, 0.8328719194755355, 0.019646452877926, -0.0968203275548235, 0.0016089475068618, 0.459222242025097]|1785.8863525390625000|      0.12500000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.198176780968787, 0.085790712405102, -0.2378065994462608, -0.0280792935109574, 0.8328719194755355, 0.019646452877926, -0.0968203275548235, 0.0016089475068618, 0.459222242025097]|1785.8863525390625000|      0.06250000|[301, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
