k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[165, 24, 0, 3]                                                            |  | trying quadratic partial model with 57 points | trying quadratic partial model with 111 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.8887521031040438, 0.889241688373073, 0.8880881879143118, 0.8840983819200813, 0.8861970644762405, 0.8884613954276886, 0.8873035937535623, 0.8887526477066326, 0.8843951290565076, 0.8884089395290262, 1.0434968507205986, 0.6561231373174496, 0.9872222994122973, 0.9861294493664647, 0.9866046963410557, 0.9905446293085601, 0.978649126700613, 0.9649389104212062, 0.9796719595513208, 0.9952722241003881, 0.9868694166331596, 0.9927415921294722]|  1.3729618787765503|      1.00000000|[275, 40, 0, 5]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       3|[0.8887521031040438, 0.889241688373073, 0.8880881879143118, 0.8840983819200813, 0.8861970644762405, 0.8884613954276886, 0.8873035937535623, 0.8887526477066326, 0.8843951290565076, 0.8884089395290262, 1.0434968507205986, 0.6561231373174496, 0.9872222994122973, 0.9861294493664647, 0.9866046963410557, 0.9905446293085601, 0.978649126700613, 0.9649389104212062, 0.9796719595513208, 0.9952722241003881, 0.9868694166331596, 0.9927415921294722]|  1.3729618787765503|      0.50000000|[438, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | trying quadratic partial model with 110 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.7755392933268415, 0.7784412697966338, 0.7743943152496267, 0.7726223980466388, 0.7731939385182539, 0.7765715996574214, 0.7751092937885459, 0.7763640958990604, 0.7701621735667936, 0.7761563549642965, 1.0786585669945692, 0.3115472668323467, 0.9768045759336081, 0.9736696303538985, 0.9752343556871468, 0.9770044266697674, 0.951646504930202, 0.9268351592435397, 0.9597769364213452, 0.9869918851763311, 0.9765894173974274, 0.982792840977526]|  1.2272510528564453|      1.00000000|[547, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       5|[0.7755392933268415, 0.7784412697966338, 0.7743943152496267, 0.7726223980466388, 0.7731939385182539, 0.7765715996574214, 0.7751092937885459, 0.7763640958990604, 0.7701621735667936, 0.7761563549642965, 1.0786585669945692, 0.3115472668323467, 0.9768045759336081, 0.9736696303538985, 0.9752343556871468, 0.9770044266697674, 0.951646504930202, 0.9268351592435397, 0.9597769364213452, 0.9869918851763311, 0.9765894173974274, 0.982792840977526]|  1.2272510528564453|      0.50000000|[711, 104, 0, 13]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 110 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.6617258750258493, 0.6651671268819235, 0.6577487690629762, 0.6594678682821563, 0.6592145945881231, 0.6649683778540852, 0.6604877678736005, 0.6581800961504686, 0.6555440324982584, 0.6640608954225865, 1.0986995224985423, -0.0271610262707493, 0.9613236864150121, 0.958740697583929, 0.9592820308833694, 0.9628818927421297, 0.9247381101522164, 0.8849240235335702, 0.9334468251741198, 0.9762319939441976, 0.9639207771021728, 0.9751142832350892]|  1.0931105613708496|      1.00000000|[820, 120, 0, 15]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       7|[0.6617258750258493, 0.6651671268819235, 0.6577487690629762, 0.6594678682821563, 0.6592145945881231, 0.6649683778540852, 0.6604877678736005, 0.6581800961504686, 0.6555440324982584, 0.6640608954225865, 1.0986995224985423, -0.0271610262707493, 0.9613236864150121, 0.958740697583929, 0.9592820308833694, 0.9628818927421297, 0.9247381101522164, 0.8849240235335702, 0.9334468251741198, 0.9762319939441976, 0.9639207771021728, 0.9751142832350892]|  1.0931105613708496|      0.50000000|[982, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 110 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.5475689918928949, 0.5529303906511938, 0.5406344951180535, 0.5427337773373146, 0.5430870644376089, 0.5491761663912877, 0.5416298486072071, 0.5394026599115638, 0.53925446658636, 0.5466438191218574, 1.1088998761816136, -0.3566625797771853, 0.9499200708998097, 0.9404579179026163, 0.9392595178772228, 0.9491990467275492, 0.8863141675983996, 0.8378694696180917, 0.904169316556397, 0.9695983848100407, 0.9505848313660759, 0.96549850169287]|  0.9720646739006042|      1.00000000|[1092, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       9|[0.5475689918928949, 0.5529303906511938, 0.5406344951180535, 0.5427337773373146, 0.5430870644376089, 0.5491761663912877, 0.5416298486072071, 0.5394026599115638, 0.53925446658636, 0.5466438191218574, 1.1088998761816136, -0.3566625797771853, 0.9499200708998097, 0.9404579179026163, 0.9392595178772228, 0.9491990467275492, 0.8863141675983996, 0.8378694696180917, 0.904169316556397, 0.9695983848100407, 0.9505848313660759, 0.96549850169287]|  0.9720646739006042|      0.50000000|[1254, 184, 0, 23]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 110 points | exploitation failed, decreasing delta | actual_k=8
