k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      2.00000000|[3786, 1264, 1, 80]                                                        |  | used quadratic model with 5050 points | iterate success | actual_k=16
       2|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      1.00000000|[7576, 2524, 2, 160]                                                       |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       3|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      0.50000000|[11365, 3785, 3, 240]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       4|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      0.25000000|[15151, 5049, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       5|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      0.12500000|[18940, 6310, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       6|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      0.06250000|[22729, 7571, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       7|[0.6123991078816214, 0.0226020889976313, 1.9589758162868822, 0.6021429115828747, 0.1327400232485649, 2.0449432498843345, 1.2702160962548403, 0.0326976369124941, 2.0383172375792378, -0.1763799594695029, -0.0688706909863518, 2.178618503860426, 1.182504024436145, -0.0762199892320427, 2.232680214368221, 0.2363295471643404, 0.1691504301794711, 2.1984666485538518, 1.347999442827735, 0.2742338915384205, 2.2054897989737543, 4.625392380815634, 0.2008535098371228, 2.4733542770618184, 0.4631031000351995, -0.1418374289078326, 2.5725180918340658, 4.358430610160471, 0.3078581959769354, 2.766198407873086, 0.2743304822153818, 0.0270646354273476, 2.8758219368837494, 0.2343164143833246, -0.1324406501418076, 3.028181929229739, 0.6667343211107876, -0.1635969892500653, 3.258281730174159, 0.1888779245946262, 0.0197754272949281, 3.309095715358392, -0.0899371202486393, 0.1207060761593971, 3.2037336912992007, 1.4120708035431206, 0.0143981403755925, 3.3858892653420485, 0.234303944093321, -0.0307470922361423, 3.74780927745835, 0.0699476435908272, -0.0991651740862937, 3.6652206081255065, 0.0967123150896332, -0.0160110295742118, 3.8023835882007746, 0.3837731939217968, 0.1298834139659132, 3.8414774436538517, 0.1253257519206582, 0.0776641789765473, 4.022119496220599, 0.8441796991124476, 0.029953128901672, 4.106818782934758, 1.1674341670000958, 0.0367121877295556, 4.426603181350301, 0.7647241658738215, -0.0661431993889068, 4.27065532777309, 0.2944495081270672, 0.1127511249961357, 4.491050414978894, 0.5179396524147253, -0.1015136384943958, 4.655916858816571, -0.1539688232719101, 0.001696798628558, 4.624534551370267, 0.4265313328316067, -0.0459702456242186, 5.0131205684927265, 0.0887691059539854, -0.0325541055391347, 5.4146856129059655, 0.3323589750185463, -0.0386202018323516, 5.462780699048347, 0.1456827643602852, 0.2206330868671231, 2.4336123961292584, -0.120076132924134, -0.0911993679064133, 3.696970879451516, 0.096732233082732, 0.0335210243967085, 5.159971211382593]|113408.1852451798040420|      0.03125000|[26518, 8832, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=16
       8|[0.6109716896371035, 0.0204723672881384, 1.9576342044658743, 0.6009626372392524, 0.134873238274627, 2.047495027396708, 1.2707453426889372, 0.0389132346553468, 2.036705011978675, -0.1783655382334607, -0.068017523033846, 2.1787887014315586, 1.184339667446164, -0.0783751027636045, 2.2308706680554122, 0.2357759624118843, 0.1675779560445783, 2.197670879808987, 1.346717700077561, 0.2746061808073022, 2.2051631045632196, 4.620380515509015, 0.204032647173963, 2.4762140177617713, 0.462240230610699, -0.1431406406885059, 2.574378725606194, 4.35453295286304, 0.3071833926397097, 2.7680876138119865, 0.2755737158003803, 0.0243119938672642, 2.8764520273294485, 0.2356077963480857, -0.1306163571657828, 3.025805240165943, 0.6683954090226686, -0.1622843702195711, 3.2562245460372585, 0.1905350591826242, 0.0237371829950087, 3.3098671641475192, -0.087158297731705, 0.1191178732857959, 3.2015884890009514, 1.4142755509477622, 0.0364512839774475, 3.3878449563858744, 0.235009492011745, -0.0292304370590176, 3.747344237298858, 0.0727247708922039, -0.0995562304368718, 3.6680663446504447, 0.0944352511275555, -0.0190145101478231, 3.7997451391082504, 0.3841387519022609, 0.1329086981038266, 3.8410150174219786, 0.1249711332430375, 0.0759829752848169, 4.021346528098948, 0.8411906009522379, 0.0293046040399136, 4.11017023419315, 1.167872338161566, 0.036951798777652, 4.427188949753775, 0.7641193804499434, -0.0695212788074875, 4.271829901432297, 0.2944032046172955, 0.1156119123830895, 4.49027525403048, 0.5226646885441633, -0.0989354197060872, 4.653223997654971, -0.1541269544990986, 0.01094631418966, 4.625851357733076, 0.4267903232245425, -0.049517730391217, 5.015560495112035, 0.0876961488049936, -0.0340908806785079, 5.416937099588351, 0.3315594032588469, -0.0377775865705825, 5.461918096700797, 0.1484039990166424, 0.2187988701792835, 2.4345943860975687, -0.1217632044292036, -0.091004404030757, 3.69617797206146, 0.0975863052155638, 0.0343616414098681, 5.159076405379101]|95714.3934935782745015|      0.06250000|[30307, 10093, 8, 640]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=16
       9|[0.6066101350884944, 0.0429940453473285, 1.9591473464157787, 0.597430955244826, 0.1352466830068211, 2.0513735031021745, 1.2657935162212532, 0.0586552619075165, 2.0356324334161235, -0.1784840835710761, -0.0700270159441154, 2.1868533974565647, 1.1760323028953605, -0.0798047833949417, 2.233489432766389, 0.2368199006563542, 0.1673344915165084, 2.2016097573241513, 1.3398604712698527, 0.2720817050636563, 2.2055950922241783, 4.620264326480307, 0.219134388125825, 2.4733540271432592, 0.4628143793952312, -0.1465400910870738, 2.566457511611011, 4.354680227358052, 0.3141746898909326, 2.762271116435282, 0.273939940806669, 0.0228624165995402, 2.8699632681753853, 0.2359895172380061, -0.131604793845632, 3.027042659564075, 0.6684448103751365, -0.1588756952992982, 3.2590479554533527, 0.1886260036531938, 0.0262350308606393, 3.298958094792069, -0.0954516256270827, 0.114923104238975, 3.1965298196717082, 1.4111621994053443, 0.056017276334266, 3.3885924781563865, 0.2310710012939926, -0.0233995391370513, 3.7508107753625692, 0.0639963534988563, -0.0976823050803738, 3.67320685921182, 0.0887808006600573, -0.014032052636214, 3.808255262281753, 0.379418103298242, 0.138025311524597, 3.83911907128707, 0.1265839580402412, 0.0696126036232245, 4.020687140257133, 0.8397397466196521, 0.03385335217511, 4.114690540688178, 1.1697027586158308, 0.0447593458333871, 4.430696078848863, 0.7567670239236799, -0.0718905407946424, 4.2709394314073545, 0.2927779872235019, 0.1167907150236089, 4.485730369195882, 0.5138694951510917, -0.1018388242861495, 4.656456711320784, -0.1609055117265578, 0.0342128601739658, 4.63004586072388, 0.4207371476085647, -0.056610874013465, 5.017387486010607, 0.0842915937418959, -0.0334656147433056, 5.417484578563901, 0.3302798520295417, -0.0383615560393157, 5.4595262299155625, 0.1457145500923586, 0.2136808450180257, 2.4358135166379955, -0.1300400777522577, -0.0819628902509002, 3.6992704037723367, 0.0994556942930406, 0.0322160442293014, 5.162070155731489]|84044.0653353468078421|      0.12500000|[34093, 11357, 9, 720]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=16
      10|[0.6235416356637975, 0.0567770192921315, 1.9479223921587538, 0.5992748837127628, 0.1474255492371166, 2.0546548141804464, 1.2631451945032666, 0.075443529782585, 2.039008529025501, -0.174004869020949, -0.0752906716328687, 2.1937693019424915, 1.1828129711398043, -0.0827220853499939, 2.235681794607248, 0.2293167144621313, 0.1707524520610165, 2.2011159055269935, 1.3437154915871603, 0.2689787240482533, 2.2083969341946665, 4.623823039203805, 0.2377065277931884, 2.4747144202598874, 0.4565109127306718, -0.1474750438823234, 2.562628965537211, 4.339141931042409, 0.3273479245689502, 2.778525737362301, 0.2652707737612091, 0.0276615025607512, 2.881474527925462, 0.2348831361065327, -0.1212010821103857, 3.016999890511343, 0.6732206405759205, -0.162082631977524, 3.266543004667686, 0.1871747840522398, 0.0592553611815285, 3.2829862023125096, -0.0935083343684254, 0.1111533244364114, 3.1987314382477847, 1.4124910016667647, 0.0798319509120884, 3.3788481441382374, 0.2250992584091966, -0.0473470232097065, 3.7581390694641534, 0.0618197434921844, -0.0815169304256505, 3.6814965365038828, 0.0820842285877678, -0.0437222184104783, 3.8168618197865487, 0.3758543669001469, 0.1305376520881655, 3.8285479206600894, 0.1241643191394078, 0.0684202416107763, 4.0228018635649105, 0.8366289859407401, 0.1013240930833447, 4.118600068304691, 1.1640306950722976, 0.0864360126807593, 4.438944812200601, 0.7528355182018538, -0.0693862985099724, 4.276046201507161, 0.2927229100330241, 0.1147850436469602, 4.49016624833866, 0.5177194757895767, -0.1039667688792368, 4.661277791130191, -0.1628854157237071, 0.0477520102393645, 4.638013373836713, 0.4193221927182167, -0.047798732490867, 5.008164711726412, 0.0804135829705032, -0.04019769427244, 5.403923761658681, 0.3113361010449062, -0.0599643495706364, 5.451034467910072, 0.1502550126801322, 0.201903706993869, 2.442485893280879, -0.1255922128751338, -0.0901722213824104, 3.7067638638983706, 0.0988012625698109, 0.0326234453333847, 5.166739541406753]|71603.7284888761641923|      0.25000000|[37881, 12619, 10, 800]                                                    |  | used quadratic model with 5050 points | iterate success | actual_k=16
      11|[0.6295382560401832, 0.1227005200721348, 1.9484649508487084, 0.5898623484802964, 0.1560446906712354, 2.0572616205429632, 1.2396980331570675, 0.172646135502646, 2.0360335352513887, -0.1553436442823746, -0.0601126834821571, 2.212984066914352, 1.1644985426690095, -0.1091121467888729, 2.2193199097631084, 0.2146831153078686, 0.156925528623403, 2.181940196181695, 1.320316682243548, 0.2609420820941651, 2.2138695385775238, 4.605997585415838, 0.2943795901891877, 2.4630456222253976, 0.4520670346576799, -0.145419585064658, 2.550575173146949, 4.317164416138687, 0.3573087161057627, 2.776913695460195, 0.2411322686113518, 0.0597117122612391, 2.9032920833223628, 0.25744447571088, -0.0910816384577523, 3.0315215206542407, 0.7002583582940385, -0.1979859413399365, 3.267454725205611, 0.1896180870805382, 0.0754537125693927, 3.2426985779903013, -0.1131838789487368, 0.0956492977694039, 3.2287874168635073, 1.4162784746517958, 0.0636777571691014, 3.3795280724683865, 0.1988183089814901, -0.1237901191847011, 3.7639674229434044, 0.0633540510915889, -0.0626973256164563, 3.6777439853693847, 0.0610426908539022, -0.0334704468719676, 3.845770081384007, 0.3837257880070433, 0.1275239972648946, 3.846816769604012, 0.1359199089441122, 0.0663327692824271, 4.026503130456894, 0.8125774418500845, 0.1016583621431989, 4.088075474172128, 1.1546561627774963, 0.1179759618785509, 4.466879814175814, 0.7255904029103073, -0.1142212020103037, 4.268285003019945, 0.2888371894379492, 0.1165301758401992, 4.511535849030271, 0.5737343619065347, -0.1170547189147914, 4.650942461121065, -0.169505320498412, 0.0566227200635119, 4.647510974410082, 0.4145203161699083, -0.0952472452205307, 5.029193786148817, 0.0601298178351872, -0.0329208758199922, 5.387740038909973, 0.2594516442921442, -0.0921684569780304, 5.45760746335419, 0.1250442302839946, 0.1861724624765565, 2.4237940182227495, -0.1049707503238466, -0.1036986292645477, 3.7059168493151464, 0.1276061137838283, 0.0504789535948126, 5.150909055810607]|58080.5864974030337180|      0.50000000|[41669, 13881, 11, 880]                                                    |  | used quadratic model with 5050 points | iterate success | actual_k=16
