k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[91, 9, 1, 3]                                                              |  | used linear model with 100 points | iterate failure | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[179, 21, 2, 6]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[267, 33, 3, 9]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[354, 46, 4, 12]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[442, 58, 5, 15]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       6|[1.0200282398268388, 0.0172055231146308, 1.883290287275463, 0.0159272580704274, 0.0198987285087332, 2.003181597532888, 0.4310587850175803, 0.0202091334977304, 2.117995267801251, 0.7979547685267616, 0.0163973935382333, 2.163386939416524, 0.2187806241500744, 0.0233854608553793, 2.2170304559254808, 2.6882927867998494, 0.0194420363103401, 2.2796520009846724, 0.8057682452533602, 0.0206862283478678, 2.3884187108691246, 2.260457247509828, 0.0205121458005002, 2.4881553418552516, 14.348183508870337, 0.0337436855012482, 2.5566032302732755, 12.160445194528027, 0.0318934168919253, 2.7097329200411946, 0.2729968297105813, 0.018797079543575, 2.939966059229484, 0.2468763419026364, 0.0215541957885766, 2.9665660742584614, 1.1650799229762472, 0.0178736982641983, 3.128880688251414, 0.1761357477094673, 0.0220446655582265, 3.2321323080138407, 0.1104777679210549, 0.0193876372820395, 3.2555512706279566, 3.74942333461419, 0.0219780145396978, 3.380681670239997, 0.8309506288632168, 0.0199665154673024, 3.669422475797057, 0.163444858761528, 0.0196646732117682, 3.719878956134739, 0.3858353920657585, 0.0244663358775474, 3.8347020226797275, 0.9227920415596347, 0.0161246763405369, 3.9605673430582913, 0.2600928953873232, 0.0238298693768536, 4.05210150920986, 2.071731521216143, 0.0194480237438071, 4.176543573970242, 1.9413346637574553, 0.025358918342398, 4.432232628627332, 1.4808518141240385, 0.0146560274273646, 4.557796237725651, 0.4794565897042207, 0.0184357762013511, 4.605011737172133, 0.4889270614339003, 0.0234767364954837, 4.701575961316731, 0.3273600764201041, 0.0211503469983356, 4.800905734286389, 0.8406656935726249, 0.0191445628630128, 4.968025021931473, 0.4564404636115181, 0.0196383322466062, 5.398219442321125, 0.4890300887930788, 0.0193338873611716, 5.415205029570329, 0.9876345600538107, 0.0194908329937223, 2.589081824376331, -0.016037811064875, 0.0185882275528342, 3.859531701241191, 0.2652567531960436, 0.0231771138544708, 5.198861926010433]|2886616.1645781486295164|      0.06250000|[528, 72, 6, 18]                                                           |  | used linear model with 100 points | iterate success | actual_k=8
       7|[1.0150020560849196, 0.015436535606825, 1.882129878191246, 0.0083779471796192, 0.0250082279852446, 1.9986238568886794, 0.4318493597343673, 0.0215971465550175, 2.1186210268243495, 0.7862636585176916, 0.0151293593490292, 2.160215091848658, 0.2152265447521085, 0.0200548448462267, 2.2123113227113764, 2.685717132567683, 0.0315882119315886, 2.286324738323475, 0.8056244208963166, 0.0179626713654726, 2.388848293082335, 2.261114966954976, 0.0212144328562729, 2.48198657309301, 14.346602561810885, 0.0597795288879939, 2.5503261862704254, 12.16306544962905, 0.0590202821892719, 2.7076727350635297, 0.2782579842202307, 0.022669781934447, 2.947407992018953, 0.2498470811981875, 0.0145438649889099, 2.9637943352853466, 1.1730094202787464, 0.0227751061240951, 3.1332741700005, 0.1745534643362273, 0.0258026467698182, 3.225652903311672, 0.1147538035746091, 0.0210510843350911, 3.2596300629306154, 3.751033115888182, 0.0235077398986765, 3.3731052871309575, 0.8340115466379492, 0.0152699676858165, 3.6710746824548006, 0.1643101476289048, 0.0212364915624652, 3.7181505859003963, 0.3849391120699169, 0.0343913079350383, 3.83061000318531, 0.933110554442233, 0.0162766979584866, 3.9668025337545756, 0.2614021972512188, 0.0322855559043004, 4.046827396973071, 2.0725070627274547, 0.0103790611384046, 4.179317466759827, 1.9425465761697707, 0.0250912036475795, 4.436911428698011, 1.4807093317164595, 0.0211571435441973, 4.565669466820089, 0.4755292362783351, 0.0130357990158316, 4.601030370693767, 0.5024021197973878, 0.0239110151774284, 4.692776580303059, 0.3275184280705503, 0.01704139910908, 4.804022681115094, 0.8388462250476504, 0.0134426986117546, 4.964434510321475, 0.4560893728222117, 0.0206051495293752, 5.4010129332641545, 0.4836688525358275, 0.0157152457544306, 5.415773888418337, 0.9923433555342681, 0.0201894532202297, 2.5966715880394005, -0.0050394202565877, 0.0129085157827449, 3.8597053255476768, 0.2741463011502936, 0.0304505593811077, 5.197354988670537]|2162233.6409973409026861|      0.12500000|[615, 85, 7, 21]                                                           |  | used linear model with 100 points | iterate success | actual_k=8
       8|[1.0150020560849196, 0.015436535606825, 1.882129878191246, 0.0083779471796192, 0.0250082279852446, 1.9986238568886794, 0.4318493597343673, 0.0215971465550175, 2.1186210268243495, 0.7862636585176916, 0.0151293593490292, 2.160215091848658, 0.2152265447521085, 0.0200548448462267, 2.2123113227113764, 2.685717132567683, 0.0315882119315886, 2.286324738323475, 0.8056244208963166, 0.0179626713654726, 2.388848293082335, 2.261114966954976, 0.0212144328562729, 2.48198657309301, 14.346602561810885, 0.0597795288879939, 2.5503261862704254, 12.16306544962905, 0.0590202821892719, 2.7076727350635297, 0.2782579842202307, 0.022669781934447, 2.947407992018953, 0.2498470811981875, 0.0145438649889099, 2.9637943352853466, 1.1730094202787464, 0.0227751061240951, 3.1332741700005, 0.1745534643362273, 0.0258026467698182, 3.225652903311672, 0.1147538035746091, 0.0210510843350911, 3.2596300629306154, 3.751033115888182, 0.0235077398986765, 3.3731052871309575, 0.8340115466379492, 0.0152699676858165, 3.6710746824548006, 0.1643101476289048, 0.0212364915624652, 3.7181505859003963, 0.3849391120699169, 0.0343913079350383, 3.83061000318531, 0.933110554442233, 0.0162766979584866, 3.9668025337545756, 0.2614021972512188, 0.0322855559043004, 4.046827396973071, 2.0725070627274547, 0.0103790611384046, 4.179317466759827, 1.9425465761697707, 0.0250912036475795, 4.436911428698011, 1.4807093317164595, 0.0211571435441973, 4.565669466820089, 0.4755292362783351, 0.0130357990158316, 4.601030370693767, 0.5024021197973878, 0.0239110151774284, 4.692776580303059, 0.3275184280705503, 0.01704139910908, 4.804022681115094, 0.8388462250476504, 0.0134426986117546, 4.964434510321475, 0.4560893728222117, 0.0206051495293752, 5.4010129332641545, 0.4836688525358275, 0.0157152457544306, 5.415773888418337, 0.9923433555342681, 0.0201894532202297, 2.5966715880394005, -0.0050394202565877, 0.0129085157827449, 3.8597053255476768, 0.2741463011502936, 0.0304505593811077, 5.197354988670537]|2162233.6409973409026861|      0.06250000|[702, 98, 8, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       9|[1.0150020560849196, 0.015436535606825, 1.882129878191246, 0.0083779471796192, 0.0250082279852446, 1.9986238568886794, 0.4318493597343673, 0.0215971465550175, 2.1186210268243495, 0.7862636585176916, 0.0151293593490292, 2.160215091848658, 0.2152265447521085, 0.0200548448462267, 2.2123113227113764, 2.685717132567683, 0.0315882119315886, 2.286324738323475, 0.8056244208963166, 0.0179626713654726, 2.388848293082335, 2.261114966954976, 0.0212144328562729, 2.48198657309301, 14.346602561810885, 0.0597795288879939, 2.5503261862704254, 12.16306544962905, 0.0590202821892719, 2.7076727350635297, 0.2782579842202307, 0.022669781934447, 2.947407992018953, 0.2498470811981875, 0.0145438649889099, 2.9637943352853466, 1.1730094202787464, 0.0227751061240951, 3.1332741700005, 0.1745534643362273, 0.0258026467698182, 3.225652903311672, 0.1147538035746091, 0.0210510843350911, 3.2596300629306154, 3.751033115888182, 0.0235077398986765, 3.3731052871309575, 0.8340115466379492, 0.0152699676858165, 3.6710746824548006, 0.1643101476289048, 0.0212364915624652, 3.7181505859003963, 0.3849391120699169, 0.0343913079350383, 3.83061000318531, 0.933110554442233, 0.0162766979584866, 3.9668025337545756, 0.2614021972512188, 0.0322855559043004, 4.046827396973071, 2.0725070627274547, 0.0103790611384046, 4.179317466759827, 1.9425465761697707, 0.0250912036475795, 4.436911428698011, 1.4807093317164595, 0.0211571435441973, 4.565669466820089, 0.4755292362783351, 0.0130357990158316, 4.601030370693767, 0.5024021197973878, 0.0239110151774284, 4.692776580303059, 0.3275184280705503, 0.01704139910908, 4.804022681115094, 0.8388462250476504, 0.0134426986117546, 4.964434510321475, 0.4560893728222117, 0.0206051495293752, 5.4010129332641545, 0.4836688525358275, 0.0157152457544306, 5.415773888418337, 0.9923433555342681, 0.0201894532202297, 2.5966715880394005, -0.0050394202565877, 0.0129085157827449, 3.8597053255476768, 0.2741463011502936, 0.0304505593811077, 5.197354988670537]|2162233.6409973409026861|      0.03125000|[788, 112, 9, 27]                                                          |  | used linear model with 100 points | iterate failure | actual_k=8
      10|[1.0074520905915032, 0.018345467278937, 1.884057118794638, 0.0086864287643513, 0.0239462130005573, 2.000161648944013, 0.434115971458138, 0.0223028844415068, 2.1206453666323823, 0.7840387271225173, 0.014857952863, 2.1624973138752326, 0.2169741025438022, 0.0184289403869702, 2.212915605425575, 2.6919889353394346, 0.0335563425788118, 2.28554040685878, 0.8043797078128531, 0.0179441635491777, 2.390712723211919, 2.2576673354568415, 0.0225977088143034, 2.476244564166259, 14.347069406073583, 0.0745905526263407, 2.5466334483324435, 12.16408713247509, 0.0645788946495008, 2.7127776670333263, 0.2763352826004455, 0.0231485225860939, 2.948162448243421, 0.2457613481262334, 0.016258118585376, 2.9611196105943507, 1.1741638863444483, 0.0278917824583904, 3.1349365711775077, 0.1684114054163615, 0.0253944317042259, 3.22565706320638, 0.114286963833591, 0.0177976279276757, 3.257850097175892, 3.7487071956149065, 0.0293253844892755, 3.370013278960302, 0.8342321506666512, 0.0168535029168392, 3.669381993239955, 0.16358812727117, 0.0220616851642005, 3.7181286360424837, 0.3879033986023285, 0.0353186725510774, 3.826563577309032, 0.9370263454268254, 0.0167483121563118, 3.9692354746233245, 0.261933560935896, 0.0333619970356378, 4.045731525355824, 2.0720027924238074, 0.0215322698089809, 4.1828448628738295, 1.9397585761925502, 0.0232906358468705, 4.437765375460541, 1.4846531262913494, 0.0214856883104612, 4.563764582940948, 0.4761858723179201, 0.0108126952263043, 4.600794070913053, 0.5016522184516108, 0.0261122412713667, 4.694317040416456, 0.3318461888142858, 0.0161854170618729, 4.802862139730481, 0.8351665809944921, 0.0156379478130993, 4.963700863451753, 0.4568588163015056, 0.0209236602589536, 5.399154623434679, 0.481264974775215, 0.0129836785770707, 5.416512749515214, 0.9893180392751467, 0.0233786688113307, 2.598075821839859, -0.0027828131374404, 0.0129066440940711, 3.859478229937693, 0.2762904622130294, 0.0290681784758914, 5.197423797056625]|1924339.3025142606347799|      0.06250000|[876, 124, 10, 30]                                                         |  | used linear model with 100 points | iterate success | actual_k=8
      11|[1.0074520905915032, 0.018345467278937, 1.884057118794638, 0.0086864287643513, 0.0239462130005573, 2.000161648944013, 0.434115971458138, 0.0223028844415068, 2.1206453666323823, 0.7840387271225173, 0.014857952863, 2.1624973138752326, 0.2169741025438022, 0.0184289403869702, 2.212915605425575, 2.6919889353394346, 0.0335563425788118, 2.28554040685878, 0.8043797078128531, 0.0179441635491777, 2.390712723211919, 2.2576673354568415, 0.0225977088143034, 2.476244564166259, 14.347069406073583, 0.0745905526263407, 2.5466334483324435, 12.16408713247509, 0.0645788946495008, 2.7127776670333263, 0.2763352826004455, 0.0231485225860939, 2.948162448243421, 0.2457613481262334, 0.016258118585376, 2.9611196105943507, 1.1741638863444483, 0.0278917824583904, 3.1349365711775077, 0.1684114054163615, 0.0253944317042259, 3.22565706320638, 0.114286963833591, 0.0177976279276757, 3.257850097175892, 3.7487071956149065, 0.0293253844892755, 3.370013278960302, 0.8342321506666512, 0.0168535029168392, 3.669381993239955, 0.16358812727117, 0.0220616851642005, 3.7181286360424837, 0.3879033986023285, 0.0353186725510774, 3.826563577309032, 0.9370263454268254, 0.0167483121563118, 3.9692354746233245, 0.261933560935896, 0.0333619970356378, 4.045731525355824, 2.0720027924238074, 0.0215322698089809, 4.1828448628738295, 1.9397585761925502, 0.0232906358468705, 4.437765375460541, 1.4846531262913494, 0.0214856883104612, 4.563764582940948, 0.4761858723179201, 0.0108126952263043, 4.600794070913053, 0.5016522184516108, 0.0261122412713667, 4.694317040416456, 0.3318461888142858, 0.0161854170618729, 4.802862139730481, 0.8351665809944921, 0.0156379478130993, 4.963700863451753, 0.4568588163015056, 0.0209236602589536, 5.399154623434679, 0.481264974775215, 0.0129836785770707, 5.416512749515214, 0.9893180392751467, 0.0233786688113307, 2.598075821839859, -0.0027828131374404, 0.0129066440940711, 3.859478229937693, 0.2762904622130294, 0.0290681784758914, 5.197423797056625]|1924339.3025142606347799|      0.03125000|[962, 138, 11, 33]                                                         |  | used linear model with 100 points | iterate failure | actual_k=8
