k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1959660906563199, 0.0516941410983139, 1.825275020094741, 9.2394412046e-06, 0.2563698351944698, 1.8071212099446332, 0.5145245598662456, -0.0218739489092647, 2.01605119116155, 0.8950100262524396, -0.1113478901025684, 2.2413670711445506, 0.2133237303161004, -0.0627882332196266, 2.5037718112017373, 2.7342857972372743, 0.0178890654662833, 2.3174219593074694, 0.7544093533015479, 0.100137006382889, 2.419728746594404, 2.2619797813509837, 0.0038172650712281, 2.643303729645865, 14.184447293791358, 0.2410344479230701, 2.5978551378319397, 12.079003333013047, 0.1622131384985225, 2.8638666041253176, 0.2277774692023279, 0.1036366127713399, 2.800390194390167, 0.3633371871681098, 0.0737396848767785, 3.002114364401119, 1.3819348600049064, -0.0982372627251215, 3.263004042604338, 0.2398986438758297, 0.0217023032937155, 3.405329861852174, -0.0056179666653196, 0.0755373080468697, 3.3240620578383395, 3.7896533461701947, 0.2570864121700535, 3.3521728313862895, 0.749715221764527, 0.0048263463765458, 3.641973562335863, 0.1158437496475866, 0.0399173693782443, 3.696431215410288, 0.279242351767467, 0.1230150579407744, 3.9066259283422, 0.9156635483873401, 0.1409827373848578, 4.096657676962769, 0.3415303593163906, -0.0367782679155525, 3.9511922607734165, 1.9038979844438157, 0.0199992734152115, 4.292321092938452, 2.0372152704838977, 0.1152205218296744, 4.450665191375089, 1.3798544912519781, 0.0937382367121351, 4.4787228355536355, 0.590061550999311, -0.0157693648878233, 4.656945115362517, 0.5406704781285334, 0.0031523320452344, 4.852111549137137, 0.2039364470263463, -0.0133516773200666, 4.864499574027481, 0.7066793353222827, 0.1141747305601784, 5.017542904627989, 0.4574379654192538, 0.1528416442605774, 5.442001912847488, 0.5575552379754937, 0.1256714937369461, 5.370479487594158, 0.8977391290882026, 0.0103480237074495, 2.6036204584735665, 0.0212700053273367, -0.0149641484323813, 3.888401240134919, 0.2446298854597894, -0.0113237054824686, 5.256937791930645]|1261131.7341247836593539|      2.00000000|[4749, 317, 1, 81]                                                         |  | used quadratic model with 5066 points | iterate success | actual_k=4
       2|[1.3644277151510686, 0.1950828500840432, 1.6106094021031268, 0.1141955503646094, 0.0844517486020289, 1.5259390656165277, 0.8142432515836786, 0.1902739321919695, 2.0984585772775723, 1.0052501611540992, -0.1377866743823139, 2.2002969974657893, 0.1563788041774348, 0.0643929730062686, 2.0775403430363926, 2.597156186692275, -0.1594897245300802, 2.1917780265312707, 0.4856810396570638, -0.0653293531838248, 2.483850614827792, 2.081024607843874, -0.0115603888346955, 2.3515830369778388, 14.218530375381215, 1.140584249533939, 2.6952505681207684, 11.995485600683752, 0.6863222076415664, 2.777947113561633, 0.2870226916077275, 0.0347360260260403, 2.6284827827496753, 0.539052330249339, -0.421980261378867, 3.122883849115927, 1.5209239198437, -0.1240062995291718, 3.1140074445880166, 0.0656315683034894, 0.063778937938145, 3.2079933467555146, -0.1870011788594427, 0.1659333209605313, 3.697757552429763, 3.8149245939393097, 0.3840800214743904, 3.3348525122990273, 0.6913996517181732, -0.1884178361773904, 3.8633107945499705, -0.1076788031356496, 0.0930671250777159, 3.7495294368044623, 0.0063354100777922, -0.007121012280407, 3.7326693928184422, 0.9472881046343162, 0.119183526569079, 4.1146023098396745, 0.4496508615158695, -0.2385251215743504, 3.9705795542530473, 1.8964655025328472, 0.1983063770087476, 4.358838496545248, 1.8548482137650357, 0.0100442311543697, 4.753343117877299, 1.1889426618968233, -0.14480255447103, 4.090634640823727, 0.2866178382878324, 0.0697236554900108, 4.8907746122720015, 0.4465823408141063, -0.0305196916495538, 5.092296289139978, 0.0730419932233426, -0.0209950649407174, 5.114977313036013, 0.7734498920094579, 0.4024190819161005, 5.074070980338391, 0.4094956871174895, 0.2916133296841164, 5.73588225751001, 0.6606835969414399, 0.1193776872660079, 5.375885731332989, 0.9096094475119356, -0.0495599232848522, 2.7575056265070037, 0.2342018438391356, -0.0452657495385546, 3.7419378393944074, 0.084438080421319, -0.1517218946067645, 5.255509179788004]|211866.0553791174897924|      4.00000000|[9498, 634, 2, 162]                                                        |  | used quadratic model with 5066 points | iterate success | actual_k=4
       3|[1.3644277151510686, 0.1950828500840432, 1.6106094021031268, 0.1141955503646094, 0.0844517486020289, 1.5259390656165277, 0.8142432515836786, 0.1902739321919695, 2.0984585772775723, 1.0052501611540992, -0.1377866743823139, 2.2002969974657893, 0.1563788041774348, 0.0643929730062686, 2.0775403430363926, 2.597156186692275, -0.1594897245300802, 2.1917780265312707, 0.4856810396570638, -0.0653293531838248, 2.483850614827792, 2.081024607843874, -0.0115603888346955, 2.3515830369778388, 14.218530375381215, 1.140584249533939, 2.6952505681207684, 11.995485600683752, 0.6863222076415664, 2.777947113561633, 0.2870226916077275, 0.0347360260260403, 2.6284827827496753, 0.539052330249339, -0.421980261378867, 3.122883849115927, 1.5209239198437, -0.1240062995291718, 3.1140074445880166, 0.0656315683034894, 0.063778937938145, 3.2079933467555146, -0.1870011788594427, 0.1659333209605313, 3.697757552429763, 3.8149245939393097, 0.3840800214743904, 3.3348525122990273, 0.6913996517181732, -0.1884178361773904, 3.8633107945499705, -0.1076788031356496, 0.0930671250777159, 3.7495294368044623, 0.0063354100777922, -0.007121012280407, 3.7326693928184422, 0.9472881046343162, 0.119183526569079, 4.1146023098396745, 0.4496508615158695, -0.2385251215743504, 3.9705795542530473, 1.8964655025328472, 0.1983063770087476, 4.358838496545248, 1.8548482137650357, 0.0100442311543697, 4.753343117877299, 1.1889426618968233, -0.14480255447103, 4.090634640823727, 0.2866178382878324, 0.0697236554900108, 4.8907746122720015, 0.4465823408141063, -0.0305196916495538, 5.092296289139978, 0.0730419932233426, -0.0209950649407174, 5.114977313036013, 0.7734498920094579, 0.4024190819161005, 5.074070980338391, 0.4094956871174895, 0.2916133296841164, 5.73588225751001, 0.6606835969414399, 0.1193776872660079, 5.375885731332989, 0.9096094475119356, -0.0495599232848522, 2.7575056265070037, 0.2342018438391356, -0.0452657495385546, 3.7419378393944074, 0.084438080421319, -0.1517218946067645, 5.255509179788004]|211866.0553791174897924|      2.00000000|[14246, 952, 3, 243]                                                       |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       4|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      4.00000000|[18995, 1269, 4, 324]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=4
       5|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      2.00000000|[23744, 1586, 5, 405]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       6|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      1.00000000|[28493, 1903, 6, 486]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       7|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      0.50000000|[33242, 2220, 7, 567]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       8|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      0.25000000|[37991, 2537, 8, 648]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       9|[1.3842042300600996, 0.21435154513771, 1.4344170986735487, 0.031995465307513, 0.2287250318096265, 1.1772092663390148, 0.6172493614462677, 0.2292640876079527, 1.9660893623152118, 0.9757933817609986, -0.171067237185508, 2.649762140592491, -0.0009270474760693, 0.2162179556133774, 2.2889171601881357, 2.714306945252779, -0.4228676929728396, 2.2561450196927746, 0.7559791072858009, -0.2596767855997291, 2.6444972461774445, 2.2533227117723964, -0.3135989520343653, 2.3013834148663572, 14.152322749493214, 1.493445539089279, 2.656442972602335, 11.95504200745848, 1.7950169600831778, 2.598036126537364, 0.3531523560944796, 0.0753672421367344, 2.731648880705882, 0.7008572062146478, -0.3837997745518086, 3.250077178674249, 1.2111892612182382, -0.2458454728850872, 3.1885371069099033, -0.2295172044548049, 0.1921471212231885, 3.0331480560233057, -0.3667005339940332, 0.4197195573105307, 3.788384351025308, 3.797287509281467, 0.5594114822416683, 3.460108171113322, 0.4971405666740336, -0.3560763376377211, 3.705108726928069, 0.0058189989617961, 0.0708712792727291, 3.7085750981563383, 0.0589229737473361, 0.0011587908621005, 3.8951677192972727, 0.8492302459385829, 0.1220311656759128, 4.076489726028913, 0.501109207005583, -0.5572367445065933, 4.033940762342786, 1.757989745094736, 0.3624972197033018, 4.360739178461956, 1.9229130769117206, -0.0871996488867968, 4.925886416511467, 1.0770932341917925, -0.2449910932816704, 4.128443466317188, 0.5724064858468223, -0.1716177692343824, 4.705068351935641, 0.1089782125435315, -0.0875721751576914, 5.1364994062172125, 0.2223058807570241, -0.0263327265442736, 5.2267118608663825, 0.5022286465815458, 0.5415097709080072, 5.116916653783818, 0.1917288616190164, 0.274311585177781, 5.494260786336837, 0.6728631573832516, -0.2446170503241699, 5.440030737902635, 0.8418402861005466, -0.1557392363743261, 2.5107418679281372, 0.0169520919557879, -0.2597083966962133, 3.978259263182959, 0.0909603770369192, -0.177209907244447, 5.240882678823181]|39127.1434022768298746|      0.12500000|[42740, 2854, 9, 729]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
      10|[1.381755506889384, 0.2072374841317582, 1.4346394663220603, 0.0245292220623778, 0.2197920661239481, 1.1723259225584859, 0.6138448518928299, 0.2395955997681712, 1.9665306829242364, 0.9732403290917475, -0.1904516992695249, 2.666881037806629, 0.0040889630627229, 0.2090503694401535, 2.2839508126341164, 2.709041894894666, -0.426506465870422, 2.2453953286532586, 0.7542042574744323, -0.2671517927237676, 2.6440484824211046, 2.2521404989188367, -0.3194239920959202, 2.282456756117599, 14.150299572524991, 1.4959531882918047, 2.648144919903477, 11.950250759663207, 1.800378293440585, 2.590859893692218, 0.3641464694030178, 0.0706892460130086, 2.7184419566919926, 0.7061186925427803, -0.3850279191403731, 3.253266455811105, 1.2144516630524043, -0.2373547503069464, 3.195840691500907, -0.2363422834281699, 0.1998219659838518, 3.032054412446843, -0.3702584186923474, 0.4230256452715482, 3.7954917965708757, 3.791234965932709, 0.568617733807947, 3.4508544082865305, 0.4967032430592957, -0.3615313597568626, 3.708642309805866, -0.0017744429075687, 0.0805628615325706, 3.703286811738547, 0.0502609840233759, -0.0147298751413897, 3.8980190973897417, 0.8445846238221432, 0.1306521487820481, 4.073934746333454, 0.5045627913195605, -0.5600008301622263, 4.033618020246658, 1.7512235018657842, 0.3712693470913066, 4.369645054609045, 1.9191968817076803, -0.1807899390067573, 4.924174768966929, 1.0766127326404544, -0.2360569229105743, 4.125274912158486, 0.5759572617958517, -0.1702874415714597, 4.695608157944568, 0.103577742718405, -0.0981575411256513, 5.144557407469426, 0.2239057694133293, -0.0656354276479866, 5.223518372902892, 0.5087127563062577, 0.5299517803766969, 5.109493133667293, 0.1965709160079533, 0.2787252442888635, 5.494623429473537, 0.6744447657462934, -0.2424840747261072, 5.4409418208401314, 0.8340134883259017, -0.182287434326188, 2.5092011053809027, 0.0235924542111272, -0.2624998483102478, 3.9746187853249153, 0.084181400295882, -0.1748810698921989, 5.248622819122539]|30846.6144182803254807|      0.25000000|[47490, 3170, 10, 810]                                                     |  | used quadratic model with 5066 points | iterate success | actual_k=4
      11|[1.3871229297249839, 0.1994302027645629, 1.4389978906784684, 0.0200807324188986, 0.2055578185959706, 1.1673308270573288, 0.60847038228147, 0.2315060549736762, 1.9818279090027962, 0.9577441634949628, -0.2671559365502475, 2.726601750284248, 0.0010896825303854, 0.2111007828983574, 2.2848013071319477, 2.6983804840948897, -0.4318602525143731, 2.225110288472657, 0.7671912853726108, -0.2778904844475854, 2.6660982233375368, 2.23977575495061, -0.3700791078855109, 2.272039112738988, 14.15468815530887, 1.5236939217859466, 2.6065930713226733, 11.93895850674578, 1.810454130093156, 2.572283226537756, 0.3922139041639575, 0.1075810181555652, 2.6728815724834227, 0.7300547037140934, -0.3872633556584494, 3.2623669258986547, 1.1997877636734027, -0.2140112098292577, 3.2263015943403857, -0.2371198119758471, 0.2027611472543919, 3.0225520585708594, -0.3761117440633595, 0.4221237231783219, 3.800726291830041, 3.760618033359182, 0.6003179709346884, 3.4298088404775324, 0.5100343576957953, -0.3631718771099733, 3.7112952222913176, -0.0149134172583372, 0.0953905267540433, 3.699907854838515, 0.0570716705127505, -0.0448359498044584, 3.880310671921557, 0.8012614517576028, 0.1941153039171722, 4.1042436408397265, 0.5289080077655296, -0.5679133570472205, 4.028849963607918, 1.747432093719462, 0.4027857650768906, 4.412900385804746, 1.9047609498158673, -0.2659471252030617, 4.894245959958751, 1.0854442802813187, -0.1898888519956757, 4.123647089915119, 0.5904271829659047, -0.1700696596708989, 4.694400909895828, 0.1158062314242779, -0.1086413012480867, 5.145807470543069, 0.206934850540709, -0.1231382003350296, 5.232528174709594, 0.504502940806036, 0.5309324723036402, 5.110906862093165, 0.220761160227936, 0.281081503990385, 5.48528401922894, 0.6711400929474977, -0.2427361554136657, 5.45334641827102, 0.8246133513023507, -0.2622707023488698, 2.508428853333196, 0.0402542531907689, -0.2520979249423599, 3.9813812949135525, 0.1052764388347909, -0.1511844017447728, 5.245588651230382]|23489.8579249381982663|      0.50000000|[52239, 3487, 11, 891]                                                     |  | used quadratic model with 5066 points | iterate success | actual_k=4
