k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[193, 0, 0, 3]                                                             |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.8882593382443236, 0.8892735918532078, 0.8870229419792249, 0.8881200836595599, 0.887668345303815, 0.8875314769626269, 0.88752768817632, 0.8878717633121027, 0.8870376790678043, 0.8882772235985995, 1.0402174595329599, 0.6541321168309082, 0.9890571083132302, 0.9880449170668659, 0.9882981791193819, 0.9885228100410713, 0.9741705233236467, 0.9651879761747544, 0.9796202794873845, 0.9943394924655946, 0.9914115342254958, 0.9918502583522851]|  1.3729218244552612|      1.00000000|[321, 0, 0, 5]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       3|[0.8882593382443236, 0.8892735918532078, 0.8870229419792249, 0.8881200836595599, 0.887668345303815, 0.8875314769626269, 0.88752768817632, 0.8878717633121027, 0.8870376790678043, 0.8882772235985995, 1.0402174595329599, 0.6541321168309082, 0.9890571083132302, 0.9880449170668659, 0.9882981791193819, 0.9885228100410713, 0.9741705233236467, 0.9651879761747544, 0.9796202794873845, 0.9943394924655946, 0.9914115342254958, 0.9918502583522851]|  1.3729218244552612|      0.50000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.7763825887706355, 0.7778685267547131, 0.7738910880497559, 0.7754024529176125, 0.7752646586660643, 0.7738097823650479, 0.7742693414757394, 0.7755060785879971, 0.7737295045562778, 0.7765804063977582, 1.072628130440117, 0.3097619735423612, 0.9765192665676922, 0.9743304080172709, 0.975285363712198, 0.9752399655545188, 0.9462377531425868, 0.9277654398254771, 0.9573484356170422, 0.9882025847692689, 0.9810752276416485, 0.9829469972957957]|  1.2271726131439209|      1.00000000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       5|[0.7763825887706355, 0.7778685267547131, 0.7738910880497559, 0.7754024529176125, 0.7752646586660643, 0.7738097823650479, 0.7742693414757394, 0.7755060785879971, 0.7737295045562778, 0.7765804063977582, 1.072628130440117, 0.3097619735423612, 0.9765192665676922, 0.9743304080172709, 0.975285363712198, 0.9752399655545188, 0.9462377531425868, 0.9277654398254771, 0.9573484356170422, 0.9882025847692689, 0.9810752276416485, 0.9829469972957957]|  1.2271726131439209|      0.50000000|[833, 0, 0, 13]                                                            |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.6631820073432881, 0.6651838428905573, 0.6587444071526876, 0.6607369004600181, 0.6613736755498443, 0.6584973045944942, 0.660596335083252, 0.6613697472670884, 0.659838704821549, 0.6631052705570277, 1.0957398337546251, -0.0297106643492537, 0.9626066062573274, 0.9594111127950259, 0.9616546019666623, 0.960646023922197, 0.9166007541669067, 0.8867605393086917, 0.9327889288135207, 0.9813990550256986, 0.9698560981863553, 0.9734331269897937]|  1.0930204391479492|      1.00000000|[961, 0, 0, 15]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[0.6631820073432881, 0.6651838428905573, 0.6587444071526876, 0.6607369004600181, 0.6613736755498443, 0.6584973045944942, 0.660596335083252, 0.6613697472670884, 0.659838704821549, 0.6631052705570277, 1.0957398337546251, -0.0297106643492537, 0.9626066062573274, 0.9594111127950259, 0.9616546019666623, 0.960646023922197, 0.9166007541669067, 0.8867605393086917, 0.9327889288135207, 0.9813990550256986, 0.9698560981863553, 0.9734331269897937]|  1.0930204391479492|      0.50000000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.5467831599895224, 0.5507804599455595, 0.5416275758946161, 0.5433935458381167, 0.5444412975731328, 0.5412321001350073, 0.5436027476539232, 0.5442533392656282, 0.5424976369058648, 0.5471514656435783, 1.1082321666174155, -0.3589083624623606, 0.9471139964920292, 0.9424195902226865, 0.9455532223032781, 0.9441567223892611, 0.8830333087905455, 0.841444380268473, 0.9060107954088347, 0.9736789357698171, 0.9575094279330258, 0.9616610096069336]|  0.9719805717468262|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       9|[0.5467831599895224, 0.5507804599455595, 0.5416275758946161, 0.5433935458381167, 0.5444412975731328, 0.5412321001350073, 0.5436027476539232, 0.5442533392656282, 0.5424976369058648, 0.5471514656435783, 1.1082321666174155, -0.3589083624623606, 0.9471139964920292, 0.9424195902226865, 0.9455532223032781, 0.9441567223892611, 0.8830333087905455, 0.841444380268473, 0.9060107954088347, 0.9736789357698171, 0.9575094279330258, 0.9616610096069336]|  0.9719805717468262|      0.50000000|[1473, 0, 0, 23]                                                           |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
