k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.29728063230921, 35.72059734951036, 269.0870058135162]                       |232443.7624519928649534|      2.00000000|[3, 1, 1, 2]                                                               |  | used linear model with 4 points | iterate success | actual_k=1
       2|[99.53855291200753, 35.75401234536514, 267.51916444217005]                      |225930.8093434187176172|      4.00000000|[6, 2, 2, 4]                                                               |  | used linear model with 4 points | iterate success | actual_k=1
       3|[101.10850257819146, 39.25983660830109, 266.40361333036094]                     |217998.4257350724365097|      8.00000000|[9, 3, 3, 6]                                                               |  | used linear model with 4 points | iterate success | actual_k=1
       4|[106.36481573608788, 40.661213554172235, 260.5378384760296]                     |192996.4307849131582770|     16.00000000|[13, 3, 4, 8]                                                              |  | used linear model with 4 points | iterate success | actual_k=1
       5|[119.72752709590002, 44.61060271957489, 252.67397998705945]                     |149112.6007195126730949|     32.00000000|[16, 4, 5, 10]                                                             |  | used linear model with 4 points | iterate success | actual_k=1
       6|[146.01463740793628, 41.90735017438544, 234.62736653412142]                     |78860.5149472526536556|     64.00000000|[19, 5, 6, 12]                                                             |  | used linear model with 4 points | iterate success | actual_k=1
       7|[188.60162502963126, 9.556293771755037, 199.4740219572049]                      |9183.2980285047688085|    128.00000000|[22, 6, 7, 14]                                                             |  | used linear model with 4 points | iterate success | actual_k=1
       8|[188.60162502963126, 9.556293771755037, 199.4740219572049]                      |9183.2980285047688085|     64.00000000|[25, 7, 8, 16]                                                             |  | used linear model with 4 points | iterate failure | actual_k=1
       9|[242.4165650868008, -23.139242515886785, 210.91754123698712]                    |863.8246991641893828|    128.00000000|[28, 8, 9, 18]                                                             |  | used linear model with 4 points | iterate success | actual_k=1
      10|[242.4165650868008, -23.139242515886785, 210.91754123698712]                    |863.8246991641893828|     64.00000000|[31, 9, 10, 20]                                                            |  | used linear model with 4 points | iterate failure | actual_k=1
      11|[242.4165650868008, -23.139242515886785, 210.91754123698712]                    |863.8246991641893828|     32.00000000|[34, 10, 11, 22]                                                           |  | used linear model with 4 points | iterate failure | actual_k=1
      12|[242.4165650868008, -23.139242515886785, 210.91754123698712]                    |863.8246991641893828|     16.00000000|[37, 11, 12, 24]                                                           |  | used linear model with 4 points | iterate failure | actual_k=1
      13|[242.4165650868008, -23.139242515886785, 210.91754123698712]                    |863.8246991641893828|      8.00000000|[40, 12, 13, 26]                                                           |  | used linear model with 4 points | iterate failure | actual_k=1
      14|[244.99228449590177, -17.635977696562545, 216.12136155036927]                   |568.6025939708065380|     16.00000000|[43, 13, 14, 28]                                                           |  | used linear model with 4 points | iterate success | actual_k=1
      15|[244.99228449590177, -17.635977696562545, 216.12136155036927]                   |568.6025939708065380|      8.00000000|[46, 14, 15, 30]                                                           |  | used linear model with 4 points | iterate failure | actual_k=1
