k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3663285719309873, 0.0744853439012546, 0.0031290705167897, 0.3464682165317711, 0.2829512962721728, 0.2245473885729177, 0.1320919415452272, -0.1576043962261282, -0.3605161390139071, 0.034742028497994, 0.1029944076578784, -0.082730564654207, 0.0764134431721646, -0.2857821635612017, 0.1400554882448295, 0.0771493354488755, -0.0631561408061684, 0.150696465128874, -0.1405215061325446, 0.3477833010234174, -0.1769570371659268, 0.3271304937875518]| 13.9622259140014648|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[1.4256352696827355, -0.3292473140515476, -0.4946553060135132, 1.0809702573242088, 0.7667909473250605, 0.0504674297599692, 0.5873255291595181, -0.2245377615617344, -0.491720579451197, 0.0228547946385883, -0.1021538778750435, -0.1614189751460595, 0.642204177785081, -0.3052789589435351, -0.1353044544034488, -0.3034149728553366, -0.205624252427734, 0.3193486371811818, -0.2999089968735319, 0.8876128736664481, -0.865324564495709, 0.2545473357831265]| 12.4729785919189453|      4.00000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[1.4256352696827355, -0.3292473140515476, -0.4946553060135132, 1.0809702573242088, 0.7667909473250605, 0.0504674297599692, 0.5873255291595181, -0.2245377615617344, -0.491720579451197, 0.0228547946385883, -0.1021538778750435, -0.1614189751460595, 0.642204177785081, -0.3052789589435351, -0.1353044544034488, -0.3034149728553366, -0.205624252427734, 0.3193486371811818, -0.2999089968735319, 0.8876128736664481, -0.865324564495709, 0.2545473357831265]| 12.4729785919189453|      2.00000000|[182, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | trying quadratic partial model with 36 points | trying quadratic partial model with 47 points | trying quadratic partial model with 59 points | trying quadratic partial model with 69 points | trying quadratic partial model with 80 points | trying quadratic partial model with 90 points | trying quadratic partial model with 101 points | trying quadratic partial model with 113 points | trying quadratic partial model with 124 points | exploitation failed, decreasing delta | actual_k=4
       4|[1.4256352696827355, -0.3292473140515476, -0.4946553060135132, 1.0809702573242088, 0.7667909473250605, 0.0504674297599692, 0.5873255291595181, -0.2245377615617344, -0.491720579451197, 0.0228547946385883, -0.1021538778750435, -0.1614189751460595, 0.642204177785081, -0.3052789589435351, -0.1353044544034488, -0.3034149728553366, -0.205624252427734, 0.3193486371811818, -0.2999089968735319, 0.8876128736664481, -0.865324564495709, 0.2545473357831265]| 12.4729785919189453|      1.00000000|[324, 116, 0, 29]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | trying quadratic partial model with 44 points | trying quadratic partial model with 54 points | trying quadratic partial model with 64 points | trying quadratic partial model with 75 points | trying quadratic partial model with 85 points | trying quadratic partial model with 97 points | trying quadratic partial model with 107 points | trying quadratic partial model with 119 points | trying quadratic partial model with 131 points | exploitation failed, decreasing delta | actual_k=4
       5|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      2.00000000|[368, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | iterate success | actual_k=4
       6|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      1.00000000|[504, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | trying quadratic partial model with 44 points | trying quadratic partial model with 54 points | trying quadratic partial model with 64 points | trying quadratic partial model with 75 points | trying quadratic partial model with 85 points | trying quadratic partial model with 96 points | trying quadratic partial model with 107 points | trying quadratic partial model with 117 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=4
       7|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      0.50000000|[635, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 34 points | trying quadratic partial model with 44 points | trying quadratic partial model with 55 points | trying quadratic partial model with 67 points | trying quadratic partial model with 77 points | trying quadratic partial model with 88 points | trying quadratic partial model with 100 points | trying quadratic partial model with 111 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       8|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      0.25000000|[768, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 25 points | trying quadratic partial model with 37 points | trying quadratic partial model with 47 points | trying quadratic partial model with 58 points | trying quadratic partial model with 70 points | trying quadratic partial model with 80 points | trying quadratic partial model with 90 points | trying quadratic partial model with 101 points | trying quadratic partial model with 111 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
       9|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      0.12500000|[910, 332, 0, 83]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | trying quadratic partial model with 35 points | trying quadratic partial model with 46 points | trying quadratic partial model with 57 points | trying quadratic partial model with 67 points | trying quadratic partial model with 77 points | trying quadratic partial model with 88 points | trying quadratic partial model with 99 points | trying quadratic partial model with 109 points | trying quadratic partial model with 121 points | trying quadratic partial model with 131 points | exploitation failed, decreasing delta | actual_k=4
      10|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      0.06250000|[1050, 384, 0, 96]                                                         |  | trying linear partial model with 13 points | trying linear partial model with 24 points | trying quadratic partial model with 34 points | trying quadratic partial model with 45 points | trying quadratic partial model with 55 points | trying quadratic partial model with 66 points | trying quadratic partial model with 77 points | trying quadratic partial model with 88 points | trying quadratic partial model with 98 points | trying quadratic partial model with 109 points | trying quadratic partial model with 119 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=4
      11|[1.8499303973398327, -0.0402253530793617, -0.5453599830117262, 1.7679338508134586, 0.7733698727544684, 0.1004567297852787, 0.4761960113493976, -0.3020314197148427, -0.7425198123078682, -0.1138530728174856, -0.2073616348050656, -0.0475524907121506, 0.5577320179583962, -0.4803259067840416, 0.068736807687007, -0.1377362648991741, -0.3047935026022024, 0.3509842312600435, -0.4240376676756206, 0.9260867757265758, -0.8913591593792667, 0.2415610324556222]| 12.1459836959838867|      0.03125000|[1189, 436, 0, 109]                                                        |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 34 points | trying quadratic partial model with 45 points | trying quadratic partial model with 56 points | trying quadratic partial model with 66 points | trying quadratic partial model with 77 points | trying quadratic partial model with 87 points | trying quadratic partial model with 97 points | trying quadratic partial model with 108 points | trying quadratic partial model with 120 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=4
