k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.7311438224462818, -1.0616604503611273, 20.140253079846893]                   |301.7478942871093750|      1.00000000|[13, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.7311438224462818, -1.0616604503611273, 20.140253079846893]                   |301.7478942871093750|      0.50000000|[19, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.7311438224462818, -1.0616604503611273, 20.140253079846893]                   |301.7478942871093750|      0.25000000|[25, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.7311438224462818, -1.0616604503611273, 20.140253079846893]                   |301.7478942871093750|      0.12500000|[31, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.80127551570037, -1.1620766240648521, 20.165215805259354]                     |264.5604858398437500|      0.25000000|[37, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.80127551570037, -1.1620766240648521, 20.165215805259354]                     |264.5604858398437500|      0.12500000|[43, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.80127551570037, -1.1620766240648521, 20.165215805259354]                     |264.5604858398437500|      0.06250000|[49, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.7460399355964035, -1.1523082058460183, 20.192781339828453]                   |243.1087493896484375|      0.12500000|[55, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.7460399355964035, -1.1523082058460183, 20.192781339828453]                   |243.1087493896484375|      0.06250000|[61, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.7460399355964035, -1.1523082058460183, 20.192781339828453]                   |243.1087493896484375|      0.03125000|[67, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.7676600166629772, -1.1383034075017844, 20.210473152002795]                   |229.0459594726562500|      0.06250000|[73, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.7676600166629772, -1.1383034075017844, 20.210473152002795]                   |229.0459594726562500|      0.03125000|[79, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.7552249000987239, -1.1229733217351063, 20.186246743964876]                   |224.8936157226562500|      0.06250000|[85, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.7552249000987239, -1.1229733217351063, 20.186246743964876]                   |224.8936157226562500|      0.03125000|[91, 30, 1, 31]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
