k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[177, 12, 0, 3]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8891767549648028, 0.8860359383677713, 0.8898001154289963, 0.8828499966049328, 0.8893904487291677, 0.8878590047314727, 0.885917758273237, 0.8872172438959861, 0.8919080314066489, 0.8878636529121512, 1.041777912750329, 0.6543892488939322, 0.9866293882472957, 0.9866666457253649, 0.9917458683940736, 0.988905422840778, 0.9781838773883714, 0.964070668249797, 0.9808396738958725, 0.9955217678443131, 0.9898183418055948, 0.9921648589063028]|  1.3729670047760010|      1.00000000|[295, 20, 0, 5]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       3|[0.8891767549648028, 0.8860359383677713, 0.8898001154289963, 0.8828499966049328, 0.8893904487291677, 0.8878590047314727, 0.885917758273237, 0.8872172438959861, 0.8919080314066489, 0.8878636529121512, 1.041777912750329, 0.6543892488939322, 0.9866293882472957, 0.9866666457253649, 0.9917458683940736, 0.988905422840778, 0.9781838773883714, 0.964070668249797, 0.9808396738958725, 0.9955217678443131, 0.9898183418055948, 0.9921648589063028]|  1.3729670047760010|      0.50000000|[471, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7776189107945283, 0.778244022770694, 0.77867601314077, 0.7680653682394789, 0.7810438277967678, 0.7752292426276076, 0.7695469567601227, 0.7707230970772345, 0.7819029641735922, 0.7772625261799474, 1.0745419910403908, 0.3090381358603635, 0.9737295208702896, 0.9736647088880716, 0.9829517219676891, 0.978910172203014, 0.9502276301563037, 0.9183622550830871, 0.9590015405704613, 0.9868250694538294, 0.9781752758835336, 0.9808528075675911]|  1.2272771596908569|      1.00000000|[589, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[0.7776189107945283, 0.778244022770694, 0.77867601314077, 0.7680653682394789, 0.7810438277967678, 0.7752292426276076, 0.7695469567601227, 0.7707230970772345, 0.7819029641735922, 0.7772625261799474, 1.0745419910403908, 0.3090381358603635, 0.9737295208702896, 0.9736647088880716, 0.9829517219676891, 0.978910172203014, 0.9502276301563037, 0.9183622550830871, 0.9590015405704613, 0.9868250694538294, 0.9781752758835336, 0.9808528075675911]|  1.2272771596908569|      0.50000000|[766, 52, 0, 13]                                                           |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.665801839387415, 0.6682830548108417, 0.6559534375854741, 0.6609936424276219, 0.6675815614510956, 0.6549096104114625, 0.6550398744622521, 0.6576520808513024, 0.666531306665806, 0.6658833743970135, 1.0936368536677827, -0.0306501972841762, 0.9590094804424417, 0.9524473085983649, 0.9593158961245437, 0.9733161239124077, 0.9281810910943202, 0.8805659263451752, 0.9351809003831268, 0.9719927100960899, 0.9749366109925245, 0.9668929361398548]|  1.0932681560516357|      1.00000000|[884, 60, 0, 15]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[0.665801839387415, 0.6682830548108417, 0.6559534375854741, 0.6609936424276219, 0.6675815614510956, 0.6549096104114625, 0.6550398744622521, 0.6576520808513024, 0.666531306665806, 0.6658833743970135, 1.0936368536677827, -0.0306501972841762, 0.9590094804424417, 0.9524473085983649, 0.9593158961245437, 0.9733161239124077, 0.9281810910943202, 0.8805659263451752, 0.9351809003831268, 0.9719927100960899, 0.9749366109925245, 0.9668929361398548]|  1.0932681560516357|      0.50000000|[1060, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5511910141672857, 0.5551969070677123, 0.5402860185441664, 0.5451791796515022, 0.5509100857475849, 0.5324392751996775, 0.5403572196327618, 0.5383502490163622, 0.5517232250806992, 0.5470848851808887, 1.1028911405156843, -0.3603137091580468, 0.9466570285288539, 0.9382889151097307, 0.9388494172847469, 0.9639959071005935, 0.8958652566973063, 0.8356947996537266, 0.9061323424270871, 0.9596586221733064, 0.9610629873449286, 0.9557084499403989]|  0.9722383618354797|      1.00000000|[1179, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[0.5511910141672857, 0.5551969070677123, 0.5402860185441664, 0.5451791796515022, 0.5509100857475849, 0.5324392751996775, 0.5403572196327618, 0.5383502490163622, 0.5517232250806992, 0.5470848851808887, 1.1028911405156843, -0.3603137091580468, 0.9466570285288539, 0.9382889151097307, 0.9388494172847469, 0.9639959071005935, 0.8958652566973063, 0.8356947996537266, 0.9061323424270871, 0.9596586221733064, 0.9610629873449286, 0.9557084499403989]|  0.9722383618354797|      0.50000000|[1355, 92, 0, 23]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5511910141672857, 0.5551969070677123, 0.5402860185441664, 0.5451791796515022, 0.5509100857475849, 0.5324392751996775, 0.5403572196327618, 0.5383502490163622, 0.5517232250806992, 0.5470848851808887, 1.1028911405156843, -0.3603137091580468, 0.9466570285288539, 0.9382889151097307, 0.9388494172847469, 0.9639959071005935, 0.8958652566973063, 0.8356947996537266, 0.9061323424270871, 0.9596586221733064, 0.9610629873449286, 0.9557084499403989]|  0.9722383618354797|      0.25000000|[1531, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.4862300736630068, 0.5005100211845668, 0.4822182247839158, 0.4829607963819929, 0.4896425183048319, 0.4676345071541114, 0.4690798377579741, 0.4824776999336295, 0.4878852278018442, 0.4855011622174875, 1.1014861890405707, -0.5092524793394433, 0.9341203419317547, 0.9367042354498133, 0.9311151191537622, 0.9573125138092, 0.8715082998661577, 0.8178520780206514, 0.8964186680685857, 0.9576763995040304, 0.9468484387510075, 0.9366784684120127]|  0.9168124794960022|      0.50000000|[1650, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      12|[0.4862300736630068, 0.5005100211845668, 0.4822182247839158, 0.4829607963819929, 0.4896425183048319, 0.4676345071541114, 0.4690798377579741, 0.4824776999336295, 0.4878852278018442, 0.4855011622174875, 1.1014861890405707, -0.5092524793394433, 0.9341203419317547, 0.9367042354498133, 0.9311151191537622, 0.9573125138092, 0.8715082998661577, 0.8178520780206514, 0.8964186680685857, 0.9576763995040304, 0.9468484387510075, 0.9366784684120127]|  0.9168124794960022|      0.25000000|[1826, 124, 0, 31]                                                         |  | trying quadratic partial model with 61 points | trying quadratic partial model with 119 points | exploitation failed, decreasing delta | actual_k=4
