k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9494864524400719, 0.8844070896748525, 1.023948488316093, 1.0884099294149907, 1.0082791297643952, 1.0674142728074394, 1.059806382160442, 0.9468315174922842, 1.0716944131807469, 0.954362052472372, 0.9840850485429191, 1.1080096067059015, 0.9732535955087076, 0.9367986117779586, 1.1853530514960333, 0.9119501940779983, 0.9312288602400872, 1.0030999725093515, 1.1122284967391685, 1.030572496847567, 1.0664629454928316, 0.9245224140879413, 1.0309462838292327, 0.9658482187392384, 0.8686995925004057, 0.9862305018991775, 1.0010376886235237, 1.0615929815910468, 1.0270785151434487, 1.0237247058477674, 0.9470338148597118, 0.9684393640422617, 1.0184302546125212, 0.9769462284314631, 0.9973089839739234, 1.0759302450947164, 1.0752707246272937, 1.1251872022838008, 0.9055644997007105, 1.1129609182299112, 0.9705383327143258, 1.0477983017421888, 1.044686622916651, 1.0569291919702428, 1.0446900229818, 1.1863002826083058, 0.9810614088608534, 1.1183598229438731, 0.9756887917679239, 1.1311571443014796, 1.068067679480397, 1.0008602199365182, 0.9991435209940102, 1.0771073543509342, 1.0143842196161434, 1.0910558896633464, 0.9914182309793662, 1.0802435038431908, 1.0751705109254237, 1.1039314997295606, 1.116032998410472, 0.9423809037222765, 1.0563653857291013, 1.103012810023202, 0.9315970297221349, 1.1230514299455328, 0.9557526422732823, 1.101558394791268, 0.9765041524920363, 1.2145893248900939, 1.0778176164078395, 1.0875287020455282, 0.9029363017621466, 1.0220532398826367, 1.23696870736501, 0.9656851367402604, 1.3450532419672063, 1.0533757014592418, 1.1733959311180837, 1.1908377895677758, 0.926084759105131, 1.066054728517987, 1.0542575778227545, 1.0851530311586253, 1.3379488157066977, 1.0205301320185118, 1.0598999299279588, 0.9665532269531832, 1.0049357167501625, 0.9761548758499402, 0.9702948496767339, 1.0443869572267364, 1.1835209069655115, 1.0484436198388454, 1.0459350695550556, 1.077413974877325, 1.0433041472997286, 1.1941409964333736, 1.2549972656675608, 1.0528146919978651]|326996.2812500000000000|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[1.0270830814807368, 1.2688634129518361, 0.8970553445161641, 0.8806129745726806, 1.2491532346334906, 1.0102908840517228, 0.8343380948080991, 1.1306232868332535, 1.2418131263227647, 0.9675727446517777, 0.8187262589687132, 0.8949885657570777, 0.8795782234353027, 1.2315490679821472, 1.1644397343846433, 0.6869885899262578, 1.1149360467499965, 0.7264260776780812, 0.8632572669870354, 1.2790715273968647, 1.2176051540757917, 0.8138484441821793, 0.9424482760604556, 0.9609856184512632, 1.0801521840927812, 1.169309494510523, 1.1693440393057668, 1.1797927259423509, 1.1706396162237196, 1.5203510202649304, 0.8619278000448796, 0.9755743320915172, 1.232489304574433, 1.0885698744364178, 1.0703836632007706, 1.0144183119098988, 0.9060857155323319, 0.8352227916199029, 0.9144274482145007, 1.2761515574159794, 1.0747335059139558, 1.1307659740937281, 0.9664936914594928, 0.9696231402842703, 1.1629019485170802, 1.269549126098987, 1.0447093523567414, 1.2936239050596998, 1.193901445701963, 0.9288119546505705, 1.1473944875414797, 1.0339340184055232, 1.0322813947453673, 1.2892353549928037, 1.0500510620000076, 1.091749765238192, 0.6569937800809551, 1.2011765965671792, 1.3422788849776555, 1.1827974444890261, 0.8636194457495348, 0.8689187646604899, 0.98151412775314, 1.2391196602909456, 0.9001658771710512, 1.1329980060428733, 1.282675462421426, 1.1891273772300042, 1.1795755000717825, 0.9385965492905429, 1.4377495707836485, 1.1929364364958666, 1.0086624806679154, 1.4295607039591864, 1.1995086505051704, 1.4373305513537518, 1.745038964685324, 1.20366352595302, 1.384778222088207, 1.2586640457425398, 0.8447229191482367, 1.2927628407865877, 1.1644292243383674, 1.126986373956951, 1.4946818708475136, 1.1213546357925732, 1.3586803704413324, 1.2287666438324796, 0.9904353683146814, 1.1487964250977916, 1.2173342980695616, 1.5232742166958346, 1.3875216328135098, 1.2676228934369185, 1.2029345464705552, 1.46466992816379, 1.3488870905637982, 1.3341810614419727, 1.3609507092357107, 1.128106504185181]|324142.4062500000000000|      4.00000000|[193, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.9027873022263606, 1.0927299259959091, 0.7378469957981255, 1.1161410342184528, 1.065444788036319, 0.4042736770173022, 1.0689565806739718, 1.5580152593653485, 1.175784774285373, 0.9331237839865649, 1.3404322779061664, 1.2808917063671243, 0.7353391836249482, 1.5805553010936453, 1.7293233052511732, 0.4621706785946185, 0.8521006904167249, 0.389604706837302, 0.5975000929279429, 1.3558249491665069, 1.5134408508000838, 0.4782230049556869, 1.0083234759733475, 0.7055066367569334, 1.218370368382719, 1.2169764231936253, 1.1778009592163994, 1.675021199021496, 2.265543407227204, 1.383379600534278, 1.0697694423731974, 1.7020226944204602, 0.9657013526764783, 1.1986725146011785, 1.200655993593344, 1.547516434063142, 1.2250142415220817, 0.6165973955432219, 0.8932283235146928, 1.8030914994644278, 1.2093710356092209, 1.3500417966009497, 0.8149724341499697, 0.7161059623141428, 1.134695645371079, 1.7841973618220819, 1.076202873206517, 1.8416152357257758, 0.6244539616626178, 1.3622591171582423, 2.494833417007966, 1.4584065308516088, 0.6115952676523135, 1.5430489205111413, 0.893330236999888, 1.6090235515581792, 1.0035975722263397, 0.720166029127309, 1.1755225689396387, 1.139177109550089, 1.282499066523501, 0.713619085107146, 1.7640550113859121, 1.528359499172902, 1.60972598774839, 1.120714791839185, 1.0784598823932794, 1.414569205305541, 1.1844676455502376, 1.4982943662680595, 1.601084949895789, 1.2934322937556983, 1.3994114327360305, 1.9619676784269733, 1.5431827639708358, 2.334125441411479, 1.7173086214009807, 1.225286295194956, 1.7672433656618671, 1.6014918296691145, 0.9026751673969181, 1.4880923050530044, 1.0734059254832389, 1.5865368645676732, 1.8382573713714947, 1.2762215236948686, 1.8659872956674581, 1.5982550787074905, 1.908385444961177, 1.3021086913814093, 1.003162801420173, 1.7313210779689503, 1.0416581117953074, 1.1058877917114527, 1.3506384935444298, 2.235415694030481, 1.9295850872726106, 0.7422515372050004, 1.0697952154293597, 1.1943056721894498]|318304.8125000000000000|      8.00000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[0.2508547849782896, 0.3846177913215882, 0.3692909250037391, 0.5193607754152066, 1.2264511000352474, -0.6876756791683182, 1.2403173172160644, 1.016907226876965, 2.686166348251509, 0.9015963345528337, 1.4037062141739618, 1.3454995783315835, 0.4712485767195872, 0.5358762567810378, 2.1472971423113814, -0.054757499147951, 1.9794812606073662, 0.9490430218519137, 0.7349429584847106, 1.7774138543297082, 1.99140750975716, 0.2053602837618216, 1.192857506423783, 1.0432570702883441, 1.0130896450020557, 2.007745409896324, 2.1760188669630445, 2.078575737948265, 4.180740140086827, 0.1460072279364888, 1.5174828393294562, 0.2919093815839797, 0.5962809188490119, 1.0405911826295335, 0.0369804068442341, 1.026957794212806, 1.043158693872242, -0.6988741513861815, 0.875140127022213, 2.7337813912546505, 2.0181416186066827, 2.077092854934907, 1.5204070183126244, 0.5623604215253608, 2.8280170097773514, 1.9621335375943423, 1.403185639955767, 3.1862888075737468, -0.319957189853647, 2.088382494551306, 2.6144913878237395, 2.7928916471436995, -0.4930468694725116, 2.365292899106658, 0.6860786422956859, 2.486992145766183, 0.0278910920255018, 0.9296343661373779, -0.2841832711145555, 0.8231991295703345, 2.4923974327897556, 0.079835416730577, 1.9713265978106518, 1.0268456270033197, 2.4767125009155273, 0.4319544328753434, 0.0611094429136074, 2.398803351913422, 0.3765474442938836, 0.9266256218182697, 0.8505099686621745, 1.9781451608786187, 2.56430002680713, 3.5220374229479288, 2.3275731469377887, 3.1024295411493905, 1.1831046489936812, 1.0442721039960607, 3.0964984286545736, 1.4854081867777627, 1.3445147022795436, 1.7684207123636142, 2.4729967707170726, 1.3923172507760075, 2.905010261644647, 1.0760859926394264, 2.4862466472572535, 1.9769595366454609, 1.1830557260601635, 1.4604714607815266, 1.7780990843868016, 2.2589951547142744, 2.3646265353857583, 0.6425334684729237, 1.985476513230199, 2.2599622882526575, 1.7001256480905658, -0.5952608906379299, 2.2210611556126443, 1.615206702206637]|305852.4062500000000000|     16.00000000|[385, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[0.9949193511561557, 1.1475323634461758, -1.8157439850395634, 4.07498843220369, 1.62612784241535, -0.775723420997049, 4.071355636344724, 2.4296377122570165, 4.7189281299728725, 1.5593082790579507, 2.0172983581581097, 1.2535612504152054, -0.8390849276894466, -0.4626486140405283, 0.0442417613226289, 1.1622944318097987, 2.184203374943166, 0.3845093122424007, -1.6454189840445568, 1.2644306537973051, -1.1701409146700474, 1.870500492518927, 2.933604039807866, 1.7034068845269463, 1.671272614849731, 4.709088655966006, 1.9029389394908605, 5.182237090031153, 3.827148636845701, -0.4029080503591917, 1.7852260961796034, 0.651365524747129, -0.0572610681204557, -2.0948186035719543, -2.991712722456436, 0.7548855590372179, 3.419091660872293, 0.3961899762396709, -0.7886962746565387, 3.074651273410975, 2.1564761658963745, 5.581807881202871, 0.3082994703522894, 0.1532534775055494, 1.4920133619954354, 4.075012791476031, 0.0994004972413285, 4.528188030000944, 0.8166774999295453, 1.0309930771478157, 3.320750808572346, 3.099170830687605, -2.358656054326236, 2.507130304513483, -0.8791776237124069, 0.9125130297195978, -0.4760947778906305, 0.3822895812990654, 0.0451318518221985, 2.014931546916051, 3.5690357815910985, -0.6426469770767136, 3.1590229162890093, 0.3025078463773683, 3.3857328426073634, -1.0633613226994787, -1.0349379030753314, 3.762430792150507, 1.044579685169227, 1.881948000433161, 2.0991091207537376, 7.593090366803671, 2.271065238673897, 5.299279017854564, 3.8211050957601955, 1.216811933759114, -0.9834445690413149, 1.0335075026743077, 3.1719947646347255, 3.5279816232655232, 3.9537765877982367, 1.331268082954459, 3.4787336871041123, 0.6912819495612158, 0.7091680014059794, 1.645124545265198, 4.346145425085188, 3.2149545011677954, 2.6009656192274253, 1.7455206060584048, 2.098977685511886, 1.6756108047992986, 2.4307453943615163, -0.5736444386258345, 1.7421191002984602, 6.541772049768628, 3.116451234667954, -1.6409723991423766, 2.801062409703259, 1.297028543429164]|276400.1562500000000000|     32.00000000|[481, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[0.9949193511561557, 1.1475323634461758, -1.8157439850395634, 4.07498843220369, 1.62612784241535, -0.775723420997049, 4.071355636344724, 2.4296377122570165, 4.7189281299728725, 1.5593082790579507, 2.0172983581581097, 1.2535612504152054, -0.8390849276894466, -0.4626486140405283, 0.0442417613226289, 1.1622944318097987, 2.184203374943166, 0.3845093122424007, -1.6454189840445568, 1.2644306537973051, -1.1701409146700474, 1.870500492518927, 2.933604039807866, 1.7034068845269463, 1.671272614849731, 4.709088655966006, 1.9029389394908605, 5.182237090031153, 3.827148636845701, -0.4029080503591917, 1.7852260961796034, 0.651365524747129, -0.0572610681204557, -2.0948186035719543, -2.991712722456436, 0.7548855590372179, 3.419091660872293, 0.3961899762396709, -0.7886962746565387, 3.074651273410975, 2.1564761658963745, 5.581807881202871, 0.3082994703522894, 0.1532534775055494, 1.4920133619954354, 4.075012791476031, 0.0994004972413285, 4.528188030000944, 0.8166774999295453, 1.0309930771478157, 3.320750808572346, 3.099170830687605, -2.358656054326236, 2.507130304513483, -0.8791776237124069, 0.9125130297195978, -0.4760947778906305, 0.3822895812990654, 0.0451318518221985, 2.014931546916051, 3.5690357815910985, -0.6426469770767136, 3.1590229162890093, 0.3025078463773683, 3.3857328426073634, -1.0633613226994787, -1.0349379030753314, 3.762430792150507, 1.044579685169227, 1.881948000433161, 2.0991091207537376, 7.593090366803671, 2.271065238673897, 5.299279017854564, 3.8211050957601955, 1.216811933759114, -0.9834445690413149, 1.0335075026743077, 3.1719947646347255, 3.5279816232655232, 3.9537765877982367, 1.331268082954459, 3.4787336871041123, 0.6912819495612158, 0.7091680014059794, 1.645124545265198, 4.346145425085188, 3.2149545011677954, 2.6009656192274253, 1.7455206060584048, 2.098977685511886, 1.6756108047992986, 2.4307453943615163, -0.5736444386258345, 1.7421191002984602, 6.541772049768628, 3.116451234667954, -1.6409723991423766, 2.801062409703259, 1.297028543429164]|276400.1562500000000000|     16.00000000|[625, 208, 1, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.1910622389029061, 0.5075257826224101, -2.238667744107522, 5.540510876110507, 2.811092223482742, -1.07544491981169, 5.221542397327349, 2.36702952349658, 4.250393275054849, 2.290043270479405, 2.8978785146781485, 0.4961561883506025, -2.5189789843911505, -2.769444964310899, -0.2079011969694794, 2.0093645089673458, 4.805771476377235, -1.3477440797542815, -2.093061015013832, -0.2823356436678859, -2.6796709828976457, 3.443229673178875, 5.866374438542561, 0.0185887355366454, 3.6983865079411995, 3.780898102194225, 4.318134796094185, 2.6782278092436065, 1.443276461610214, -4.3240626315917545, 4.09351618582817, 0.6499862259696975, 2.517627544365138, -1.951165741110854, 0.1012900081796868, 0.1713809881710293, 2.8192038793916927, -1.3494554788369206, -0.1426182746937257, 5.25296733205376, 2.908311379923634, 4.674851874567264, 2.5269148957592464, -1.1211875186632256, 1.3835288903173624, 5.940066696095476, -0.8711496098897362, 5.771623431079832, 0.2153412841199978, 0.5399846504489401, 5.618527239755702, 3.5225324955732997, -3.300874869694181, 5.24805151417992, -0.7047900595615528, 2.720220116636434, -0.5507207764247402, 3.0373939573225535, -2.626491158965389, 2.0657714751815544, 5.127692086097673, 0.5136869396549095, 1.130429254628082, 1.8538094861845797, 2.6128038918041905, -0.9632193451302153, -1.9724211562972616, 3.7838177829191166, 1.2751155060253798, 4.710451540498466, 2.6033119760828756, 9.326351020419626, 5.129216697350815, 6.524944752463783, 3.6734257999179865, 2.475587493788958, -1.1093506736776955, 2.8227631259786303, 4.786528223945031, 2.3270624460523837, 6.337123332683585, 2.7595649283840746, 4.669666854442804, -1.3295016994148026, -0.1787032788077441, -0.875141882960504, 3.721249387379555, 4.968679022222293, 3.8889747904374596, 3.3920263891079894, 0.6391841177296729, 2.8810549550492404, 3.590501350217125, -0.4175163155211458, 1.840676191071208, 8.25212731820278, 4.136039843450153, -4.649221536166095, 0.1946874247925221, 1.8402670019342326]|243015.6093750000000000|     32.00000000|[722, 240, 1, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       8|[-0.3901817533363451, 1.8130686836854837, -3.263007837750319, 2.0000282066884036, 2.55935823449155, 0.1495961110066146, 1.4814279882713102, 1.238675652387181, 6.96646159100629, 3.1337102370282657, 8.622881052707044, 3.168894607589902, -1.4225429652876982, -8.366842146051283, 6.721926226432712, -0.2779884808661102, 0.5591332897156605, -2.0454471704707067, 0.5738934290254494, -2.3557950744060516, -1.8717701927768686, 2.66906711767939, 7.380154385012462, 1.8522784629570688, 3.4081290074710915, 2.639751010783832, 4.770774380113459, -1.6061786119518415, 0.3127370737808937, 3.110254241900983, 1.1225516880864883, -1.8266229124557793, 6.249435927507716, -1.8853836981776506, 6.162815516879702, 0.1312241316641588, -0.1427679107659721, 0.4277405773841245, 1.0942709550893672, 2.157522492321697, 1.2557510524803546, 4.5666947951675505, 4.886004333746521, -3.6789836827137803, 0.6605338225878084, 3.2223511903719344, -2.3300285905427125, 3.7604884757395243, -2.4397367250309063, 2.0570695084229604, 0.3436535850451765, 4.3810666782244745, -3.6499430275988156, 5.933265120707037, 0.6206075780875515, 6.623561045205495, -4.92718576729826, 1.3555677160959911, -2.314169077549184, 6.37711125739968, 6.8075351069140435, -4.28360151365083, 0.5470248266305311, -2.4763885475889413, 2.0884601113748147, -2.216331467543733, 5.667731580562041, 2.3150793499319007, -3.4897726249083854, 4.1333282238921205, 4.24544818681214, 5.549310022441928, 5.58341917822804, 10.473793664357865, 5.4149433346526346, 2.108455533504647, -3.7820062338675524, 4.861881934332057, 4.217455121714726, 5.512951745719211, 9.108698666409781, 4.472679801881633, 2.261765530326157, -4.059430989735188, -1.333863160247826, 5.900270420934528, 2.3943604238479885, 14.500938758712445, 6.040165331197482, 8.89975508798558, -0.4969786911384417, -3.4146694287553903, 11.521134918123517, -5.159302212308177, 2.3330127291158322, 7.949541346268311, 5.48980679895886, -2.7368112243027474, 2.566721167587549, 4.379639662967664]|216503.9497838743845932|     64.00000000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[-0.3901817533363451, 1.8130686836854837, -3.263007837750319, 2.0000282066884036, 2.55935823449155, 0.1495961110066146, 1.4814279882713102, 1.238675652387181, 6.96646159100629, 3.1337102370282657, 8.622881052707044, 3.168894607589902, -1.4225429652876982, -8.366842146051283, 6.721926226432712, -0.2779884808661102, 0.5591332897156605, -2.0454471704707067, 0.5738934290254494, -2.3557950744060516, -1.8717701927768686, 2.66906711767939, 7.380154385012462, 1.8522784629570688, 3.4081290074710915, 2.639751010783832, 4.770774380113459, -1.6061786119518415, 0.3127370737808937, 3.110254241900983, 1.1225516880864883, -1.8266229124557793, 6.249435927507716, -1.8853836981776506, 6.162815516879702, 0.1312241316641588, -0.1427679107659721, 0.4277405773841245, 1.0942709550893672, 2.157522492321697, 1.2557510524803546, 4.5666947951675505, 4.886004333746521, -3.6789836827137803, 0.6605338225878084, 3.2223511903719344, -2.3300285905427125, 3.7604884757395243, -2.4397367250309063, 2.0570695084229604, 0.3436535850451765, 4.3810666782244745, -3.6499430275988156, 5.933265120707037, 0.6206075780875515, 6.623561045205495, -4.92718576729826, 1.3555677160959911, -2.314169077549184, 6.37711125739968, 6.8075351069140435, -4.28360151365083, 0.5470248266305311, -2.4763885475889413, 2.0884601113748147, -2.216331467543733, 5.667731580562041, 2.3150793499319007, -3.4897726249083854, 4.1333282238921205, 4.24544818681214, 5.549310022441928, 5.58341917822804, 10.473793664357865, 5.4149433346526346, 2.108455533504647, -3.7820062338675524, 4.861881934332057, 4.217455121714726, 5.512951745719211, 9.108698666409781, 4.472679801881633, 2.261765530326157, -4.059430989735188, -1.333863160247826, 5.900270420934528, 2.3943604238479885, 14.500938758712445, 6.040165331197482, 8.89975508798558, -0.4969786911384417, -3.4146694287553903, 11.521134918123517, -5.159302212308177, 2.3330127291158322, 7.949541346268311, 5.48980679895886, -2.7368112243027474, 2.566721167587549, 4.379639662967664]|216503.9497838743845932|     32.00000000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.3901817533363451, 1.8130686836854837, -3.263007837750319, 2.0000282066884036, 2.55935823449155, 0.1495961110066146, 1.4814279882713102, 1.238675652387181, 6.96646159100629, 3.1337102370282657, 8.622881052707044, 3.168894607589902, -1.4225429652876982, -8.366842146051283, 6.721926226432712, -0.2779884808661102, 0.5591332897156605, -2.0454471704707067, 0.5738934290254494, -2.3557950744060516, -1.8717701927768686, 2.66906711767939, 7.380154385012462, 1.8522784629570688, 3.4081290074710915, 2.639751010783832, 4.770774380113459, -1.6061786119518415, 0.3127370737808937, 3.110254241900983, 1.1225516880864883, -1.8266229124557793, 6.249435927507716, -1.8853836981776506, 6.162815516879702, 0.1312241316641588, -0.1427679107659721, 0.4277405773841245, 1.0942709550893672, 2.157522492321697, 1.2557510524803546, 4.5666947951675505, 4.886004333746521, -3.6789836827137803, 0.6605338225878084, 3.2223511903719344, -2.3300285905427125, 3.7604884757395243, -2.4397367250309063, 2.0570695084229604, 0.3436535850451765, 4.3810666782244745, -3.6499430275988156, 5.933265120707037, 0.6206075780875515, 6.623561045205495, -4.92718576729826, 1.3555677160959911, -2.314169077549184, 6.37711125739968, 6.8075351069140435, -4.28360151365083, 0.5470248266305311, -2.4763885475889413, 2.0884601113748147, -2.216331467543733, 5.667731580562041, 2.3150793499319007, -3.4897726249083854, 4.1333282238921205, 4.24544818681214, 5.549310022441928, 5.58341917822804, 10.473793664357865, 5.4149433346526346, 2.108455533504647, -3.7820062338675524, 4.861881934332057, 4.217455121714726, 5.512951745719211, 9.108698666409781, 4.472679801881633, 2.261765530326157, -4.059430989735188, -1.333863160247826, 5.900270420934528, 2.3943604238479885, 14.500938758712445, 6.040165331197482, 8.89975508798558, -0.4969786911384417, -3.4146694287553903, 11.521134918123517, -5.159302212308177, 2.3330127291158322, 7.949541346268311, 5.48980679895886, -2.7368112243027474, 2.566721167587549, 4.379639662967664]|216503.9497838743845932|     16.00000000|[1109, 368, 4, 27]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
