k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8854383192824302, 0.8884274127941881, 0.8862542990433745, 0.8866761709018822, 0.8874796652792953, 0.8904973259091093, 0.8865904470568857, 0.8864801778759539, 0.8901043336313567, 0.890844208574441, 1.0446971500356796, 0.6543091174888386, 0.9909744273276061, 0.9876961541248732, 0.9886790799242204, 0.9935394109570308, 0.9757057110921181, 0.9668197254776758, 0.9771827792625423, 0.9974893048056466, 0.9910704638465188, 0.9926485615462775]|  1.3729844093322754|      1.00000000|[189, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.8854383192824302, 0.8884274127941881, 0.8862542990433745, 0.8866761709018822, 0.8874796652792953, 0.8904973259091093, 0.8865904470568857, 0.8864801778759539, 0.8901043336313567, 0.890844208574441, 1.0446971500356796, 0.6543091174888386, 0.9909744273276061, 0.9876961541248732, 0.9886790799242204, 0.9935394109570308, 0.9757057110921181, 0.9668197254776758, 0.9771827792625423, 0.9974893048056466, 0.9910704638465188, 0.9926485615462775]|  1.3729844093322754|      0.50000000|[284, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7740875648435884, 0.781238535619652, 0.7728368627378842, 0.7742971199720676, 0.7776305771459968, 0.7779640513821857, 0.7728076680583654, 0.7694788373270898, 0.7697381202909586, 0.7779444184546198, 1.0711704255409666, 0.3116777393431404, 0.9769479225682303, 0.9736190321853845, 0.9741385680692457, 0.9797084982182384, 0.9468640186538869, 0.9298952765428126, 0.9504474244292762, 0.9919978762665812, 0.9834882063433387, 0.9814326131499523]|  1.2272655963897705|      1.00000000|[378, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[0.7740875648435884, 0.781238535619652, 0.7728368627378842, 0.7742971199720676, 0.7776305771459968, 0.7779640513821857, 0.7728076680583654, 0.7694788373270898, 0.7697381202909586, 0.7779444184546198, 1.0711704255409666, 0.3116777393431404, 0.9769479225682303, 0.9736190321853845, 0.9741385680692457, 0.9797084982182384, 0.9468640186538869, 0.9298952765428126, 0.9504474244292762, 0.9919978762665812, 0.9834882063433387, 0.9814326131499523]|  1.2272655963897705|      0.50000000|[471, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.6633326236653712, 0.6766231108537448, 0.6579804810881242, 0.6687928680522883, 0.6594986057990633, 0.6657710877075503, 0.6534695918335306, 0.6513649937072474, 0.6514332016972856, 0.6635158753182039, 1.0974929206005235, -0.0283717967406784, 0.9662226769019499, 0.965489844415882, 0.9581655958026757, 0.9617284367684577, 0.9138509641380881, 0.8899749537407201, 0.9258340644014013, 0.9856992668027835, 0.9757788721549329, 0.9685297720267895]|  1.0931947231292725|      1.00000000|[565, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.6633326236653712, 0.6766231108537448, 0.6579804810881242, 0.6687928680522883, 0.6594986057990633, 0.6657710877075503, 0.6534695918335306, 0.6513649937072474, 0.6514332016972856, 0.6635158753182039, 1.0974929206005235, -0.0283717967406784, 0.9662226769019499, 0.965489844415882, 0.9581655958026757, 0.9617284367684577, 0.9138509641380881, 0.8899749537407201, 0.9258340644014013, 0.9856992668027835, 0.9757788721549329, 0.9685297720267895]|  1.0931947231292725|      0.50000000|[660, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.5511767540566876, 0.5565444798777124, 0.5445024246528686, 0.5611454445494698, 0.5430479748977737, 0.5445667087191018, 0.5457889045149762, 0.5411628891669374, 0.5391231691519777, 0.5496364086724301, 1.1074113949301565, -0.3682971968775108, 0.9571662641530058, 0.9478899661289832, 0.9424258110143562, 0.9430618338302537, 0.8733762548305083, 0.8440594750968728, 0.9078876063030167, 0.9813317532878754, 0.9610711813160697, 0.9635826811426005]|  0.9723816514015198|      1.00000000|[754, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.5511767540566876, 0.5565444798777124, 0.5445024246528686, 0.5611454445494698, 0.5430479748977737, 0.5445667087191018, 0.5457889045149762, 0.5411628891669374, 0.5391231691519777, 0.5496364086724301, 1.1074113949301565, -0.3682971968775108, 0.9571662641530058, 0.9478899661289832, 0.9424258110143562, 0.9430618338302537, 0.8733762548305083, 0.8440594750968728, 0.9078876063030167, 0.9813317532878754, 0.9610711813160697, 0.9635826811426005]|  0.9723816514015198|      0.50000000|[847, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[0.5511767540566876, 0.5565444798777124, 0.5445024246528686, 0.5611454445494698, 0.5430479748977737, 0.5445667087191018, 0.5457889045149762, 0.5411628891669374, 0.5391231691519777, 0.5496364086724301, 1.1074113949301565, -0.3682971968775108, 0.9571662641530058, 0.9478899661289832, 0.9424258110143562, 0.9430618338302537, 0.8733762548305083, 0.8440594750968728, 0.9078876063030167, 0.9813317532878754, 0.9610711813160697, 0.9635826811426005]|  0.9723816514015198|      0.25000000|[941, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[0.4926494378741709, 0.4955056752356473, 0.4850006621258524, 0.4968427139426897, 0.4805557954008629, 0.484254987740613, 0.4838805978089756, 0.4819880881533027, 0.482343713109592, 0.4880782753296036, 1.105772251317615, -0.523882662013125, 0.948514049891074, 0.9393512839397646, 0.9341403073509489, 0.9322294042605088, 0.853456558874667, 0.8231609709634603, 0.8921529076289203, 0.9741539707417197, 0.9538604778468723, 0.9561521696436791]|  0.9167032837867737|      0.50000000|[1035, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
