k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5754926341756743, 0.1174314648444453, -0.2912232220741819, 0.1000649908873798, 0.710056880671538, 0.2070505665676814, -0.0481187479970897, 0.1035055276954322, -0.0107047895897908]|100514.2187500000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.5754926341756743, 0.1174314648444453, -0.2912232220741819, 0.1000649908873798, 0.710056880671538, 0.2070505665676814, -0.0481187479970897, 0.1035055276954322, -0.0107047895897908]|100514.2187500000000000|      1.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.5754926341756743, 0.1174314648444453, -0.2912232220741819, 0.1000649908873798, 0.710056880671538, 0.2070505665676814, -0.0481187479970897, 0.1035055276954322, -0.0107047895897908]|100514.2187500000000000|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.5754926341756743, 0.1174314648444453, -0.2912232220741819, 0.1000649908873798, 0.710056880671538, 0.2070505665676814, -0.0481187479970897, 0.1035055276954322, -0.0107047895897908]|100514.2187500000000000|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.5630777513701583, 0.0540758750051595, -0.2646270359656651, 0.037629549521544, 0.7863032627688069, -0.0062894482570651, -0.0490301365984797, 0.0961049505690374, 0.0377031290562701]|3002.6826171875000000|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.5630777513701583, 0.0540758750051595, -0.2646270359656651, 0.037629549521544, 0.7863032627688069, -0.0062894482570651, -0.0490301365984797, 0.0961049505690374, 0.0377031290562701]|3002.6826171875000000|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.5630777513701583, 0.0540758750051595, -0.2646270359656651, 0.037629549521544, 0.7863032627688069, -0.0062894482570651, -0.0490301365984797, 0.0961049505690374, 0.0377031290562701]|3002.6826171875000000|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.5630777513701583, 0.0540758750051595, -0.2646270359656651, 0.037629549521544, 0.7863032627688069, -0.0062894482570651, -0.0490301365984797, 0.0961049505690374, 0.0377031290562701]|3002.6826171875000000|      0.06250000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.5871566172504928, 0.0609087183069471, -0.2752996261136614, 0.0122387824754104, 0.8290178165689971, -0.0231788301201944, -0.0342416254184398, 0.0824371717244781, 0.0401285509037121]|1518.2716064453125000|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.5871566172504928, 0.0609087183069471, -0.2752996261136614, 0.0122387824754104, 0.8290178165689971, -0.0231788301201944, -0.0342416254184398, 0.0824371717244781, 0.0401285509037121]|1518.2716064453125000|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.5848942389284212, 0.0429362979376109, -0.2675962213006329, 0.0108827771555606, 0.8739028499703685, 0.0019128854639169, -0.044754042961508, 0.076597704701763, 0.013145744486486]|431.5638427734375000|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[0.5848942389284212, 0.0429362979376109, -0.2675962213006329, 0.0108827771555606, 0.8739028499703685, 0.0019128854639169, -0.044754042961508, 0.076597704701763, 0.013145744486486]|431.5638427734375000|      0.06250000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.5848942389284212, 0.0429362979376109, -0.2675962213006329, 0.0108827771555606, 0.8739028499703685, 0.0019128854639169, -0.044754042961508, 0.076597704701763, 0.013145744486486]|431.5638427734375000|      0.03125000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.5848942389284212, 0.0429362979376109, -0.2675962213006329, 0.0108827771555606, 0.8739028499703685, 0.0019128854639169, -0.044754042961508, 0.076597704701763, 0.013145744486486]|431.5638427734375000|      0.01562500|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[0.584253926287823, 0.0477333475390679, -0.2637364391696422, 0.0071141756086744, 0.8807535795179265, -0.0072048158481584, -0.0522412542505649, 0.075703718786947, 0.0153128042163199]|334.4933776855468750|      0.03125000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[0.5944265726095209, 0.04789556813057, -0.2631613810759458, 0.0010097746202412, 0.9064727407344051, 0.0035574507534296, -0.0512378645283273, 0.0787347577473255, 0.0083872411447903]|157.2871704101562500|      0.06250000|[449, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
