k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0868041561448953, -0.0290447724163423, 1.823862854286517, -0.1105741050579352, 0.0377976140416566, 2.1279999617330234, 0.3504972666660054, 0.017689997750334, 2.271981755409275, 0.8249159773860634, -0.0329101069247536, 2.171886567335892, 0.1699348888324255, 0.158521077512679, 2.324711325765385, 2.6490596621231397, -0.0264005168180753, 2.2701192159715404, 0.7843750049879102, 0.1124022129960298, 2.2716911307718894, 2.4185814883696755, 0.0568936320135534, 2.5323095330011136, 14.32866628040544, 0.0978544868924999, 2.4869027466313014, 12.057478956661349, 0.0436766881503316, 2.7156217179018345, 0.2102968756979426, 0.0123517007100166, 2.7564676275485525, 0.3318710684684376, 0.1084918179317315, 2.9123953757773045, 1.1316428508681189, -0.0620773325331468, 3.1413096619422847, 0.295353943487989, 0.0136082098955173, 3.1075856967376074, 0.1766026148336473, -0.0570570898172005, 3.359754402110351, 3.6580221826759636, 0.1405225767967416, 3.480007509658406, 0.8801679664985995, -0.0439881191134755, 3.69889008726882, 0.106315026493554, -0.1544386933064687, 3.5946858067708716, 0.3462724097933141, 0.0794277461746392, 3.87748064957331, 1.1107331278103034, -0.0910032081554181, 3.8504657004195875, 0.3614352087427386, -0.0526504176404663, 4.022732069253335, 2.0460294278166202, -0.0144913612139191, 4.19165791790961, 1.9441818366189163, 0.1577635581963592, 4.34981708612755, 1.7047306991726174, -0.0731212353512731, 4.589451693088638, 0.5362429372064867, 0.1875187666861861, 4.810973871400037, 0.755816176548398, 0.1429285696758418, 4.798022097556334, 0.2262422322513675, -0.0156546395187352, 4.7049106406403185, 0.8070025238329063, 0.2613787834195105, 4.744261242062347, 0.5326627248934083, 0.0594331458548408, 5.26288795104554, 0.5893198945936348, -0.025442244222994, 5.531226556070173, 0.8189752021415185, 0.2389460447004146, 2.5077718601601604, -0.0577312733328126, -0.0615195645128634, 3.8351678192798024, 0.2171174376847612, -0.035925908783305, 5.181736422552163]|1408385.0000000000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[1.0868041561448953, -0.0290447724163423, 1.823862854286517, -0.1105741050579352, 0.0377976140416566, 2.1279999617330234, 0.3504972666660054, 0.017689997750334, 2.271981755409275, 0.8249159773860634, -0.0329101069247536, 2.171886567335892, 0.1699348888324255, 0.158521077512679, 2.324711325765385, 2.6490596621231397, -0.0264005168180753, 2.2701192159715404, 0.7843750049879102, 0.1124022129960298, 2.2716911307718894, 2.4185814883696755, 0.0568936320135534, 2.5323095330011136, 14.32866628040544, 0.0978544868924999, 2.4869027466313014, 12.057478956661349, 0.0436766881503316, 2.7156217179018345, 0.2102968756979426, 0.0123517007100166, 2.7564676275485525, 0.3318710684684376, 0.1084918179317315, 2.9123953757773045, 1.1316428508681189, -0.0620773325331468, 3.1413096619422847, 0.295353943487989, 0.0136082098955173, 3.1075856967376074, 0.1766026148336473, -0.0570570898172005, 3.359754402110351, 3.6580221826759636, 0.1405225767967416, 3.480007509658406, 0.8801679664985995, -0.0439881191134755, 3.69889008726882, 0.106315026493554, -0.1544386933064687, 3.5946858067708716, 0.3462724097933141, 0.0794277461746392, 3.87748064957331, 1.1107331278103034, -0.0910032081554181, 3.8504657004195875, 0.3614352087427386, -0.0526504176404663, 4.022732069253335, 2.0460294278166202, -0.0144913612139191, 4.19165791790961, 1.9441818366189163, 0.1577635581963592, 4.34981708612755, 1.7047306991726174, -0.0731212353512731, 4.589451693088638, 0.5362429372064867, 0.1875187666861861, 4.810973871400037, 0.755816176548398, 0.1429285696758418, 4.798022097556334, 0.2262422322513675, -0.0156546395187352, 4.7049106406403185, 0.8070025238329063, 0.2613787834195105, 4.744261242062347, 0.5326627248934083, 0.0594331458548408, 5.26288795104554, 0.5893198945936348, -0.025442244222994, 5.531226556070173, 0.8189752021415185, 0.2389460447004146, 2.5077718601601604, -0.0577312733328126, -0.0615195645128634, 3.8351678192798024, 0.2171174376847612, -0.035925908783305, 5.181736422552163]|1408385.0000000000000000|      1.00000000|[136, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.1140784941405553, -0.2072843841074796, 1.589271020501321, -0.2493707234052981, 0.1227524316880141, 2.132127774361186, 0.2977423543664811, -0.0652799951187365, 2.303576747313986, 0.7532028475631022, -0.1319252691308543, 2.2480154704484394, -0.040423117995376, 0.1172419121133161, 2.430023132750807, 2.5661350370064393, -0.0154593285798285, 2.3247237561387144, 0.7276770947210006, 0.2401218435270671, 2.2403453474156523, 2.5532243688045857, 0.0706850161958806, 2.5977905731611495, 14.463552489877005, 0.2901480165294866, 2.5030712095685836, 12.052520731014006, 0.0731849697761982, 2.647130540118238, 0.2734998578698702, 0.1789521441895127, 2.8684566278122507, 0.5090903330681271, 0.108544484977599, 2.594111314876793, 1.004928215779605, -0.032613609045845, 3.0866558781482523, 0.3402148454607974, 0.0548388609813185, 3.205173763621846, 0.2403902748689983, 0.0561001194427485, 3.362365203368893, 3.656588300518631, 0.2114938842194156, 3.5336644828469663, 0.864153451308218, -0.1659840427412727, 3.7494113564297553, 0.1022565430308474, -0.280708236696242, 3.5792979875705826, 0.3910701960854309, 0.177859630564031, 3.6920421298222688, 1.3269204749308, -0.03527425901817, 3.9099814455345503, 0.4175724247945444, -0.0652605526479212, 4.063168884394468, 1.860266947849266, 0.0427343860771861, 4.2062890317605355, 1.9769728690733872, 0.2436933797586094, 4.348254059959915, 1.7211067753879215, -0.0593283807025147, 4.754131933706444, 0.524543060244433, 0.0923524195223591, 4.698355722042513, 0.8090215214313597, 0.1286454307952125, 4.8783964840027085, 0.4288555543032389, -0.0680961723129849, 4.632143232089414, 0.6910349072779365, 0.317807765235907, 4.708927978085586, 0.6562644450468182, 0.1006252646286333, 5.320933100363155, 0.5753270946508483, 0.1406914411204622, 5.510600139118794, 0.7963827528036775, -0.0239056692397355, 2.5798586596438287, -0.0788992123532019, -0.0767801472549981, 3.915262638066884, 0.2128652571425523, -0.0193302722734266, 5.265393337873568]|915922.2500000000000000|      2.00000000|[170, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | iterate success | actual_k=4
       4|[1.3013432029406173, -0.5799148974644638, 1.4477657548718406, -0.5973667877748532, -0.2092044723447273, 2.0914554603334836, 0.4118009800086047, -0.0266321849075394, 2.4689152340693354, 0.8453926884878693, -0.2099113325348058, 2.6643008740236427, 0.0302879114844567, 0.2857825610469273, 2.8700921295132114, 2.762809576016385, -0.3304138246728626, 2.5197812128493835, 0.545323417652898, 0.5064657001343355, 1.9674756702145835, 2.467704437920881, 0.1795483973714291, 2.4506704406851867, 14.113095307157929, 0.3588945937950067, 2.6405501047741713, 12.084901162345773, -0.1211819452234051, 2.563991727193064, 0.5092631001941295, -0.0546757938271824, 2.927033335905417, 0.2843432506481172, 0.0148930960244132, 2.6315399485072395, 0.8288118432554741, -0.2459689209013736, 3.142724842135893, 0.5421352337741132, 0.3672893503966609, 3.2540603675942372, -0.0007775809753058, 0.1075692640524073, 3.3824639663229012, 3.6854929004352543, 0.237901758867711, 3.230371168344711, 0.7381293273447981, -0.1149616035069968, 3.8424343364962175, -0.1340254151952655, -0.717294636873328, 3.9900367994708543, 0.0257773242061056, 0.0077441791997717, 3.3048746481628664, 1.5047432654035344, -0.1144001142254246, 3.6401529044529393, 0.5162180807852232, -0.110251005699822, 4.071593315648252, 1.8326462168545559, -0.039576997675623, 4.1760611674770125, 1.9967256761570078, 0.4268727105878931, 4.296234185427966, 1.788452265959479, -0.056173468639029, 4.474303615593446, 0.4864365286710196, 0.1361280601015541, 4.766410330668749, 0.4360373805069587, 0.2613885531255737, 5.084628158715717, 0.1328248185833655, 0.0018056040726493, 4.395624306699435, 0.9155247472979426, 0.1759077752835735, 4.386227670741246, 0.381409936081948, 0.0468565938894257, 5.498855021705807, 0.5769035921952503, 0.0234599944482259, 5.186963912074523, 0.9861525935288648, -0.0971431527112078, 2.524849153331929, -0.2113479300777138, -0.237494459081498, 3.791265129264067, 0.0915946658201522, 0.0404878062043296, 5.571716602573863]|167764.3125000000000000|      4.00000000|[193, 68, 0, 17]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[1.3013432029406173, -0.5799148974644638, 1.4477657548718406, -0.5973667877748532, -0.2092044723447273, 2.0914554603334836, 0.4118009800086047, -0.0266321849075394, 2.4689152340693354, 0.8453926884878693, -0.2099113325348058, 2.6643008740236427, 0.0302879114844567, 0.2857825610469273, 2.8700921295132114, 2.762809576016385, -0.3304138246728626, 2.5197812128493835, 0.545323417652898, 0.5064657001343355, 1.9674756702145835, 2.467704437920881, 0.1795483973714291, 2.4506704406851867, 14.113095307157929, 0.3588945937950067, 2.6405501047741713, 12.084901162345773, -0.1211819452234051, 2.563991727193064, 0.5092631001941295, -0.0546757938271824, 2.927033335905417, 0.2843432506481172, 0.0148930960244132, 2.6315399485072395, 0.8288118432554741, -0.2459689209013736, 3.142724842135893, 0.5421352337741132, 0.3672893503966609, 3.2540603675942372, -0.0007775809753058, 0.1075692640524073, 3.3824639663229012, 3.6854929004352543, 0.237901758867711, 3.230371168344711, 0.7381293273447981, -0.1149616035069968, 3.8424343364962175, -0.1340254151952655, -0.717294636873328, 3.9900367994708543, 0.0257773242061056, 0.0077441791997717, 3.3048746481628664, 1.5047432654035344, -0.1144001142254246, 3.6401529044529393, 0.5162180807852232, -0.110251005699822, 4.071593315648252, 1.8326462168545559, -0.039576997675623, 4.1760611674770125, 1.9967256761570078, 0.4268727105878931, 4.296234185427966, 1.788452265959479, -0.056173468639029, 4.474303615593446, 0.4864365286710196, 0.1361280601015541, 4.766410330668749, 0.4360373805069587, 0.2613885531255737, 5.084628158715717, 0.1328248185833655, 0.0018056040726493, 4.395624306699435, 0.9155247472979426, 0.1759077752835735, 4.386227670741246, 0.381409936081948, 0.0468565938894257, 5.498855021705807, 0.5769035921952503, 0.0234599944482259, 5.186963912074523, 0.9861525935288648, -0.0971431527112078, 2.524849153331929, -0.2113479300777138, -0.237494459081498, 3.791265129264067, 0.0915946658201522, 0.0404878062043296, 5.571716602573863]|167764.3125000000000000|      2.00000000|[304, 108, 1, 28]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 48 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.3013432029406173, -0.5799148974644638, 1.4477657548718406, -0.5973667877748532, -0.2092044723447273, 2.0914554603334836, 0.4118009800086047, -0.0266321849075394, 2.4689152340693354, 0.8453926884878693, -0.2099113325348058, 2.6643008740236427, 0.0302879114844567, 0.2857825610469273, 2.8700921295132114, 2.762809576016385, -0.3304138246728626, 2.5197812128493835, 0.545323417652898, 0.5064657001343355, 1.9674756702145835, 2.467704437920881, 0.1795483973714291, 2.4506704406851867, 14.113095307157929, 0.3588945937950067, 2.6405501047741713, 12.084901162345773, -0.1211819452234051, 2.563991727193064, 0.5092631001941295, -0.0546757938271824, 2.927033335905417, 0.2843432506481172, 0.0148930960244132, 2.6315399485072395, 0.8288118432554741, -0.2459689209013736, 3.142724842135893, 0.5421352337741132, 0.3672893503966609, 3.2540603675942372, -0.0007775809753058, 0.1075692640524073, 3.3824639663229012, 3.6854929004352543, 0.237901758867711, 3.230371168344711, 0.7381293273447981, -0.1149616035069968, 3.8424343364962175, -0.1340254151952655, -0.717294636873328, 3.9900367994708543, 0.0257773242061056, 0.0077441791997717, 3.3048746481628664, 1.5047432654035344, -0.1144001142254246, 3.6401529044529393, 0.5162180807852232, -0.110251005699822, 4.071593315648252, 1.8326462168545559, -0.039576997675623, 4.1760611674770125, 1.9967256761570078, 0.4268727105878931, 4.296234185427966, 1.788452265959479, -0.056173468639029, 4.474303615593446, 0.4864365286710196, 0.1361280601015541, 4.766410330668749, 0.4360373805069587, 0.2613885531255737, 5.084628158715717, 0.1328248185833655, 0.0018056040726493, 4.395624306699435, 0.9155247472979426, 0.1759077752835735, 4.386227670741246, 0.381409936081948, 0.0468565938894257, 5.498855021705807, 0.5769035921952503, 0.0234599944482259, 5.186963912074523, 0.9861525935288648, -0.0971431527112078, 2.524849153331929, -0.2113479300777138, -0.237494459081498, 3.791265129264067, 0.0915946658201522, 0.0404878062043296, 5.571716602573863]|167764.3125000000000000|      1.00000000|[410, 148, 1, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[1.3013432029406173, -0.5799148974644638, 1.4477657548718406, -0.5973667877748532, -0.2092044723447273, 2.0914554603334836, 0.4118009800086047, -0.0266321849075394, 2.4689152340693354, 0.8453926884878693, -0.2099113325348058, 2.6643008740236427, 0.0302879114844567, 0.2857825610469273, 2.8700921295132114, 2.762809576016385, -0.3304138246728626, 2.5197812128493835, 0.545323417652898, 0.5064657001343355, 1.9674756702145835, 2.467704437920881, 0.1795483973714291, 2.4506704406851867, 14.113095307157929, 0.3588945937950067, 2.6405501047741713, 12.084901162345773, -0.1211819452234051, 2.563991727193064, 0.5092631001941295, -0.0546757938271824, 2.927033335905417, 0.2843432506481172, 0.0148930960244132, 2.6315399485072395, 0.8288118432554741, -0.2459689209013736, 3.142724842135893, 0.5421352337741132, 0.3672893503966609, 3.2540603675942372, -0.0007775809753058, 0.1075692640524073, 3.3824639663229012, 3.6854929004352543, 0.237901758867711, 3.230371168344711, 0.7381293273447981, -0.1149616035069968, 3.8424343364962175, -0.1340254151952655, -0.717294636873328, 3.9900367994708543, 0.0257773242061056, 0.0077441791997717, 3.3048746481628664, 1.5047432654035344, -0.1144001142254246, 3.6401529044529393, 0.5162180807852232, -0.110251005699822, 4.071593315648252, 1.8326462168545559, -0.039576997675623, 4.1760611674770125, 1.9967256761570078, 0.4268727105878931, 4.296234185427966, 1.788452265959479, -0.056173468639029, 4.474303615593446, 0.4864365286710196, 0.1361280601015541, 4.766410330668749, 0.4360373805069587, 0.2613885531255737, 5.084628158715717, 0.1328248185833655, 0.0018056040726493, 4.395624306699435, 0.9155247472979426, 0.1759077752835735, 4.386227670741246, 0.381409936081948, 0.0468565938894257, 5.498855021705807, 0.5769035921952503, 0.0234599944482259, 5.186963912074523, 0.9861525935288648, -0.0971431527112078, 2.524849153331929, -0.2113479300777138, -0.237494459081498, 3.791265129264067, 0.0915946658201522, 0.0404878062043296, 5.571716602573863]|167764.3125000000000000|      0.50000000|[514, 184, 1, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 48 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.211624451408368, -0.5824145101131685, 1.4875557915691433, -0.6139829693307396, -0.2075772651667144, 2.121076394053335, 0.4511524504264821, -0.0039554595446766, 2.438795414619347, 0.8106466285809382, -0.2123667846670716, 2.579440177127956, 0.0233864917261779, 0.2386295865490155, 2.8874008367595003, 2.7724690406547854, -0.3235161058951965, 2.4634297872132525, 0.5509177078388593, 0.4617888321727006, 1.968409132333663, 2.465602489123862, 0.2148230754079935, 2.432363631877986, 14.151964190297788, 0.3525141112364417, 2.5833275717278945, 12.038940799872085, -0.2199888905702589, 2.503914972072471, 0.5849195855452654, 0.0290422000293881, 2.9269876166882645, 0.3890695659052195, -0.0245864779372054, 2.575320952462298, 0.8611317565274949, -0.1665120460809839, 3.116444060973932, 0.4660081240182019, 0.2911811014346182, 3.2232476044823932, 0.0074554442911407, 0.1164696082783565, 3.4372559763902357, 3.677422773628264, 0.2915959088357824, 3.262143475527, 0.8003404409250775, -0.1796942715357761, 3.878969235728333, -0.2197461431762885, -0.7712991501168459, 3.957999310094731, 0.0109655402887368, -0.0083750414900125, 3.2614946999435253, 1.5121546982096974, -0.0508547072902167, 3.667054538777404, 0.5675032207304819, -0.0922989470272401, 4.113595500236291, 1.8585407889709302, -0.0940436535859213, 4.2177683871588165, 1.958674696123012, 0.385916100642461, 4.214868671106126, 1.7977504444775663, -0.1006902101976542, 4.451469142217354, 0.4186072100073388, 0.1422191126433688, 4.803149240716636, 0.4240063491016701, 0.3600930329147917, 5.082978159894971, 0.1043253076313247, 0.0292861916981144, 4.427783372997778, 0.9065388350570813, 0.1600875150496769, 4.498175945942387, 0.3606800566836806, -0.1040545622655674, 5.4526831024304805, 0.5774386392418093, 0.0991832490609174, 5.249302623219955, 0.9447377272838388, -0.1420838318422022, 2.458977484511599, -0.2195972592330957, -0.1920393255047634, 3.710812835260598, 0.0181935837383668, 0.0942607401720722, 5.55307782424376]|87266.8046875000000000|      1.00000000|[537, 192, 1, 49]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[1.211624451408368, -0.5824145101131685, 1.4875557915691433, -0.6139829693307396, -0.2075772651667144, 2.121076394053335, 0.4511524504264821, -0.0039554595446766, 2.438795414619347, 0.8106466285809382, -0.2123667846670716, 2.579440177127956, 0.0233864917261779, 0.2386295865490155, 2.8874008367595003, 2.7724690406547854, -0.3235161058951965, 2.4634297872132525, 0.5509177078388593, 0.4617888321727006, 1.968409132333663, 2.465602489123862, 0.2148230754079935, 2.432363631877986, 14.151964190297788, 0.3525141112364417, 2.5833275717278945, 12.038940799872085, -0.2199888905702589, 2.503914972072471, 0.5849195855452654, 0.0290422000293881, 2.9269876166882645, 0.3890695659052195, -0.0245864779372054, 2.575320952462298, 0.8611317565274949, -0.1665120460809839, 3.116444060973932, 0.4660081240182019, 0.2911811014346182, 3.2232476044823932, 0.0074554442911407, 0.1164696082783565, 3.4372559763902357, 3.677422773628264, 0.2915959088357824, 3.262143475527, 0.8003404409250775, -0.1796942715357761, 3.878969235728333, -0.2197461431762885, -0.7712991501168459, 3.957999310094731, 0.0109655402887368, -0.0083750414900125, 3.2614946999435253, 1.5121546982096974, -0.0508547072902167, 3.667054538777404, 0.5675032207304819, -0.0922989470272401, 4.113595500236291, 1.8585407889709302, -0.0940436535859213, 4.2177683871588165, 1.958674696123012, 0.385916100642461, 4.214868671106126, 1.7977504444775663, -0.1006902101976542, 4.451469142217354, 0.4186072100073388, 0.1422191126433688, 4.803149240716636, 0.4240063491016701, 0.3600930329147917, 5.082978159894971, 0.1043253076313247, 0.0292861916981144, 4.427783372997778, 0.9065388350570813, 0.1600875150496769, 4.498175945942387, 0.3606800566836806, -0.1040545622655674, 5.4526831024304805, 0.5774386392418093, 0.0991832490609174, 5.249302623219955, 0.9447377272838388, -0.1420838318422022, 2.458977484511599, -0.2195972592330957, -0.1920393255047634, 3.710812835260598, 0.0181935837383668, 0.0942607401720722, 5.55307782424376]|87266.8046875000000000|      0.50000000|[650, 232, 2, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.2391700657684261, -0.6255198817574346, 1.5183874533350656, -0.6185787527334, -0.2034689133726491, 1.9927519933403837, 0.493309969816838, 0.0337596602862514, 2.398428690586725, 0.8034946151389271, -0.2717176450655349, 2.620010831079885, -0.0280734619616111, 0.2657884365181979, 2.8856092505399875, 2.7626935201967004, -0.3422642180894276, 2.442908533455817, 0.5502773018358644, 0.4286142485604753, 1.9518151799180288, 2.596847894648843, 0.1568825863808281, 2.391208334375672, 14.179858641980351, 0.3498081545439103, 2.57311292665157, 12.071488543827442, -0.2926259751264608, 2.5894497106058796, 0.6083366454233134, -0.0145467047914656, 2.993713063546296, 0.4305356110346492, -0.0098454176907354, 2.5652585600236555, 1.0099481696329347, -0.1940399981971866, 3.136364632618993, 0.5023244160200754, 0.2824643844516255, 3.243348513942156, 0.0062162236278667, 0.1679980449928518, 3.3978335468480108, 3.6876394124373304, 0.2895402817069479, 3.337813744850686, 0.8558660060308715, -0.0977841402313354, 3.853009470565618, -0.3355136956232129, -0.8242921789125003, 3.996653296952186, -0.0148549452319774, -0.0470941186312225, 3.2949060731645563, 1.5498644927768588, -0.1431683270315231, 3.6044214521276987, 0.6065187043788625, -0.0832832374970323, 4.099577556811175, 1.9371343599073845, -0.0612433286728524, 4.286020613701509, 2.0419346580311637, 0.4319302380227601, 4.249016433770061, 1.7447771279633482, -0.0621592672465929, 4.48208570032361, 0.3780185009855408, 0.2087450930822772, 4.815669178204234, 0.4550601676348163, 0.3834647377141215, 5.111683434272078, -0.0430455899154705, 0.1042586065279951, 4.410167556843494, 0.9596515609461055, 0.1670756018310898, 4.497625189424135, 0.3555225558401466, -0.1062250720012482, 5.439013212000433, 0.5883020807896475, 0.1858544084659129, 5.2864754607561295, 0.9348239021006561, -0.1238921200913629, 2.5261697119104314, -0.2602433889331016, -0.2105258306552064, 3.710835758591571, 0.0174966444215377, 0.1242374002743032, 5.500941818043683]|51697.1210937500000000|      1.00000000|[673, 240, 2, 62]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
