k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[181, 12, 0, 3]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8876861026164906, 0.8891401753131608, 0.8879792404925405, 0.8885224382425202, 0.8879373887343761, 0.8863216483207121, 0.8872004441296485, 0.8874779486567251, 0.8865141879903969, 0.8887107833664487, 1.0404423166123742, 0.654537760207158, 0.9878352780195989, 0.9878449068912821, 0.9880358079168654, 0.9879271832585007, 0.9746232550175831, 0.9656297959222333, 0.9796631805560537, 0.9940827514542449, 0.9911925607509241, 0.9914034891857978]|  1.3729230165481567|      1.00000000|[301, 20, 0, 5]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       3|[0.8876861026164906, 0.8891401753131608, 0.8879792404925405, 0.8885224382425202, 0.8879373887343761, 0.8863216483207121, 0.8872004441296485, 0.8874779486567251, 0.8865141879903969, 0.8887107833664487, 1.0404423166123742, 0.654537760207158, 0.9878352780195989, 0.9878449068912821, 0.9880358079168654, 0.9879271832585007, 0.9746232550175831, 0.9656297959222333, 0.9796631805560537, 0.9940827514542449, 0.9911925607509241, 0.9914034891857978]|  1.3729230165481567|      0.50000000|[481, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7756437888754171, 0.7772922925662858, 0.7756233587768765, 0.7764799051686861, 0.7755720877319802, 0.774479107464925, 0.7740540995580488, 0.7746017008402942, 0.773896493683134, 0.7759660222454977, 1.0725239212448794, 0.3094886741876813, 0.9753818764836129, 0.9738919439387498, 0.9748901214762344, 0.9746624986673487, 0.9462696577291589, 0.9284414070309623, 0.9578738255694763, 0.9876281771955929, 0.980160253960997, 0.9827128313887075]|  1.2271754741668701|      1.00000000|[601, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[0.7756437888754171, 0.7772922925662858, 0.7756233587768765, 0.7764799051686861, 0.7755720877319802, 0.774479107464925, 0.7740540995580488, 0.7746017008402942, 0.773896493683134, 0.7759660222454977, 1.0725239212448794, 0.3094886741876813, 0.9753818764836129, 0.9738919439387498, 0.9748901214762344, 0.9746624986673487, 0.9462696577291589, 0.9284414070309623, 0.9578738255694763, 0.9876281771955929, 0.980160253960997, 0.9827128313887075]|  1.2271754741668701|      0.50000000|[781, 52, 1, 14]                                                           |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       6|[0.6619264431576753, 0.6662277612916528, 0.6593616748775732, 0.6657960744992607, 0.6586445588735684, 0.6582917011273455, 0.6627852095864202, 0.657346312873105, 0.6585469999105942, 0.666375247645716, 1.0967965167453355, -0.0308040699965797, 0.9618278002027174, 0.9586567407903536, 0.9595093328156901, 0.9582311362357196, 0.9187941878270821, 0.8897921681345442, 0.9336628609988903, 0.9850848362056481, 0.9708674456778406, 0.9722154204841174]|  1.0930724143981934|      1.00000000|[902, 60, 1, 16]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[0.6619264431576753, 0.6662277612916528, 0.6593616748775732, 0.6657960744992607, 0.6586445588735684, 0.6582917011273455, 0.6627852095864202, 0.657346312873105, 0.6585469999105942, 0.666375247645716, 1.0967965167453355, -0.0308040699965797, 0.9618278002027174, 0.9586567407903536, 0.9595093328156901, 0.9582311362357196, 0.9187941878270821, 0.8897921681345442, 0.9336628609988903, 0.9850848362056481, 0.9708674456778406, 0.9722154204841174]|  1.0930724143981934|      0.50000000|[1082, 72, 1, 19]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5442550411038891, 0.5519722193470089, 0.5371321092418981, 0.5497353598230152, 0.5397851224229464, 0.5412178768166208, 0.5437817345443821, 0.5451058606103307, 0.5435368378359696, 0.5509146657727391, 1.11149907202858, -0.3594239679997561, 0.9499988161386521, 0.9404114171375478, 0.9447582988932318, 0.9408986267191944, 0.8823608103326467, 0.8450514347253458, 0.9075348105877716, 0.9779084221549579, 0.9619095365898088, 0.9582401503498612]|  0.9720869660377502|      1.00000000|[1202, 80, 1, 21]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[0.5442550411038891, 0.5519722193470089, 0.5371321092418981, 0.5497353598230152, 0.5397851224229464, 0.5412178768166208, 0.5437817345443821, 0.5451058606103307, 0.5435368378359696, 0.5509146657727391, 1.11149907202858, -0.3594239679997561, 0.9499988161386521, 0.9404114171375478, 0.9447582988932318, 0.9408986267191944, 0.8823608103326467, 0.8450514347253458, 0.9075348105877716, 0.9779084221549579, 0.9619095365898088, 0.9582401503498612]|  0.9720869660377502|      0.50000000|[1382, 92, 1, 24]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
