k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.8183433740286576, 399999.6405873858, 24999.08467304039]                      |3735952606363648.0000000000000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.4605738760140974, 400000.2772803151, 25000.407958385284]                     |238140082094080.0000000000000000|      4.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.4605738760140974, 400000.2772803151, 25000.407958385284]                     |238140082094080.0000000000000000|      2.00000000|[16, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.4605738760140974, 400000.2772803151, 25000.407958385284]                     |238140082094080.0000000000000000|      1.00000000|[21, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.4605738760140974, 400000.2772803151, 25000.407958385284]                     |238140082094080.0000000000000000|      0.50000000|[25, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.0228758874566907, 400000.40466288436, 25000.40088680494]                    |672469352448.0000000000000000|      1.00000000|[30, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[-0.0228758874566907, 400000.40466288436, 25000.40088680494]                    |672469352448.0000000000000000|      0.50000000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0228758874566907, 400000.40466288436, 25000.40088680494]                    |672469352448.0000000000000000|      0.25000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0228758874566907, 400000.40466288436, 25000.40088680494]                    |672469352448.0000000000000000|      0.12500000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.0228758874566907, 400000.40466288436, 25000.40088680494]                    |672469352448.0000000000000000|      0.06250000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.0059439287524461, 400000.46009295835, 25000.39910492717]                     |23737012224.0000000000000000|      0.12500000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.0059439287524461, 400000.46009295835, 25000.39910492717]                     |23737012224.0000000000000000|      0.06250000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.0059439287524461, 400000.46009295835, 25000.39910492717]                     |23737012224.0000000000000000|      0.03125000|[61, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.0059439287524461, 400000.46009295835, 25000.39910492717]                     |23737012224.0000000000000000|      0.01562500|[66, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.0059439287524461, 400000.46009295835, 25000.39910492717]                     |23737012224.0000000000000000|      0.00781250|[71, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
