k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[78, 26, 1, 8]                                                             |  | used linear model with 104 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[157, 51, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[234, 78, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[311, 105, 4, 32]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       5|[1.0154348261607418, 0.0220020496738617, 1.8894072937606339, 0.0197454101870977, 0.0085066159334351, 1.9941153839597403, 0.435838131904635, 0.0189036310782431, 2.1162813871975543, 0.805126076853988, 0.0274923415955232, 2.164224876985656, 0.2150108895880248, 0.0206978088356107, 2.2065380002810353, 2.6950349518860817, 0.024947739262955, 2.286226524010402, 0.8134760007168799, 0.0135543865423334, 2.3947907997631903, 2.2750412361411807, 0.0157148615600184, 2.4881979944058963, 14.34960860825576, 0.0437926131729514, 2.5474552172724, 12.165788017582702, 0.0389603174429486, 2.7104089511002347, 0.2782628481218553, 0.0169265661504466, 2.940801620243048, 0.2408947039374077, 0.0204855877884203, 2.9731226652935514, 1.1633398395932653, 0.0258552690678806, 3.1255501232064855, 0.1728388106291149, 0.019228554286223, 3.2297486530173316, 0.1081656717232459, 0.0138213341257191, 3.251349687412725, 3.744238716516236, 0.0223174475688848, 3.374303922954302, 0.8376294958206754, 0.0267299177202708, 3.670205749099192, 0.1644690611524566, 0.0172206890585903, 3.716991579316378, 0.3921026686828004, 0.0242405434628671, 3.838015493992153, 0.9220319154622265, 0.0243221349668702, 3.9606192133272464, 0.2492376136377794, 0.0228127154048784, 4.044259518022887, 2.076788375984399, 0.0176224473240847, 4.166768854546337, 1.9433219838381242, 0.010366140633481, 4.426870286953499, 1.4738820760854086, 0.0240040984816336, 4.57175802920059, 0.4866800704692263, 0.018746173825161, 4.60020760451366, 0.4919228631090473, 0.0179953412857366, 4.7065952045915465, 0.3316923681785797, 0.0163486212050683, 4.800071389297603, 0.8324068465647768, 0.0310563662549035, 4.9750506494683915, 0.459263808054808, 0.0225970750665047, 5.399425786465549, 0.4991200871196205, 0.0282967603984833, 5.409802315635971, 0.982755079000956, 0.0215677634754195, 2.5910196345583505, -0.0082160127111755, 0.0238639680820063, 3.868337451678013, 0.2703587306166606, 0.0206542815246632, 5.1930741058201235]|2535627.9050542996264994|      0.12500000|[390, 130, 5, 40]                                                          |  | used linear model with 104 points | iterate success | actual_k=4
       6|[1.0154348261607418, 0.0220020496738617, 1.8894072937606339, 0.0197454101870977, 0.0085066159334351, 1.9941153839597403, 0.435838131904635, 0.0189036310782431, 2.1162813871975543, 0.805126076853988, 0.0274923415955232, 2.164224876985656, 0.2150108895880248, 0.0206978088356107, 2.2065380002810353, 2.6950349518860817, 0.024947739262955, 2.286226524010402, 0.8134760007168799, 0.0135543865423334, 2.3947907997631903, 2.2750412361411807, 0.0157148615600184, 2.4881979944058963, 14.34960860825576, 0.0437926131729514, 2.5474552172724, 12.165788017582702, 0.0389603174429486, 2.7104089511002347, 0.2782628481218553, 0.0169265661504466, 2.940801620243048, 0.2408947039374077, 0.0204855877884203, 2.9731226652935514, 1.1633398395932653, 0.0258552690678806, 3.1255501232064855, 0.1728388106291149, 0.019228554286223, 3.2297486530173316, 0.1081656717232459, 0.0138213341257191, 3.251349687412725, 3.744238716516236, 0.0223174475688848, 3.374303922954302, 0.8376294958206754, 0.0267299177202708, 3.670205749099192, 0.1644690611524566, 0.0172206890585903, 3.716991579316378, 0.3921026686828004, 0.0242405434628671, 3.838015493992153, 0.9220319154622265, 0.0243221349668702, 3.9606192133272464, 0.2492376136377794, 0.0228127154048784, 4.044259518022887, 2.076788375984399, 0.0176224473240847, 4.166768854546337, 1.9433219838381242, 0.010366140633481, 4.426870286953499, 1.4738820760854086, 0.0240040984816336, 4.57175802920059, 0.4866800704692263, 0.018746173825161, 4.60020760451366, 0.4919228631090473, 0.0179953412857366, 4.7065952045915465, 0.3316923681785797, 0.0163486212050683, 4.800071389297603, 0.8324068465647768, 0.0310563662549035, 4.9750506494683915, 0.459263808054808, 0.0225970750665047, 5.399425786465549, 0.4991200871196205, 0.0282967603984833, 5.409802315635971, 0.982755079000956, 0.0215677634754195, 2.5910196345583505, -0.0082160127111755, 0.0238639680820063, 3.868337451678013, 0.2703587306166606, 0.0206542815246632, 5.1930741058201235]|2535627.9050542996264994|      0.06250000|[468, 156, 6, 48]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       7|[1.0154348261607418, 0.0220020496738617, 1.8894072937606339, 0.0197454101870977, 0.0085066159334351, 1.9941153839597403, 0.435838131904635, 0.0189036310782431, 2.1162813871975543, 0.805126076853988, 0.0274923415955232, 2.164224876985656, 0.2150108895880248, 0.0206978088356107, 2.2065380002810353, 2.6950349518860817, 0.024947739262955, 2.286226524010402, 0.8134760007168799, 0.0135543865423334, 2.3947907997631903, 2.2750412361411807, 0.0157148615600184, 2.4881979944058963, 14.34960860825576, 0.0437926131729514, 2.5474552172724, 12.165788017582702, 0.0389603174429486, 2.7104089511002347, 0.2782628481218553, 0.0169265661504466, 2.940801620243048, 0.2408947039374077, 0.0204855877884203, 2.9731226652935514, 1.1633398395932653, 0.0258552690678806, 3.1255501232064855, 0.1728388106291149, 0.019228554286223, 3.2297486530173316, 0.1081656717232459, 0.0138213341257191, 3.251349687412725, 3.744238716516236, 0.0223174475688848, 3.374303922954302, 0.8376294958206754, 0.0267299177202708, 3.670205749099192, 0.1644690611524566, 0.0172206890585903, 3.716991579316378, 0.3921026686828004, 0.0242405434628671, 3.838015493992153, 0.9220319154622265, 0.0243221349668702, 3.9606192133272464, 0.2492376136377794, 0.0228127154048784, 4.044259518022887, 2.076788375984399, 0.0176224473240847, 4.166768854546337, 1.9433219838381242, 0.010366140633481, 4.426870286953499, 1.4738820760854086, 0.0240040984816336, 4.57175802920059, 0.4866800704692263, 0.018746173825161, 4.60020760451366, 0.4919228631090473, 0.0179953412857366, 4.7065952045915465, 0.3316923681785797, 0.0163486212050683, 4.800071389297603, 0.8324068465647768, 0.0310563662549035, 4.9750506494683915, 0.459263808054808, 0.0225970750665047, 5.399425786465549, 0.4991200871196205, 0.0282967603984833, 5.409802315635971, 0.982755079000956, 0.0215677634754195, 2.5910196345583505, -0.0082160127111755, 0.0238639680820063, 3.868337451678013, 0.2703587306166606, 0.0206542815246632, 5.1930741058201235]|2535627.9050542996264994|      0.03125000|[546, 182, 7, 56]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       8|[1.0150837040897962, 0.0237020758902799, 1.8855302481172465, 0.0173125368292302, 0.0106743888892944, 1.995326429485131, 0.434349344934548, 0.0192817932087082, 2.118440295995347, 0.8039857399894121, 0.024684856143364, 2.162658050617749, 0.2160376110362704, 0.022883558589896, 2.2055512869253073, 2.6964811788246377, 0.0284037239495756, 2.2838241733345446, 0.8119628160161717, 0.0084096502770117, 2.394138992470993, 2.275298059426042, 0.0163771642340781, 2.485446853596689, 14.349224764684884, 0.0566527227665606, 2.545821366073867, 12.168713205681449, 0.0518440608837811, 2.7155701959477736, 0.2806573208669464, 0.0204559353818668, 2.941230595960804, 0.2428396980042263, 0.0245757455130562, 2.97195807452193, 1.1629663711523417, 0.028233625636393, 3.1264438675899915, 0.1745729044831271, 0.018323550045455, 3.226228681574983, 0.1067637525097288, 0.0163670404228695, 3.246895670578137, 3.743908036675823, 0.0270402805741535, 3.372696082737232, 0.837277356941819, 0.0273966000779612, 3.667689154529663, 0.1677861036816018, 0.0170807206769412, 3.7217710819779537, 0.389021326362934, 0.0237937137774544, 3.8361984090575487, 0.9233076645991178, 0.0272219568112784, 3.955464529079338, 0.245902046847636, 0.0191642395589261, 4.040257795133292, 2.0813500064658528, 0.0196387386150651, 4.163699128788956, 1.9434378286692837, 0.0160634970541695, 4.4281383823440015, 1.4734071769439665, 0.0269926929054517, 4.56863261704859, 0.49058524336358, 0.0212104787998295, 4.6027414502314805, 0.4911718832849238, 0.0181234082076516, 4.709601200472068, 0.3288242422827095, 0.0188053320720944, 4.800907217805984, 0.8325499463530194, 0.0286274256939178, 4.973215672463206, 0.462645528276086, 0.0264994098187313, 5.400997763291236, 0.4985523849207143, 0.0317417963048032, 5.412139432423406, 0.9804222216178335, 0.0215472451157859, 2.5916109978683357, -0.0085361419794614, 0.0236037298258962, 3.8736035589935125, 0.2727448723796612, 0.0200374719003643, 5.196522842092663]|2169248.6712037208490074|      0.06250000|[624, 208, 8, 64]                                                          |  | used linear model with 104 points | iterate success | actual_k=4
       9|[1.0150837040897962, 0.0237020758902799, 1.8855302481172465, 0.0173125368292302, 0.0106743888892944, 1.995326429485131, 0.434349344934548, 0.0192817932087082, 2.118440295995347, 0.8039857399894121, 0.024684856143364, 2.162658050617749, 0.2160376110362704, 0.022883558589896, 2.2055512869253073, 2.6964811788246377, 0.0284037239495756, 2.2838241733345446, 0.8119628160161717, 0.0084096502770117, 2.394138992470993, 2.275298059426042, 0.0163771642340781, 2.485446853596689, 14.349224764684884, 0.0566527227665606, 2.545821366073867, 12.168713205681449, 0.0518440608837811, 2.7155701959477736, 0.2806573208669464, 0.0204559353818668, 2.941230595960804, 0.2428396980042263, 0.0245757455130562, 2.97195807452193, 1.1629663711523417, 0.028233625636393, 3.1264438675899915, 0.1745729044831271, 0.018323550045455, 3.226228681574983, 0.1067637525097288, 0.0163670404228695, 3.246895670578137, 3.743908036675823, 0.0270402805741535, 3.372696082737232, 0.837277356941819, 0.0273966000779612, 3.667689154529663, 0.1677861036816018, 0.0170807206769412, 3.7217710819779537, 0.389021326362934, 0.0237937137774544, 3.8361984090575487, 0.9233076645991178, 0.0272219568112784, 3.955464529079338, 0.245902046847636, 0.0191642395589261, 4.040257795133292, 2.0813500064658528, 0.0196387386150651, 4.163699128788956, 1.9434378286692837, 0.0160634970541695, 4.4281383823440015, 1.4734071769439665, 0.0269926929054517, 4.56863261704859, 0.49058524336358, 0.0212104787998295, 4.6027414502314805, 0.4911718832849238, 0.0181234082076516, 4.709601200472068, 0.3288242422827095, 0.0188053320720944, 4.800907217805984, 0.8325499463530194, 0.0286274256939178, 4.973215672463206, 0.462645528276086, 0.0264994098187313, 5.400997763291236, 0.4985523849207143, 0.0317417963048032, 5.412139432423406, 0.9804222216178335, 0.0215472451157859, 2.5916109978683357, -0.0085361419794614, 0.0236037298258962, 3.8736035589935125, 0.2727448723796612, 0.0200374719003643, 5.196522842092663]|2169248.6712037208490074|      0.03125000|[702, 234, 9, 72]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
      10|[1.0150837040897962, 0.0237020758902799, 1.8855302481172465, 0.0173125368292302, 0.0106743888892944, 1.995326429485131, 0.434349344934548, 0.0192817932087082, 2.118440295995347, 0.8039857399894121, 0.024684856143364, 2.162658050617749, 0.2160376110362704, 0.022883558589896, 2.2055512869253073, 2.6964811788246377, 0.0284037239495756, 2.2838241733345446, 0.8119628160161717, 0.0084096502770117, 2.394138992470993, 2.275298059426042, 0.0163771642340781, 2.485446853596689, 14.349224764684884, 0.0566527227665606, 2.545821366073867, 12.168713205681449, 0.0518440608837811, 2.7155701959477736, 0.2806573208669464, 0.0204559353818668, 2.941230595960804, 0.2428396980042263, 0.0245757455130562, 2.97195807452193, 1.1629663711523417, 0.028233625636393, 3.1264438675899915, 0.1745729044831271, 0.018323550045455, 3.226228681574983, 0.1067637525097288, 0.0163670404228695, 3.246895670578137, 3.743908036675823, 0.0270402805741535, 3.372696082737232, 0.837277356941819, 0.0273966000779612, 3.667689154529663, 0.1677861036816018, 0.0170807206769412, 3.7217710819779537, 0.389021326362934, 0.0237937137774544, 3.8361984090575487, 0.9233076645991178, 0.0272219568112784, 3.955464529079338, 0.245902046847636, 0.0191642395589261, 4.040257795133292, 2.0813500064658528, 0.0196387386150651, 4.163699128788956, 1.9434378286692837, 0.0160634970541695, 4.4281383823440015, 1.4734071769439665, 0.0269926929054517, 4.56863261704859, 0.49058524336358, 0.0212104787998295, 4.6027414502314805, 0.4911718832849238, 0.0181234082076516, 4.709601200472068, 0.3288242422827095, 0.0188053320720944, 4.800907217805984, 0.8325499463530194, 0.0286274256939178, 4.973215672463206, 0.462645528276086, 0.0264994098187313, 5.400997763291236, 0.4985523849207143, 0.0317417963048032, 5.412139432423406, 0.9804222216178335, 0.0215472451157859, 2.5916109978683357, -0.0085361419794614, 0.0236037298258962, 3.8736035589935125, 0.2727448723796612, 0.0200374719003643, 5.196522842092663]|2169248.6712037208490074|      0.01562500|[780, 260, 10, 80]                                                         |  | used linear model with 104 points | iterate failure | actual_k=4
      11|[1.015108695059146, 0.0253524219167174, 1.8851348121078664, 0.0166282865485578, 0.0103740997445386, 1.9961980838632059, 0.4332343708392939, 0.0189008867862608, 2.117031227025297, 0.8049159582255644, 0.0266950636963986, 2.1617997648639298, 0.2165759297947353, 0.0222266903056693, 2.2060974820096884, 2.696713507188007, 0.02895397744639, 2.2831540604511753, 0.8131455001731226, 0.0098553214486754, 2.393835359103862, 2.275088862514505, 0.0202840946787001, 2.4822727905415953, 14.348902545495479, 0.0660983122295666, 2.5436019306111066, 12.168653223571457, 0.0570583050876028, 2.7183781885273404, 0.2810943688535495, 0.0218797189337014, 2.9414451019512153, 0.2423514399718698, 0.0258547050352255, 2.9716454398435586, 1.1641239842292488, 0.0275067780474992, 3.1264279580013326, 0.1744190128295004, 0.0189238482382544, 3.2271511669358888, 0.106664495614238, 0.0159808513312344, 3.247209335238955, 3.7454536144455415, 0.0292546656170567, 3.371939969165023, 0.8369669252152683, 0.0277812291743232, 3.6673037297468167, 0.1666381686928781, 0.0170183392446989, 3.7210606972343916, 0.3886855373232815, 0.025327724731942, 3.837173658803463, 0.9241805003163437, 0.0287582670488362, 3.9567163542007533, 0.2472860123527159, 0.0194219108722176, 4.039295311806635, 2.0814172578270527, 0.0200383338069345, 4.162946223679491, 1.944750207231116, 0.0187678580530431, 4.4288516271026905, 1.4742303233540621, 0.027504315064056, 4.566926264472768, 0.4903590373108237, 0.0224515810469088, 4.602617849651731, 0.4915666375935165, 0.017676095387447, 4.710701206207535, 0.3279325836820704, 0.0201685377811959, 4.801219366200587, 0.831842653834854, 0.0268124103018285, 4.973528795320893, 0.4630005906361391, 0.0246526571395406, 5.40156352992051, 0.4964651936198357, 0.0336123319544511, 5.412592887356408, 0.9799371612463731, 0.0232183707840831, 2.592570846685391, -0.0075057817945352, 0.0238533749960905, 3.8732909474399024, 0.2733704324056153, 0.0208692272244468, 5.196564149814843]|2010046.7690725210122764|      0.03125000|[859, 285, 11, 88]                                                         |  | used linear model with 104 points | iterate success | actual_k=4
