k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.445543833775258, -0.9867088081924397, -0.5081466615613129, -0.1429286981514138, 0.0686312754847645, -0.2045875677732506, -0.5514614485512072]|53765.1367187500000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[9.64649614894598, -0.7945640005058305, 0.1384471436564563, 0.5575070500437038, 0.9114386439123856, 0.5354427796358934, 0.7736934775795316]|50805.6015625000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[9.64649614894598, -0.7945640005058305, 0.1384471436564563, 0.5575070500437038, 0.9114386439123856, 0.5354427796358934, 0.7736934775795316]|50805.6015625000000000|      2.00000000|[19, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[9.307832461251374, 0.6295575284097623, -0.697767050874393, 1.494247408075095, 1.0301746150665287, 0.9964302823248983, 1.005728801474809]|46108.4335937500000000|      4.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[7.497475040750228, 0.615116385115889, -1.0422382083958668, 4.708497320664458, 0.2492156048067659, 1.6238528319342302, 2.1321295085980356]|41884.2695312500000000|      8.00000000|[31, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       6|[7.497475040750228, 0.615116385115889, -1.0422382083958668, 4.708497320664458, 0.2492156048067659, 1.6238528319342302, 2.1321295085980356]|41884.2695312500000000|      4.00000000|[40, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[8.828250353738166, 2.821620039552001, -1.6386707881110576, 7.061216324847898, -1.5828886977002647, 1.9530276904700763, 2.065812906201382]|35391.0039062500000000|      8.00000000|[45, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[8.828250353738166, 2.821620039552001, -1.6386707881110576, 7.061216324847898, -1.5828886977002647, 1.9530276904700763, 2.065812906201382]|35391.0039062500000000|      4.00000000|[54, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      8.00000000|[59, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      4.00000000|[67, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      2.00000000|[75, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      1.00000000|[84, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      0.50000000|[92, 42, 0, 42]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[8.2207494013054, 2.7138606732632633, -3.564839506693947, 4.118197895870877, -2.0451498539029855, 1.6061695987701918, 0.3588122636376048]|8937.7939453125000000|      0.25000000|[101, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[8.131298477658502, 2.7043879311551593, -3.5783401822527376, 4.25655213402432, -1.8998920754242123, 1.547764916085034, 0.2559837326164685]|6291.6918945312500000|      0.50000000|[110, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[8.131298477658502, 2.7043879311551593, -3.5783401822527376, 4.25655213402432, -1.8998920754242123, 1.547764916085034, 0.2559837326164685]|6291.6918945312500000|      0.25000000|[119, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[8.131298477658502, 2.7043879311551593, -3.5783401822527376, 4.25655213402432, -1.8998920754242123, 1.547764916085034, 0.2559837326164685]|6291.6918945312500000|      0.12500000|[127, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[8.103855630123258, 2.6494856040166535, -3.594217337437627, 4.196182006761972, -1.827777261538576, 1.58999144728209, 0.287246521244496]|6022.4838867187500000|      0.25000000|[135, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=1
      19|[8.103855630123258, 2.6494856040166535, -3.594217337437627, 4.196182006761972, -1.827777261538576, 1.58999144728209, 0.287246521244496]|6022.4838867187500000|      0.12500000|[143, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[8.06172726159599, 2.664007273126383, -3.6056167226642732, 4.118980028431153, -1.8929249216444741, 1.6441350385672138, 0.2679207830894754]|5824.1523437500000000|      0.25000000|[148, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[8.06172726159599, 2.664007273126383, -3.6056167226642732, 4.118980028431153, -1.8929249216444741, 1.6441350385672138, 0.2679207830894754]|5824.1523437500000000|      0.12500000|[157, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
