k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.019832240096683, 0.0134746692017398, 1.8884487094002238, 0.016447501376928, 0.0154960638961076, 1.997864375077643, 0.4256805084123628, 0.0152108300608279, 2.1216870439350477, 0.801790644522618, 0.0191232943950656, 2.1575468655749743, 0.2161046769828137, 0.0131320027505293, 2.2268903969460476, 2.6938236777025013, 0.0217822418031239, 2.2794568974069738, 0.81190985495556, 0.0213844713418203, 2.387144787003158, 2.267109110120177, 0.017417107167106, 2.4943316200114847, 14.353527864407447, 0.0353886433289992, 2.551520671265271, 12.16987735233368, 0.0545306206029757, 2.710534446233221, 0.2718087582275229, 0.0209679351781623, 2.9457351427891494, 0.2431570708641074, 0.0207210741320956, 2.964147286992361, 1.166370157086026, 0.0224373780451137, 3.1290330082265077, 0.1809358980106835, 0.0156584482758723, 3.2301888868990263, 0.1229820013864023, 0.0146794213875924, 3.2488978430132116, 3.7608769515474476, 0.0158560211189464, 3.380888144654711, 0.8348082097079833, 0.0288493015625979, 3.668332436094657, 0.1670816513047258, 0.0162144460663933, 3.7228929335546437, 0.3862649340937135, 0.0159688600107026, 3.8214714715068654, 0.9233841881366043, 0.0182953565288111, 3.959589777949277, 0.2563400557578064, 0.0169475727677568, 4.062661288993915, 2.0681074869630014, 0.0163771629910668, 4.178718397679367, 1.945431189201517, 0.0137890644082938, 4.430563988750525, 1.4780156134865938, 0.016595273271688, 4.550460110938221, 0.4773641197053902, 0.011669181633436, 4.593937951010698, 0.4931410640876602, 0.0164049446166307, 4.7064449316044685, 0.3356931702193819, 0.0225159571781109, 4.791365722564562, 0.8474666556830864, 0.024911040376983, 4.963690406518472, 0.4683476963221069, 0.0152545572607047, 5.398294609077855, 0.4928326403450305, 0.0168512676624382, 5.414866947542594, 0.9861162227194038, 0.0241291818330338, 2.585790321310404, -0.0126210608122273, 0.0227796078785127, 3.8684783401005634, 0.2732395647552053, 0.0170098554045045, 5.212395949011754]|2681889.0000000000000000|      0.12500000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[1.019832240096683, 0.0134746692017398, 1.8884487094002238, 0.016447501376928, 0.0154960638961076, 1.997864375077643, 0.4256805084123628, 0.0152108300608279, 2.1216870439350477, 0.801790644522618, 0.0191232943950656, 2.1575468655749743, 0.2161046769828137, 0.0131320027505293, 2.2268903969460476, 2.6938236777025013, 0.0217822418031239, 2.2794568974069738, 0.81190985495556, 0.0213844713418203, 2.387144787003158, 2.267109110120177, 0.017417107167106, 2.4943316200114847, 14.353527864407447, 0.0353886433289992, 2.551520671265271, 12.16987735233368, 0.0545306206029757, 2.710534446233221, 0.2718087582275229, 0.0209679351781623, 2.9457351427891494, 0.2431570708641074, 0.0207210741320956, 2.964147286992361, 1.166370157086026, 0.0224373780451137, 3.1290330082265077, 0.1809358980106835, 0.0156584482758723, 3.2301888868990263, 0.1229820013864023, 0.0146794213875924, 3.2488978430132116, 3.7608769515474476, 0.0158560211189464, 3.380888144654711, 0.8348082097079833, 0.0288493015625979, 3.668332436094657, 0.1670816513047258, 0.0162144460663933, 3.7228929335546437, 0.3862649340937135, 0.0159688600107026, 3.8214714715068654, 0.9233841881366043, 0.0182953565288111, 3.959589777949277, 0.2563400557578064, 0.0169475727677568, 4.062661288993915, 2.0681074869630014, 0.0163771629910668, 4.178718397679367, 1.945431189201517, 0.0137890644082938, 4.430563988750525, 1.4780156134865938, 0.016595273271688, 4.550460110938221, 0.4773641197053902, 0.011669181633436, 4.593937951010698, 0.4931410640876602, 0.0164049446166307, 4.7064449316044685, 0.3356931702193819, 0.0225159571781109, 4.791365722564562, 0.8474666556830864, 0.024911040376983, 4.963690406518472, 0.4683476963221069, 0.0152545572607047, 5.398294609077855, 0.4928326403450305, 0.0168512676624382, 5.414866947542594, 0.9861162227194038, 0.0241291818330338, 2.585790321310404, -0.0126210608122273, 0.0227796078785127, 3.8684783401005634, 0.2732395647552053, 0.0170098554045045, 5.212395949011754]|2681889.0000000000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[1.0269110276959181, 0.0250846901650784, 1.8937539139827733, 0.0198028205415269, 0.0170358869443925, 1.9995919604759886, 0.4335761548773548, 0.0107816761965509, 2.1148177387116083, 0.8041676932248024, 0.0219359157273713, 2.1683245712190424, 0.2073873729480016, 0.0097400698598941, 2.2119894263350828, 2.697545542105685, 0.0294364353735264, 2.2784989751470692, 0.8166136398773246, 0.0219197641845468, 2.3817857636240896, 2.269404540268538, 0.0222360414212386, 2.4902120998118087, 14.342928922742722, 0.0577666413700761, 2.5512362163315156, 12.17891841432424, 0.0615675234839392, 2.7112901079459273, 0.2686747514580841, 0.0263037684383821, 2.945087387117982, 0.2409754240179411, 0.0247588329099213, 2.9681222716321445, 1.1699697038219152, 0.0396373075081319, 3.135771097578897, 0.1718601473160987, 0.0190342400367489, 3.2319397523259275, 0.1256287758121711, 0.0076197722775964, 3.249685792451951, 3.761423485416005, 0.0302272738429278, 3.3810877466222213, 0.8306861412204037, 0.0261693780216391, 3.668019294173805, 0.1569885398952242, 0.0220384440163618, 3.725533653135827, 0.3894067160834009, 0.0147434421102353, 3.8139880781412563, 0.9154843889557561, 0.0266021921319741, 3.952444100116011, 0.261168552292773, 0.0160557928880228, 4.0630680701961, 2.06308781192723, 0.0141963054361434, 4.181044518959829, 1.9474866795334456, 0.0210334466621295, 4.4298068721549315, 1.4824552886718199, 0.0105120807529219, 4.558029402116541, 0.4767557649889286, 0.0106378024534273, 4.5985511294896435, 0.4929991738493016, 0.0115439079446873, 4.6963746354698035, 0.3350600818654162, 0.019621417465397, 4.788934657819684, 0.8516881352968798, 0.0217784473570052, 4.962468224765924, 0.4720184201066415, 0.0202980342377776, 5.398883478694044, 0.4882665531486924, 0.0185405000937583, 5.405620057981448, 0.9765716376391913, 0.0307973271889344, 2.5839646520770723, -0.0192814065904832, 0.0179899453355753, 3.8715485713608513, 0.273732841622535, 0.0185490228022796, 5.198389768466414]|2141668.0000000000000000|      0.12500000|[1036, 152, 0, 19]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[1.0269110276959181, 0.0250846901650784, 1.8937539139827733, 0.0198028205415269, 0.0170358869443925, 1.9995919604759886, 0.4335761548773548, 0.0107816761965509, 2.1148177387116083, 0.8041676932248024, 0.0219359157273713, 2.1683245712190424, 0.2073873729480016, 0.0097400698598941, 2.2119894263350828, 2.697545542105685, 0.0294364353735264, 2.2784989751470692, 0.8166136398773246, 0.0219197641845468, 2.3817857636240896, 2.269404540268538, 0.0222360414212386, 2.4902120998118087, 14.342928922742722, 0.0577666413700761, 2.5512362163315156, 12.17891841432424, 0.0615675234839392, 2.7112901079459273, 0.2686747514580841, 0.0263037684383821, 2.945087387117982, 0.2409754240179411, 0.0247588329099213, 2.9681222716321445, 1.1699697038219152, 0.0396373075081319, 3.135771097578897, 0.1718601473160987, 0.0190342400367489, 3.2319397523259275, 0.1256287758121711, 0.0076197722775964, 3.249685792451951, 3.761423485416005, 0.0302272738429278, 3.3810877466222213, 0.8306861412204037, 0.0261693780216391, 3.668019294173805, 0.1569885398952242, 0.0220384440163618, 3.725533653135827, 0.3894067160834009, 0.0147434421102353, 3.8139880781412563, 0.9154843889557561, 0.0266021921319741, 3.952444100116011, 0.261168552292773, 0.0160557928880228, 4.0630680701961, 2.06308781192723, 0.0141963054361434, 4.181044518959829, 1.9474866795334456, 0.0210334466621295, 4.4298068721549315, 1.4824552886718199, 0.0105120807529219, 4.558029402116541, 0.4767557649889286, 0.0106378024534273, 4.5985511294896435, 0.4929991738493016, 0.0115439079446873, 4.6963746354698035, 0.3350600818654162, 0.019621417465397, 4.788934657819684, 0.8516881352968798, 0.0217784473570052, 4.962468224765924, 0.4720184201066415, 0.0202980342377776, 5.398883478694044, 0.4882665531486924, 0.0185405000937583, 5.405620057981448, 0.9765716376391913, 0.0307973271889344, 2.5839646520770723, -0.0192814065904832, 0.0179899453355753, 3.8715485713608513, 0.273732841622535, 0.0185490228022796, 5.198389768466414]|2141668.0000000000000000|      0.06250000|[1198, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[1.0269110276959181, 0.0250846901650784, 1.8937539139827733, 0.0198028205415269, 0.0170358869443925, 1.9995919604759886, 0.4335761548773548, 0.0107816761965509, 2.1148177387116083, 0.8041676932248024, 0.0219359157273713, 2.1683245712190424, 0.2073873729480016, 0.0097400698598941, 2.2119894263350828, 2.697545542105685, 0.0294364353735264, 2.2784989751470692, 0.8166136398773246, 0.0219197641845468, 2.3817857636240896, 2.269404540268538, 0.0222360414212386, 2.4902120998118087, 14.342928922742722, 0.0577666413700761, 2.5512362163315156, 12.17891841432424, 0.0615675234839392, 2.7112901079459273, 0.2686747514580841, 0.0263037684383821, 2.945087387117982, 0.2409754240179411, 0.0247588329099213, 2.9681222716321445, 1.1699697038219152, 0.0396373075081319, 3.135771097578897, 0.1718601473160987, 0.0190342400367489, 3.2319397523259275, 0.1256287758121711, 0.0076197722775964, 3.249685792451951, 3.761423485416005, 0.0302272738429278, 3.3810877466222213, 0.8306861412204037, 0.0261693780216391, 3.668019294173805, 0.1569885398952242, 0.0220384440163618, 3.725533653135827, 0.3894067160834009, 0.0147434421102353, 3.8139880781412563, 0.9154843889557561, 0.0266021921319741, 3.952444100116011, 0.261168552292773, 0.0160557928880228, 4.0630680701961, 2.06308781192723, 0.0141963054361434, 4.181044518959829, 1.9474866795334456, 0.0210334466621295, 4.4298068721549315, 1.4824552886718199, 0.0105120807529219, 4.558029402116541, 0.4767557649889286, 0.0106378024534273, 4.5985511294896435, 0.4929991738493016, 0.0115439079446873, 4.6963746354698035, 0.3350600818654162, 0.019621417465397, 4.788934657819684, 0.8516881352968798, 0.0217784473570052, 4.962468224765924, 0.4720184201066415, 0.0202980342377776, 5.398883478694044, 0.4882665531486924, 0.0185405000937583, 5.405620057981448, 0.9765716376391913, 0.0307973271889344, 2.5839646520770723, -0.0192814065904832, 0.0179899453355753, 3.8715485713608513, 0.273732841622535, 0.0185490228022796, 5.198389768466414]|2141668.0000000000000000|      0.03125000|[1361, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.032640101069475, 0.0270048662240538, 1.8935374655366526, 0.0159655622693283, 0.0167561034917004, 1.9986543416421663, 0.4314915873989653, 0.013326425852989, 2.109716036903287, 0.8033878726429196, 0.0225822653724754, 2.1637908319463066, 0.2104517638996785, 0.0105028741196654, 2.2130588594692804, 2.694262941130651, 0.0323026361201809, 2.278931156672883, 0.8158365229292204, 0.0256249490681491, 2.384047861094129, 2.269793977142442, 0.0249893137108825, 2.494488882131268, 14.339556151712681, 0.0712686704964689, 2.5463390139626623, 12.179986290279533, 0.0671063433257605, 2.71058473860838, 0.2692028719540482, 0.025266353261444, 2.944826818520843, 0.2425622479788039, 0.0245254129312845, 2.966242513432929, 1.1690966531148375, 0.0415683325623224, 3.1359646495435305, 0.1744718530025043, 0.0189289179817221, 3.2302534516996566, 0.1307106356449655, 0.0078921849923993, 3.250304314761379, 3.7639554207436428, 0.0302174922445319, 3.376672117113657, 0.8341661014303481, 0.0273878695460569, 3.6635983952569062, 0.1533835171868643, 0.0236441882874103, 3.723382701700796, 0.3934750231506141, 0.0160184108487816, 3.8146507653317383, 0.9150200191963456, 0.0229478701590935, 3.950446448487668, 0.2665879997599349, 0.0195995818126009, 4.0594827220017935, 2.0611746944783524, 0.0230547415582574, 4.1862993924319865, 1.9448717138761697, 0.0224558076519405, 4.42952510066468, 1.4825360570183908, 0.0154297255864862, 4.557000201186858, 0.4746279450413688, 0.012256330681483, 4.602873382323961, 0.4897601365830776, 0.0112992629757646, 4.696689597300573, 0.3373104294806689, 0.0205372752548629, 4.793088746572653, 0.8473945173827468, 0.02025624784109, 4.9597318915063155, 0.4729262168228851, 0.0242275618646865, 5.397765537606134, 0.4863764369825902, 0.0143481269293043, 5.408868031151065, 0.977736338213523, 0.0326314385030267, 2.584084786754028, -0.0222693434668731, 0.0197326094901666, 3.8689486353252724, 0.2733422644236998, 0.0196619221247321, 5.194383671021553]|1958969.6250000000000000|      0.06250000|[1470, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
