k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.68854105931526, 36.1575545400821, 269.2921244625384]                        |231811.1093750000000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[100.0403294320904, 36.4869619041579, 267.8554063330076]                        |225216.2812500000000000|      4.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[102.81672732998287, 37.071572082164806, 265.0358592679014]                     |212308.7812500000000000|      8.00000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       4|[108.31882098107971, 38.06457251446607, 259.3138914598821]                      |187637.7031250000000000|     16.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[119.31894254331306, 39.240093558932784, 247.7546754012514]                     |142946.4843750000000000|     32.00000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       6|[140.17532472122954, 45.40739344613733, 224.2818030897942]                      |71701.4609375000000000|     64.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[189.45062953090203, 44.983399331106995, 183.44352980474596]                    |2646.6406250000000000|    128.00000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[189.45062953090203, 44.983399331106995, 183.44352980474596]                    |2646.6406250000000000|     64.00000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[189.45062953090203, 44.983399331106995, 183.44352980474596]                    |2646.6406250000000000|     32.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[189.45062953090203, 44.983399331106995, 183.44352980474596]                    |2646.6406250000000000|     16.00000000|[93, 0, 0, 23]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[201.29205870817577, 49.13709055270165, 173.5174326726775]                      |264.1331787109375000|     32.00000000|[101, 0, 0, 25]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      12|[201.29205870817577, 49.13709055270165, 173.5174326726775]                      |264.1331787109375000|     16.00000000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[201.29205870817577, 49.13709055270165, 173.5174326726775]                      |264.1331787109375000|      8.00000000|[125, 0, 0, 31]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
