k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.138081877793723, -0.0302196145584266, 0.084790135097633, 0.0360236791918379, 0.0004600207425247, 0.047020537040686, 0.1296619888598794, -0.0105104417565442, 0.1070639238866484, 0.0690494256666099, 0.1110128821898615, 0.0715422945926602, 0.0748759481520184, -0.0051712495653426, 0.3060198774056838, 0.0810244033669199, -0.0087772027192545, 0.3164264032037372, 0.1848223594562489, 0.2021439659074683, 0.1308821177582145, 0.2346906925614574, 0.1815629798236632, 0.4314418015218516, 0.3891231161561807, 0.2523106419620297, 0.2765861326602161, 0.3526916330947059, 0.3061603739646278, 0.2916205357887311, 0.3952441308042247, 0.3709030436734866, 0.4013416651341923, 0.2415710442964704, 0.1550676147298657, 0.4408189070129409, 0.3536261918109385, 0.3677112182755705, 0.2785088555276713, 0.5567555609071833, 0.4934907056410459, 0.4034067546988154, 0.4970019078419932, 0.2969464602790782, 0.3764490977193103, 0.4837795454958466, 0.4493845619859308, 0.5545576992621702, 0.4973846685210598, 0.6066983201976826, 0.4274412930787217, 0.5763016433534766, 0.5177525152316634, 0.4350226197349789, 0.5583572813902109, 0.4030062855061529, 0.6977534558900931, 0.6626241543319836, 0.6936150273171424, 0.6057417358402315, 0.5983400738104463, 0.5625727204652143, 0.6510592469125377, 0.5189337243453587, 0.722833665127927, 0.7522110103861496, 0.6292427944751641, 0.7550781187881359, 0.7557286327696308, 0.646269721929832, 0.7727449251145712, 0.7155759017881209, 0.8803803211802483, 0.7631899524102514, 0.8607096133249351, 0.8860907953280227, 0.7699001511446494, 0.7101784584941104, 0.912258780620636, 0.8995290783235218, 0.7533877211854461, 0.8923408641687769, 0.8602492894019266, 0.7593824885876397, 0.844961692533007, 0.842331548688739, 1.044013145951872, 0.8564934084915852, 0.858380549376737, 1.0792146187370348, 1.0335010758829324, 0.9944060485482955, 1.1684638061687904, 1.1029153848525337, 1.1683706388944928, 1.1481373394090497, 1.2283854941882202, 1.154146365965869, 1.0102246192542859, 1.2133296663545885]|-109.5397132890751521|      2.00000000|[103, 14, 1, 3]                                                            |  | used linear model with 117 points | iterate success | actual_k=8
       2|[0.0145611289337103, -0.055151135698077, 0.2450481167434848, 0.3585923951036145, 0.0126509819548742, -0.063033441499868, 0.0845936832527282, -0.2296345393465504, 0.1849770168333538, -0.3434871648170331, 0.1034316165459886, 0.073202479890889, 0.4593508714533757, -0.0818062508714108, 0.3091810540416917, 0.1784703865177404, 0.1448798847423574, 0.5564631726393373, 0.284405232768458, -0.0215075556977901, 0.2071471108574877, -0.0029554176651471, 0.1318285681050703, 0.2790429262536548, 0.3691868929688423, 0.5533593738735185, 0.243258839198875, 0.5246302538177852, 0.480076971395264, 0.3693634776648425, 0.4505116667040486, 0.3573723758778457, 0.1717839119561845, 0.3358158519120174, 0.1289473998005206, 0.6498611445787629, 0.5537727162026025, 0.14835841229073, 0.3885870307223551, 0.5303383543135868, 0.3518489444897802, 0.5397621075835353, 0.8528125534783585, 0.2992926507374843, 0.6286355312196353, 0.3562781166935449, 0.6810210173999229, 0.7858094075940362, 0.2231087733964932, 0.9138552967730695, 0.3688088443429739, 0.6216204189961894, 0.5425987622481819, 0.5462811865197639, 0.4753459987636951, 0.6638093870034223, 0.8513557903216613, 0.7582458318540871, 0.9525751245848095, 0.6806133169318568, 0.3514729718773782, 0.3852706415658315, 0.4295837332443497, 0.6129211743910964, 0.8350830164291558, 0.9848191013898354, 0.4382771812212672, 0.6839590916628301, 0.8711723711009867, 0.5863438246205073, 0.9662401556754078, 0.8030739128865257, 1.0058050202458277, 0.8989601585072503, 0.9828382171539127, 0.9788557423449713, 0.7525713203836486, 0.8254221917411946, 0.9045265153835241, 1.0759624476849512, 0.75072778806772, 0.8699806521858275, 0.9574911107213085, 0.6517796737934675, 1.1171057718049378, 1.0663007616097744, 1.0331038914081871, 1.0168568894507835, 0.9837417995846635, 1.50042275947683, 1.3058517481550131, 1.733269306764887, 1.3716121657951887, 1.417281260835824, 1.4815750130350873, 1.2753558134658607, 1.732889010095971, 1.5133784042153786, 1.1940015877740617, 1.4480453636160349]|-295.7723385386915425|      4.00000000|[207, 27, 2, 6]                                                            |  | used linear model with 117 points | iterate success | actual_k=8
       3|[0.0479034200541307, 0.0084008197107258, 0.9337634362234627, 0.2545221924812654, -0.6420515433855902, -0.2259605379181396, 0.5011859642757919, -0.2771395268379277, 0.5883998205724779, -0.4633303993927241, -0.0945301628697336, -0.3260820840859949, 0.592911651811032, 0.2402960107256645, 0.6850848163361829, 0.6709853146507103, -0.3240324918157149, 1.0029759828566964, 0.3051838754418639, 0.2545985882193358, 0.0219037669615917, 0.0973620274164692, -0.131825994742085, 1.1105783279309573, 0.7453623784171348, 0.7339850696465471, 0.3615306053891202, 0.3099504902085635, 0.7985071394104498, -0.214346956988998, 0.2557858239793876, 0.5598501358588506, 0.0551114548861837, 0.4247996406786409, 0.2130661546267743, 0.4459309910461399, 0.6491405835770104, -0.3362465736104386, 0.8868439896740393, 0.8034091923879758, 1.6361077579267818, 0.900710592001126, 1.1460162932501268, -0.1333939818785492, 0.0466011030143447, -0.1905299616536343, 1.3771776539603358, 0.9075210314999196, -0.0500819399494145, 0.9574997434762725, 0.3633536265652303, 0.453636087157656, 0.4116819930233327, 0.7661784716183273, 0.5216516318146036, 0.9940085642269065, 1.0202318418125416, 1.0748837607955437, 1.457146642976203, 1.2495290230788554, 1.3555972156160139, 0.2288689095868076, 0.0344885581012896, 0.4089912363888517, 1.2266151100797131, 1.2732987381085827, 0.6741974056321516, 1.093439572955901, 1.2910515166744372, 0.8531388455591504, 0.8344687391323706, 0.6842345259526557, 0.8115231790267612, 0.9711099753428821, 1.025269425008495, 1.5789975325027745, 1.073226568841084, 0.8872519359768123, 1.065157017549261, 1.2523403678559906, 1.1600624867223104, 1.1402688600004425, 1.7585661299643538, 1.4452359952630913, 0.7746207257391198, 1.5322908761814813, 0.9751184809837035, 1.2816522859961947, 1.0188152613794832, 1.863610180570866, 1.0478512759551701, 1.9475147699682809, 1.6699650573084979, 2.329682343493762, 2.0042604451896446, 1.6052989789852008, 1.6449407594021357, 1.7923551693796689, 1.9985907644883083, 2.069289251455264]|-679.1093747396859044|      8.00000000|[309, 42, 3, 9]                                                            |  | used linear model with 117 points | iterate success | actual_k=8
       4|[1.0625837281272394, -0.584557826815461, 1.4302412452090756, -0.3040226795975964, -1.9452670884707237, -0.7096075927879034, 0.15259551149252, -0.9052836198166914, 2.068422688323393, -0.4124729737538702, 1.5696184942970852, -1.4517762027721957, 0.5578417858327435, 0.959927343219761, 0.5614784477245204, -0.5565240168165635, -1.6468222716578602, 0.1858520813376667, 0.6121498304489057, -0.9191920458132303, -0.672621250016608, 0.5450275269997247, 2.6368174057610165, 0.6581443933663802, 1.5036285877216802, 0.0797761953394027, 1.7718383715190593, 0.4505233290587805, 1.8932123641194742, -0.7693865607650658, -0.3975553941818372, 1.0997778130383495, -0.5198394381606701, 1.2198804268898082, -0.2746311527073066, -0.4473166438992833, 0.7785737787904099, -0.9919430456519406, -0.457035297941767, 1.8923798156540548, 1.9249856264602985, 0.2398957953610696, 1.651475385246803, -0.569484130663006, 0.3824208394455819, 0.1735773312741787, -0.1782793656715294, 0.1780295182689013, 0.0626998416966521, 1.2458732182225198, 0.2870849632691596, 0.7730840854720892, 0.7896996241701613, 1.4807755273144343, 1.0730397746893807, 1.5534812304621652, -0.0305789388721263, 0.3564834366417486, 0.3569404076672094, 0.8941492103344841, 1.8516670350760351, -0.1517546562764368, -0.3855029071557768, 0.1259505287387577, 1.127887885667495, 0.4844329040394529, 2.0006416119215897, 2.325658628135719, 2.4106447020114836, 1.6577319245893256, 1.1336469625562904, 0.3936858430839406, 1.6947592720886742, 2.1289797009448446, 2.0451892537448026, 1.8633669595448867, 1.4627856305974198, 1.2793139967032376, 0.7056810202525747, 0.8247234617482404, 1.285808222362913, 0.3142895893073597, 1.4291804924514846, 2.321347397956368, 0.5620401020684542, 2.168074025776513, 1.3423207209808083, -0.200132172176074, 2.430550308100407, 2.166462293539043, 0.9803338758745456, 2.025215335401072, 1.7850214208812465, 0.9414838785848687, 2.1804364100403375, 2.0113063368841098, 1.6298290983803831, 1.5376038345231806, 2.4568937411015965, 2.597432382002967]|-1030.5476246073510538|     16.00000000|[411, 57, 4, 12]                                                           |  | used linear model with 117 points | iterate success | actual_k=8
       5|[1.0625837281272394, -0.584557826815461, 1.4302412452090756, -0.3040226795975964, -1.9452670884707237, -0.7096075927879034, 0.15259551149252, -0.9052836198166914, 2.068422688323393, -0.4124729737538702, 1.5696184942970852, -1.4517762027721957, 0.5578417858327435, 0.959927343219761, 0.5614784477245204, -0.5565240168165635, -1.6468222716578602, 0.1858520813376667, 0.6121498304489057, -0.9191920458132303, -0.672621250016608, 0.5450275269997247, 2.6368174057610165, 0.6581443933663802, 1.5036285877216802, 0.0797761953394027, 1.7718383715190593, 0.4505233290587805, 1.8932123641194742, -0.7693865607650658, -0.3975553941818372, 1.0997778130383495, -0.5198394381606701, 1.2198804268898082, -0.2746311527073066, -0.4473166438992833, 0.7785737787904099, -0.9919430456519406, -0.457035297941767, 1.8923798156540548, 1.9249856264602985, 0.2398957953610696, 1.651475385246803, -0.569484130663006, 0.3824208394455819, 0.1735773312741787, -0.1782793656715294, 0.1780295182689013, 0.0626998416966521, 1.2458732182225198, 0.2870849632691596, 0.7730840854720892, 0.7896996241701613, 1.4807755273144343, 1.0730397746893807, 1.5534812304621652, -0.0305789388721263, 0.3564834366417486, 0.3569404076672094, 0.8941492103344841, 1.8516670350760351, -0.1517546562764368, -0.3855029071557768, 0.1259505287387577, 1.127887885667495, 0.4844329040394529, 2.0006416119215897, 2.325658628135719, 2.4106447020114836, 1.6577319245893256, 1.1336469625562904, 0.3936858430839406, 1.6947592720886742, 2.1289797009448446, 2.0451892537448026, 1.8633669595448867, 1.4627856305974198, 1.2793139967032376, 0.7056810202525747, 0.8247234617482404, 1.285808222362913, 0.3142895893073597, 1.4291804924514846, 2.321347397956368, 0.5620401020684542, 2.168074025776513, 1.3423207209808083, -0.200132172176074, 2.430550308100407, 2.166462293539043, 0.9803338758745456, 2.025215335401072, 1.7850214208812465, 0.9414838785848687, 2.1804364100403375, 2.0113063368841098, 1.6298290983803831, 1.5376038345231806, 2.4568937411015965, 2.597432382002967]|-1030.5476246073510538|      8.00000000|[513, 72, 5, 15]                                                           |  | used linear model with 117 points | iterate failure | actual_k=8
       6|[1.4901197875675198, 0.2244582687122619, 0.8497700629884501, -0.2749339569582638, -1.7279126227203452, -1.1910636813232964, 0.3296880852093956, -1.8855827496491155, 1.874860605367251, -2.5477260254530485, 0.1493451830574739, -1.9946156824399695, 1.3454514192184073, 1.6225082809547364, 1.2722301490411374, -0.0677721043354039, -0.3939720829704414, 0.2072707719682476, 1.7577691504640647, -1.075302982557827, -0.7462189177912576, 1.0570699389394973, 4.524779540392708, 1.404351263319965, 0.9806823463913186, -0.3454039256597161, 1.3575067013764084, 1.351857673445591, 1.834646453891608, -0.6333323113232845, -0.0636108689212605, 2.5778115032164477, -0.1999048433716468, 0.6875323386408148, -0.2348705512118709, -1.1114517013267853, 0.7068695012315521, -1.898302043322948, -1.3066984010606508, 1.960600379416911, 2.097377350098496, 0.8746492739396666, 0.7707822081319369, -2.3581957663437723, 0.9564795249740372, -0.6188271963432859, 0.0640607447694814, 0.7969635189680218, -0.3658786580368372, 2.6054971451829707, 0.4867289002054102, 1.558004319990085, 0.7501449011018616, 2.0186766730038443, 0.726598966774617, 2.6063441942959393, 0.451708766424919, 1.309235037595888, 1.1874625664266216, 1.3099960088637015, 1.412775900910366, -1.074609130042188, -0.014971313700568, -0.9155341691542738, 1.1699619612811794, 0.8094391055615651, 0.7659776779942671, 2.0120355654535294, 1.2295667341553782, 0.1798433284254444, 1.4094103849593915, -0.5169923558069139, 2.369658604810781, 2.4969939552326905, 2.576935322571719, 1.123316461833676, 1.6777842998569468, 2.7643369097890664, 0.7600408006213534, 0.9911478592036621, -0.0434778201434745, -0.7900714544626858, 0.5673690262052211, 2.6931984773201374, 0.9523549145296126, 0.7821178796376318, 3.4288167516005195, -1.2362218039343515, 2.641310144149757, 1.5508620522361234, 1.1072328338106143, 1.8329015850934343, 1.0638515428405784, 0.8671618255105242, 1.4662124582438532, 2.1340333296692107, 1.2292632846792761, 0.9879669503200775, 2.0761635918417207, 1.292391692770519]|-1134.5333702463044574|     16.00000000|[615, 87, 6, 18]                                                           |  | used linear model with 117 points | iterate success | actual_k=8
       7|[1.4901197875675198, 0.2244582687122619, 0.8497700629884501, -0.2749339569582638, -1.7279126227203452, -1.1910636813232964, 0.3296880852093956, -1.8855827496491155, 1.874860605367251, -2.5477260254530485, 0.1493451830574739, -1.9946156824399695, 1.3454514192184073, 1.6225082809547364, 1.2722301490411374, -0.0677721043354039, -0.3939720829704414, 0.2072707719682476, 1.7577691504640647, -1.075302982557827, -0.7462189177912576, 1.0570699389394973, 4.524779540392708, 1.404351263319965, 0.9806823463913186, -0.3454039256597161, 1.3575067013764084, 1.351857673445591, 1.834646453891608, -0.6333323113232845, -0.0636108689212605, 2.5778115032164477, -0.1999048433716468, 0.6875323386408148, -0.2348705512118709, -1.1114517013267853, 0.7068695012315521, -1.898302043322948, -1.3066984010606508, 1.960600379416911, 2.097377350098496, 0.8746492739396666, 0.7707822081319369, -2.3581957663437723, 0.9564795249740372, -0.6188271963432859, 0.0640607447694814, 0.7969635189680218, -0.3658786580368372, 2.6054971451829707, 0.4867289002054102, 1.558004319990085, 0.7501449011018616, 2.0186766730038443, 0.726598966774617, 2.6063441942959393, 0.451708766424919, 1.309235037595888, 1.1874625664266216, 1.3099960088637015, 1.412775900910366, -1.074609130042188, -0.014971313700568, -0.9155341691542738, 1.1699619612811794, 0.8094391055615651, 0.7659776779942671, 2.0120355654535294, 1.2295667341553782, 0.1798433284254444, 1.4094103849593915, -0.5169923558069139, 2.369658604810781, 2.4969939552326905, 2.576935322571719, 1.123316461833676, 1.6777842998569468, 2.7643369097890664, 0.7600408006213534, 0.9911478592036621, -0.0434778201434745, -0.7900714544626858, 0.5673690262052211, 2.6931984773201374, 0.9523549145296126, 0.7821178796376318, 3.4288167516005195, -1.2362218039343515, 2.641310144149757, 1.5508620522361234, 1.1072328338106143, 1.8329015850934343, 1.0638515428405784, 0.8671618255105242, 1.4662124582438532, 2.1340333296692107, 1.2292632846792761, 0.9879669503200775, 2.0761635918417207, 1.292391692770519]|-1134.5333702463044574|      8.00000000|[718, 101, 7, 21]                                                          |  | used linear model with 117 points | iterate failure | actual_k=8
       8|[1.4901197875675198, 0.2244582687122619, 0.8497700629884501, -0.2749339569582638, -1.7279126227203452, -1.1910636813232964, 0.3296880852093956, -1.8855827496491155, 1.874860605367251, -2.5477260254530485, 0.1493451830574739, -1.9946156824399695, 1.3454514192184073, 1.6225082809547364, 1.2722301490411374, -0.0677721043354039, -0.3939720829704414, 0.2072707719682476, 1.7577691504640647, -1.075302982557827, -0.7462189177912576, 1.0570699389394973, 4.524779540392708, 1.404351263319965, 0.9806823463913186, -0.3454039256597161, 1.3575067013764084, 1.351857673445591, 1.834646453891608, -0.6333323113232845, -0.0636108689212605, 2.5778115032164477, -0.1999048433716468, 0.6875323386408148, -0.2348705512118709, -1.1114517013267853, 0.7068695012315521, -1.898302043322948, -1.3066984010606508, 1.960600379416911, 2.097377350098496, 0.8746492739396666, 0.7707822081319369, -2.3581957663437723, 0.9564795249740372, -0.6188271963432859, 0.0640607447694814, 0.7969635189680218, -0.3658786580368372, 2.6054971451829707, 0.4867289002054102, 1.558004319990085, 0.7501449011018616, 2.0186766730038443, 0.726598966774617, 2.6063441942959393, 0.451708766424919, 1.309235037595888, 1.1874625664266216, 1.3099960088637015, 1.412775900910366, -1.074609130042188, -0.014971313700568, -0.9155341691542738, 1.1699619612811794, 0.8094391055615651, 0.7659776779942671, 2.0120355654535294, 1.2295667341553782, 0.1798433284254444, 1.4094103849593915, -0.5169923558069139, 2.369658604810781, 2.4969939552326905, 2.576935322571719, 1.123316461833676, 1.6777842998569468, 2.7643369097890664, 0.7600408006213534, 0.9911478592036621, -0.0434778201434745, -0.7900714544626858, 0.5673690262052211, 2.6931984773201374, 0.9523549145296126, 0.7821178796376318, 3.4288167516005195, -1.2362218039343515, 2.641310144149757, 1.5508620522361234, 1.1072328338106143, 1.8329015850934343, 1.0638515428405784, 0.8671618255105242, 1.4662124582438532, 2.1340333296692107, 1.2292632846792761, 0.9879669503200775, 2.0761635918417207, 1.292391692770519]|-1134.5333702463044574|      4.00000000|[819, 117, 8, 24]                                                          |  | used linear model with 117 points | iterate failure | actual_k=8
       9|[1.7303862150167348, 0.7766320286284822, 0.7140564309689853, -0.7676162825523294, -1.4762590216298572, -0.3109167387906037, 0.6423124203351915, -2.383828525033349, 2.835003200945282, -2.3629171093305517, -0.1761925553781142, -1.510840408457684, 1.3202965215466334, 2.0018859197546894, 1.4634886106711749, -0.2223546997482096, -0.9350156905002738, 0.064667244885366, 2.3971356142845193, -0.9630715126539602, -1.0992203518144115, 1.566474333947161, 4.652745863451331, 1.7546695062602227, 1.0542260793449674, -0.1050118929921769, 2.0920549870567515, 1.294466801302224, 1.6772194087705352, -0.2808821985701733, 0.1789705870355481, 2.6177557076500464, -0.581532683042292, 1.1726457948908933, -0.2881756401380605, -0.8476317369128759, 0.7334862582789287, -1.6872721757320768, -1.2957046787116213, 1.7559082495075877, 2.687106649370767, 1.1036701912045008, 0.9950670903555964, -1.6415241915408039, 1.698118648077528, -1.2446225327315803, -0.0442484818223545, 0.6566937706577622, -0.6689555325563488, 2.489795306334873, 0.8573480251366887, 1.054132027958616, 0.7141286525814007, 2.265635590063053, 0.8018090833717036, 1.8840867488599553, -0.0227944716148903, 0.9785792121082095, 1.461464677177753, 1.4515486396052133, 1.5702174289305126, -1.4728758137101112, -0.308343522703466, -1.4180027931905521, 0.4702665419625645, 0.9027983925438844, 1.257608654586677, 1.9764212079452144, 0.5955644111559236, 0.0757396046981012, 1.4398203538411767, -0.8597809866673054, 1.956611358141228, 2.382254547528875, 1.8804402650654544, 1.2135744865884548, 1.3327987145186335, 2.2876082706882324, 1.246522188034262, 0.8103146292942958, 0.1560581615980181, -1.1207703266921525, 1.1588728880868429, 2.4799417888596538, 1.0663855868096828, 1.053977455899295, 3.5210505791249997, -0.8059088891042097, 1.6488437533572617, 1.542870464542724, 1.4094913041659076, 1.9798026209722135, 0.7488697835897498, 0.9377106242666934, 1.9843070982912305, 1.3843388973019466, 1.8655068941523487, 0.6212893397831265, 1.7442758943449599, 1.1186922579388492]|-1254.9474064413673204|      8.00000000|[920, 133, 9, 27]                                                          |  | used linear model with 117 points | iterate success | actual_k=8
      10|[1.7303862150167348, 0.7766320286284822, 0.7140564309689853, -0.7676162825523294, -1.4762590216298572, -0.3109167387906037, 0.6423124203351915, -2.383828525033349, 2.835003200945282, -2.3629171093305517, -0.1761925553781142, -1.510840408457684, 1.3202965215466334, 2.0018859197546894, 1.4634886106711749, -0.2223546997482096, -0.9350156905002738, 0.064667244885366, 2.3971356142845193, -0.9630715126539602, -1.0992203518144115, 1.566474333947161, 4.652745863451331, 1.7546695062602227, 1.0542260793449674, -0.1050118929921769, 2.0920549870567515, 1.294466801302224, 1.6772194087705352, -0.2808821985701733, 0.1789705870355481, 2.6177557076500464, -0.581532683042292, 1.1726457948908933, -0.2881756401380605, -0.8476317369128759, 0.7334862582789287, -1.6872721757320768, -1.2957046787116213, 1.7559082495075877, 2.687106649370767, 1.1036701912045008, 0.9950670903555964, -1.6415241915408039, 1.698118648077528, -1.2446225327315803, -0.0442484818223545, 0.6566937706577622, -0.6689555325563488, 2.489795306334873, 0.8573480251366887, 1.054132027958616, 0.7141286525814007, 2.265635590063053, 0.8018090833717036, 1.8840867488599553, -0.0227944716148903, 0.9785792121082095, 1.461464677177753, 1.4515486396052133, 1.5702174289305126, -1.4728758137101112, -0.308343522703466, -1.4180027931905521, 0.4702665419625645, 0.9027983925438844, 1.257608654586677, 1.9764212079452144, 0.5955644111559236, 0.0757396046981012, 1.4398203538411767, -0.8597809866673054, 1.956611358141228, 2.382254547528875, 1.8804402650654544, 1.2135744865884548, 1.3327987145186335, 2.2876082706882324, 1.246522188034262, 0.8103146292942958, 0.1560581615980181, -1.1207703266921525, 1.1588728880868429, 2.4799417888596538, 1.0663855868096828, 1.053977455899295, 3.5210505791249997, -0.8059088891042097, 1.6488437533572617, 1.542870464542724, 1.4094913041659076, 1.9798026209722135, 0.7488697835897498, 0.9377106242666934, 1.9843070982912305, 1.3843388973019466, 1.8655068941523487, 0.6212893397831265, 1.7442758943449599, 1.1186922579388492]|-1254.9474064413673204|      4.00000000|[1023, 147, 10, 30]                                                        |  | used linear model with 117 points | iterate failure | actual_k=8
      11|[1.6834401689093146, 0.7291753189535832, 0.7667006878970689, -0.7737718538342102, -1.9033631466528034, -0.6249749489747582, 1.101928341504257, -1.526182961832025, 2.746879931957277, -1.6139773283862464, -0.2672852579306941, -1.5272947542399675, 0.830940046499501, 2.0041003084342335, 1.623886327891573, -0.1973936390130675, -1.099290983405397, -0.3425635744379317, 2.462154240755031, -1.3007818618415463, -0.6659377760094056, 1.096685372822615, 5.056884902805498, 1.2402909056169888, 1.278625442359763, -0.0449587556846775, 1.883655699794271, 1.1202120272298894, 1.566001773963166, -0.6426263311339695, 0.3252010218008649, 1.8237036335591816, -1.0946011858800495, 1.8429566798349244, -0.0956785609889564, -0.9102302556442227, 0.5486631812146918, -1.2134321162261754, -0.7551761843574535, 1.8333460400780166, 2.2596189534508486, 2.020960007647683, 1.0857959744131809, -2.1353480722241533, 1.9741754929419943, -1.0839985368162524, 0.1638657378124236, 1.0133059851047976, -1.4763316680662826, 2.2929767915260046, 1.405772315125303, 1.9372936458187926, 1.6741000649473032, 2.236448829512038, 0.4038728257421132, 1.9177907598093278, -0.4509381790268346, 0.8897717392574277, 1.5357164148358564, 1.7795528821268014, 1.4426921589750714, -1.731678424818316, -1.1502342597411785, -1.0142441746139648, 1.3997997053838163, 0.657729533887238, 1.1394442665790459, 2.0160496495105846, 0.980331992423684, -0.2078083846708486, 1.2328690683916035, -0.8580781139399598, 2.2233928160428973, 2.246109047036392, 1.8867884424346844, 0.7209854328433917, 1.4798080238267934, 2.0181126399283085, 1.3019140252623873, 0.2827689012114711, 0.1682713297755447, -1.892165192958044, 0.8264081866104024, 2.2838543241979155, 0.6816465080638603, 1.0876527889819896, 4.286703262369299, -1.2457837265907312, 1.5671169113472054, 1.6874620287538582, 1.7371176120161382, 1.5944929923002191, 0.8714436467237447, 0.8257151930900392, 1.5003950562875348, 1.5440746920101232, 1.9472306825453232, 1.4017897493350073, 1.965260553462244, 1.347793503432763]|-1370.0256153587986319|      8.00000000|[1127, 160, 11, 33]                                                        |  | used linear model with 117 points | iterate success | actual_k=8
