k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3745460029166223, 0.0805017333401181, -0.0046744663351509, 0.3414217239241933, 0.2806377610422461, 0.2369282147135544, 0.1412398386947722, -0.1602701731467903, -0.3428438885960133, 0.0293233258482448, 0.1002232421346877, -0.0840800710475305, 0.0931274217350224, -0.2873608990342496, 0.1488417240954102, 0.0735541775870292, -0.058330198031015, 0.1481651843646188, -0.1457571969828858, 0.3521120798837594, -0.1677836611427269, 0.3210180263141136]| 13.9616146087646484|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[1.442337152742056, -0.2328923305868873, -0.5272345033376141, 1.0790575111006842, 0.7041247419120599, -0.0276976253335805, 0.5323711163390635, -0.1986286201510217, -0.4644964447609572, -0.0005659808516251, -0.0157769538227186, -0.1860044623371773, 0.7094786311397216, -0.246797775855624, -0.1982882260891226, -0.2746769920055531, -0.1957731358742168, 0.3198185809366507, -0.2073925262006976, 0.8643981669374676, -0.9171758919167007, 0.2811208705939494]| 12.4657859802246094|      4.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[1.442337152742056, -0.2328923305868873, -0.5272345033376141, 1.0790575111006842, 0.7041247419120599, -0.0276976253335805, 0.5323711163390635, -0.1986286201510217, -0.4644964447609572, -0.0005659808516251, -0.0157769538227186, -0.1860044623371773, 0.7094786311397216, -0.246797775855624, -0.1982882260891226, -0.2746769920055531, -0.1957731358742168, 0.3198185809366507, -0.2073925262006976, 0.8643981669374676, -0.9171758919167007, 0.2811208705939494]| 12.4657859802246094|      2.00000000|[192, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 56 points | trying quadratic partial model with 70 points | trying quadratic partial model with 83 points | trying quadratic partial model with 96 points | trying quadratic partial model with 109 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=1
       4|[1.442337152742056, -0.2328923305868873, -0.5272345033376141, 1.0790575111006842, 0.7041247419120599, -0.0276976253335805, 0.5323711163390635, -0.1986286201510217, -0.4644964447609572, -0.0005659808516251, -0.0157769538227186, -0.1860044623371773, 0.7094786311397216, -0.246797775855624, -0.1982882260891226, -0.2746769920055531, -0.1957731358742168, 0.3198185809366507, -0.2073925262006976, 0.8643981669374676, -0.9171758919167007, 0.2811208705939494]| 12.4657859802246094|      1.00000000|[325, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.9351021588403188, -0.0397843360391275, -0.1705598571261311, 1.4978509831017037, 0.6893593237005747, 0.1128756157396461, 0.4252205574379109, -0.3624968138133776, -0.3869057552120603, -0.1985143055919018, 0.1909871298940683, -0.2973142613892864, 0.8248321108465311, -0.2679158022781547, -0.0512302155875879, -0.3180325064122658, -0.6289629360382556, 0.3851909478637871, -0.1242275165774886, 0.8533520631633253, -1.0611957806107075, 0.240329761688906]| 12.1549472808837891|      2.00000000|[381, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | iterate success | actual_k=1
       6|[1.9351021588403188, -0.0397843360391275, -0.1705598571261311, 1.4978509831017037, 0.6893593237005747, 0.1128756157396461, 0.4252205574379109, -0.3624968138133776, -0.3869057552120603, -0.1985143055919018, 0.1909871298940683, -0.2973142613892864, 0.8248321108465311, -0.2679158022781547, -0.0512302155875879, -0.3180325064122658, -0.6289629360382556, 0.3851909478637871, -0.1242275165774886, 0.8533520631633253, -1.0611957806107075, 0.240329761688906]| 12.1549472808837891|      1.00000000|[514, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.9351021588403188, -0.0397843360391275, -0.1705598571261311, 1.4978509831017037, 0.6893593237005747, 0.1128756157396461, 0.4252205574379109, -0.3624968138133776, -0.3869057552120603, -0.1985143055919018, 0.1909871298940683, -0.2973142613892864, 0.8248321108465311, -0.2679158022781547, -0.0512302155875879, -0.3180325064122658, -0.6289629360382556, 0.3851909478637871, -0.1242275165774886, 0.8533520631633253, -1.0611957806107075, 0.240329761688906]| 12.1549472808837891|      0.50000000|[647, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       8|[1.9351021588403188, -0.0397843360391275, -0.1705598571261311, 1.4978509831017037, 0.6893593237005747, 0.1128756157396461, 0.4252205574379109, -0.3624968138133776, -0.3869057552120603, -0.1985143055919018, 0.1909871298940683, -0.2973142613892864, 0.8248321108465311, -0.2679158022781547, -0.0512302155875879, -0.3180325064122658, -0.6289629360382556, 0.3851909478637871, -0.1242275165774886, 0.8533520631633253, -1.0611957806107075, 0.240329761688906]| 12.1549472808837891|      0.25000000|[781, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 83 points | trying quadratic partial model with 96 points | trying quadratic partial model with 109 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.9351021588403188, -0.0397843360391275, -0.1705598571261311, 1.4978509831017037, 0.6893593237005747, 0.1128756157396461, 0.4252205574379109, -0.3624968138133776, -0.3869057552120603, -0.1985143055919018, 0.1909871298940683, -0.2973142613892864, 0.8248321108465311, -0.2679158022781547, -0.0512302155875879, -0.3180325064122658, -0.6289629360382556, 0.3851909478637871, -0.1242275165774886, 0.8533520631633253, -1.0611957806107075, 0.240329761688906]| 12.1549472808837891|      0.12500000|[914, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.999716613247392, 0.0012212392971549, -0.1442489484496067, 1.5293249393754078, 0.6620937315830434, 0.106224859409053, 0.4539567406606806, -0.354175262865741, -0.376937384404219, -0.2125252388061639, 0.2247362271797124, -0.3065528838024386, 0.8176499663693552, -0.2621498418428974, -0.0779719571981963, -0.3239226540763493, -0.6103571106897053, 0.4002154428295688, -0.1171412350092138, 0.8056563803370315, -1.067386723331751, 0.2736910230463986]| 12.1481781005859375|      0.25000000|[942, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[1.999716613247392, 0.0012212392971549, -0.1442489484496067, 1.5293249393754078, 0.6620937315830434, 0.106224859409053, 0.4539567406606806, -0.354175262865741, -0.376937384404219, -0.2125252388061639, 0.2247362271797124, -0.3065528838024386, 0.8176499663693552, -0.2621498418428974, -0.0779719571981963, -0.3239226540763493, -0.6103571106897053, 0.4002154428295688, -0.1171412350092138, 0.8056563803370315, -1.067386723331751, 0.2736910230463986]| 12.1481781005859375|      0.12500000|[1077, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 84 points | trying quadratic partial model with 97 points | trying quadratic partial model with 110 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=1
      12|[2.041737716985422, -0.0049622286114137, -0.1356717839954024, 1.6221695420039435, 0.6765512557983652, 0.1020393127146246, 0.4635229256202226, -0.3268633894890786, -0.3402964905814441, -0.1883359037803103, 0.2285785175513643, -0.3237601342514284, 0.8202126676973563, -0.2545064828604491, -0.0734966609660905, -0.3159631544636506, -0.6194240926029062, 0.4020018477170288, -0.1275537831497351, 0.8088607960234655, -1.030488063057811, 0.2631643664687945]| 12.1462574005126953|      0.25000000|[1145, 85, 0, 85]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | iterate success | actual_k=1
      13|[2.041737716985422, -0.0049622286114137, -0.1356717839954024, 1.6221695420039435, 0.6765512557983652, 0.1020393127146246, 0.4635229256202226, -0.3268633894890786, -0.3402964905814441, -0.1883359037803103, 0.2285785175513643, -0.3237601342514284, 0.8202126676973563, -0.2545064828604491, -0.0734966609660905, -0.3159631544636506, -0.6194240926029062, 0.4020018477170288, -0.1275537831497351, 0.8088607960234655, -1.030488063057811, 0.2631643664687945]| 12.1462574005126953|      0.12500000|[1277, 95, 0, 95]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 120 points | exploitation failed, decreasing delta | actual_k=1
      14|[2.041737716985422, -0.0049622286114137, -0.1356717839954024, 1.6221695420039435, 0.6765512557983652, 0.1020393127146246, 0.4635229256202226, -0.3268633894890786, -0.3402964905814441, -0.1883359037803103, 0.2285785175513643, -0.3237601342514284, 0.8202126676973563, -0.2545064828604491, -0.0734966609660905, -0.3159631544636506, -0.6194240926029062, 0.4020018477170288, -0.1275537831497351, 0.8088607960234655, -1.030488063057811, 0.2631643664687945]| 12.1462574005126953|      0.06250000|[1412, 105, 0, 105]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 56 points | trying quadratic partial model with 70 points | trying quadratic partial model with 84 points | trying quadratic partial model with 97 points | trying quadratic partial model with 110 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=1
