k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[4514, 645, 1, 82]                                                         |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[9029, 1289, 2, 164]                                                       |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       3|[-0.1488887760530591, -0.0248161648404891, -0.0287374532986282, -0.0558564547392011, -0.040698050005833, -0.058967937514747, -0.0516170746740048, -0.0812653742216841, -0.0644577809500668, -0.0679732138707107, -0.1035706328984776, -0.0975560618700014, -0.1041240235191376, -0.1249497800543368, -0.1381326489402069, -0.1223346728776234, -0.1408456363511832, -0.1236496132673717, -0.1468749804715601, -0.1637482534006827, -0.1858059998750214, -0.1758043292166245, -0.1888557612871402, -0.1822381051482894, -0.1626272308857231, -0.1860362631650447, -0.1872507688505374, -0.2396499926370474, -0.2223586169912295, -0.2323884881188419, -0.211207892106453, -0.257609742554946, -0.2033018977037525, -0.2626420067161763, -0.2415308571896669, -0.2105320256155018, -0.2197384047786488, -0.2547731324546787, -0.2693179044307688, -0.2627700262946542, -0.2362662352311906, -0.2453673992833746, -0.2712375142683288, -0.252946572499531, -0.2636487120941567, -0.2441493571147279, -0.2698170075021822, -0.2397980774020523, -0.2558390787985614, -0.2434732204631521, -0.2168566596729106, -0.2446577749109004, -0.2514407149576899, -0.2606547235804275, -0.2312573450180969, -0.2253100425964349, -0.2337008890523727, -0.2381612826216983, -0.2449845796181614, -0.2399805886162915, -0.229526503749491, -0.2386412000857511, -0.2335314830682345, -0.2258221650351973, -0.2050881371648981, -0.1837287322955716, -0.2028627187970733, -0.233117132161455, -0.2562153852809399, -0.2300469249083986, -0.1801400265112156, -0.2111673022636311, -0.1944911673210863, -0.2180572589279469, -0.1966955093594121, -0.1830506712088388, -0.2033585896904003, -0.1737483861446319, -0.1628071566167661, -0.1825162318126942, -0.1529594407151276, -0.1674502036064832, -0.1677095099518695, -0.1456474743506588, -0.1224377629537126, -0.1338378392598116, -0.1172202497244596, -0.0986807480934198, -0.1035935535592611, -0.0927732582260466, -0.0909731407443278, -0.0773869174695133, -0.1118288492810308, -0.0663759709372288, -0.0283356585431705, -0.0586427796676195, -0.0423035594222521, -0.0152188470827643, -0.0042014484012849, -0.134605655499222]| 99.7746428078301477|      0.50000000|[13545, 1932, 3, 246]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       4|[-0.1488887760530591, -0.0248161648404891, -0.0287374532986282, -0.0558564547392011, -0.040698050005833, -0.058967937514747, -0.0516170746740048, -0.0812653742216841, -0.0644577809500668, -0.0679732138707107, -0.1035706328984776, -0.0975560618700014, -0.1041240235191376, -0.1249497800543368, -0.1381326489402069, -0.1223346728776234, -0.1408456363511832, -0.1236496132673717, -0.1468749804715601, -0.1637482534006827, -0.1858059998750214, -0.1758043292166245, -0.1888557612871402, -0.1822381051482894, -0.1626272308857231, -0.1860362631650447, -0.1872507688505374, -0.2396499926370474, -0.2223586169912295, -0.2323884881188419, -0.211207892106453, -0.257609742554946, -0.2033018977037525, -0.2626420067161763, -0.2415308571896669, -0.2105320256155018, -0.2197384047786488, -0.2547731324546787, -0.2693179044307688, -0.2627700262946542, -0.2362662352311906, -0.2453673992833746, -0.2712375142683288, -0.252946572499531, -0.2636487120941567, -0.2441493571147279, -0.2698170075021822, -0.2397980774020523, -0.2558390787985614, -0.2434732204631521, -0.2168566596729106, -0.2446577749109004, -0.2514407149576899, -0.2606547235804275, -0.2312573450180969, -0.2253100425964349, -0.2337008890523727, -0.2381612826216983, -0.2449845796181614, -0.2399805886162915, -0.229526503749491, -0.2386412000857511, -0.2335314830682345, -0.2258221650351973, -0.2050881371648981, -0.1837287322955716, -0.2028627187970733, -0.233117132161455, -0.2562153852809399, -0.2300469249083986, -0.1801400265112156, -0.2111673022636311, -0.1944911673210863, -0.2180572589279469, -0.1966955093594121, -0.1830506712088388, -0.2033585896904003, -0.1737483861446319, -0.1628071566167661, -0.1825162318126942, -0.1529594407151276, -0.1674502036064832, -0.1677095099518695, -0.1456474743506588, -0.1224377629537126, -0.1338378392598116, -0.1172202497244596, -0.0986807480934198, -0.1035935535592611, -0.0927732582260466, -0.0909731407443278, -0.0773869174695133, -0.1118288492810308, -0.0663759709372288, -0.0283356585431705, -0.0586427796676195, -0.0423035594222521, -0.0152188470827643, -0.0042014484012849, -0.134605655499222]| 99.7746428078301477|      0.25000000|[18058, 2578, 4, 328]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       5|[-0.1488887760530591, -0.0248161648404891, -0.0287374532986282, -0.0558564547392011, -0.040698050005833, -0.058967937514747, -0.0516170746740048, -0.0812653742216841, -0.0644577809500668, -0.0679732138707107, -0.1035706328984776, -0.0975560618700014, -0.1041240235191376, -0.1249497800543368, -0.1381326489402069, -0.1223346728776234, -0.1408456363511832, -0.1236496132673717, -0.1468749804715601, -0.1637482534006827, -0.1858059998750214, -0.1758043292166245, -0.1888557612871402, -0.1822381051482894, -0.1626272308857231, -0.1860362631650447, -0.1872507688505374, -0.2396499926370474, -0.2223586169912295, -0.2323884881188419, -0.211207892106453, -0.257609742554946, -0.2033018977037525, -0.2626420067161763, -0.2415308571896669, -0.2105320256155018, -0.2197384047786488, -0.2547731324546787, -0.2693179044307688, -0.2627700262946542, -0.2362662352311906, -0.2453673992833746, -0.2712375142683288, -0.252946572499531, -0.2636487120941567, -0.2441493571147279, -0.2698170075021822, -0.2397980774020523, -0.2558390787985614, -0.2434732204631521, -0.2168566596729106, -0.2446577749109004, -0.2514407149576899, -0.2606547235804275, -0.2312573450180969, -0.2253100425964349, -0.2337008890523727, -0.2381612826216983, -0.2449845796181614, -0.2399805886162915, -0.229526503749491, -0.2386412000857511, -0.2335314830682345, -0.2258221650351973, -0.2050881371648981, -0.1837287322955716, -0.2028627187970733, -0.233117132161455, -0.2562153852809399, -0.2300469249083986, -0.1801400265112156, -0.2111673022636311, -0.1944911673210863, -0.2180572589279469, -0.1966955093594121, -0.1830506712088388, -0.2033585896904003, -0.1737483861446319, -0.1628071566167661, -0.1825162318126942, -0.1529594407151276, -0.1674502036064832, -0.1677095099518695, -0.1456474743506588, -0.1224377629537126, -0.1338378392598116, -0.1172202497244596, -0.0986807480934198, -0.1035935535592611, -0.0927732582260466, -0.0909731407443278, -0.0773869174695133, -0.1118288492810308, -0.0663759709372288, -0.0283356585431705, -0.0586427796676195, -0.0423035594222521, -0.0152188470827643, -0.0042014484012849, -0.134605655499222]| 99.7746428078301477|      0.12500000|[22573, 3222, 5, 410]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       6|[-0.1747084784493853, -0.0560216072048409, -0.0326930041259146, -0.0461813254569419, -0.05027729014187, -0.0518434219741823, -0.0503342951962016, -0.0726110602745692, -0.0663411267784672, -0.0788432011225963, -0.0920377567720559, -0.1019161303217419, -0.1054573889604691, -0.1329762260990915, -0.1332295273023816, -0.1348944974161403, -0.1305566769108489, -0.1438365995767812, -0.1438355294030138, -0.1664834237919317, -0.1792339008806655, -0.1829821250156386, -0.1849243940098562, -0.179695550370378, -0.1687764369390063, -0.1736001554837016, -0.2083894436349642, -0.2241972285510761, -0.2313619607088228, -0.2119611931217215, -0.2315789968943016, -0.2326298901220595, -0.2341952275003547, -0.2349345138067635, -0.2470890325525666, -0.2158692451583478, -0.2254837125562657, -0.2593449971972064, -0.2749613752264223, -0.2523039661832757, -0.2383502136925357, -0.2508863954330902, -0.2649369955293827, -0.264377069357794, -0.2534911314077595, -0.2607299608755539, -0.2520072959465866, -0.2508544290031793, -0.247053442414129, -0.2418720395622601, -0.2282349932061147, -0.2353024829295052, -0.2546012739940489, -0.2531261623442576, -0.2331789339394581, -0.2245289373849494, -0.2431710680522592, -0.237366704525994, -0.2451196879613195, -0.2367108400376452, -0.2374153363944008, -0.2313929869341834, -0.2276286679788754, -0.2285883110418357, -0.2037175638198575, -0.1932611243149613, -0.2004088565364715, -0.2373846714208437, -0.255944761192566, -0.2212088755402297, -0.1947345287883714, -0.1938360283673274, -0.2110159854138608, -0.2048562666079952, -0.1987846914099471, -0.1910115437267215, -0.1983623260891987, -0.1735662362343156, -0.1681368653283349, -0.1739745719378231, -0.1600741924942074, -0.1640984775225902, -0.1678575582355901, -0.1482902754391408, -0.1225721126831656, -0.1356546978947614, -0.1191871301612687, -0.099321422236464, -0.1047551065459381, -0.0946154769300215, -0.0842573612009202, -0.0858401993916592, -0.0884475708963725, -0.0609190320943402, -0.0429075369225906, -0.0504323590327368, -0.043148546520106, -0.0129341646040907, -0.0597794902283979, -0.1653974804264607]| 99.5611761242508777|      0.25000000|[27087, 3867, 6, 492]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       7|[-0.1747084784493853, -0.0560216072048409, -0.0326930041259146, -0.0461813254569419, -0.05027729014187, -0.0518434219741823, -0.0503342951962016, -0.0726110602745692, -0.0663411267784672, -0.0788432011225963, -0.0920377567720559, -0.1019161303217419, -0.1054573889604691, -0.1329762260990915, -0.1332295273023816, -0.1348944974161403, -0.1305566769108489, -0.1438365995767812, -0.1438355294030138, -0.1664834237919317, -0.1792339008806655, -0.1829821250156386, -0.1849243940098562, -0.179695550370378, -0.1687764369390063, -0.1736001554837016, -0.2083894436349642, -0.2241972285510761, -0.2313619607088228, -0.2119611931217215, -0.2315789968943016, -0.2326298901220595, -0.2341952275003547, -0.2349345138067635, -0.2470890325525666, -0.2158692451583478, -0.2254837125562657, -0.2593449971972064, -0.2749613752264223, -0.2523039661832757, -0.2383502136925357, -0.2508863954330902, -0.2649369955293827, -0.264377069357794, -0.2534911314077595, -0.2607299608755539, -0.2520072959465866, -0.2508544290031793, -0.247053442414129, -0.2418720395622601, -0.2282349932061147, -0.2353024829295052, -0.2546012739940489, -0.2531261623442576, -0.2331789339394581, -0.2245289373849494, -0.2431710680522592, -0.237366704525994, -0.2451196879613195, -0.2367108400376452, -0.2374153363944008, -0.2313929869341834, -0.2276286679788754, -0.2285883110418357, -0.2037175638198575, -0.1932611243149613, -0.2004088565364715, -0.2373846714208437, -0.255944761192566, -0.2212088755402297, -0.1947345287883714, -0.1938360283673274, -0.2110159854138608, -0.2048562666079952, -0.1987846914099471, -0.1910115437267215, -0.1983623260891987, -0.1735662362343156, -0.1681368653283349, -0.1739745719378231, -0.1600741924942074, -0.1640984775225902, -0.1678575582355901, -0.1482902754391408, -0.1225721126831656, -0.1356546978947614, -0.1191871301612687, -0.099321422236464, -0.1047551065459381, -0.0946154769300215, -0.0842573612009202, -0.0858401993916592, -0.0884475708963725, -0.0609190320943402, -0.0429075369225906, -0.0504323590327368, -0.043148546520106, -0.0129341646040907, -0.0597794902283979, -0.1653974804264607]| 99.5611761242508777|      0.12500000|[31600, 4513, 7, 574]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       8|[-0.199527703759947, -0.1139477289377874, -0.0234124256741353, -0.0385834088633689, -0.047843122458416, -0.0637634189776021, -0.0546533587320122, -0.0533901315300004, -0.0663299440572549, -0.0768632633762738, -0.1006538332835984, -0.102056576341861, -0.1136472594090835, -0.1202783128270701, -0.1315822021843234, -0.1325156161637661, -0.1436747885019946, -0.1427102920548288, -0.1432554928107055, -0.1558250036500177, -0.1733892503154018, -0.1844116474495847, -0.1940834949499929, -0.1803159722085483, -0.1737714094799478, -0.1825545444834997, -0.1920811894099192, -0.2247231375109136, -0.2233957098029481, -0.2315738201445849, -0.2415804458674888, -0.2308911438979733, -0.2356977499482237, -0.2385379301857964, -0.2327439674115138, -0.2126953044461883, -0.2325660098070788, -0.2567606321563582, -0.2652013416164572, -0.2605654991329272, -0.2399224880585927, -0.2611132712988202, -0.2548878463348083, -0.2621703367262027, -0.2686291360368094, -0.2500879692299043, -0.2525525332683553, -0.2453744790471198, -0.2413496593546451, -0.2321377221553828, -0.2345643070258192, -0.2325964613226671, -0.2488708856289433, -0.2417175175823466, -0.2310979212624976, -0.2329376878750142, -0.2311651876826077, -0.2412437792104776, -0.2369295669216109, -0.2386797813334783, -0.2281839348276908, -0.2422098141241242, -0.2363040378231721, -0.2194304283505094, -0.2107316975655869, -0.1960974501730312, -0.2107723189481305, -0.2302378745504264, -0.2531990105621738, -0.2304411433281413, -0.1974091399262778, -0.1904472570882854, -0.1974384674982616, -0.2162292312989355, -0.1822603248379937, -0.1856522614414891, -0.1799364599649512, -0.1793444248509632, -0.1754537078062394, -0.1711512695920571, -0.1687555379313176, -0.1601399345752163, -0.1683641072190147, -0.1481399047229441, -0.1336214007418997, -0.123674475741243, -0.1232902147804353, -0.1068551527201556, -0.0982268201008584, -0.0851403876349282, -0.0976022549049813, -0.1003710345982269, -0.0761268244521882, -0.0646503826667428, -0.0495675798737046, -0.0345615682207729, -0.0387210800658362, -0.0370481285152298, -0.1032383634281167, -0.2101889519940253]| 99.4332556374808121|      0.25000000|[36116, 5156, 8, 656]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       9|[-0.199527703759947, -0.1139477289377874, -0.0234124256741353, -0.0385834088633689, -0.047843122458416, -0.0637634189776021, -0.0546533587320122, -0.0533901315300004, -0.0663299440572549, -0.0768632633762738, -0.1006538332835984, -0.102056576341861, -0.1136472594090835, -0.1202783128270701, -0.1315822021843234, -0.1325156161637661, -0.1436747885019946, -0.1427102920548288, -0.1432554928107055, -0.1558250036500177, -0.1733892503154018, -0.1844116474495847, -0.1940834949499929, -0.1803159722085483, -0.1737714094799478, -0.1825545444834997, -0.1920811894099192, -0.2247231375109136, -0.2233957098029481, -0.2315738201445849, -0.2415804458674888, -0.2308911438979733, -0.2356977499482237, -0.2385379301857964, -0.2327439674115138, -0.2126953044461883, -0.2325660098070788, -0.2567606321563582, -0.2652013416164572, -0.2605654991329272, -0.2399224880585927, -0.2611132712988202, -0.2548878463348083, -0.2621703367262027, -0.2686291360368094, -0.2500879692299043, -0.2525525332683553, -0.2453744790471198, -0.2413496593546451, -0.2321377221553828, -0.2345643070258192, -0.2325964613226671, -0.2488708856289433, -0.2417175175823466, -0.2310979212624976, -0.2329376878750142, -0.2311651876826077, -0.2412437792104776, -0.2369295669216109, -0.2386797813334783, -0.2281839348276908, -0.2422098141241242, -0.2363040378231721, -0.2194304283505094, -0.2107316975655869, -0.1960974501730312, -0.2107723189481305, -0.2302378745504264, -0.2531990105621738, -0.2304411433281413, -0.1974091399262778, -0.1904472570882854, -0.1974384674982616, -0.2162292312989355, -0.1822603248379937, -0.1856522614414891, -0.1799364599649512, -0.1793444248509632, -0.1754537078062394, -0.1711512695920571, -0.1687555379313176, -0.1601399345752163, -0.1683641072190147, -0.1481399047229441, -0.1336214007418997, -0.123674475741243, -0.1232902147804353, -0.1068551527201556, -0.0982268201008584, -0.0851403876349282, -0.0976022549049813, -0.1003710345982269, -0.0761268244521882, -0.0646503826667428, -0.0495675798737046, -0.0345615682207729, -0.0387210800658362, -0.0370481285152298, -0.1032383634281167, -0.2101889519940253]| 99.4332556374808121|      0.12500000|[40630, 5801, 9, 738]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
      10|[-0.2575279910960724, -0.1367103546956982, -0.0549844023296552, -0.0333279547437939, -0.0461425850604642, -0.0610125863943444, -0.0660591918166529, -0.0676164241168386, -0.0617597588209399, -0.0886050924640173, -0.1006948436203624, -0.1055650067153545, -0.1101236884364253, -0.1280992753597266, -0.1232612356457884, -0.1193853496135332, -0.1334560105651727, -0.1480874872704669, -0.1442459110766074, -0.1517263688078899, -0.174044598944773, -0.1873791943515331, -0.1766506540901698, -0.169893583171914, -0.1688107795987698, -0.1746457201673929, -0.1943917997018128, -0.2134759181871105, -0.2182288899938396, -0.2366768800300373, -0.2462889334586175, -0.2371658848754839, -0.2365612173296572, -0.234737172620293, -0.2305876102749484, -0.2292743040287192, -0.2193297783273902, -0.2527334151084909, -0.2605496267198045, -0.2485255994821043, -0.2505575093378436, -0.2507919354718574, -0.2640274402007156, -0.2578273661962897, -0.265406221278404, -0.2488023055471685, -0.2371288231674691, -0.264211641842757, -0.2465757249372335, -0.2323376953842571, -0.2244369656221386, -0.2239773647691345, -0.2325060731148343, -0.2349256487086717, -0.240925818662946, -0.224879954456289, -0.2255191464977009, -0.2343678043628131, -0.2387530161205678, -0.2353081840408806, -0.2379141526527461, -0.2488939263349818, -0.2318621422680501, -0.2351785569325568, -0.2018501053799245, -0.2015533751870541, -0.2093403280926961, -0.2324815063319279, -0.2479394292929901, -0.2341667237439187, -0.2032952080585216, -0.1898911935819554, -0.2082185075841222, -0.1980567167427291, -0.2067077237161103, -0.1787267237855337, -0.1744792782502107, -0.1741169118969441, -0.180461201550662, -0.1784655741023159, -0.152103593888133, -0.1696366621247693, -0.1498590082018767, -0.1566779635225781, -0.1310546493872206, -0.1251700962826104, -0.1182982132561969, -0.1103101575645773, -0.0837365591769297, -0.0855848977350306, -0.0965544328566289, -0.1025836401774472, -0.0839045216457004, -0.0683333337303386, -0.0597521981039173, -0.0392165382132027, -0.0302658373122268, -0.0470795678774559, -0.1387403272002849, -0.2563008024970604]| 99.3269356718999603|      0.25000000|[45145, 6445, 10, 820]                                                     |  | used quadratic model with 5159 points | iterate success | actual_k=8
      11|[-0.2575279910960724, -0.1367103546956982, -0.0549844023296552, -0.0333279547437939, -0.0461425850604642, -0.0610125863943444, -0.0660591918166529, -0.0676164241168386, -0.0617597588209399, -0.0886050924640173, -0.1006948436203624, -0.1055650067153545, -0.1101236884364253, -0.1280992753597266, -0.1232612356457884, -0.1193853496135332, -0.1334560105651727, -0.1480874872704669, -0.1442459110766074, -0.1517263688078899, -0.174044598944773, -0.1873791943515331, -0.1766506540901698, -0.169893583171914, -0.1688107795987698, -0.1746457201673929, -0.1943917997018128, -0.2134759181871105, -0.2182288899938396, -0.2366768800300373, -0.2462889334586175, -0.2371658848754839, -0.2365612173296572, -0.234737172620293, -0.2305876102749484, -0.2292743040287192, -0.2193297783273902, -0.2527334151084909, -0.2605496267198045, -0.2485255994821043, -0.2505575093378436, -0.2507919354718574, -0.2640274402007156, -0.2578273661962897, -0.265406221278404, -0.2488023055471685, -0.2371288231674691, -0.264211641842757, -0.2465757249372335, -0.2323376953842571, -0.2244369656221386, -0.2239773647691345, -0.2325060731148343, -0.2349256487086717, -0.240925818662946, -0.224879954456289, -0.2255191464977009, -0.2343678043628131, -0.2387530161205678, -0.2353081840408806, -0.2379141526527461, -0.2488939263349818, -0.2318621422680501, -0.2351785569325568, -0.2018501053799245, -0.2015533751870541, -0.2093403280926961, -0.2324815063319279, -0.2479394292929901, -0.2341667237439187, -0.2032952080585216, -0.1898911935819554, -0.2082185075841222, -0.1980567167427291, -0.2067077237161103, -0.1787267237855337, -0.1744792782502107, -0.1741169118969441, -0.180461201550662, -0.1784655741023159, -0.152103593888133, -0.1696366621247693, -0.1498590082018767, -0.1566779635225781, -0.1310546493872206, -0.1251700962826104, -0.1182982132561969, -0.1103101575645773, -0.0837365591769297, -0.0855848977350306, -0.0965544328566289, -0.1025836401774472, -0.0839045216457004, -0.0683333337303386, -0.0597521981039173, -0.0392165382132027, -0.0302658373122268, -0.0470795678774559, -0.1387403272002849, -0.2563008024970604]| 99.3269356718999603|      0.12500000|[49660, 7089, 11, 902]                                                     |  | used quadratic model with 5159 points | iterate failure | actual_k=8
