k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[89, 13, 1, 8]                                                             |  | used linear model with 102 points | iterate failure | actual_k=2
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[179, 25, 2, 16]                                                           |  | used linear model with 102 points | iterate failure | actual_k=2
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[267, 39, 3, 24]                                                           |  | used linear model with 102 points | iterate failure | actual_k=2
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[357, 51, 4, 32]                                                           |  | used linear model with 102 points | iterate failure | actual_k=2
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[446, 64, 5, 40]                                                           |  | used linear model with 102 points | iterate failure | actual_k=2
       6|[0.6028417289325716, 0.0200198989072323, 1.8904642325669725, 0.6510344844186393, 0.0199986151359703, 2.00618352157896, 1.2968976912907315, 0.0217874782868084, 2.1163360862780616, -0.0203146092730808, 0.01947339997381, 2.1671703746585678, 1.2297444150751642, 0.0246075990456744, 2.2159600950816394, 0.2214567066358119, 0.0242103651807089, 2.2838564065738103, 1.334981737264059, 0.0240573417979339, 2.3878710740295297, 4.506719871453233, 0.0331130600828445, 2.487175267048894, 0.661335917827574, 0.0209413033368542, 2.558152343413216, 4.389879037223562, 0.0342097527318281, 2.7089600033545023, 0.2304342384070787, 0.0194489754774295, 2.9403479453857693, 0.2313149907851056, 0.020235595200667, 2.9679654942493423, 0.7129622584976614, 0.0209277955457149, 3.130414107411166, 0.206240698552216, 0.0194382278759804, 3.228600293632466, -0.0591530794312705, 0.0183524748394951, 3.2570453775583523, 1.3819887466661238, 0.0242875546658139, 3.383650787992981, 0.2417645106676397, 0.018632306520026, 3.6699201242726063, 0.0590388845840946, 0.0209090787803254, 3.7257577404021425, 0.0186577734306429, 0.0200935135609587, 3.828606861143153, 0.414204302670637, 0.0229482785174621, 3.9584406301570465, 0.2663370105254725, 0.0189641844863697, 4.057265683730392, 0.8198588369660366, 0.0224042955887156, 4.175556029616253, 0.9653359871852879, 0.0167550778839675, 4.432349745411333, 0.7413344723032412, 0.0217677773291254, 4.559460383959817, 0.2135328317140922, 0.023942903007019, 4.598543491299871, 0.5022542973618656, 0.0232863088593414, 4.700058419052622, 0.0495335531661528, 0.0181541350574837, 4.797924701925928, 0.368629518893935, 0.0230818940889378, 4.970981828107398, 0.1633978606651746, 0.0154104778062046, 5.397525423110875, 0.2895962208434652, 0.0229712470509064, 5.4194493768337395, 0.1010708087559374, 0.0167200052471227, 2.58732617629979, -0.0019102202296458, 0.0167224743179307, 3.860966142046708, 0.1587752963603209, 0.0202031055510626, 5.198013154411895]|359624.5041089897858910|      0.06250000|[535, 77, 6, 48]                                                           |  | used linear model with 102 points | iterate success | actual_k=2
       7|[0.6028417289325716, 0.0200198989072323, 1.8904642325669725, 0.6510344844186393, 0.0199986151359703, 2.00618352157896, 1.2968976912907315, 0.0217874782868084, 2.1163360862780616, -0.0203146092730808, 0.01947339997381, 2.1671703746585678, 1.2297444150751642, 0.0246075990456744, 2.2159600950816394, 0.2214567066358119, 0.0242103651807089, 2.2838564065738103, 1.334981737264059, 0.0240573417979339, 2.3878710740295297, 4.506719871453233, 0.0331130600828445, 2.487175267048894, 0.661335917827574, 0.0209413033368542, 2.558152343413216, 4.389879037223562, 0.0342097527318281, 2.7089600033545023, 0.2304342384070787, 0.0194489754774295, 2.9403479453857693, 0.2313149907851056, 0.020235595200667, 2.9679654942493423, 0.7129622584976614, 0.0209277955457149, 3.130414107411166, 0.206240698552216, 0.0194382278759804, 3.228600293632466, -0.0591530794312705, 0.0183524748394951, 3.2570453775583523, 1.3819887466661238, 0.0242875546658139, 3.383650787992981, 0.2417645106676397, 0.018632306520026, 3.6699201242726063, 0.0590388845840946, 0.0209090787803254, 3.7257577404021425, 0.0186577734306429, 0.0200935135609587, 3.828606861143153, 0.414204302670637, 0.0229482785174621, 3.9584406301570465, 0.2663370105254725, 0.0189641844863697, 4.057265683730392, 0.8198588369660366, 0.0224042955887156, 4.175556029616253, 0.9653359871852879, 0.0167550778839675, 4.432349745411333, 0.7413344723032412, 0.0217677773291254, 4.559460383959817, 0.2135328317140922, 0.023942903007019, 4.598543491299871, 0.5022542973618656, 0.0232863088593414, 4.700058419052622, 0.0495335531661528, 0.0181541350574837, 4.797924701925928, 0.368629518893935, 0.0230818940889378, 4.970981828107398, 0.1633978606651746, 0.0154104778062046, 5.397525423110875, 0.2895962208434652, 0.0229712470509064, 5.4194493768337395, 0.1010708087559374, 0.0167200052471227, 2.58732617629979, -0.0019102202296458, 0.0167224743179307, 3.860966142046708, 0.1587752963603209, 0.0202031055510626, 5.198013154411895]|359624.5041089897858910|      0.03125000|[624, 90, 7, 56]                                                           |  | used linear model with 102 points | iterate failure | actual_k=2
       8|[0.6017716637882642, 0.020672158659939, 1.8910161165935362, 0.6472914781159372, 0.0179524115872165, 2.0017447716415235, 1.2948568213434566, 0.0244587176070646, 2.1164170276268517, -0.0213267480761462, 0.0230985409111626, 2.1658978724221014, 1.2280834981213224, 0.0235861370898965, 2.21798854165488, 0.2193186354582697, 0.0247768047153085, 2.2846746717251163, 1.3323850626761278, 0.0306865207164079, 2.3883280681783523, 4.513905252534533, 0.0432689717618421, 2.489927122946517, 0.6625098108337925, 0.0188506829217339, 2.560320503170509, 4.393286688025941, 0.0441695420331589, 2.7121530791205366, 0.2287807519550075, 0.0182013786789031, 2.937750285996074, 0.2239768388676424, 0.023139287754441, 2.9686348192330523, 0.7138023724894582, 0.0226057808160638, 3.1279828736683473, 0.212597982300672, 0.0180870365834998, 3.2329097098480313, -0.0599975827112739, 0.0199876673235843, 3.258033645408112, 1.382734668881517, 0.0243624315747817, 3.3845964838821923, 0.2402513077935259, 0.0176323241532426, 3.672848502895089, 0.0615527309198189, 0.021918856038942, 3.7238391748537536, 0.0184274722493085, 0.0168782780099837, 3.830111196954656, 0.418413100327835, 0.0270050954846933, 3.958877629228672, 0.266989100633672, 0.018809345467104, 4.058845214280357, 0.8249648708602447, 0.0231294386789092, 4.172368490420994, 0.9661358703369439, 0.0216386552608029, 4.434659925838557, 0.7448390687974559, 0.0196501325241332, 4.560480518676115, 0.2194795932220187, 0.0235049202907053, 4.595533328596439, 0.5037635256187539, 0.0213875322329332, 4.700288135139992, 0.0450749762653625, 0.0148690887897279, 4.798912287694866, 0.3708799601527705, 0.0212914884968202, 4.973333240034706, 0.1587734260969521, 0.0148785400849948, 5.397359821111989, 0.2871637660444067, 0.025068510711738, 5.419324595198089, 0.0972294007892016, 0.0157234057060696, 2.5934584230382005, -0.0027597854861661, 0.0157697594587116, 3.867183201434066, 0.1624880333912916, 0.0185394052427574, 5.200511175376183]|320998.1341991052031517|      0.06250000|[714, 102, 8, 64]                                                          |  | used linear model with 102 points | iterate success | actual_k=2
       9|[0.6017716637882642, 0.020672158659939, 1.8910161165935362, 0.6472914781159372, 0.0179524115872165, 2.0017447716415235, 1.2948568213434566, 0.0244587176070646, 2.1164170276268517, -0.0213267480761462, 0.0230985409111626, 2.1658978724221014, 1.2280834981213224, 0.0235861370898965, 2.21798854165488, 0.2193186354582697, 0.0247768047153085, 2.2846746717251163, 1.3323850626761278, 0.0306865207164079, 2.3883280681783523, 4.513905252534533, 0.0432689717618421, 2.489927122946517, 0.6625098108337925, 0.0188506829217339, 2.560320503170509, 4.393286688025941, 0.0441695420331589, 2.7121530791205366, 0.2287807519550075, 0.0182013786789031, 2.937750285996074, 0.2239768388676424, 0.023139287754441, 2.9686348192330523, 0.7138023724894582, 0.0226057808160638, 3.1279828736683473, 0.212597982300672, 0.0180870365834998, 3.2329097098480313, -0.0599975827112739, 0.0199876673235843, 3.258033645408112, 1.382734668881517, 0.0243624315747817, 3.3845964838821923, 0.2402513077935259, 0.0176323241532426, 3.672848502895089, 0.0615527309198189, 0.021918856038942, 3.7238391748537536, 0.0184274722493085, 0.0168782780099837, 3.830111196954656, 0.418413100327835, 0.0270050954846933, 3.958877629228672, 0.266989100633672, 0.018809345467104, 4.058845214280357, 0.8249648708602447, 0.0231294386789092, 4.172368490420994, 0.9661358703369439, 0.0216386552608029, 4.434659925838557, 0.7448390687974559, 0.0196501325241332, 4.560480518676115, 0.2194795932220187, 0.0235049202907053, 4.595533328596439, 0.5037635256187539, 0.0213875322329332, 4.700288135139992, 0.0450749762653625, 0.0148690887897279, 4.798912287694866, 0.3708799601527705, 0.0212914884968202, 4.973333240034706, 0.1587734260969521, 0.0148785400849948, 5.397359821111989, 0.2871637660444067, 0.025068510711738, 5.419324595198089, 0.0972294007892016, 0.0157234057060696, 2.5934584230382005, -0.0027597854861661, 0.0157697594587116, 3.867183201434066, 0.1624880333912916, 0.0185394052427574, 5.200511175376183]|320998.1341991052031517|      0.03125000|[803, 115, 9, 72]                                                          |  | used linear model with 102 points | iterate failure | actual_k=2
      10|[0.5992061296383956, 0.0250166505425903, 1.8918717418035704, 0.6489490862132521, 0.0193387614238859, 2.000381616761147, 1.298126804687685, 0.027848082851266, 2.112403927550322, -0.0228457087942109, 0.0273484252973325, 2.171875953695017, 1.2296259586124978, 0.0239087243199083, 2.2223925204758297, 0.2238398206900947, 0.0249778027820853, 2.287217199482346, 1.3314217212914508, 0.0312290331418355, 2.3860550335799213, 4.515459198630992, 0.056449961715259, 2.488227154898464, 0.6637519204470334, 0.0222854120880312, 2.5574391197111908, 4.394487046855468, 0.0565114663567533, 2.713142785915834, 0.2286478645991515, 0.014131106768579, 2.9424443349744522, 0.2235771874366456, 0.0195594199363244, 2.9729650665992158, 0.7141687815547159, 0.0255319680778566, 3.1289335842945567, 0.213753936799029, 0.0167437577453116, 3.231970398434557, -0.0607607135618962, 0.0175057676188431, 3.258358353060648, 1.3860366548774226, 0.0316749863507018, 3.3841378344053132, 0.2426851360361703, 0.0178851062208954, 3.6789528772604605, 0.0640610530417182, 0.0196909226808678, 3.728780051606714, 0.0204401928883795, 0.017689464645241, 3.829245130458962, 0.4179905546959527, 0.0288788384164163, 3.9538263032477174, 0.2679555204440972, 0.015964344046195, 4.060557939225556, 0.8243749197920907, 0.02549287528388, 4.175880068934636, 0.963601213959455, 0.0254513833403946, 4.435562229199286, 0.7427757174198193, 0.0172243431008652, 4.561924387653891, 0.2202762374814134, 0.021391372862437, 4.596694727091015, 0.503818176525887, 0.0248483246484128, 4.702420460045117, 0.0440310891620946, 0.0138294083766892, 4.7973234296491745, 0.3711878944525736, 0.0233238745295731, 4.970097786501696, 0.1589491061422945, 0.0171648651789269, 5.395121879333787, 0.2903030070815235, 0.0259334570886081, 5.418233006758585, 0.0959292473078028, 0.0136346035235145, 2.5976813266995333, -0.0029355465660418, 0.0159776655740981, 3.8677504876359734, 0.1603524667212939, 0.015690917837117, 5.202563707753744]|290516.9168308275402524|      0.06250000|[891, 129, 10, 80]                                                         |  | used linear model with 102 points | iterate success | actual_k=2
      11|[0.5992061296383956, 0.0250166505425903, 1.8918717418035704, 0.6489490862132521, 0.0193387614238859, 2.000381616761147, 1.298126804687685, 0.027848082851266, 2.112403927550322, -0.0228457087942109, 0.0273484252973325, 2.171875953695017, 1.2296259586124978, 0.0239087243199083, 2.2223925204758297, 0.2238398206900947, 0.0249778027820853, 2.287217199482346, 1.3314217212914508, 0.0312290331418355, 2.3860550335799213, 4.515459198630992, 0.056449961715259, 2.488227154898464, 0.6637519204470334, 0.0222854120880312, 2.5574391197111908, 4.394487046855468, 0.0565114663567533, 2.713142785915834, 0.2286478645991515, 0.014131106768579, 2.9424443349744522, 0.2235771874366456, 0.0195594199363244, 2.9729650665992158, 0.7141687815547159, 0.0255319680778566, 3.1289335842945567, 0.213753936799029, 0.0167437577453116, 3.231970398434557, -0.0607607135618962, 0.0175057676188431, 3.258358353060648, 1.3860366548774226, 0.0316749863507018, 3.3841378344053132, 0.2426851360361703, 0.0178851062208954, 3.6789528772604605, 0.0640610530417182, 0.0196909226808678, 3.728780051606714, 0.0204401928883795, 0.017689464645241, 3.829245130458962, 0.4179905546959527, 0.0288788384164163, 3.9538263032477174, 0.2679555204440972, 0.015964344046195, 4.060557939225556, 0.8243749197920907, 0.02549287528388, 4.175880068934636, 0.963601213959455, 0.0254513833403946, 4.435562229199286, 0.7427757174198193, 0.0172243431008652, 4.561924387653891, 0.2202762374814134, 0.021391372862437, 4.596694727091015, 0.503818176525887, 0.0248483246484128, 4.702420460045117, 0.0440310891620946, 0.0138294083766892, 4.7973234296491745, 0.3711878944525736, 0.0233238745295731, 4.970097786501696, 0.1589491061422945, 0.0171648651789269, 5.395121879333787, 0.2903030070815235, 0.0259334570886081, 5.418233006758585, 0.0959292473078028, 0.0136346035235145, 2.5976813266995333, -0.0029355465660418, 0.0159776655740981, 3.8677504876359734, 0.1603524667212939, 0.015690917837117, 5.202563707753744]|290516.9168308275402524|      0.03125000|[981, 141, 11, 88]                                                         |  | used linear model with 102 points | iterate failure | actual_k=2
