k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.50000000|[10, 3, 1, 4]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.7987825992947899, -1.0585867813586898, 19.986448535847206]                   |345.0317077636718750|      1.00000000|[17, 5, 1, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.7987825992947899, -1.0585867813586898, 19.986448535847206]                   |345.0317077636718750|      0.50000000|[26, 8, 1, 9]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.7987825992947899, -1.0585867813586898, 19.986448535847206]                   |345.0317077636718750|      0.25000000|[35, 11, 1, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.7987825992947899, -1.0585867813586898, 19.986448535847206]                   |345.0317077636718750|      0.12500000|[44, 14, 1, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.7508609465159998, -1.1707565689513855, 20.01376984522942]                    |276.6290283203125000|      0.25000000|[50, 16, 1, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.6445436516982098, -1.120154333205958, 20.23430566218483]                     |258.7692871093750000|      0.50000000|[56, 18, 1, 19]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[0.6445436516982098, -1.120154333205958, 20.23430566218483]                     |258.7692871093750000|      0.25000000|[65, 21, 2, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.6445436516982098, -1.120154333205958, 20.23430566218483]                     |258.7692871093750000|      0.12500000|[75, 24, 2, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6445436516982098, -1.120154333205958, 20.23430566218483]                     |258.7692871093750000|      0.06250000|[84, 27, 3, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
