k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9970144050447731, 0.963024280763736, 1.047167750997357, 0.9397597981753306, 0.9013926037693701, 1.1467105336729901, 0.9259377200428707, 0.8945585805287962, 0.9046089500780761, 0.8984771597150429, 1.0086538486936751, 0.9774757960156815, 0.9209137005541095, 1.0406244906860014, 1.0606685846654136, 1.1745280235345472, 0.9000034541777789, 1.0325809804893578, 1.0238628962912777, 1.0223100072624345, 1.1034568937726066, 1.0061866102872543, 1.0291426721104748, 0.9283714056933108, 1.0296320512192785, 0.9890215012110094, 1.0715972326857324, 1.0204260351324286, 0.9801274131085722, 1.0204023218436022, 1.0094661986478586, 0.9459469552267507, 1.0899909586758167, 1.0304042412285823, 1.2452345620968608, 1.1436593578952454, 1.1136223811506996, 1.0606038840947103, 0.9856863535370396, 0.9763608788409409, 1.1810552661446974, 0.9787709198645912, 1.0982941678841147, 1.1973914906145953, 0.8770718763192866, 0.8714063819458989, 1.1273650730585145, 1.1104176244986528, 1.1395608385469, 0.9676965521338525, 1.028286631317355, 0.9441791216556075, 1.059800613754146, 1.0082683638596726, 0.9800651163192868, 1.0865562079293913, 1.2528582975791387, 0.9884829634328541, 1.108301050312317, 0.9034400317566257, 1.059374454983137, 1.0562236897452064, 1.0161053779789153, 1.0864466943528737, 0.9408928183532792, 0.8544580051540646, 1.107134444679956, 0.9502488562101314, 0.9398134910365331, 1.1073080372101483, 1.013451729169196, 1.206605012294064, 1.106056210122025, 0.9981359250396966, 1.0552881208747376, 1.1053971665300095, 1.042880248090067, 1.0354030504942213, 1.075280517094826, 0.8967873633751214, 1.0509403924401126, 0.9796622080326359, 0.9841017633124499, 1.2295830472838094, 0.98807051550892, 1.0216835692643036, 1.1180821386990336, 0.9775878051173172, 1.1357469129118607, 1.2277412733124464, 1.060938040157704, 1.0172387478578393, 1.015634809255769, 1.1561760834739996, 1.2196247165294762, 0.9806539756601896, 1.0766947274351617, 1.2518968177868695, 1.1363255461738275, 0.8944727123459665]|327227.1443440533475950|      2.00000000|[98, 7, 1, 8]                                                              |  | used linear model with 105 points | iterate success | actual_k=1
       2|[0.9970144050447731, 0.963024280763736, 1.047167750997357, 0.9397597981753306, 0.9013926037693701, 1.1467105336729901, 0.9259377200428707, 0.8945585805287962, 0.9046089500780761, 0.8984771597150429, 1.0086538486936751, 0.9774757960156815, 0.9209137005541095, 1.0406244906860014, 1.0606685846654136, 1.1745280235345472, 0.9000034541777789, 1.0325809804893578, 1.0238628962912777, 1.0223100072624345, 1.1034568937726066, 1.0061866102872543, 1.0291426721104748, 0.9283714056933108, 1.0296320512192785, 0.9890215012110094, 1.0715972326857324, 1.0204260351324286, 0.9801274131085722, 1.0204023218436022, 1.0094661986478586, 0.9459469552267507, 1.0899909586758167, 1.0304042412285823, 1.2452345620968608, 1.1436593578952454, 1.1136223811506996, 1.0606038840947103, 0.9856863535370396, 0.9763608788409409, 1.1810552661446974, 0.9787709198645912, 1.0982941678841147, 1.1973914906145953, 0.8770718763192866, 0.8714063819458989, 1.1273650730585145, 1.1104176244986528, 1.1395608385469, 0.9676965521338525, 1.028286631317355, 0.9441791216556075, 1.059800613754146, 1.0082683638596726, 0.9800651163192868, 1.0865562079293913, 1.2528582975791387, 0.9884829634328541, 1.108301050312317, 0.9034400317566257, 1.059374454983137, 1.0562236897452064, 1.0161053779789153, 1.0864466943528737, 0.9408928183532792, 0.8544580051540646, 1.107134444679956, 0.9502488562101314, 0.9398134910365331, 1.1073080372101483, 1.013451729169196, 1.206605012294064, 1.106056210122025, 0.9981359250396966, 1.0552881208747376, 1.1053971665300095, 1.042880248090067, 1.0354030504942213, 1.075280517094826, 0.8967873633751214, 1.0509403924401126, 0.9796622080326359, 0.9841017633124499, 1.2295830472838094, 0.98807051550892, 1.0216835692643036, 1.1180821386990336, 0.9775878051173172, 1.1357469129118607, 1.2277412733124464, 1.060938040157704, 1.0172387478578393, 1.015634809255769, 1.1561760834739996, 1.2196247165294762, 0.9806539756601896, 1.0766947274351617, 1.2518968177868695, 1.1363255461738275, 0.8944727123459665]|327227.1443440533475950|      1.00000000|[197, 13, 2, 16]                                                           |  | used linear model with 105 points | iterate failure | actual_k=1
       3|[1.1166282481050873, 0.9457086736386968, 1.017202120961325, 0.8719422785639065, 0.8995040781068662, 1.0798450263249157, 0.9271167375825217, 0.9428889433527563, 0.9918410419805679, 0.898568076120282, 0.9499909876495111, 0.9968226967621343, 0.785541789820057, 1.0297834731891196, 1.0482635332527999, 1.170061822337631, 0.8369684361626059, 1.008418019118288, 1.0390806353746445, 1.1410906082266565, 1.0612620228877925, 1.0225594965184648, 0.9415338894813375, 1.015128543210637, 1.175209296516148, 0.7702638440293135, 1.0774483375748634, 0.9690755885271786, 1.1726660554104296, 1.0142103948931889, 0.9271780901780796, 1.076830502235587, 0.9788927360171351, 1.1535539386622569, 1.1054253454522607, 1.2690308107737271, 1.0552224506112144, 1.0234395845083235, 1.1767437848988984, 0.8725590267548355, 1.2950974752259676, 1.153390897715366, 1.0608631058778013, 1.210534030389544, 0.9114796887059323, 1.0000127434973272, 1.1213071601033795, 1.1394597362633705, 1.0536564959182413, 0.8935522939214198, 0.9118203755833056, 0.8381410440126744, 1.0593352734921697, 1.0579005244682833, 1.1292765388754118, 1.1455561773346372, 1.401034450702257, 1.0344663748987986, 1.2242850860968943, 0.8230914917234639, 1.118924429187757, 1.0193067391722839, 1.1508730053131966, 1.0377246051649975, 0.9049539624094269, 0.890457553306785, 1.31982178514945, 0.8235908468888259, 1.1100555389260844, 1.212085135169736, 1.0041303705553717, 1.335536506160176, 1.1956302110851509, 0.9241008021335309, 1.1652230749006265, 1.2285439475935993, 1.1431689253142179, 1.0879306736256513, 1.2052293740207949, 0.9162214326214231, 1.139808493753816, 0.8946032867691925, 0.9957380027005925, 1.2198424678791326, 1.0276823744671455, 1.0829460742132249, 1.11508714294405, 1.0640263425255554, 1.3373440548972477, 1.2982171976869774, 1.0488049333504488, 1.2949928760747638, 1.0678440934145943, 1.3139600078259221, 1.1625852091935862, 1.1048736373799555, 1.196568895003163, 1.1203846723934159, 1.329341170487286, 0.8429009464237839]|326209.1607359171030112|      2.00000000|[295, 20, 3, 24]                                                           |  | used linear model with 105 points | iterate success | actual_k=1
       4|[1.1166282481050873, 0.9457086736386968, 1.017202120961325, 0.8719422785639065, 0.8995040781068662, 1.0798450263249157, 0.9271167375825217, 0.9428889433527563, 0.9918410419805679, 0.898568076120282, 0.9499909876495111, 0.9968226967621343, 0.785541789820057, 1.0297834731891196, 1.0482635332527999, 1.170061822337631, 0.8369684361626059, 1.008418019118288, 1.0390806353746445, 1.1410906082266565, 1.0612620228877925, 1.0225594965184648, 0.9415338894813375, 1.015128543210637, 1.175209296516148, 0.7702638440293135, 1.0774483375748634, 0.9690755885271786, 1.1726660554104296, 1.0142103948931889, 0.9271780901780796, 1.076830502235587, 0.9788927360171351, 1.1535539386622569, 1.1054253454522607, 1.2690308107737271, 1.0552224506112144, 1.0234395845083235, 1.1767437848988984, 0.8725590267548355, 1.2950974752259676, 1.153390897715366, 1.0608631058778013, 1.210534030389544, 0.9114796887059323, 1.0000127434973272, 1.1213071601033795, 1.1394597362633705, 1.0536564959182413, 0.8935522939214198, 0.9118203755833056, 0.8381410440126744, 1.0593352734921697, 1.0579005244682833, 1.1292765388754118, 1.1455561773346372, 1.401034450702257, 1.0344663748987986, 1.2242850860968943, 0.8230914917234639, 1.118924429187757, 1.0193067391722839, 1.1508730053131966, 1.0377246051649975, 0.9049539624094269, 0.890457553306785, 1.31982178514945, 0.8235908468888259, 1.1100555389260844, 1.212085135169736, 1.0041303705553717, 1.335536506160176, 1.1956302110851509, 0.9241008021335309, 1.1652230749006265, 1.2285439475935993, 1.1431689253142179, 1.0879306736256513, 1.2052293740207949, 0.9162214326214231, 1.139808493753816, 0.8946032867691925, 0.9957380027005925, 1.2198424678791326, 1.0276823744671455, 1.0829460742132249, 1.11508714294405, 1.0640263425255554, 1.3373440548972477, 1.2982171976869774, 1.0488049333504488, 1.2949928760747638, 1.0678440934145943, 1.3139600078259221, 1.1625852091935862, 1.1048736373799555, 1.196568895003163, 1.1203846723934159, 1.329341170487286, 0.8429009464237839]|326209.1607359171030112|      1.00000000|[393, 27, 4, 32]                                                           |  | used linear model with 105 points | iterate failure | actual_k=1
       5|[1.1574207056980754, 1.0044463407636328, 1.035903206175345, 0.9334860245488203, 1.0061541012220157, 1.0317443010596048, 0.8417627160661799, 0.7653979206417435, 1.0641025095011765, 1.0899600242329417, 0.9537301739637285, 0.9375380995520008, 0.8547706103546363, 1.0897465248916467, 1.0408006960402647, 1.1805307580729179, 0.8253922122017991, 1.0378795511504209, 1.1946731706430354, 1.1878827622714883, 1.0857436480072196, 1.1390841685549749, 0.7961157631890393, 0.9342600994530229, 1.3195792320752076, 0.680486287445135, 1.211182964182423, 1.0403099562688978, 1.2018800392789244, 1.002839394509629, 0.8476855932224522, 1.070155418398174, 0.9134338409304747, 1.1788523997504654, 1.0469857797033315, 1.5125539995785269, 0.9531052168104498, 0.950304317337193, 1.0506493449388798, 0.8583973395068956, 1.276768643996626, 1.375219812639878, 1.1655164183888616, 1.1726505637431404, 0.9052750099918515, 0.9065015569868438, 1.1264700457651795, 1.313515596428012, 1.0963998956940242, 1.071445857750932, 0.8775793582679556, 0.9683276092307, 1.1364394560005975, 1.1442856889859325, 1.3401633673948723, 1.2254576621904334, 1.5148042022172843, 1.020092300394914, 1.3029874327843467, 0.8946655273421886, 1.031490965517536, 1.0027578012729474, 1.2989248969286338, 1.0320866635248807, 0.9986671080531099, 0.8585482901357671, 1.5342385299368528, 0.8911461308432179, 1.0783669612453166, 1.2525620602742618, 1.0520178452676079, 1.288563266788623, 1.3671219246598474, 1.0813503820096828, 1.2104967315783641, 1.349793503657006, 1.1241334263139378, 1.1592654163523046, 1.143408495052868, 0.8972821420024294, 1.3152285077152435, 0.9204753756876295, 1.0969862276951377, 1.2235577006766338, 0.9704347200888724, 1.3150923784619635, 1.3546004514678922, 1.0651330725702262, 1.3062532859932063, 1.4991484609278376, 1.0413665827146104, 1.3612595057367713, 1.2278715239451536, 1.3046691730659143, 1.2099691871757012, 1.1054446928651547, 1.1323389332801435, 1.1686692000052137, 1.325009277583483, 0.8686961121011506]|325079.6254363802727312|      2.00000000|[492, 33, 5, 40]                                                           |  | used linear model with 105 points | iterate success | actual_k=1
       6|[1.1574207056980754, 1.0044463407636328, 1.035903206175345, 0.9334860245488203, 1.0061541012220157, 1.0317443010596048, 0.8417627160661799, 0.7653979206417435, 1.0641025095011765, 1.0899600242329417, 0.9537301739637285, 0.9375380995520008, 0.8547706103546363, 1.0897465248916467, 1.0408006960402647, 1.1805307580729179, 0.8253922122017991, 1.0378795511504209, 1.1946731706430354, 1.1878827622714883, 1.0857436480072196, 1.1390841685549749, 0.7961157631890393, 0.9342600994530229, 1.3195792320752076, 0.680486287445135, 1.211182964182423, 1.0403099562688978, 1.2018800392789244, 1.002839394509629, 0.8476855932224522, 1.070155418398174, 0.9134338409304747, 1.1788523997504654, 1.0469857797033315, 1.5125539995785269, 0.9531052168104498, 0.950304317337193, 1.0506493449388798, 0.8583973395068956, 1.276768643996626, 1.375219812639878, 1.1655164183888616, 1.1726505637431404, 0.9052750099918515, 0.9065015569868438, 1.1264700457651795, 1.313515596428012, 1.0963998956940242, 1.071445857750932, 0.8775793582679556, 0.9683276092307, 1.1364394560005975, 1.1442856889859325, 1.3401633673948723, 1.2254576621904334, 1.5148042022172843, 1.020092300394914, 1.3029874327843467, 0.8946655273421886, 1.031490965517536, 1.0027578012729474, 1.2989248969286338, 1.0320866635248807, 0.9986671080531099, 0.8585482901357671, 1.5342385299368528, 0.8911461308432179, 1.0783669612453166, 1.2525620602742618, 1.0520178452676079, 1.288563266788623, 1.3671219246598474, 1.0813503820096828, 1.2104967315783641, 1.349793503657006, 1.1241334263139378, 1.1592654163523046, 1.143408495052868, 0.8972821420024294, 1.3152285077152435, 0.9204753756876295, 1.0969862276951377, 1.2235577006766338, 0.9704347200888724, 1.3150923784619635, 1.3546004514678922, 1.0651330725702262, 1.3062532859932063, 1.4991484609278376, 1.0413665827146104, 1.3612595057367713, 1.2278715239451536, 1.3046691730659143, 1.2099691871757012, 1.1054446928651547, 1.1323389332801435, 1.1686692000052137, 1.325009277583483, 0.8686961121011506]|325079.6254363802727312|      1.00000000|[590, 40, 6, 48]                                                           |  | used linear model with 105 points | iterate failure | actual_k=1
       7|[1.1574207056980754, 1.0044463407636328, 1.035903206175345, 0.9334860245488203, 1.0061541012220157, 1.0317443010596048, 0.8417627160661799, 0.7653979206417435, 1.0641025095011765, 1.0899600242329417, 0.9537301739637285, 0.9375380995520008, 0.8547706103546363, 1.0897465248916467, 1.0408006960402647, 1.1805307580729179, 0.8253922122017991, 1.0378795511504209, 1.1946731706430354, 1.1878827622714883, 1.0857436480072196, 1.1390841685549749, 0.7961157631890393, 0.9342600994530229, 1.3195792320752076, 0.680486287445135, 1.211182964182423, 1.0403099562688978, 1.2018800392789244, 1.002839394509629, 0.8476855932224522, 1.070155418398174, 0.9134338409304747, 1.1788523997504654, 1.0469857797033315, 1.5125539995785269, 0.9531052168104498, 0.950304317337193, 1.0506493449388798, 0.8583973395068956, 1.276768643996626, 1.375219812639878, 1.1655164183888616, 1.1726505637431404, 0.9052750099918515, 0.9065015569868438, 1.1264700457651795, 1.313515596428012, 1.0963998956940242, 1.071445857750932, 0.8775793582679556, 0.9683276092307, 1.1364394560005975, 1.1442856889859325, 1.3401633673948723, 1.2254576621904334, 1.5148042022172843, 1.020092300394914, 1.3029874327843467, 0.8946655273421886, 1.031490965517536, 1.0027578012729474, 1.2989248969286338, 1.0320866635248807, 0.9986671080531099, 0.8585482901357671, 1.5342385299368528, 0.8911461308432179, 1.0783669612453166, 1.2525620602742618, 1.0520178452676079, 1.288563266788623, 1.3671219246598474, 1.0813503820096828, 1.2104967315783641, 1.349793503657006, 1.1241334263139378, 1.1592654163523046, 1.143408495052868, 0.8972821420024294, 1.3152285077152435, 0.9204753756876295, 1.0969862276951377, 1.2235577006766338, 0.9704347200888724, 1.3150923784619635, 1.3546004514678922, 1.0651330725702262, 1.3062532859932063, 1.4991484609278376, 1.0413665827146104, 1.3612595057367713, 1.2278715239451536, 1.3046691730659143, 1.2099691871757012, 1.1054446928651547, 1.1323389332801435, 1.1686692000052137, 1.325009277583483, 0.8686961121011506]|325079.6254363802727312|      0.50000000|[689, 46, 7, 56]                                                           |  | used linear model with 105 points | iterate failure | actual_k=1
       8|[1.169464424526759, 0.9871431919408793, 1.0458000595191776, 0.9144324403754059, 1.023067777633962, 1.0472890938491186, 0.832304856144685, 0.7758736961546813, 1.0369197679085147, 1.083338225740986, 1.0116208752180496, 0.9473222840710356, 0.8511890566874051, 1.0623876369104175, 1.0604925949369435, 1.1915624867768466, 0.8245185295430026, 1.0189026750852137, 1.1970085223553726, 1.1745277490969324, 1.08247911598594, 1.1733151679478657, 0.7944972135887527, 0.8927152642141813, 1.2597614390599126, 0.6572029797536053, 1.1911135278412701, 1.1212880766049493, 1.2243315361714873, 1.0236346778097989, 0.8344276658545293, 1.1164166534337436, 0.9458366458265446, 1.2626296564995088, 1.0556436087382512, 1.5394181948931926, 0.9478875463061702, 0.981612969855985, 1.0890171986653427, 0.8251494208587299, 1.3170550378201953, 1.3977129858282442, 1.1685197500718663, 1.1717064424867034, 0.8892296358801294, 0.9212712229580994, 1.184749871895794, 1.3505728852111225, 1.1025920800263678, 1.0640359770213048, 0.9289983584542897, 1.0172264464842005, 1.1795295573912585, 1.197509100143782, 1.3318325747905337, 1.2730449719560297, 1.5798876581375672, 1.0707474782117417, 1.2918797789254415, 0.9384407661608245, 1.009118487940143, 1.0816383919068009, 1.3703056306338703, 1.0529401618422491, 1.0637480740658045, 0.9379021468168243, 1.5717896492355876, 0.938942495729861, 1.166118474692386, 1.270940350406305, 1.1179228972384672, 1.3162150927874137, 1.4193549482285934, 1.2023435098485342, 1.221156113965873, 1.376117182649205, 1.2549597109170896, 1.2484790656629121, 1.1875257413555924, 0.9061402312105586, 1.4162596815520336, 0.9578200765892788, 1.1503268988714392, 1.2889980340181015, 1.033860922335625, 1.4144334025492018, 1.4022204048029867, 1.1032741405236979, 1.3721130630738676, 1.6109641705126791, 1.0832508034776889, 1.4133870096159338, 1.3258886799862657, 1.3486588965082056, 1.3031140296512003, 1.126045357750964, 1.229207336293976, 1.2206494642655052, 1.3771150773232423, 0.9477694782160779]|323989.0338014495209791|      1.00000000|[787, 53, 8, 64]                                                           |  | used linear model with 105 points | iterate success | actual_k=1
       9|[1.2719076154113218, 1.0375880433634057, 1.1527391467059136, 1.098246839616305, 1.0666014099102277, 0.9121679504226021, 0.9596666173275246, 0.7673939286841688, 1.05996231317506, 1.035161851763976, 1.1016488979214571, 0.9469873568178623, 0.8282687165693923, 0.9312844005388832, 1.0164062919616934, 1.1698412666694054, 0.6787939560303686, 1.1483785683347059, 1.1851005961282775, 1.170251471209252, 1.0225204270436619, 1.3860448217090073, 0.8480009284187078, 0.9864533675040743, 1.2249912605396185, 0.5640809700909926, 1.1145401873108132, 1.101282681624541, 1.212371633497599, 0.8888687492283056, 0.8679608312467668, 1.1191250349278599, 1.004911084014056, 1.3723408221498183, 1.0927315020945119, 1.5609396700963758, 0.8492825507104191, 0.944823799514671, 1.1651163836191354, 0.884262781368542, 1.4556864861843881, 1.636508091394839, 1.2597968450595416, 1.1345999860242306, 0.9801687231802065, 0.9359442091992026, 1.238022888646832, 1.4837832552134351, 1.0727994557408058, 1.2813147515080168, 0.9348483005890859, 0.9578161408423381, 1.19805007793047, 1.4693317622031794, 1.4045748922366639, 1.349878253834357, 1.5649303410177537, 1.1155617468258796, 1.3145082050249166, 1.0679916592250296, 1.079380333633496, 1.2122718421266143, 1.5236718816122852, 1.0539930146524155, 1.1246563352058314, 1.098786330050467, 1.6651806594515315, 1.0514153486364939, 1.3386997067928657, 1.3116197839001447, 1.032097132283298, 1.3015456944557742, 1.5417556786692486, 1.3730529314447468, 1.2690490010592146, 1.342766897507352, 1.312371009250407, 1.348937689201118, 1.1783655126891361, 0.9413924441147019, 1.3520752515972567, 0.9136926739559695, 1.198974491803324, 1.4045295628318548, 1.1837542036486748, 1.458717379022375, 1.504372557426342, 1.1689882914775527, 1.4479997814097445, 1.76184316102163, 1.2297935869867853, 1.6099818587740589, 1.3888928911086893, 1.430208226105932, 1.4451842853387291, 1.187301337071079, 1.2027877227590205, 1.1792540388482196, 1.4335654811065732, 1.1553429711534073]|322398.6410467188106850|      2.00000000|[885, 60, 9, 72]                                                           |  | used linear model with 105 points | iterate success | actual_k=1
      10|[1.1689139589640536, 0.9494677622435496, 1.2957967798992747, 1.3065422542984304, 1.2872755889846432, 1.049402056164627, 0.9386531197944331, 0.9907098218088941, 0.9783770800614656, 1.151737147277754, 1.0520459679055416, 0.8903350480940517, 0.6939475870350343, 0.8882838952082797, 1.207510336589744, 1.1572767131447297, 0.7421235583339438, 1.2096842094107711, 1.223610233567984, 1.0754274303435627, 1.214283002624892, 1.2825200226587978, 0.8928059068312921, 1.1303884510776943, 1.1395225954837689, 0.3811951087540915, 1.5493489522666177, 0.6670427185392616, 1.1454428271251818, 0.7312185005621902, 0.6409242781638598, 1.2058630992550428, 0.9981879687198352, 1.2436983669041137, 1.029455827368132, 1.6852722820901809, 0.7389871320037379, 0.8138148850758119, 1.0226293547574685, 0.6069307390578842, 1.232114566484386, 1.8553822113862242, 1.237217674053525, 1.2078432472843381, 1.112177874548356, 0.7679063309400133, 1.4680439449387186, 1.7055701861792147, 0.7858711073140097, 1.47000145632422, 0.7380060094230099, 0.9624272499704722, 1.140173190849085, 1.257125469946679, 1.7654240752784527, 1.3167078394391323, 1.6653537334421222, 1.0094459271485046, 1.2060903679860853, 1.0299408550177822, 0.9841465523426844, 1.4990233342004085, 1.7640419958954097, 1.002738293143664, 1.0217162788173932, 1.2403694629525326, 1.7557752078055866, 0.9788427147761332, 1.4228812842785314, 1.4251512635385337, 1.5764636047696037, 1.406215192650652, 1.9118215639792961, 1.621712919091059, 1.3808080120157349, 1.50851518824396, 1.2398780245693402, 1.484141193212086, 1.3201015256247852, 1.179942601662711, 1.425508861380351, 1.253688904539383, 1.4464418493591942, 1.3803724826208863, 1.1426533508217984, 1.6920835234979705, 1.700116695684089, 1.2661040889992994, 1.3542747947103968, 2.3960256471885977, 1.5637028934796553, 1.2676654117913086, 1.7449242940859298, 1.4837606729817212, 1.8917759091730248, 1.5273670923332623, 1.4084723174555052, 1.3758175065389087, 1.4773719430372612, 1.2997421346721596]|319440.3258770175743848|      4.00000000|[983, 67, 10, 80]                                                          |  | used linear model with 105 points | iterate success | actual_k=1
      11|[1.1689139589640536, 0.9494677622435496, 1.2957967798992747, 1.3065422542984304, 1.2872755889846432, 1.049402056164627, 0.9386531197944331, 0.9907098218088941, 0.9783770800614656, 1.151737147277754, 1.0520459679055416, 0.8903350480940517, 0.6939475870350343, 0.8882838952082797, 1.207510336589744, 1.1572767131447297, 0.7421235583339438, 1.2096842094107711, 1.223610233567984, 1.0754274303435627, 1.214283002624892, 1.2825200226587978, 0.8928059068312921, 1.1303884510776943, 1.1395225954837689, 0.3811951087540915, 1.5493489522666177, 0.6670427185392616, 1.1454428271251818, 0.7312185005621902, 0.6409242781638598, 1.2058630992550428, 0.9981879687198352, 1.2436983669041137, 1.029455827368132, 1.6852722820901809, 0.7389871320037379, 0.8138148850758119, 1.0226293547574685, 0.6069307390578842, 1.232114566484386, 1.8553822113862242, 1.237217674053525, 1.2078432472843381, 1.112177874548356, 0.7679063309400133, 1.4680439449387186, 1.7055701861792147, 0.7858711073140097, 1.47000145632422, 0.7380060094230099, 0.9624272499704722, 1.140173190849085, 1.257125469946679, 1.7654240752784527, 1.3167078394391323, 1.6653537334421222, 1.0094459271485046, 1.2060903679860853, 1.0299408550177822, 0.9841465523426844, 1.4990233342004085, 1.7640419958954097, 1.002738293143664, 1.0217162788173932, 1.2403694629525326, 1.7557752078055866, 0.9788427147761332, 1.4228812842785314, 1.4251512635385337, 1.5764636047696037, 1.406215192650652, 1.9118215639792961, 1.621712919091059, 1.3808080120157349, 1.50851518824396, 1.2398780245693402, 1.484141193212086, 1.3201015256247852, 1.179942601662711, 1.425508861380351, 1.253688904539383, 1.4464418493591942, 1.3803724826208863, 1.1426533508217984, 1.6920835234979705, 1.700116695684089, 1.2661040889992994, 1.3542747947103968, 2.3960256471885977, 1.5637028934796553, 1.2676654117913086, 1.7449242940859298, 1.4837606729817212, 1.8917759091730248, 1.5273670923332623, 1.4084723174555052, 1.3758175065389087, 1.4773719430372612, 1.2997421346721596]|319440.3258770175743848|      2.00000000|[1081, 74, 11, 88]                                                         |  | used linear model with 105 points | iterate failure | actual_k=1
