k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      1.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.50000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.25000000|[113, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.1783735922550356, 0.0578224926493741, -0.2098276988089451, -0.0287784705126403, 0.8107351520774525, 0.1940757678708262, 0.0305581038420651, 0.0738118639349303, 0.3687337021963644]|22931.6660156250000000|      0.50000000|[142, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[-0.1783735922550356, 0.0578224926493741, -0.2098276988089451, -0.0287784705126403, 0.8107351520774525, 0.1940757678708262, 0.0305581038420651, 0.0738118639349303, 0.3687337021963644]|22931.6660156250000000|      0.25000000|[170, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.1981768789414393, 0.0857906303577768, -0.2378066287271024, -0.0280791955164704, 0.8328718256397498, 0.0196465028435515, -0.0968203771533745, 0.0016089534811771, 0.4592221826322591]|1785.8801269531250000|      0.50000000|[198, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.1981768789414393, 0.0857906303577768, -0.2378066287271024, -0.0280791955164704, 0.8328718256397498, 0.0196465028435515, -0.0968203771533745, 0.0016089534811771, 0.4592221826322591]|1785.8801269531250000|      0.25000000|[227, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.1981768789414393, 0.0857906303577768, -0.2378066287271024, -0.0280791955164704, 0.8328718256397498, 0.0196465028435515, -0.0968203771533745, 0.0016089534811771, 0.4592221826322591]|1785.8801269531250000|      0.12500000|[255, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.1981768789414393, 0.0857906303577768, -0.2378066287271024, -0.0280791955164704, 0.8328718256397498, 0.0196465028435515, -0.0968203771533745, 0.0016089534811771, 0.4592221826322591]|1785.8801269531250000|      0.06250000|[284, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.1981768789414393, 0.0857906303577768, -0.2378066287271024, -0.0280791955164704, 0.8328718256397498, 0.0196465028435515, -0.0968203771533745, 0.0016089534811771, 0.4592221826322591]|1785.8801269531250000|      0.03125000|[312, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.1984767795175205, 0.0831275349023672, -0.2390672382561747, -0.0024888478761102, 0.8346536534366349, 0.0329930305789417, -0.0895764827303147, -0.0040304495157744, 0.4661028706819245]|1003.4088745117187500|      0.06250000|[340, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[-0.1984767795175205, 0.0831275349023672, -0.2390672382561747, -0.0024888478761102, 0.8346536534366349, 0.0329930305789417, -0.0895764827303147, -0.0040304495157744, 0.4661028706819245]|1003.4088745117187500|      0.03125000|[368, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
