k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[91, 9, 1, 3]                                                              |  | used linear model with 100 points | iterate failure | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[179, 21, 2, 6]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[267, 33, 3, 9]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[354, 46, 4, 12]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[442, 58, 5, 15]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       6|[0.6012380614344786, 0.0177744861516781, 1.8834996373946102, 0.6521297737294333, 0.0205595144484178, 2.003921145649154, 1.2959340044517094, 0.0232302348001338, 2.119494229545546, -0.0272816906071894, 0.0172251197056168, 2.160306375124891, 1.2279047584164406, 0.022054499266139, 2.221611761454075, 0.2194192607046629, 0.0187082723482958, 2.281901910278909, 1.3325087477302666, 0.0212747998309973, 2.393730510809299, 4.502092892845558, 0.0371281905315033, 2.4876193361234495, 0.6583926412810838, 0.0211050839803531, 2.561814360974655, 4.38669944735243, 0.0341474409582869, 2.7023112294319223, 0.2266334836253338, 0.0209235723820771, 2.937852827793708, 0.2355727591276337, 0.0168958134767549, 2.968207910292571, 0.7119745212830061, 0.0236700765891737, 3.130547197831486, 0.2050836889469717, 0.0226823301204833, 3.2259546910779027, -0.0681211448253467, 0.0240452849413343, 3.2533502365207396, 1.3826817722354687, 0.0181202531941364, 3.3806433193105168, 0.2408405374644339, 0.022619884354024, 3.6672736348037076, 0.0645443720224973, 0.0198021046774695, 3.7253207828316324, 0.0182748796647194, 0.0209551712747629, 3.830539660639712, 0.4189598075563484, 0.0192957861206005, 3.9569640340009484, 0.2631558617365966, 0.0199678269834687, 4.0501214710745295, 0.8175384778926891, 0.0208300201549108, 4.171740079075174, 0.9647606078515445, 0.0212470981712659, 4.4310303461996785, 0.7411734092972597, 0.0246282324806817, 4.563285610472162, 0.2126484855980026, 0.0197383723166218, 4.602750674052966, 0.5053492214014771, 0.0201855881220563, 4.700404951633886, 0.0534664879013242, 0.021521763609463, 4.801891311240118, 0.3645993102790095, 0.0191566989281192, 4.97046256882306, 0.1613799295723892, 0.0189647797308623, 5.391688789043862, 0.2885318561645517, 0.0205405531008476, 5.417949137058606, 0.0983553820801948, 0.0209539629389493, 2.585500652356555, 0.0005842424162792, 0.0220170045412278, 3.861284617138314, 0.1549308467127225, 0.0195514933013258, 5.195549341765511]|356602.8035341557115316|      0.06250000|[528, 72, 6, 18]                                                           |  | used linear model with 100 points | iterate success | actual_k=8
       7|[0.6012380614344786, 0.0177744861516781, 1.8834996373946102, 0.6521297737294333, 0.0205595144484178, 2.003921145649154, 1.2959340044517094, 0.0232302348001338, 2.119494229545546, -0.0272816906071894, 0.0172251197056168, 2.160306375124891, 1.2279047584164406, 0.022054499266139, 2.221611761454075, 0.2194192607046629, 0.0187082723482958, 2.281901910278909, 1.3325087477302666, 0.0212747998309973, 2.393730510809299, 4.502092892845558, 0.0371281905315033, 2.4876193361234495, 0.6583926412810838, 0.0211050839803531, 2.561814360974655, 4.38669944735243, 0.0341474409582869, 2.7023112294319223, 0.2266334836253338, 0.0209235723820771, 2.937852827793708, 0.2355727591276337, 0.0168958134767549, 2.968207910292571, 0.7119745212830061, 0.0236700765891737, 3.130547197831486, 0.2050836889469717, 0.0226823301204833, 3.2259546910779027, -0.0681211448253467, 0.0240452849413343, 3.2533502365207396, 1.3826817722354687, 0.0181202531941364, 3.3806433193105168, 0.2408405374644339, 0.022619884354024, 3.6672736348037076, 0.0645443720224973, 0.0198021046774695, 3.7253207828316324, 0.0182748796647194, 0.0209551712747629, 3.830539660639712, 0.4189598075563484, 0.0192957861206005, 3.9569640340009484, 0.2631558617365966, 0.0199678269834687, 4.0501214710745295, 0.8175384778926891, 0.0208300201549108, 4.171740079075174, 0.9647606078515445, 0.0212470981712659, 4.4310303461996785, 0.7411734092972597, 0.0246282324806817, 4.563285610472162, 0.2126484855980026, 0.0197383723166218, 4.602750674052966, 0.5053492214014771, 0.0201855881220563, 4.700404951633886, 0.0534664879013242, 0.021521763609463, 4.801891311240118, 0.3645993102790095, 0.0191566989281192, 4.97046256882306, 0.1613799295723892, 0.0189647797308623, 5.391688789043862, 0.2885318561645517, 0.0205405531008476, 5.417949137058606, 0.0983553820801948, 0.0209539629389493, 2.585500652356555, 0.0005842424162792, 0.0220170045412278, 3.861284617138314, 0.1549308467127225, 0.0195514933013258, 5.195549341765511]|356602.8035341557115316|      0.03125000|[615, 85, 7, 21]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       8|[0.6015902581739784, 0.0165860502181759, 1.882506113604421, 0.6520797556036475, 0.0192611503496165, 2.0007734953261256, 1.2948798277596647, 0.0281180689324469, 2.1200193595981913, -0.0321545476819482, 0.0144405480660564, 2.1577307131523455, 1.2261492246777983, 0.0239285850419727, 2.221485844801607, 0.2214055124814293, 0.0207903687343403, 2.28332455270796, 1.3289992521533875, 0.025616642852195, 2.3866720373088217, 4.506251233904316, 0.044744723203327, 2.488349827878622, 0.6547665108109646, 0.0238164398615446, 2.5611422976904876, 4.385860526520304, 0.0456485902228121, 2.7027913806896913, 0.2288509007380002, 0.0168840911950152, 2.9394218810070916, 0.2367273477872797, 0.0177102855540512, 2.967648878487976, 0.7114308563542688, 0.0292972820183286, 3.1301080856829273, 0.2047867592603787, 0.0233530454357396, 3.2252035104447945, -0.0720680757300121, 0.0261669827628697, 3.2523679991326078, 1.3811283243938515, 0.0288425291209533, 3.377323157796678, 0.2381101295718867, 0.0165999416163322, 3.66992818384868, 0.0651122953776954, 0.0203829224107104, 3.723369938074077, 0.0185840261011356, 0.0248980424101266, 3.830966892585531, 0.4186903022988762, 0.0221218220536473, 3.95534480053699, 0.2633523048326106, 0.0161714383707405, 4.053597513168452, 0.8185471676585407, 0.0143494813808576, 4.173917719144752, 0.9627250825341154, 0.0221581163476876, 4.426596898820687, 0.7434316632858252, 0.0289975557142772, 4.562914412687243, 0.2154282008180215, 0.0166022119178381, 4.601931309628239, 0.5043465312391222, 0.0212756061334386, 4.702069378537448, 0.0524599813032919, 0.0221900035840317, 4.801587974587429, 0.3655447535155357, 0.0198455347951592, 4.970827709381464, 0.1653800326905225, 0.0134596283121706, 5.394600290492774, 0.2861332933083185, 0.0220468274909322, 5.41602375856741, 0.1031873011717826, 0.0239794209455254, 2.588414955300102, 0.0030969964562422, 0.0226122951898636, 3.8618351358888914, 0.1551746478452875, 0.0233342282047947, 5.197085440833027]|317096.8630110503290780|      0.06250000|[702, 98, 8, 24]                                                           |  | used linear model with 100 points | iterate success | actual_k=8
       9|[0.6015902581739784, 0.0165860502181759, 1.882506113604421, 0.6520797556036475, 0.0192611503496165, 2.0007734953261256, 1.2948798277596647, 0.0281180689324469, 2.1200193595981913, -0.0321545476819482, 0.0144405480660564, 2.1577307131523455, 1.2261492246777983, 0.0239285850419727, 2.221485844801607, 0.2214055124814293, 0.0207903687343403, 2.28332455270796, 1.3289992521533875, 0.025616642852195, 2.3866720373088217, 4.506251233904316, 0.044744723203327, 2.488349827878622, 0.6547665108109646, 0.0238164398615446, 2.5611422976904876, 4.385860526520304, 0.0456485902228121, 2.7027913806896913, 0.2288509007380002, 0.0168840911950152, 2.9394218810070916, 0.2367273477872797, 0.0177102855540512, 2.967648878487976, 0.7114308563542688, 0.0292972820183286, 3.1301080856829273, 0.2047867592603787, 0.0233530454357396, 3.2252035104447945, -0.0720680757300121, 0.0261669827628697, 3.2523679991326078, 1.3811283243938515, 0.0288425291209533, 3.377323157796678, 0.2381101295718867, 0.0165999416163322, 3.66992818384868, 0.0651122953776954, 0.0203829224107104, 3.723369938074077, 0.0185840261011356, 0.0248980424101266, 3.830966892585531, 0.4186903022988762, 0.0221218220536473, 3.95534480053699, 0.2633523048326106, 0.0161714383707405, 4.053597513168452, 0.8185471676585407, 0.0143494813808576, 4.173917719144752, 0.9627250825341154, 0.0221581163476876, 4.426596898820687, 0.7434316632858252, 0.0289975557142772, 4.562914412687243, 0.2154282008180215, 0.0166022119178381, 4.601931309628239, 0.5043465312391222, 0.0212756061334386, 4.702069378537448, 0.0524599813032919, 0.0221900035840317, 4.801587974587429, 0.3655447535155357, 0.0198455347951592, 4.970827709381464, 0.1653800326905225, 0.0134596283121706, 5.394600290492774, 0.2861332933083185, 0.0220468274909322, 5.41602375856741, 0.1031873011717826, 0.0239794209455254, 2.588414955300102, 0.0030969964562422, 0.0226122951898636, 3.8618351358888914, 0.1551746478452875, 0.0233342282047947, 5.197085440833027]|317096.8630110503290780|      0.03125000|[788, 112, 9, 27]                                                          |  | used linear model with 100 points | iterate failure | actual_k=8
      10|[0.6026356666967709, 0.0177353511879974, 1.8845625574081635, 0.6506361648663135, 0.024977926085312, 1.9975172170069668, 1.2961419238503482, 0.0256346464931575, 2.1173698183840757, -0.0349781263600166, 0.0126427574458575, 2.1536710391975036, 1.2283995007338193, 0.0226598036466989, 2.22217483021743, 0.2172865530717085, 0.0228749693097606, 2.2866131208615648, 1.3326967099660059, 0.0236197220821889, 2.3854249819040976, 4.506863019105724, 0.0561275879697439, 2.4873558772206503, 0.6515183153888677, 0.0247841945673705, 2.56528623353291, 4.385632981197973, 0.0554769702685626, 2.6999355361769997, 0.2246001397957909, 0.0182302925785464, 2.9381809762268514, 0.2362536198370685, 0.0189836725434748, 2.969627524572594, 0.7083474060210938, 0.0320744069343014, 3.1245932514590424, 0.2013833781110289, 0.0293609963948538, 3.2299591016929083, -0.0736418974203594, 0.0264690045392653, 3.251484761073297, 1.3809064612085418, 0.0343321436815018, 3.380271444805462, 0.2320767178243714, 0.0175688758466395, 3.6736738586499453, 0.0660665554103709, 0.0214983091029033, 3.7236612756466005, 0.0160370691836987, 0.0288468353873522, 3.8322856836641894, 0.4216127783513174, 0.0227201110087522, 3.960452557815172, 0.2591334303994537, 0.0183264056479064, 4.055397663030495, 0.8230458657895228, 0.0195583546234745, 4.171675152317301, 0.9610459555496834, 0.0201177729365748, 4.430569822190636, 0.7430186777978073, 0.0255962347188499, 4.563580395051804, 0.2180810296318559, 0.0137445093196672, 4.601143844935971, 0.503491566645076, 0.0263709773300493, 4.706103701076703, 0.0517792065873758, 0.0172652888071515, 4.802550950938419, 0.367704927863155, 0.0210662028046524, 4.972722742324072, 0.1656849454947519, 0.0140900445794474, 5.3987550717098065, 0.2834540470379829, 0.0221595234446621, 5.417552280094722, 0.1026044525335248, 0.0238442103616988, 2.5907758063321733, 0.005588368027115, 0.0221127159774198, 3.85910753508921, 0.156337356607585, 0.0248538561706933, 5.19587675621961]|295679.8184932389995083|      0.06250000|[876, 124, 10, 30]                                                         |  | used linear model with 100 points | iterate success | actual_k=8
      11|[0.6026356666967709, 0.0177353511879974, 1.8845625574081635, 0.6506361648663135, 0.024977926085312, 1.9975172170069668, 1.2961419238503482, 0.0256346464931575, 2.1173698183840757, -0.0349781263600166, 0.0126427574458575, 2.1536710391975036, 1.2283995007338193, 0.0226598036466989, 2.22217483021743, 0.2172865530717085, 0.0228749693097606, 2.2866131208615648, 1.3326967099660059, 0.0236197220821889, 2.3854249819040976, 4.506863019105724, 0.0561275879697439, 2.4873558772206503, 0.6515183153888677, 0.0247841945673705, 2.56528623353291, 4.385632981197973, 0.0554769702685626, 2.6999355361769997, 0.2246001397957909, 0.0182302925785464, 2.9381809762268514, 0.2362536198370685, 0.0189836725434748, 2.969627524572594, 0.7083474060210938, 0.0320744069343014, 3.1245932514590424, 0.2013833781110289, 0.0293609963948538, 3.2299591016929083, -0.0736418974203594, 0.0264690045392653, 3.251484761073297, 1.3809064612085418, 0.0343321436815018, 3.380271444805462, 0.2320767178243714, 0.0175688758466395, 3.6736738586499453, 0.0660665554103709, 0.0214983091029033, 3.7236612756466005, 0.0160370691836987, 0.0288468353873522, 3.8322856836641894, 0.4216127783513174, 0.0227201110087522, 3.960452557815172, 0.2591334303994537, 0.0183264056479064, 4.055397663030495, 0.8230458657895228, 0.0195583546234745, 4.171675152317301, 0.9610459555496834, 0.0201177729365748, 4.430569822190636, 0.7430186777978073, 0.0255962347188499, 4.563580395051804, 0.2180810296318559, 0.0137445093196672, 4.601143844935971, 0.503491566645076, 0.0263709773300493, 4.706103701076703, 0.0517792065873758, 0.0172652888071515, 4.802550950938419, 0.367704927863155, 0.0210662028046524, 4.972722742324072, 0.1656849454947519, 0.0140900445794474, 5.3987550717098065, 0.2834540470379829, 0.0221595234446621, 5.417552280094722, 0.1026044525335248, 0.0238442103616988, 2.5907758063321733, 0.005588368027115, 0.0221127159774198, 3.85910753508921, 0.156337356607585, 0.0248538561706933, 5.19587675621961]|295679.8184932389995083|      0.03125000|[962, 138, 11, 33]                                                         |  | used linear model with 100 points | iterate failure | actual_k=8
