k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[136, 48, 1, 13]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 35 points | trying quadratic partial model with 47 points | trying quadratic partial model with 58 points | trying quadratic partial model with 69 points | trying quadratic partial model with 79 points | trying quadratic partial model with 90 points | trying quadratic partial model with 101 points | trying quadratic partial model with 112 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.9016528484634153, 0.7948238103295241, 0.9573255981306349, 0.8375910493903153, 0.9357146747010018, 0.9005810316815958, 0.8922445294891366, 0.875309202798717, 0.9006300832284244, 0.7942273741110499, 0.9644275277059743, 0.8136817908312686, 1.026829205699073, 0.903089686619726, 0.9998320192614135, 1.0862506691909808, 0.9556476376404488, 0.9580975805896017, 0.9020386574923993, 1.047907343804367, 1.0858766839659748, 0.9890233152272091]|  1.4018756151199341|      1.00000000|[160, 56, 1, 15]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.9016528484634153, 0.7948238103295241, 0.9573255981306349, 0.8375910493903153, 0.9357146747010018, 0.9005810316815958, 0.8922445294891366, 0.875309202798717, 0.9006300832284244, 0.7942273741110499, 0.9644275277059743, 0.8136817908312686, 1.026829205699073, 0.903089686619726, 0.9998320192614135, 1.0862506691909808, 0.9556476376404488, 0.9580975805896017, 0.9020386574923993, 1.047907343804367, 1.0858766839659748, 0.9890233152272091]|  1.4018756151199341|      0.50000000|[300, 108, 1, 28]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 34 points | trying quadratic partial model with 46 points | trying quadratic partial model with 58 points | trying quadratic partial model with 70 points | trying quadratic partial model with 80 points | trying quadratic partial model with 91 points | trying quadratic partial model with 101 points | trying quadratic partial model with 111 points | trying quadratic partial model with 121 points | trying quadratic partial model with 131 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7700934688799211, 0.7112193030283539, 0.8544337077228388, 0.7340962585597357, 0.7832509427693737, 0.8068612766760582, 0.7809297588200967, 0.7658563282158924, 0.8045816206141765, 0.7037156495583132, 0.9755808996929728, 0.4584104265556334, 1.0082578488605833, 0.8818214221417925, 0.9728095394211702, 1.0762461106480778, 0.9407004259812646, 0.9210690293082551, 0.8814336673488391, 1.0399783122280366, 1.0633787535647208, 0.9944571919317722]|  1.2550123929977417|      1.00000000|[334, 120, 1, 31]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       5|[0.7700934688799211, 0.7112193030283539, 0.8544337077228388, 0.7340962585597357, 0.7832509427693737, 0.8068612766760582, 0.7809297588200967, 0.7658563282158924, 0.8045816206141765, 0.7037156495583132, 0.9755808996929728, 0.4584104265556334, 1.0082578488605833, 0.8818214221417925, 0.9728095394211702, 1.0762461106480778, 0.9407004259812646, 0.9210690293082551, 0.8814336673488391, 1.0399783122280366, 1.0633787535647208, 0.9944571919317722]|  1.2550123929977417|      0.50000000|[472, 172, 1, 44]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 35 points | trying quadratic partial model with 45 points | trying quadratic partial model with 55 points | trying quadratic partial model with 65 points | trying quadratic partial model with 77 points | trying quadratic partial model with 88 points | trying quadratic partial model with 98 points | trying quadratic partial model with 108 points | trying quadratic partial model with 118 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.8535135644041564, 0.5620600323326619, 0.8258071891562877, 0.6258635793983246, 0.775763080473564, 0.7499395811426764, 0.6687268121402262, 0.7890381612818321, 0.7597862518813616, 0.6262419396566697, 1.0331261724179088, 0.245439733562274, 1.1224188404728797, 0.8080299105842375, 0.8350761324605015, 0.8712365493281768, 0.799959708823622, 0.7898478287499148, 0.8899940614843702, 0.9206566252164017, 1.0911744079055432, 0.9346980057857711]|  1.1749619245529175|      1.00000000|[506, 184, 1, 47]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       7|[0.8535135644041564, 0.5620600323326619, 0.8258071891562877, 0.6258635793983246, 0.775763080473564, 0.7499395811426764, 0.6687268121402262, 0.7890381612818321, 0.7597862518813616, 0.6262419396566697, 1.0331261724179088, 0.245439733562274, 1.1224188404728797, 0.8080299105842375, 0.8350761324605015, 0.8712365493281768, 0.799959708823622, 0.7898478287499148, 0.8899940614843702, 0.9206566252164017, 1.0911744079055432, 0.9346980057857711]|  1.1749619245529175|      0.50000000|[646, 236, 1, 60]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | trying quadratic partial model with 34 points | trying quadratic partial model with 45 points | trying quadratic partial model with 55 points | trying quadratic partial model with 67 points | trying quadratic partial model with 78 points | trying quadratic partial model with 89 points | trying quadratic partial model with 99 points | trying quadratic partial model with 109 points | trying quadratic partial model with 120 points | trying quadratic partial model with 131 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.7218508002912786, 0.4836884380371471, 0.7170609837702956, 0.5290883895355982, 0.6516604361324494, 0.6427986568650107, 0.5520287921497854, 0.6679850364920089, 0.6425312504314398, 0.5205392505758775, 1.0529919377519574, -0.0927208051546421, 1.1470698523032876, 0.7905828521774767, 0.7860353442026572, 0.859504581715128, 0.7830472005791623, 0.737778938232726, 0.8401342408990413, 0.8816090807514669, 1.0931460483541953, 0.9412706451350675]|  1.0459178686141968|      1.00000000|[679, 248, 1, 63]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       9|[0.7218508002912786, 0.4836884380371471, 0.7170609837702956, 0.5290883895355982, 0.6516604361324494, 0.6427986568650107, 0.5520287921497854, 0.6679850364920089, 0.6425312504314398, 0.5205392505758775, 1.0529919377519574, -0.0927208051546421, 1.1470698523032876, 0.7905828521774767, 0.7860353442026572, 0.859504581715128, 0.7830472005791623, 0.737778938232726, 0.8401342408990413, 0.8816090807514669, 1.0931460483541953, 0.9412706451350675]|  1.0459178686141968|      0.50000000|[811, 296, 1, 75]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | trying quadratic partial model with 35 points | trying quadratic partial model with 46 points | trying quadratic partial model with 58 points | trying quadratic partial model with 69 points | trying quadratic partial model with 80 points | trying quadratic partial model with 90 points | trying quadratic partial model with 101 points | trying quadratic partial model with 111 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
