k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[614, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[1227, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[1840, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[2453, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.6013988468553798, 0.0261865022731402, 1.8922085341843995, 0.6547067945697763, 0.0176988006652475, 1.9954744303769671, 1.2948898734330765, 0.0205971456979518, 2.1198045362301428, -0.0198944141312561, 0.0130097237603179, 2.1514434441569197, 1.2362480642564067, 0.0196663481112675, 2.21405169089038, 0.219897353723244, 0.0184910675156253, 2.273176153319934, 1.3431654054620161, 0.0261977660791542, 2.387484579830646, 4.5066183903179065, 0.0397779289015082, 2.4945964386534087, 0.6620738188798828, 0.0264837534572339, 2.5597013031589237, 4.378972972796529, 0.0443531972936503, 2.7078998972456287, 0.2202850379038884, 0.0270826602041373, 2.9504576641550804, 0.2524467328892538, 0.023458991015068, 2.978355660443194, 0.7165218148498521, 0.0154465548540669, 3.127098859960336, 0.2083388422160364, 0.0271335023030312, 3.228849285085803, -0.06985414788153, 0.0129433332167047, 3.259903166708517, 1.3758802537415797, 0.0233682176039066, 3.3811403973430054, 0.2449896145399569, 0.0290779822236597, 3.6676215441350024, 0.061532140855244, 0.0219106562334614, 3.7250507459115916, 0.0153937818577168, 0.0212298943049497, 3.828928475529094, 0.420081501421082, 0.0180177978924739, 3.960051490668789, 0.2586616677340903, 0.0181977508504284, 4.057696591762597, 0.8204974759055592, 0.014111588604905, 4.171687350176256, 0.9601698239631501, 0.0204612748486007, 4.424049658459922, 0.7456188289367034, 0.0122369311586046, 4.566715871520248, 0.2029181473262126, 0.0166882204358924, 4.592409391596763, 0.5020026440608937, 0.027273571239101, 4.697568886846402, 0.046647398355795, 0.0245347194357283, 4.795954614993721, 0.37297978678071, 0.0205417069496907, 4.971874752662235, 0.1583846764710753, 0.0302020779170116, 5.386830402069013, 0.2866484001271351, 0.0270432708949959, 5.413368799880901, 0.1060785607162868, 0.0226137686677815, 2.579555826407759, 0.0032342605123148, 0.0186312453883927, 3.854075304838541, 0.1527429118996103, 0.017177995408998, 5.195922343080808]|339116.1250000000000000|      0.12500000|[2578, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[0.6013988468553798, 0.0261865022731402, 1.8922085341843995, 0.6547067945697763, 0.0176988006652475, 1.9954744303769671, 1.2948898734330765, 0.0205971456979518, 2.1198045362301428, -0.0198944141312561, 0.0130097237603179, 2.1514434441569197, 1.2362480642564067, 0.0196663481112675, 2.21405169089038, 0.219897353723244, 0.0184910675156253, 2.273176153319934, 1.3431654054620161, 0.0261977660791542, 2.387484579830646, 4.5066183903179065, 0.0397779289015082, 2.4945964386534087, 0.6620738188798828, 0.0264837534572339, 2.5597013031589237, 4.378972972796529, 0.0443531972936503, 2.7078998972456287, 0.2202850379038884, 0.0270826602041373, 2.9504576641550804, 0.2524467328892538, 0.023458991015068, 2.978355660443194, 0.7165218148498521, 0.0154465548540669, 3.127098859960336, 0.2083388422160364, 0.0271335023030312, 3.228849285085803, -0.06985414788153, 0.0129433332167047, 3.259903166708517, 1.3758802537415797, 0.0233682176039066, 3.3811403973430054, 0.2449896145399569, 0.0290779822236597, 3.6676215441350024, 0.061532140855244, 0.0219106562334614, 3.7250507459115916, 0.0153937818577168, 0.0212298943049497, 3.828928475529094, 0.420081501421082, 0.0180177978924739, 3.960051490668789, 0.2586616677340903, 0.0181977508504284, 4.057696591762597, 0.8204974759055592, 0.014111588604905, 4.171687350176256, 0.9601698239631501, 0.0204612748486007, 4.424049658459922, 0.7456188289367034, 0.0122369311586046, 4.566715871520248, 0.2029181473262126, 0.0166882204358924, 4.592409391596763, 0.5020026440608937, 0.027273571239101, 4.697568886846402, 0.046647398355795, 0.0245347194357283, 4.795954614993721, 0.37297978678071, 0.0205417069496907, 4.971874752662235, 0.1583846764710753, 0.0302020779170116, 5.386830402069013, 0.2866484001271351, 0.0270432708949959, 5.413368799880901, 0.1060785607162868, 0.0226137686677815, 2.579555826407759, 0.0032342605123148, 0.0186312453883927, 3.854075304838541, 0.1527429118996103, 0.017177995408998, 5.195922343080808]|339116.1250000000000000|      0.06250000|[3191, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.6035571904315099, 0.0335135307109663, 1.8936751038980641, 0.6517144238254728, 0.0189788165723393, 1.9908820257817474, 1.2977105931563138, 0.0203377297187974, 2.116343902621543, -0.0092487541341736, 0.0051504237428915, 2.1581494496183358, 1.2344866808783694, 0.0186926811540373, 2.209062042770283, 0.2227708557287512, 0.0185973449671388, 2.271404801799621, 1.3523335825693423, 0.0294644355883885, 2.386002064996397, 4.509043890406725, 0.051628811010609, 2.495681862450373, 0.6704001908879613, 0.0367496585589025, 2.5471065467033513, 4.3863021336616725, 0.0562850571599373, 2.7009788558712304, 0.2296450859734068, 0.0300111246288539, 2.9535387791875176, 0.2517524015288059, 0.0199128758502608, 2.9713281466600803, 0.7199438108982139, 0.0205282948814737, 3.1270302331142426, 0.2084002904141389, 0.0278014684213162, 3.2232934710743666, -0.0767714744664478, 0.0151517576488, 3.263133473809838, 1.3831085413132664, 0.0205983469354122, 3.383311887360716, 0.2440393584522318, 0.0315973654500576, 3.6688942641490985, 0.0531728572236848, 0.0219455819899482, 3.7282637209265315, 0.0075512480644373, 0.0249745307457038, 3.8212048698066927, 0.4112668485237682, 0.0266438090873377, 3.96272056548223, 0.2563252914929496, 0.0082297761236203, 4.061993136323883, 0.8184304467176801, 0.0323038399162569, 4.175935287758263, 0.9562136996566352, 0.0085364926977416, 4.42162519048494, 0.743432544926387, 0.0266793031488981, 4.56573388392648, 0.2141518977704808, 0.0076266541966365, 4.588747009102262, 0.5146252806776985, 0.0230204760428724, 4.708079010868751, 0.0430909930172198, 0.0333107763515644, 4.794372413866039, 0.374455421026238, 0.0185788857209685, 4.972418992758848, 0.168654434563051, 0.0338039745808433, 5.388203187011175, 0.2816068082346646, 0.0292337449718522, 5.4177581959289025, 0.0967008720886826, 0.0337838834257042, 2.57541972612046, 0.0074786505582493, 0.0129298526113538, 3.8518276437424164, 0.1550248149760365, 0.0140832771517562, 5.201483995232747]|321899.5625000000000000|      0.12500000|[3316, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[0.6035571904315099, 0.0335135307109663, 1.8936751038980641, 0.6517144238254728, 0.0189788165723393, 1.9908820257817474, 1.2977105931563138, 0.0203377297187974, 2.116343902621543, -0.0092487541341736, 0.0051504237428915, 2.1581494496183358, 1.2344866808783694, 0.0186926811540373, 2.209062042770283, 0.2227708557287512, 0.0185973449671388, 2.271404801799621, 1.3523335825693423, 0.0294644355883885, 2.386002064996397, 4.509043890406725, 0.051628811010609, 2.495681862450373, 0.6704001908879613, 0.0367496585589025, 2.5471065467033513, 4.3863021336616725, 0.0562850571599373, 2.7009788558712304, 0.2296450859734068, 0.0300111246288539, 2.9535387791875176, 0.2517524015288059, 0.0199128758502608, 2.9713281466600803, 0.7199438108982139, 0.0205282948814737, 3.1270302331142426, 0.2084002904141389, 0.0278014684213162, 3.2232934710743666, -0.0767714744664478, 0.0151517576488, 3.263133473809838, 1.3831085413132664, 0.0205983469354122, 3.383311887360716, 0.2440393584522318, 0.0315973654500576, 3.6688942641490985, 0.0531728572236848, 0.0219455819899482, 3.7282637209265315, 0.0075512480644373, 0.0249745307457038, 3.8212048698066927, 0.4112668485237682, 0.0266438090873377, 3.96272056548223, 0.2563252914929496, 0.0082297761236203, 4.061993136323883, 0.8184304467176801, 0.0323038399162569, 4.175935287758263, 0.9562136996566352, 0.0085364926977416, 4.42162519048494, 0.743432544926387, 0.0266793031488981, 4.56573388392648, 0.2141518977704808, 0.0076266541966365, 4.588747009102262, 0.5146252806776985, 0.0230204760428724, 4.708079010868751, 0.0430909930172198, 0.0333107763515644, 4.794372413866039, 0.374455421026238, 0.0185788857209685, 4.972418992758848, 0.168654434563051, 0.0338039745808433, 5.388203187011175, 0.2816068082346646, 0.0292337449718522, 5.4177581959289025, 0.0967008720886826, 0.0337838834257042, 2.57541972612046, 0.0074786505582493, 0.0129298526113538, 3.8518276437424164, 0.1550248149760365, 0.0140832771517562, 5.201483995232747]|321899.5625000000000000|      0.06250000|[3929, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.6035571904315099, 0.0335135307109663, 1.8936751038980641, 0.6517144238254728, 0.0189788165723393, 1.9908820257817474, 1.2977105931563138, 0.0203377297187974, 2.116343902621543, -0.0092487541341736, 0.0051504237428915, 2.1581494496183358, 1.2344866808783694, 0.0186926811540373, 2.209062042770283, 0.2227708557287512, 0.0185973449671388, 2.271404801799621, 1.3523335825693423, 0.0294644355883885, 2.386002064996397, 4.509043890406725, 0.051628811010609, 2.495681862450373, 0.6704001908879613, 0.0367496585589025, 2.5471065467033513, 4.3863021336616725, 0.0562850571599373, 2.7009788558712304, 0.2296450859734068, 0.0300111246288539, 2.9535387791875176, 0.2517524015288059, 0.0199128758502608, 2.9713281466600803, 0.7199438108982139, 0.0205282948814737, 3.1270302331142426, 0.2084002904141389, 0.0278014684213162, 3.2232934710743666, -0.0767714744664478, 0.0151517576488, 3.263133473809838, 1.3831085413132664, 0.0205983469354122, 3.383311887360716, 0.2440393584522318, 0.0315973654500576, 3.6688942641490985, 0.0531728572236848, 0.0219455819899482, 3.7282637209265315, 0.0075512480644373, 0.0249745307457038, 3.8212048698066927, 0.4112668485237682, 0.0266438090873377, 3.96272056548223, 0.2563252914929496, 0.0082297761236203, 4.061993136323883, 0.8184304467176801, 0.0323038399162569, 4.175935287758263, 0.9562136996566352, 0.0085364926977416, 4.42162519048494, 0.743432544926387, 0.0266793031488981, 4.56573388392648, 0.2141518977704808, 0.0076266541966365, 4.588747009102262, 0.5146252806776985, 0.0230204760428724, 4.708079010868751, 0.0430909930172198, 0.0333107763515644, 4.794372413866039, 0.374455421026238, 0.0185788857209685, 4.972418992758848, 0.168654434563051, 0.0338039745808433, 5.388203187011175, 0.2816068082346646, 0.0292337449718522, 5.4177581959289025, 0.0967008720886826, 0.0337838834257042, 2.57541972612046, 0.0074786505582493, 0.0129298526113538, 3.8518276437424164, 0.1550248149760365, 0.0140832771517562, 5.201483995232747]|321899.5625000000000000|      0.03125000|[4542, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.6007123539079462, 0.034768299946228, 1.8926005002484747, 0.6550425937934836, 0.0154790569667264, 1.992774382620482, 1.299661357999734, 0.021393948613338, 2.118951215302825, -0.0119355407112972, 0.0020374659661776, 2.156752516870951, 1.233129662336882, 0.0202317648117317, 2.208522413402288, 0.2218327095275, 0.014674516079048, 2.2662087157473993, 1.354819748453542, 0.0317527143963931, 2.3810502134354907, 4.508784176634874, 0.0568854327140747, 2.4992785612324795, 0.6654124934860565, 0.0394471927127335, 2.5454726896743254, 4.389912877613242, 0.0583030857055423, 2.6986342672528734, 0.230434736000166, 0.0307930320114153, 2.955526404662204, 0.2554063564640866, 0.0205085992801398, 2.968312864064103, 0.7280732488977569, 0.0180278943577737, 3.1269717347576313, 0.2101157491822968, 0.0270975362567943, 3.2246854001059413, -0.0708885121448487, 0.0142200425254808, 3.2590067687119535, 1.3820196052637983, 0.0250163802234411, 3.385453776746368, 0.2483617654027984, 0.0300389109884933, 3.669240172162411, 0.0515540869231493, 0.0239386131891004, 3.7248959837957503, 0.0075807386975462, 0.0230823498914981, 3.817485756130064, 0.4109225087637933, 0.024178186281289, 3.9595086571929494, 0.2613767406511939, 0.0102179127833148, 4.061512607857425, 0.8218729147673499, 0.0352993337748677, 4.1761134603301455, 0.9531385537099455, 0.0229326227388893, 4.4195959388936155, 0.7444610560321709, 0.0300974352854335, 4.5656608287781415, 0.217004445944599, 0.0086581782765351, 4.590884125007945, 0.5143298253231785, 0.0208243258886675, 4.710030301768336, 0.0435155699596855, 0.0388283470913572, 4.7950289702548154, 0.3709647698087234, 0.0186618474777028, 4.973881768934936, 0.1704001481182273, 0.03936954596369, 5.390934438343725, 0.2795309761475117, 0.0309912573537077, 5.420164574567574, 0.0961015036297705, 0.0361916933776765, 2.574568860379438, 0.0045550949759029, 0.0132300011121986, 3.853777378306924, 0.1548775853642129, 0.0103914734275887, 5.19598445197945]|301437.7812500000000000|      0.06250000|[4667, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
