k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[76, 24, 1, 8]                                                             |  | used linear model with 100 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[152, 48, 2, 16]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[227, 73, 3, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[302, 98, 4, 32]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       5|[0.6035416721842828, 0.0252476999153309, 1.8915622821492026, 0.6513507769775667, 0.0238690090244199, 2.0062157250065202, 1.3004831803012638, 0.0261833356225482, 2.1143937991320185, -0.0208085683888761, 0.0174173411142893, 2.154880848572798, 1.2381747543357418, 0.0223310886637844, 2.2229706787495975, 0.2207977729049624, 0.0115193977525559, 2.282459489050103, 1.337604378678525, 0.0239880179913008, 2.381453822906491, 4.5032153798748356, 0.0337071229118963, 2.487543208871782, 0.6597286201489226, 0.0259205540883591, 2.554524172287843, 4.3827687031120615, 0.0563525457502546, 2.697155803051073, 0.2251373506450204, 0.0233801700783761, 2.942122619009922, 0.2326308302625446, 0.026486911184064, 2.9707449563266617, 0.7120863157233411, 0.0171127846624638, 3.131874801447407, 0.2016031717193321, 0.0184237023951905, 3.2249630800084965, -0.0652158062322407, 0.0230906714252538, 3.243711128531141, 1.376905434341824, 0.0304435637258981, 3.3864022649696266, 0.2402497332017752, 0.0254715099111954, 3.6672130463788406, 0.0592942704731664, 0.0161308713159398, 3.718906343278483, 0.024787285829163, 0.0166820764251262, 3.8351660871471487, 0.4188760635048713, 0.0211017169190962, 3.964953019484186, 0.2532917045726698, 0.019548740172269, 4.0491484299899545, 0.8266114160604389, 0.0154812718708424, 4.170267675269986, 0.9641246631340147, 0.0242850483157216, 4.421480025737224, 0.7370276212909425, 0.0216838347599045, 4.561775283544735, 0.2233414817976116, 0.0231215044704809, 4.6047844087511205, 0.492918827437663, 0.0139738341313006, 4.710192760793829, 0.0531198126605681, 0.0154529767960798, 4.798873883787931, 0.3710141796503126, 0.0192869982223306, 4.9623048232057565, 0.1630659893147006, 0.0118063462378734, 5.399443750708259, 0.2867694123556249, 0.0148665789179456, 5.420549801829028, 0.1023910997257058, 0.0186169824491011, 2.577810000552252, -0.0061410806560019, 0.0213910176895658, 3.8694951350329845, 0.1524967720019596, 0.0248198344435948, 5.195160523218802]|330743.5493121877079830|      0.12500000|[377, 123, 5, 40]                                                          |  | used linear model with 100 points | iterate success | actual_k=4
       6|[0.6035416721842828, 0.0252476999153309, 1.8915622821492026, 0.6513507769775667, 0.0238690090244199, 2.0062157250065202, 1.3004831803012638, 0.0261833356225482, 2.1143937991320185, -0.0208085683888761, 0.0174173411142893, 2.154880848572798, 1.2381747543357418, 0.0223310886637844, 2.2229706787495975, 0.2207977729049624, 0.0115193977525559, 2.282459489050103, 1.337604378678525, 0.0239880179913008, 2.381453822906491, 4.5032153798748356, 0.0337071229118963, 2.487543208871782, 0.6597286201489226, 0.0259205540883591, 2.554524172287843, 4.3827687031120615, 0.0563525457502546, 2.697155803051073, 0.2251373506450204, 0.0233801700783761, 2.942122619009922, 0.2326308302625446, 0.026486911184064, 2.9707449563266617, 0.7120863157233411, 0.0171127846624638, 3.131874801447407, 0.2016031717193321, 0.0184237023951905, 3.2249630800084965, -0.0652158062322407, 0.0230906714252538, 3.243711128531141, 1.376905434341824, 0.0304435637258981, 3.3864022649696266, 0.2402497332017752, 0.0254715099111954, 3.6672130463788406, 0.0592942704731664, 0.0161308713159398, 3.718906343278483, 0.024787285829163, 0.0166820764251262, 3.8351660871471487, 0.4188760635048713, 0.0211017169190962, 3.964953019484186, 0.2532917045726698, 0.019548740172269, 4.0491484299899545, 0.8266114160604389, 0.0154812718708424, 4.170267675269986, 0.9641246631340147, 0.0242850483157216, 4.421480025737224, 0.7370276212909425, 0.0216838347599045, 4.561775283544735, 0.2233414817976116, 0.0231215044704809, 4.6047844087511205, 0.492918827437663, 0.0139738341313006, 4.710192760793829, 0.0531198126605681, 0.0154529767960798, 4.798873883787931, 0.3710141796503126, 0.0192869982223306, 4.9623048232057565, 0.1630659893147006, 0.0118063462378734, 5.399443750708259, 0.2867694123556249, 0.0148665789179456, 5.420549801829028, 0.1023910997257058, 0.0186169824491011, 2.577810000552252, -0.0061410806560019, 0.0213910176895658, 3.8694951350329845, 0.1524967720019596, 0.0248198344435948, 5.195160523218802]|330743.5493121877079830|      0.06250000|[452, 148, 6, 48]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
       7|[0.6080644277820441, 0.0339656473991168, 1.8945633110300624, 0.644136913708446, 0.0281756552849211, 2.015776174205487, 1.3013910912500448, 0.028212335939653, 2.1207747176714293, -0.018629144214466, 0.0205260047751134, 2.1604146310077654, 1.2365528305768472, 0.0350932514999758, 2.226976998456881, 0.2274333327199498, 0.0184779087292509, 2.282612835030375, 1.3419405763836618, 0.038094686204214, 2.380129203354813, 4.5056404974131015, 0.0615556037532824, 2.486975690413578, 0.6573939960807635, 0.0225731843132721, 2.548606707564599, 4.386371757324966, 0.0585967994877261, 2.7030555386490955, 0.2198379925014861, 0.0188769964272051, 2.952343936380464, 0.2324844031594116, 0.0278612517414274, 2.9702752187200634, 0.7097144333713783, 0.0256363098745052, 3.127796871799241, 0.1986543568392667, 0.0177098895363282, 3.2266282692499946, -0.0662622125320893, 0.0202132225173852, 3.2427007000918526, 1.367577330010363, 0.035363898372909, 3.3783842992218225, 0.2391940740357585, 0.0150565641480976, 3.667161074557145, 0.0595753973981694, 0.012035129256037, 3.7312678571074365, 0.0299871778575526, 0.0125228982655919, 3.840466645177043, 0.4129855980666768, 0.0338631468222164, 3.9690224183030582, 0.2467120502667227, 0.0201423291308607, 4.047601145732349, 0.8216778136969252, 0.0116593421772229, 4.167285515500519, 0.9601398377533679, 0.0261368183178533, 4.4198396188929, 0.7240766053641768, 0.0263063471423104, 4.560627633791492, 0.2243920681870278, 0.0259479942193397, 4.605582325581249, 0.5002461321253313, 0.0199593830014578, 4.715864199712847, 0.044751024039121, 0.0101385450873075, 4.803286078896639, 0.3741794767555227, 0.0256876630551263, 4.955890693207621, 0.1595886991950446, 0.0089500333941084, 5.391594316001895, 0.2786328852837245, 0.0150571516355964, 5.4211912812513985, 0.1008010878369926, 0.0183288424859591, 2.581613855368948, 0.0007766380916408, 0.0220284072445497, 3.8755577848784566, 0.1429712476740438, 0.0121198359387546, 5.19303651397597]|287231.2901235218159854|      0.12500000|[528, 172, 7, 56]                                                          |  | used linear model with 100 points | iterate success | actual_k=4
       8|[0.6080644277820441, 0.0339656473991168, 1.8945633110300624, 0.644136913708446, 0.0281756552849211, 2.015776174205487, 1.3013910912500448, 0.028212335939653, 2.1207747176714293, -0.018629144214466, 0.0205260047751134, 2.1604146310077654, 1.2365528305768472, 0.0350932514999758, 2.226976998456881, 0.2274333327199498, 0.0184779087292509, 2.282612835030375, 1.3419405763836618, 0.038094686204214, 2.380129203354813, 4.5056404974131015, 0.0615556037532824, 2.486975690413578, 0.6573939960807635, 0.0225731843132721, 2.548606707564599, 4.386371757324966, 0.0585967994877261, 2.7030555386490955, 0.2198379925014861, 0.0188769964272051, 2.952343936380464, 0.2324844031594116, 0.0278612517414274, 2.9702752187200634, 0.7097144333713783, 0.0256363098745052, 3.127796871799241, 0.1986543568392667, 0.0177098895363282, 3.2266282692499946, -0.0662622125320893, 0.0202132225173852, 3.2427007000918526, 1.367577330010363, 0.035363898372909, 3.3783842992218225, 0.2391940740357585, 0.0150565641480976, 3.667161074557145, 0.0595753973981694, 0.012035129256037, 3.7312678571074365, 0.0299871778575526, 0.0125228982655919, 3.840466645177043, 0.4129855980666768, 0.0338631468222164, 3.9690224183030582, 0.2467120502667227, 0.0201423291308607, 4.047601145732349, 0.8216778136969252, 0.0116593421772229, 4.167285515500519, 0.9601398377533679, 0.0261368183178533, 4.4198396188929, 0.7240766053641768, 0.0263063471423104, 4.560627633791492, 0.2243920681870278, 0.0259479942193397, 4.605582325581249, 0.5002461321253313, 0.0199593830014578, 4.715864199712847, 0.044751024039121, 0.0101385450873075, 4.803286078896639, 0.3741794767555227, 0.0256876630551263, 4.955890693207621, 0.1595886991950446, 0.0089500333941084, 5.391594316001895, 0.2786328852837245, 0.0150571516355964, 5.4211912812513985, 0.1008010878369926, 0.0183288424859591, 2.581613855368948, 0.0007766380916408, 0.0220284072445497, 3.8755577848784566, 0.1429712476740438, 0.0121198359387546, 5.19303651397597]|287231.2901235218159854|      0.06250000|[604, 196, 8, 64]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
       9|[0.6080644277820441, 0.0339656473991168, 1.8945633110300624, 0.644136913708446, 0.0281756552849211, 2.015776174205487, 1.3013910912500448, 0.028212335939653, 2.1207747176714293, -0.018629144214466, 0.0205260047751134, 2.1604146310077654, 1.2365528305768472, 0.0350932514999758, 2.226976998456881, 0.2274333327199498, 0.0184779087292509, 2.282612835030375, 1.3419405763836618, 0.038094686204214, 2.380129203354813, 4.5056404974131015, 0.0615556037532824, 2.486975690413578, 0.6573939960807635, 0.0225731843132721, 2.548606707564599, 4.386371757324966, 0.0585967994877261, 2.7030555386490955, 0.2198379925014861, 0.0188769964272051, 2.952343936380464, 0.2324844031594116, 0.0278612517414274, 2.9702752187200634, 0.7097144333713783, 0.0256363098745052, 3.127796871799241, 0.1986543568392667, 0.0177098895363282, 3.2266282692499946, -0.0662622125320893, 0.0202132225173852, 3.2427007000918526, 1.367577330010363, 0.035363898372909, 3.3783842992218225, 0.2391940740357585, 0.0150565641480976, 3.667161074557145, 0.0595753973981694, 0.012035129256037, 3.7312678571074365, 0.0299871778575526, 0.0125228982655919, 3.840466645177043, 0.4129855980666768, 0.0338631468222164, 3.9690224183030582, 0.2467120502667227, 0.0201423291308607, 4.047601145732349, 0.8216778136969252, 0.0116593421772229, 4.167285515500519, 0.9601398377533679, 0.0261368183178533, 4.4198396188929, 0.7240766053641768, 0.0263063471423104, 4.560627633791492, 0.2243920681870278, 0.0259479942193397, 4.605582325581249, 0.5002461321253313, 0.0199593830014578, 4.715864199712847, 0.044751024039121, 0.0101385450873075, 4.803286078896639, 0.3741794767555227, 0.0256876630551263, 4.955890693207621, 0.1595886991950446, 0.0089500333941084, 5.391594316001895, 0.2786328852837245, 0.0150571516355964, 5.4211912812513985, 0.1008010878369926, 0.0183288424859591, 2.581613855368948, 0.0007766380916408, 0.0220284072445497, 3.8755577848784566, 0.1429712476740438, 0.0121198359387546, 5.19303651397597]|287231.2901235218159854|      0.03125000|[680, 220, 9, 72]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
      10|[0.6037244070567357, 0.0340081958105787, 1.8920205857455321, 0.6464517635521506, 0.0279911789134366, 2.0173899704230305, 1.299317993328404, 0.0312727213078524, 2.1192613480853266, -0.0186926805541614, 0.0213921014158608, 2.161344043506272, 1.2354367179453152, 0.0401169566846859, 2.2270523578187182, 0.2297957749676979, 0.0165668112931146, 2.2824274847859907, 1.3401860610018026, 0.0418626565163002, 2.377655306760686, 4.508455870801239, 0.0682251284640034, 2.482139543816236, 0.6586051173310217, 0.0182741155737781, 2.5466838306167245, 4.3857804519223444, 0.0649989796974442, 2.702811698797397, 0.2213157709744074, 0.0194248618933597, 2.9520475703825304, 0.2320450929290768, 0.0287956656261655, 2.9699670606397617, 0.7103887989574844, 0.0262950270516604, 3.1326522251212334, 0.1985303666204886, 0.0168632986317009, 3.223908644370655, -0.0644980218608931, 0.0231684303509944, 3.2407854929234956, 1.3597642364633256, 0.0391587430211196, 3.381456244820507, 0.2372252242058184, 0.0166697663911242, 3.6724837156073282, 0.0638618583899143, 0.0126661929958639, 3.728423183710371, 0.029646667578939, 0.011961727466695, 3.8401512841374887, 0.4179817428988953, 0.0339860802652867, 3.9677880371465455, 0.2488521732136825, 0.0248244695351597, 4.045827346140866, 0.8216522029678203, 0.028271350082526, 4.1701291365139666, 0.9614427319919165, 0.0311649110844162, 4.4211136097005985, 0.7222745349419081, 0.0267663096180844, 4.555561834634085, 0.2245931680323922, 0.0271745020568028, 4.605987027437902, 0.4977316049989804, 0.0233922465285395, 4.714817617636916, 0.0441232114753763, 0.0096852646227263, 4.802813357831994, 0.3740648107062021, 0.025426160179413, 4.960890708415448, 0.1608043839568477, 0.0125741169941641, 5.3904375471815476, 0.2799517181961687, 0.0122633880412463, 5.421802144552406, 0.0989834399943918, 0.0201455418801135, 2.582553976990491, 0.0003148302023307, 0.020799692781001, 3.877661380240901, 0.1447062904843028, 0.0060522962286258, 5.19468258101036]|271520.9352859465871006|      0.06250000|[755, 245, 10, 80]                                                         |  | used linear model with 100 points | iterate success | actual_k=4
      11|[0.6003055417457416, 0.0316000929326255, 1.8903802763214717, 0.6412382275023603, 0.0288232407652894, 2.0173077764219247, 1.2992721716019422, 0.0409837326075982, 2.111874741359376, -0.0221416835443757, 0.0285882890209122, 2.166309227523848, 1.2343553043672677, 0.0520140425418832, 2.2252591297107682, 0.2271974985187969, 0.0059163212482272, 2.2863482942185573, 1.334775442032821, 0.0501374128326527, 2.3702063280522565, 4.499611285332409, 0.0790938373123608, 2.4809237369389257, 0.6521799772311054, 0.0314360262923895, 2.544392362990247, 4.38919389147384, 0.0860898655406283, 2.7257594143515407, 0.2183144196581271, 0.0202063445172618, 2.951618767243342, 0.2292140335094064, 0.0233433459207484, 2.962919855126827, 0.7133016579745555, 0.042249769859656, 3.129673100884854, 0.1988072601622766, 0.0226665803779327, 3.2264605453068262, -0.0597461478530623, 0.0217759980882383, 3.237468564845535, 1.3585674779456567, 0.0430602802850188, 3.3872607745021575, 0.2362590736327916, 0.0154550341797251, 3.6711995018520125, 0.0620614432623831, 0.0059214439512747, 3.730777643691153, 0.0327376836140311, 0.007379680912956, 3.837810676783902, 0.4132859461381966, 0.040148949086024, 3.971551362607075, 0.2432879919130434, 0.0252416653952233, 4.03896953009606, 0.823049562486086, 0.029211120959849, 4.1677185965114525, 0.9580802255492774, 0.0405734360392404, 4.431710572649905, 0.7274994564885501, 0.0412364092397062, 4.559028243605513, 0.2226451727050302, 0.028527711175826, 4.60833225555054, 0.4976668114078347, 0.0253539668341838, 4.717309426703713, 0.0398313637281731, 0.0079386617684888, 4.796526562739763, 0.3688924592285722, 0.0235204244659625, 4.960867860925368, 0.1678681346040566, 0.0169073888545954, 5.387101097361925, 0.2675324544553834, 0.019093306635312, 5.419786972419871, 0.0948232802520963, 0.0245451494097802, 2.58952855065622, -0.0002265603604262, 0.0171689847851219, 3.869465840323999, 0.1464592854429875, 0.0087728951809271, 5.19531912908148]|244955.2493483904399909|      0.12500000|[830, 270, 11, 88]                                                         |  | used linear model with 100 points | iterate success | actual_k=4
