k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1908450247463434, 0.0217832287402998, 1.8269675910144942, -0.0026955091151275, 0.2505350252983565, 1.81326096000062, 0.4710526777863804, 0.0290178067888237, 1.9830990923385907, 0.8873722594033083, -0.115176716405153, 2.2600432969150037, 0.2254143067165032, -0.0196942845576485, 2.4277262858590927, 2.7174994762494773, 0.0292991122371191, 2.3189578900176393, 0.762395355906613, 0.1024974017818332, 2.444433266741858, 2.291113171481954, -0.0255424219945999, 2.6214828958027883, 14.190406000933075, 0.2664537092175264, 2.6244757676886756, 12.070211876739373, 0.1363161110731412, 2.886937866783791, 0.2215586962808283, 0.0632047830216129, 2.818320988991331, 0.3743737612879107, 0.10982424342826, 2.96721744128417, 1.3896222468160726, -0.0984435072898932, 3.243385381366283, 0.2828639087681525, 0.0732135283337492, 3.4282306081053338, -0.0240940419885374, 0.045637766732236, 3.2547398378462478, 3.7776235598321173, 0.2991691631942989, 3.33429201221021, 0.7434047942967492, -0.0391529364978679, 3.6308049638581714, 0.1049595160767378, 0.0071853166366002, 3.669584637486964, 0.285851816740477, 0.1052277564553023, 3.936750746344864, 0.9156969464359823, 0.1345207815298098, 4.069870029917702, 0.3665935786088895, -0.058008429756356, 3.949559803506168, 1.8791683727243578, 0.0308515416838968, 4.285805841853221, 2.03837478272307, 0.0964199804211969, 4.415042903039101, 1.3924578815029314, 0.0320077352100728, 4.433810883019639, 0.5716474722669047, -0.0067116649146017, 4.655968332637244, 0.5751436484328035, 0.0475335946232082, 4.897269889002342, 0.2403589926566106, -0.0480172884223531, 4.86129375397313, 0.7502131215807486, 0.0457418409999817, 4.988625662009846, 0.4021481017062462, 0.097936519909973, 5.472462350779277, 0.5239506162057104, 0.0954358533626369, 5.346071310588231, 0.9048687166703725, -0.0023087660587845, 2.609976872008988, 0.0291036175611686, -0.0127686961419898, 3.8556592597737493, 0.2377217423264458, 0.007520437549314, 5.297048150515728]|756555.3354631845140830|      2.00000000|[3800, 1266, 1, 81]                                                        |  | used quadratic model with 5066 points | iterate success | actual_k=16
       2|[1.1908450247463434, 0.0217832287402998, 1.8269675910144942, -0.0026955091151275, 0.2505350252983565, 1.81326096000062, 0.4710526777863804, 0.0290178067888237, 1.9830990923385907, 0.8873722594033083, -0.115176716405153, 2.2600432969150037, 0.2254143067165032, -0.0196942845576485, 2.4277262858590927, 2.7174994762494773, 0.0292991122371191, 2.3189578900176393, 0.762395355906613, 0.1024974017818332, 2.444433266741858, 2.291113171481954, -0.0255424219945999, 2.6214828958027883, 14.190406000933075, 0.2664537092175264, 2.6244757676886756, 12.070211876739373, 0.1363161110731412, 2.886937866783791, 0.2215586962808283, 0.0632047830216129, 2.818320988991331, 0.3743737612879107, 0.10982424342826, 2.96721744128417, 1.3896222468160726, -0.0984435072898932, 3.243385381366283, 0.2828639087681525, 0.0732135283337492, 3.4282306081053338, -0.0240940419885374, 0.045637766732236, 3.2547398378462478, 3.7776235598321173, 0.2991691631942989, 3.33429201221021, 0.7434047942967492, -0.0391529364978679, 3.6308049638581714, 0.1049595160767378, 0.0071853166366002, 3.669584637486964, 0.285851816740477, 0.1052277564553023, 3.936750746344864, 0.9156969464359823, 0.1345207815298098, 4.069870029917702, 0.3665935786088895, -0.058008429756356, 3.949559803506168, 1.8791683727243578, 0.0308515416838968, 4.285805841853221, 2.03837478272307, 0.0964199804211969, 4.415042903039101, 1.3924578815029314, 0.0320077352100728, 4.433810883019639, 0.5716474722669047, -0.0067116649146017, 4.655968332637244, 0.5751436484328035, 0.0475335946232082, 4.897269889002342, 0.2403589926566106, -0.0480172884223531, 4.86129375397313, 0.7502131215807486, 0.0457418409999817, 4.988625662009846, 0.4021481017062462, 0.097936519909973, 5.472462350779277, 0.5239506162057104, 0.0954358533626369, 5.346071310588231, 0.9048687166703725, -0.0023087660587845, 2.609976872008988, 0.0291036175611686, -0.0127686961419898, 3.8556592597737493, 0.2377217423264458, 0.007520437549314, 5.297048150515728]|756555.3354631845140830|      1.00000000|[7600, 2532, 2, 162]                                                       |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       3|[1.1908450247463434, 0.0217832287402998, 1.8269675910144942, -0.0026955091151275, 0.2505350252983565, 1.81326096000062, 0.4710526777863804, 0.0290178067888237, 1.9830990923385907, 0.8873722594033083, -0.115176716405153, 2.2600432969150037, 0.2254143067165032, -0.0196942845576485, 2.4277262858590927, 2.7174994762494773, 0.0292991122371191, 2.3189578900176393, 0.762395355906613, 0.1024974017818332, 2.444433266741858, 2.291113171481954, -0.0255424219945999, 2.6214828958027883, 14.190406000933075, 0.2664537092175264, 2.6244757676886756, 12.070211876739373, 0.1363161110731412, 2.886937866783791, 0.2215586962808283, 0.0632047830216129, 2.818320988991331, 0.3743737612879107, 0.10982424342826, 2.96721744128417, 1.3896222468160726, -0.0984435072898932, 3.243385381366283, 0.2828639087681525, 0.0732135283337492, 3.4282306081053338, -0.0240940419885374, 0.045637766732236, 3.2547398378462478, 3.7776235598321173, 0.2991691631942989, 3.33429201221021, 0.7434047942967492, -0.0391529364978679, 3.6308049638581714, 0.1049595160767378, 0.0071853166366002, 3.669584637486964, 0.285851816740477, 0.1052277564553023, 3.936750746344864, 0.9156969464359823, 0.1345207815298098, 4.069870029917702, 0.3665935786088895, -0.058008429756356, 3.949559803506168, 1.8791683727243578, 0.0308515416838968, 4.285805841853221, 2.03837478272307, 0.0964199804211969, 4.415042903039101, 1.3924578815029314, 0.0320077352100728, 4.433810883019639, 0.5716474722669047, -0.0067116649146017, 4.655968332637244, 0.5751436484328035, 0.0475335946232082, 4.897269889002342, 0.2403589926566106, -0.0480172884223531, 4.86129375397313, 0.7502131215807486, 0.0457418409999817, 4.988625662009846, 0.4021481017062462, 0.097936519909973, 5.472462350779277, 0.5239506162057104, 0.0954358533626369, 5.346071310588231, 0.9048687166703725, -0.0023087660587845, 2.609976872008988, 0.0291036175611686, -0.0127686961419898, 3.8556592597737493, 0.2377217423264458, 0.007520437549314, 5.297048150515728]|756555.3354631845140830|      0.50000000|[11399, 3799, 3, 243]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       4|[1.1908450247463434, 0.0217832287402998, 1.8269675910144942, -0.0026955091151275, 0.2505350252983565, 1.81326096000062, 0.4710526777863804, 0.0290178067888237, 1.9830990923385907, 0.8873722594033083, -0.115176716405153, 2.2600432969150037, 0.2254143067165032, -0.0196942845576485, 2.4277262858590927, 2.7174994762494773, 0.0292991122371191, 2.3189578900176393, 0.762395355906613, 0.1024974017818332, 2.444433266741858, 2.291113171481954, -0.0255424219945999, 2.6214828958027883, 14.190406000933075, 0.2664537092175264, 2.6244757676886756, 12.070211876739373, 0.1363161110731412, 2.886937866783791, 0.2215586962808283, 0.0632047830216129, 2.818320988991331, 0.3743737612879107, 0.10982424342826, 2.96721744128417, 1.3896222468160726, -0.0984435072898932, 3.243385381366283, 0.2828639087681525, 0.0732135283337492, 3.4282306081053338, -0.0240940419885374, 0.045637766732236, 3.2547398378462478, 3.7776235598321173, 0.2991691631942989, 3.33429201221021, 0.7434047942967492, -0.0391529364978679, 3.6308049638581714, 0.1049595160767378, 0.0071853166366002, 3.669584637486964, 0.285851816740477, 0.1052277564553023, 3.936750746344864, 0.9156969464359823, 0.1345207815298098, 4.069870029917702, 0.3665935786088895, -0.058008429756356, 3.949559803506168, 1.8791683727243578, 0.0308515416838968, 4.285805841853221, 2.03837478272307, 0.0964199804211969, 4.415042903039101, 1.3924578815029314, 0.0320077352100728, 4.433810883019639, 0.5716474722669047, -0.0067116649146017, 4.655968332637244, 0.5751436484328035, 0.0475335946232082, 4.897269889002342, 0.2403589926566106, -0.0480172884223531, 4.86129375397313, 0.7502131215807486, 0.0457418409999817, 4.988625662009846, 0.4021481017062462, 0.097936519909973, 5.472462350779277, 0.5239506162057104, 0.0954358533626369, 5.346071310588231, 0.9048687166703725, -0.0023087660587845, 2.609976872008988, 0.0291036175611686, -0.0127686961419898, 3.8556592597737493, 0.2377217423264458, 0.007520437549314, 5.297048150515728]|756555.3354631845140830|      0.25000000|[15200, 5064, 4, 324]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       5|[1.1908450247463434, 0.0217832287402998, 1.8269675910144942, -0.0026955091151275, 0.2505350252983565, 1.81326096000062, 0.4710526777863804, 0.0290178067888237, 1.9830990923385907, 0.8873722594033083, -0.115176716405153, 2.2600432969150037, 0.2254143067165032, -0.0196942845576485, 2.4277262858590927, 2.7174994762494773, 0.0292991122371191, 2.3189578900176393, 0.762395355906613, 0.1024974017818332, 2.444433266741858, 2.291113171481954, -0.0255424219945999, 2.6214828958027883, 14.190406000933075, 0.2664537092175264, 2.6244757676886756, 12.070211876739373, 0.1363161110731412, 2.886937866783791, 0.2215586962808283, 0.0632047830216129, 2.818320988991331, 0.3743737612879107, 0.10982424342826, 2.96721744128417, 1.3896222468160726, -0.0984435072898932, 3.243385381366283, 0.2828639087681525, 0.0732135283337492, 3.4282306081053338, -0.0240940419885374, 0.045637766732236, 3.2547398378462478, 3.7776235598321173, 0.2991691631942989, 3.33429201221021, 0.7434047942967492, -0.0391529364978679, 3.6308049638581714, 0.1049595160767378, 0.0071853166366002, 3.669584637486964, 0.285851816740477, 0.1052277564553023, 3.936750746344864, 0.9156969464359823, 0.1345207815298098, 4.069870029917702, 0.3665935786088895, -0.058008429756356, 3.949559803506168, 1.8791683727243578, 0.0308515416838968, 4.285805841853221, 2.03837478272307, 0.0964199804211969, 4.415042903039101, 1.3924578815029314, 0.0320077352100728, 4.433810883019639, 0.5716474722669047, -0.0067116649146017, 4.655968332637244, 0.5751436484328035, 0.0475335946232082, 4.897269889002342, 0.2403589926566106, -0.0480172884223531, 4.86129375397313, 0.7502131215807486, 0.0457418409999817, 4.988625662009846, 0.4021481017062462, 0.097936519909973, 5.472462350779277, 0.5239506162057104, 0.0954358533626369, 5.346071310588231, 0.9048687166703725, -0.0023087660587845, 2.609976872008988, 0.0291036175611686, -0.0127686961419898, 3.8556592597737493, 0.2377217423264458, 0.007520437549314, 5.297048150515728]|756555.3354631845140830|      0.12500000|[18999, 6331, 5, 405]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       6|[1.1900294693671503, 0.0119198323990996, 1.8361265720654132, -0.0140669417520168, 0.2558420743527619, 1.8259699896934056, 0.4625802154853626, 0.0451116408697279, 1.9890823969252662, 0.8802355696604485, -0.1194481578998639, 2.269127658825168, 0.2207158296031101, -0.0206594294915562, 2.4148085515395326, 2.7093410890666982, 0.0886090270887512, 2.328355544013165, 0.7604701573763165, 0.0950206384384536, 2.4399523308481528, 2.302632317830958, -0.0800839038466007, 2.6189366001295316, 14.184751074218264, 0.2919720925883795, 2.628199601276728, 12.061385069358538, 0.1496405739266292, 2.88709700862832, 0.223563376687677, 0.0530492587199796, 2.822002056634254, 0.3797363022584769, 0.112246762846381, 2.9684055509142024, 1.3942058598052784, -0.1041898775510007, 3.237266136915029, 0.2725008760677187, 0.0666673789443419, 3.410276130314122, -0.0194677205042471, 0.0459108727727072, 3.257894092509779, 3.7842045229316392, 0.2914501658232943, 3.348627697158904, 0.733494706825783, -0.025829707941375, 3.626183670972682, 0.0934191591758902, 0.0076138883547131, 3.6705084098202927, 0.2725427696431191, 0.1123187481355, 3.932072087147928, 0.9150763117144011, 0.1254183635723446, 4.0747088283048445, 0.3785414715371367, -0.0506877822327531, 3.9394407729822793, 1.892054643185879, 0.0611081040399927, 4.2787668263927445, 2.0454659264337383, 0.0909829556804772, 4.4120100009052905, 1.395635179626132, 0.0294967732673498, 4.431348003903451, 0.5776548083806988, -0.0131752327900056, 4.65553655906276, 0.5735592958951441, 0.0353437337527417, 4.887734723674905, 0.236463902737052, -0.0369647637394477, 4.847483670026287, 0.7376266796522922, 0.0523362324998615, 4.994111415443698, 0.3907033557410636, 0.0973807720550965, 5.478631087921937, 0.547152468687781, 0.0791706250894483, 5.347240205889208, 0.9034828144246343, -0.0248227217223137, 2.6127256083235433, 0.0227845977635176, -0.0148291185576872, 3.839888453023679, 0.2296780314528012, 0.0281407176378016, 5.2896162880807145]|594823.3205015740823001|      0.25000000|[22800, 7596, 6, 486]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=16
       7|[1.180710060621561, 0.0205331436799467, 1.7980240514775008, -0.0376625297576573, 0.2578978702549324, 1.8346900816358644, 0.450908376783881, 0.0402538974687873, 1.9873869225915843, 0.8706192989661948, -0.0956935486524467, 2.2894475481746834, 0.2191333176941895, -0.0214430880601025, 2.4100784773018455, 2.709870432484844, 0.1386200011372369, 2.3377529305006153, 0.7263322440296924, 0.068403391294622, 2.423936751805395, 2.319669722810071, -0.1618943768739547, 2.6391990264088987, 14.198225516208556, 0.3214021539866439, 2.6037951333390965, 12.095020671145814, 0.2960887757949241, 2.8916415638401594, 0.2504720662662959, 0.0319570788609111, 2.813476259495892, 0.3606641366493551, 0.1039721676971641, 3.004711750632289, 1.3893356064612996, -0.1302366327605651, 3.256392648121454, 0.2663418718978118, 0.0652761273986094, 3.4029671942133444, -0.0332114361600364, 0.0597181521963564, 3.2597806612840365, 3.818215132162801, 0.2912775331652557, 3.369283895422525, 0.7052601153210956, -0.0384845531297042, 3.63209121393237, 0.1176690141174068, -0.0191866315306031, 3.7016209739037373, 0.2397635471044233, 0.0838109666812059, 3.9442670606906973, 0.8911192718367348, 0.1231389102518158, 4.04474243396857, 0.3805995013722083, -0.0566781353422515, 3.9577724722104963, 1.8853217864282483, 0.0769741371496409, 4.254364503584669, 2.0072512367844704, 0.1225046612004112, 4.40056958669819, 1.397631629917565, 0.0390156674534964, 4.419845247265663, 0.5597921758172404, -0.0064891330318895, 4.640874680611007, 0.6033704004108897, 0.0345440105475679, 4.879156815385653, 0.2340546069270267, -0.0426656389276518, 4.860458291602331, 0.7433924992588706, 0.0540072954161732, 4.994250866926046, 0.4063920792797051, 0.1086994255707182, 5.488075334135065, 0.5158569985251227, 0.0590316599806923, 5.3702796547294, 0.8798973684919509, -0.0333826499129945, 2.608585790474079, 0.038154770546109, -0.0280974430910118, 3.8419997755679827, 0.2212980298852325, 0.0103589371550666, 5.296158142780488]|416233.4976692531490698|      0.50000000|[26599, 8863, 7, 567]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=16
       8|[1.2114896790078575, -0.0612856662125013, 1.8399229566837567, -0.0605066315627287, 0.2443553392963232, 1.7926285839186904, 0.4256706094790998, 0.0275842396829093, 1.9698844816433587, 0.9503281425898784, -0.130165899296938, 2.324065467031291, 0.1683200081034732, -0.0398777777987811, 2.4336756876465615, 2.747405371557037, 0.2137106924088375, 2.3139785280938865, 0.7641439519540518, 0.0471947825678702, 2.437237273374028, 2.2690009240297346, -0.3068124244701903, 2.6316227422559737, 14.214739817272365, 0.459856689942706, 2.5378953401537685, 12.07303050851327, 0.5529464935586914, 2.8984006409228598, 0.2668450467251061, -0.0395170555211935, 2.8279400372119707, 0.3458217354335441, 0.1464430785640266, 2.988620233328513, 1.4083093820008008, -0.1398395826768439, 3.224329752244661, 0.3372821363778123, 0.0373431072470593, 3.433574860001053, 0.0259080924261215, 0.0517525182812005, 3.252573489159614, 3.7812981751395847, 0.297980415585019, 3.3368122697505402, 0.6808566727799094, -0.1165685122579642, 3.6353419246344956, 0.1396690063558258, -0.0279767332155589, 3.6932694124969205, 0.2314082791994552, 0.0832030811617049, 3.9700319429499484, 0.9152846919794312, 0.1075329469590348, 4.000236883685091, 0.362008761870515, -0.0525667451955639, 3.9601852933914885, 1.8549302068618903, 0.0852498599104572, 4.313601756007362, 1.9916501404392961, 0.1834132967338926, 4.429505633238499, 1.4122584596840102, 0.0818214765270684, 4.410953724925842, 0.5938280198480977, -0.0110010465235167, 4.561252921271448, 0.557691033273822, 0.0297073071906503, 4.948365056274899, 0.2066287795124265, -0.1004818742456882, 4.848637139325614, 0.7200175624008833, 0.1215021237723714, 5.031896977671246, 0.3587269459134595, 0.0374479068479982, 5.447591272498293, 0.5192334111652988, 0.0421568790181521, 5.381649831212782, 0.8474148200326891, -0.1390677352091966, 2.6613806046620985, 0.0550135097788504, -0.0387334095614013, 3.851945338447115, 0.236309269809085, -0.0247822530163089, 5.3656819099881075]|272470.8236712718498893|      1.00000000|[30397, 10131, 8, 648]                                                     |  | used quadratic model with 5066 points | iterate success | actual_k=16
       9|[1.1646071940656402, -0.1723121148170993, 1.6540760659967202, -0.1735165674546993, 0.1641175185216023, 1.8680864009608695, 0.4833409581745907, 0.0571338333244939, 1.9822904639311996, 0.9642383355027577, -0.1403735889427395, 2.285366024562763, 0.1705873711661946, -0.0082000036341135, 2.4366005691292654, 2.629996253219915, 0.2740040242678476, 2.2462173817316016, 0.7622998881358339, -0.1596466375058771, 2.457331529016386, 2.3966546737174506, -0.4054841954735437, 2.597148384644561, 14.182191345344325, 0.8430115551486796, 2.420762738621879, 12.210565832140166, 0.84469262537701, 2.8530051203192195, 0.2449199526519734, -0.1415024399701584, 2.869151528346334, 0.2816572455961071, 0.1150515249355153, 2.991989218541635, 1.4658575787336594, -0.2802491479204036, 3.323546942394114, 0.203438609695046, 0.0844662100675747, 3.5111042683883533, 0.0235966211734159, 0.049631890300508, 3.3194765780116695, 3.6771245395647805, 0.4691527167333092, 3.327637895745392, 0.5391410887772463, -0.1734330843667381, 3.4782338079743265, 0.1044229444243025, -0.0699357764310501, 3.575160496511976, 0.3557975595188903, -0.0378389515896263, 4.0332556038829805, 1.008789326595871, 0.1235150478533732, 3.9093975476393217, 0.4791816950238469, -0.2441647912354585, 3.9822641188813708, 1.7404767667882897, 0.156267653403028, 4.3585893931026805, 1.9379088567963483, 0.3542250303959176, 4.320224229894249, 1.3414436160829972, 0.1608343623308194, 4.437113990506426, 0.6529312736703952, -0.0794271378900988, 4.556261689001232, 0.3780534072263267, 0.0498420318032328, 4.875141065162699, 0.2188073338648865, -0.3099678751552572, 4.883555883999865, 0.8742754477005072, 0.0294452568957612, 5.103937924804639, 0.3866489118433426, 0.0802007446926938, 5.407942537169807, 0.3858681344624748, 0.091918558357092, 5.325113799671434, 0.8537001519830387, -0.2114851913430907, 2.606305471209028, 0.054990176350683, -0.1379736447503152, 3.9516832689357653, 0.1632954533609942, 0.0197008142573617, 5.321457980999111]|143267.3412481669802219|      2.00000000|[34197, 11397, 9, 729]                                                     |  | used quadratic model with 5066 points | iterate success | actual_k=16
      10|[1.1646071940656402, -0.1723121148170993, 1.6540760659967202, -0.1735165674546993, 0.1641175185216023, 1.8680864009608695, 0.4833409581745907, 0.0571338333244939, 1.9822904639311996, 0.9642383355027577, -0.1403735889427395, 2.285366024562763, 0.1705873711661946, -0.0082000036341135, 2.4366005691292654, 2.629996253219915, 0.2740040242678476, 2.2462173817316016, 0.7622998881358339, -0.1596466375058771, 2.457331529016386, 2.3966546737174506, -0.4054841954735437, 2.597148384644561, 14.182191345344325, 0.8430115551486796, 2.420762738621879, 12.210565832140166, 0.84469262537701, 2.8530051203192195, 0.2449199526519734, -0.1415024399701584, 2.869151528346334, 0.2816572455961071, 0.1150515249355153, 2.991989218541635, 1.4658575787336594, -0.2802491479204036, 3.323546942394114, 0.203438609695046, 0.0844662100675747, 3.5111042683883533, 0.0235966211734159, 0.049631890300508, 3.3194765780116695, 3.6771245395647805, 0.4691527167333092, 3.327637895745392, 0.5391410887772463, -0.1734330843667381, 3.4782338079743265, 0.1044229444243025, -0.0699357764310501, 3.575160496511976, 0.3557975595188903, -0.0378389515896263, 4.0332556038829805, 1.008789326595871, 0.1235150478533732, 3.9093975476393217, 0.4791816950238469, -0.2441647912354585, 3.9822641188813708, 1.7404767667882897, 0.156267653403028, 4.3585893931026805, 1.9379088567963483, 0.3542250303959176, 4.320224229894249, 1.3414436160829972, 0.1608343623308194, 4.437113990506426, 0.6529312736703952, -0.0794271378900988, 4.556261689001232, 0.3780534072263267, 0.0498420318032328, 4.875141065162699, 0.2188073338648865, -0.3099678751552572, 4.883555883999865, 0.8742754477005072, 0.0294452568957612, 5.103937924804639, 0.3866489118433426, 0.0802007446926938, 5.407942537169807, 0.3858681344624748, 0.091918558357092, 5.325113799671434, 0.8537001519830387, -0.2114851913430907, 2.606305471209028, 0.054990176350683, -0.1379736447503152, 3.9516832689357653, 0.1632954533609942, 0.0197008142573617, 5.321457980999111]|143267.3412481669802219|      1.00000000|[37997, 12663, 10, 810]                                                    |  | used quadratic model with 5066 points | iterate failure | actual_k=16
      11|[1.2806241410388517, -0.370543622559724, 1.759347047097813, -0.2158974435215857, 0.1792999702213511, 1.9341733800264234, 0.3822430614377671, -0.0609881779444887, 1.93780905821713, 0.9504620625166806, -0.2869331360552139, 2.281282655108195, 0.1471595840054654, 0.013632132843092, 2.4470862236916986, 2.4699514952379578, 0.4983815248296343, 2.0685261631937757, 0.8090981916054074, -0.367068973036212, 2.434809141531526, 2.541735071664432, -0.4922603691674196, 2.7752017002600935, 13.999662480091025, 1.0609136496702773, 2.3609428813057103, 12.116491504318837, 1.1668901487346284, 2.845390668812938, 0.3058033124438567, -0.2272482894112108, 2.789759816101713, 0.1808439507856875, -0.0862879330064513, 3.0760126678151485, 1.33682761824588, -0.3581731363230873, 3.267675919847286, 0.2186060244331351, -0.0428775136553276, 3.5470127621090586, 0.0419170027656749, 0.123970629940511, 3.4287018372216904, 3.6431025695256642, 0.5019793383018585, 3.412136835098694, 0.4008197170504839, -0.234192724956289, 3.4056832601945626, 0.1725054232932824, -0.1534703347242145, 3.6688669638579974, 0.2920931973185118, -0.2844161535423004, 3.9972768595517616, 0.9596123416451383, 0.0950637436169609, 4.010714039222848, 0.5096438038567055, -0.2728191619213734, 3.9915451161254634, 1.6622879264386596, 0.3055002830693301, 4.392698701624508, 1.8027921832031004, 0.3721767383304391, 4.344391864922779, 1.210798202496321, 0.1866259654072045, 4.512245102762558, 0.5519154484824871, -0.2091595254741215, 4.586214822566824, 0.378375698862031, -0.0369039050052437, 4.91649944496031, 0.2353914965314208, -0.2095513857195357, 4.858374821620892, 0.8538661477596985, -0.0217339583292248, 5.114833206759661, 0.3273726635069709, 0.1663266304050285, 5.506493696528564, 0.3720414136793956, 0.1634778730848033, 5.317924772097857, 0.8021244210277731, -0.292955619411097, 2.7392894838708424, 0.0410594474018886, -0.1277894532721483, 4.053585100013768, 0.0810639874962404, 0.034915558307601, 5.3376663569871345]|76471.7321408817078918|      2.00000000|[41795, 13931, 11, 891]                                                    |  | used quadratic model with 5066 points | iterate success | actual_k=16
