k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3872407145513642, 0.000617321528132, 0.1270579155933398, 0.6746414220299476, -0.0138436033119516, 0.1618932024155277, -0.0190293780436911, -0.0006112893105429, 0.1041830724269381, 0.0887269055594552, 0.1757119084841767, 0.1760658817809539, -0.0095849863683323, -0.0284242336798278, 0.12691875409735, -0.2547626511103536, -0.0557860540676758, -0.044612270847394, -0.0047302242539355, -0.071287757137457, 0.4179008254660525, 0.0680848676264629]| 13.4784679412841797|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      2.00000000|[203, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       4|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      1.00000000|[345, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       5|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.50000000|[487, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       6|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.25000000|[629, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       7|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.12500000|[771, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       8|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.06250000|[913, 0, 0, 64]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       9|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.03125000|[1055, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
      10|[1.6074731182792044, -0.155202389277314, 0.1480492611831644, 1.8693664646695893, -0.1255352099381057, 0.0118677550390917, 0.0485443720339116, 0.147536422637117, -0.068006652017839, -0.2918691329812425, 0.2077196060611083, 0.1219694247619546, 0.3461801810622721, 0.215440694009685, 0.0831239750811221, -0.2437252031078603, -0.2535064202014111, -0.0079614859536758, -0.1545016377220862, 0.6395123322890562, 0.3128139264617934, -0.1594398015095646]| 12.1447954177856445|      0.01562500|[1197, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
