k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.8872382869572877, 0.8874951177881109, 0.8870561481234442, 0.888370013882263, 0.8869818808797847, 0.8867200278439843, 0.8885761124034368, 0.8862492149605863, 0.88629868758851, 0.8906628520300612, 1.042620141193167, 0.6551440734429266, 0.988075619281919, 0.9855794078299889, 0.9884287488054644, 0.9881340348090221, 0.9775787594203729, 0.9671498899908989, 0.9793404145397477, 0.9943122846728336, 0.9925597462555749, 0.9898012259279331]|  1.3729494810104370|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[0.8872382869572877, 0.8874951177881109, 0.8870561481234442, 0.888370013882263, 0.8869818808797847, 0.8867200278439843, 0.8885761124034368, 0.8862492149605863, 0.88629868758851, 0.8906628520300612, 1.042620141193167, 0.6551440734429266, 0.988075619281919, 0.9855794078299889, 0.9884287488054644, 0.9881340348090221, 0.9775787594203729, 0.9671498899908989, 0.9793404145397477, 0.9943122846728336, 0.9925597462555749, 0.9898012259279331]|  1.3729494810104370|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.7763875338857585, 0.7716496314968878, 0.776726348350046, 0.773249575480299, 0.7771065651635652, 0.7752188532612727, 0.7744050163540752, 0.7733594998560317, 0.7751901594805476, 0.7808501013515785, 1.0764975448455665, 0.3090174777675967, 0.9755472058791564, 0.9743257285383075, 0.975898510435161, 0.9801092646991308, 0.9474645059608101, 0.9328937626784457, 0.9584316295934913, 0.9902726503792554, 0.9842631608650977, 0.9788743812801812]|  1.2272731065750122|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.7763875338857585, 0.7716496314968878, 0.776726348350046, 0.773249575480299, 0.7771065651635652, 0.7752188532612727, 0.7744050163540752, 0.7733594998560317, 0.7751901594805476, 0.7808501013515785, 1.0764975448455665, 0.3090174777675967, 0.9755472058791564, 0.9743257285383075, 0.975898510435161, 0.9801092646991308, 0.9474645059608101, 0.9328937626784457, 0.9584316295934913, 0.9902726503792554, 0.9842631608650977, 0.9788743812801812]|  1.2272731065750122|      0.50000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.6614928064763125, 0.6600998320872498, 0.6620076153081502, 0.6530795129859969, 0.6647572260223155, 0.6595003753719929, 0.6674025324327545, 0.6601377717915682, 0.6609113109038683, 0.6674827373533005, 1.098976378784923, -0.0316577387843938, 0.958312946182133, 0.9611682302895074, 0.964517151685448, 0.9661800004410792, 0.9243658553530343, 0.8923875350924171, 0.9336664268537435, 0.9832144514374921, 0.9676618655788656, 0.96942306082859]|  1.0932277441024780|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.6614928064763125, 0.6600998320872498, 0.6620076153081502, 0.6530795129859969, 0.6647572260223155, 0.6595003753719929, 0.6674025324327545, 0.6601377717915682, 0.6609113109038683, 0.6674827373533005, 1.098976378784923, -0.0316577387843938, 0.958312946182133, 0.9611682302895074, 0.964517151685448, 0.9661800004410792, 0.9243658553530343, 0.8923875350924171, 0.9336664268537435, 0.9832144514374921, 0.9676618655788656, 0.96942306082859]|  1.0932277441024780|      0.50000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.5516330513311059, 0.5444240695466592, 0.5467635427569502, 0.5354439756053182, 0.546651445863931, 0.5391761127057026, 0.5545728585880954, 0.5480400127856793, 0.5492769303302335, 0.5485345479031744, 1.1157886765420186, -0.3670748620724459, 0.9395910084949238, 0.9425075651083163, 0.9483595857208874, 0.9485201697575566, 0.9001293355050444, 0.8532735518062886, 0.9078887660988825, 0.9731158082844565, 0.9596859951582382, 0.9599352888555612]|  0.9724230766296387|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.5516330513311059, 0.5444240695466592, 0.5467635427569502, 0.5354439756053182, 0.546651445863931, 0.5391761127057026, 0.5545728585880954, 0.5480400127856793, 0.5492769303302335, 0.5485345479031744, 1.1157886765420186, -0.3670748620724459, 0.9395910084949238, 0.9425075651083163, 0.9483595857208874, 0.9485201697575566, 0.9001293355050444, 0.8532735518062886, 0.9078887660988825, 0.9731158082844565, 0.9596859951582382, 0.9599352888555612]|  0.9724230766296387|      0.50000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.5516330513311059, 0.5444240695466592, 0.5467635427569502, 0.5354439756053182, 0.546651445863931, 0.5391761127057026, 0.5545728585880954, 0.5480400127856793, 0.5492769303302335, 0.5485345479031744, 1.1157886765420186, -0.3670748620724459, 0.9395910084949238, 0.9425075651083163, 0.9483595857208874, 0.9485201697575566, 0.9001293355050444, 0.8532735518062886, 0.9078887660988825, 0.9731158082844565, 0.9596859951582382, 0.9599352888555612]|  0.9724230766296387|      0.25000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      11|[0.4941124264309631, 0.4833284744457425, 0.4866079320003385, 0.4765414977175575, 0.4860689012092443, 0.4786469081149853, 0.4943274572751986, 0.4904813653816252, 0.490520097022221, 0.488711185220531, 1.1178236948682894, -0.5265413321227773, 0.9301831379557882, 0.9345288931437877, 0.9386048420541666, 0.9399101535472905, 0.8821976207436178, 0.8296481701505383, 0.8910615640549258, 0.9673179555038078, 0.950806407144103, 0.9542521721019441]|  0.9167785644531250|      0.50000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[0.4941124264309631, 0.4833284744457425, 0.4866079320003385, 0.4765414977175575, 0.4860689012092443, 0.4786469081149853, 0.4943274572751986, 0.4904813653816252, 0.490520097022221, 0.488711185220531, 1.1178236948682894, -0.5265413321227773, 0.9301831379557882, 0.9345288931437877, 0.9386048420541666, 0.9399101535472905, 0.8821976207436178, 0.8296481701505383, 0.8910615640549258, 0.9673179555038078, 0.950806407144103, 0.9542521721019441]|  0.9167785644531250|      0.25000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      13|[0.4342629461960677, 0.4244497457511831, 0.4245351037151993, 0.4186908269656813, 0.4259716102134735, 0.4223496865374326, 0.4302715224869604, 0.4296358644620462, 0.4285035750553081, 0.4282934775514007, 1.1144125230286601, -0.6826842556812591, 0.919148684122638, 0.9258935093198271, 0.9283286735714196, 0.9299359654350429, 0.8646107923399017, 0.8019502030071345, 0.8765412140599309, 0.9629337141532376, 0.9442616257388956, 0.9491709102433865]|  0.8642008304595947|      0.50000000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
