k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0621876714442744, -0.052004749092059, 0.0181243953904341, -1.69297416621e-05, 0.07643597083225, 0.0173285469973127, 0.0385224747286003, 0.0502893083633132, 0.0958568497851061, 0.1069103132708412, 0.1294130343837658, 0.078573963282559, 0.1684940362112626, 0.1430639962398459, 0.1915527750699199, 0.174280868459443, 0.2010933855387208, 0.2200437816982696, 0.2352598777630463, 0.2418238628732572, 0.2079122508385766, 0.2346790884786791, 0.280446280250733, 0.3169519156959074, 0.3008053521578066, 0.3350260637029568, 0.310236107443651, 0.2768639390393356, 0.3034649476048703, 0.3291591736749295, 0.3426452607990277, 0.3742852827477155, 0.3654636966583334, 0.3244743043703418, 0.3770965455543147, 0.3600087318568533, 0.3725680669369921, 0.4524134300707178, 0.4217683694965342, 0.3968234326111473, 0.4785869059926784, 0.4544324433657222, 0.4582697517665524, 0.4490313516931063, 0.4837057534199096, 0.4753108229165137, 0.498456765497203, 0.4994697342131504, 0.4845258356954024, 0.4919333726010068, 0.5573494048356897, 0.528718719360016, 0.5442065896252939, 0.5991568897791466, 0.5742158475373738, 0.5611967176513002, 0.5561033319557903, 0.651389232725945, 0.6118062933666808, 0.6322410048860787, 0.6389118284048146, 0.6710299551324971, 0.6387323611629777, 0.6670498176854425, 0.6880735828598853, 0.7435771598790826, 0.7027740815778855, 0.6832275675533125, 0.7299180078453967, 0.7982576454820978, 0.7705101886169198, 0.7792102647692405, 0.8042859450472235, 0.7622836455689843, 0.843884801292281, 0.8272211470505406, 0.8890621708487737, 0.8417063167327437, 0.8733865898714951, 0.9219275479801572, 0.9004205019553612, 0.9197816058033681, 0.9685736193775059, 0.9732855681878538, 0.9889990919132026, 0.9795447144655614, 1.0103139503971683, 1.0272625176135082, 1.0871988437072635, 1.1395822390297148, 1.127544101703941, 1.1412831570617135, 1.189920085508017, 1.1693668246807807, 1.154078685258463, 1.2269808062396712, 1.2365293940027486, 1.2395833868993373, 1.2483038528009864, 1.2536933321201584]|-151.0106376885302382|      2.00000000|[4514, 645, 1, 82]                                                         |  | used quadratic model with 5159 points | iterate success | actual_k=8
       2|[-0.2280609576181326, -0.183749342559315, -0.1514006605308671, -0.2024967921292793, 0.0789144192209414, -0.1762127257943941, -0.1083888281434291, -0.0202646705233144, -0.0215295421462979, -0.0242509454936714, 0.0562043287759057, 0.0102663047241601, 0.259767142322999, 0.1684370095030251, 0.0463405285487176, 0.2083053440684461, 0.3111969146049698, 0.1855555636594695, 0.2140209585212814, 0.270393517261234, 0.1747057696893766, 0.3754881128516016, 0.3363594582309164, 0.3327777193076883, 0.2265882285416075, 0.3722839874300074, 0.3189283310617134, 0.3586405438593429, 0.2775844513196488, 0.3543932912826201, 0.4380753267742283, 0.4240207818050657, 0.4705317220477452, 0.3530780926227997, 0.3577887853116463, 0.490142888819008, 0.4144638130354384, 0.517954625556834, 0.52491281690721, 0.4367549096445649, 0.5533414789099115, 0.5817859893569917, 0.500402717582098, 0.5865395835246627, 0.5395532338367621, 0.5779582488727275, 0.6077567950451578, 0.5682635379049356, 0.6028747673273589, 0.5861612202697314, 0.6537933876359896, 0.5996610573333366, 0.6694340651694289, 0.6696500054687643, 0.6260512151753505, 0.6762223945529472, 0.5981564684780898, 0.8239632763335369, 0.8002149212282936, 0.8550562127027026, 0.7657136227006194, 0.7683795890369992, 0.7007933689609581, 0.6815178326787795, 0.8890920045260835, 0.9216679067365781, 0.838683042752312, 0.896282143603893, 0.9433461429152846, 0.9533037159202988, 0.942992571816426, 0.9814051977582052, 0.9953663070458529, 0.9025157914023063, 1.1051464738315937, 1.083911592194549, 1.0865895763334694, 1.0560164708949806, 1.0672893175382752, 1.1811578313928277, 1.181470225841205, 1.132727304691977, 1.2880954846749941, 1.2846094947222904, 1.3407005044606102, 1.113234467248701, 1.2623928669116966, 1.3497981905151246, 1.4473687975013028, 1.5452315955673568, 1.5375138691681876, 1.4382290825433584, 1.5452239223278028, 1.647068738644876, 1.4719860583699402, 1.6911407225489101, 1.6196640963087132, 1.6967478246617498, 1.7628530348413824, 1.7147063147923411]|-451.6723870236127141|      4.00000000|[9029, 1289, 2, 164]                                                       |  | used quadratic model with 5159 points | iterate success | actual_k=8
       3|[-0.7783409488943, -0.6955837935113147, -0.67172672664143, -0.3661873264421086, -0.0883003464662293, -0.5252209734649373, -0.5441241527992456, -0.1499531411662007, -0.4856630897333634, -0.3121508137425129, 0.0800930039284006, -0.1367256801497578, 0.1988170561481817, 0.1425280693280271, 0.0461726536649266, 0.2239281578977561, 0.3525432074176829, 0.0141706897363873, 0.2472808968685883, 0.3406932289906262, 0.5544917685680237, 0.6565015846889571, 0.6296634445334098, 0.5544862434211029, 0.2898562704151005, 0.547549507789723, 0.5288090581943589, 0.9201672608566707, 0.7312703501595217, 0.7010024397172091, 0.4907203996916307, 1.2867520489512734, 0.6947507961138754, 0.9167134758467875, 0.80060919351713, 0.5048203801455647, 0.9121835678600445, 1.024442849911791, 0.9965103692893779, 1.0081543264165553, 0.7619185479864399, 0.7627187548759224, 1.1116193749262369, 0.8544400964915511, 1.0745990881619285, 0.8895115144736456, 1.2586935996717457, 0.9511896448711175, 1.0887890002638279, 0.7231594669378189, 0.7489838271293439, 0.7595256988411152, 1.0699357814394954, 1.1308456997778897, 0.7468078142536986, 0.6987724169793889, 0.8193621099008968, 1.1276632170126815, 1.2521168751253287, 1.3736205335852716, 0.9605345445488203, 1.2423475592667628, 1.2055159779252231, 0.9394044079238019, 1.0430936360314844, 0.9301883906722667, 0.8604626498906282, 1.5359526998302755, 1.8019268534388262, 1.583337599361346, 1.1436217283211714, 1.4891733403101632, 1.406523241323502, 1.4957322378491742, 1.4607050058451863, 1.4865011011179137, 1.6901793729358499, 1.1941233312374762, 1.614181413920985, 1.8237101530909028, 1.7025896780307939, 1.6287911375148385, 1.7712098788588309, 1.795253867291162, 1.6425566895678334, 1.7243161335399018, 1.7282304594819506, 1.712672991147289, 1.8702179719694245, 1.8977536251335672, 1.872860406973385, 1.9306837409152027, 2.252407744980409, 2.184727645403459, 1.646509313052154, 2.1192557781592996, 2.095104248501926, 1.8366303810279028, 1.995515814000707, 1.9769137804454282]|-1155.6045926526680887|      8.00000000|[13545, 1932, 3, 246]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       4|[-1.5115926267140556, -2.068466231682442, -0.9389521583630838, 0.0972538747688599, -0.1653303147566654, -1.6111410369515031, -1.4212012912989191, -0.3513694589140457, -1.3948847476511181, -0.1873479778176111, 1.1344589674463252, 0.1738304775246964, 0.3977973849956479, -0.4949236451509869, 0.6299385399885155, -0.2360389122818149, 0.9187845860702418, 0.1072877427473553, 0.7980516659151311, 1.1501190657585156, 1.734296751501364, 0.8253723667994979, 2.3896849906339632, 0.0459682618473095, 0.506980598404281, 0.8256480011369598, 1.3478671206285469, 1.9202019703530995, 1.4438127451166882, 1.605232623599409, 1.3094872380367915, 1.4963916289813886, 0.8280830340833972, 0.7877217725702192, 1.2654999944370484, 0.4405698384244257, 1.7328998125386694, 2.035398978445655, 2.4234807423196134, 1.4635380593575662, 1.8701052180421986, 1.2017404335577602, 2.684010810207158, 1.561829329383572, 1.1386372787606263, 0.8691441892875477, 1.0875577064089317, 2.063618262146123, 1.097908563566804, 1.4569050505939956, 0.6669062799712766, 2.6734911031742845, 1.29617617394659, 1.7635102956628064, 2.1729559552514526, 1.9319220366871384, 2.0042666991422875, 1.4272587617425472, 2.1555652875448366, 1.6601482179243974, 1.7590966874519152, 2.002612121675594, 0.9702458995663725, 0.7460663312555879, 1.4975273723065525, 1.5430234813253247, 1.237874839786913, 1.062679539992035, 1.8425921630621704, 1.5069852766737217, 1.6527435091654767, 2.275614244953042, 2.667070087224226, 2.516980006440022, 1.8179301417146423, 1.2664820980974487, 3.7236615475291357, 1.2772101453976608, 0.7624460641701793, 2.49709060705223, 0.7476496306496604, 1.6487702179215786, 3.6875524648235998, 1.5756361770150293, 2.960566280294861, 2.5058696278524106, 2.1293157387638275, 2.055149311529649, 1.1730859655330712, 2.0565571081006517, 1.774774339747537, 1.7457588211641033, 1.080338661769403, 2.229020544281056, 3.1903273685360256, 1.8033324838276759, 1.1487681107947432, 2.518107600514949, 2.026187507147518, 0.7207680661493505]|-1293.0496543787276096|     16.00000000|[18058, 2578, 4, 328]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       5|[-1.5115926267140556, -2.068466231682442, -0.9389521583630838, 0.0972538747688599, -0.1653303147566654, -1.6111410369515031, -1.4212012912989191, -0.3513694589140457, -1.3948847476511181, -0.1873479778176111, 1.1344589674463252, 0.1738304775246964, 0.3977973849956479, -0.4949236451509869, 0.6299385399885155, -0.2360389122818149, 0.9187845860702418, 0.1072877427473553, 0.7980516659151311, 1.1501190657585156, 1.734296751501364, 0.8253723667994979, 2.3896849906339632, 0.0459682618473095, 0.506980598404281, 0.8256480011369598, 1.3478671206285469, 1.9202019703530995, 1.4438127451166882, 1.605232623599409, 1.3094872380367915, 1.4963916289813886, 0.8280830340833972, 0.7877217725702192, 1.2654999944370484, 0.4405698384244257, 1.7328998125386694, 2.035398978445655, 2.4234807423196134, 1.4635380593575662, 1.8701052180421986, 1.2017404335577602, 2.684010810207158, 1.561829329383572, 1.1386372787606263, 0.8691441892875477, 1.0875577064089317, 2.063618262146123, 1.097908563566804, 1.4569050505939956, 0.6669062799712766, 2.6734911031742845, 1.29617617394659, 1.7635102956628064, 2.1729559552514526, 1.9319220366871384, 2.0042666991422875, 1.4272587617425472, 2.1555652875448366, 1.6601482179243974, 1.7590966874519152, 2.002612121675594, 0.9702458995663725, 0.7460663312555879, 1.4975273723065525, 1.5430234813253247, 1.237874839786913, 1.062679539992035, 1.8425921630621704, 1.5069852766737217, 1.6527435091654767, 2.275614244953042, 2.667070087224226, 2.516980006440022, 1.8179301417146423, 1.2664820980974487, 3.7236615475291357, 1.2772101453976608, 0.7624460641701793, 2.49709060705223, 0.7476496306496604, 1.6487702179215786, 3.6875524648235998, 1.5756361770150293, 2.960566280294861, 2.5058696278524106, 2.1293157387638275, 2.055149311529649, 1.1730859655330712, 2.0565571081006517, 1.774774339747537, 1.7457588211641033, 1.080338661769403, 2.229020544281056, 3.1903273685360256, 1.8033324838276759, 1.1487681107947432, 2.518107600514949, 2.026187507147518, 0.7207680661493505]|-1293.0496543787276096|      8.00000000|[22573, 3222, 5, 410]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       6|[-1.5115926267140556, -2.068466231682442, -0.9389521583630838, 0.0972538747688599, -0.1653303147566654, -1.6111410369515031, -1.4212012912989191, -0.3513694589140457, -1.3948847476511181, -0.1873479778176111, 1.1344589674463252, 0.1738304775246964, 0.3977973849956479, -0.4949236451509869, 0.6299385399885155, -0.2360389122818149, 0.9187845860702418, 0.1072877427473553, 0.7980516659151311, 1.1501190657585156, 1.734296751501364, 0.8253723667994979, 2.3896849906339632, 0.0459682618473095, 0.506980598404281, 0.8256480011369598, 1.3478671206285469, 1.9202019703530995, 1.4438127451166882, 1.605232623599409, 1.3094872380367915, 1.4963916289813886, 0.8280830340833972, 0.7877217725702192, 1.2654999944370484, 0.4405698384244257, 1.7328998125386694, 2.035398978445655, 2.4234807423196134, 1.4635380593575662, 1.8701052180421986, 1.2017404335577602, 2.684010810207158, 1.561829329383572, 1.1386372787606263, 0.8691441892875477, 1.0875577064089317, 2.063618262146123, 1.097908563566804, 1.4569050505939956, 0.6669062799712766, 2.6734911031742845, 1.29617617394659, 1.7635102956628064, 2.1729559552514526, 1.9319220366871384, 2.0042666991422875, 1.4272587617425472, 2.1555652875448366, 1.6601482179243974, 1.7590966874519152, 2.002612121675594, 0.9702458995663725, 0.7460663312555879, 1.4975273723065525, 1.5430234813253247, 1.237874839786913, 1.062679539992035, 1.8425921630621704, 1.5069852766737217, 1.6527435091654767, 2.275614244953042, 2.667070087224226, 2.516980006440022, 1.8179301417146423, 1.2664820980974487, 3.7236615475291357, 1.2772101453976608, 0.7624460641701793, 2.49709060705223, 0.7476496306496604, 1.6487702179215786, 3.6875524648235998, 1.5756361770150293, 2.960566280294861, 2.5058696278524106, 2.1293157387638275, 2.055149311529649, 1.1730859655330712, 2.0565571081006517, 1.774774339747537, 1.7457588211641033, 1.080338661769403, 2.229020544281056, 3.1903273685360256, 1.8033324838276759, 1.1487681107947432, 2.518107600514949, 2.026187507147518, 0.7207680661493505]|-1293.0496543787276096|      4.00000000|[27087, 3867, 6, 492]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       7|[-1.5115926267140556, -2.068466231682442, -0.9389521583630838, 0.0972538747688599, -0.1653303147566654, -1.6111410369515031, -1.4212012912989191, -0.3513694589140457, -1.3948847476511181, -0.1873479778176111, 1.1344589674463252, 0.1738304775246964, 0.3977973849956479, -0.4949236451509869, 0.6299385399885155, -0.2360389122818149, 0.9187845860702418, 0.1072877427473553, 0.7980516659151311, 1.1501190657585156, 1.734296751501364, 0.8253723667994979, 2.3896849906339632, 0.0459682618473095, 0.506980598404281, 0.8256480011369598, 1.3478671206285469, 1.9202019703530995, 1.4438127451166882, 1.605232623599409, 1.3094872380367915, 1.4963916289813886, 0.8280830340833972, 0.7877217725702192, 1.2654999944370484, 0.4405698384244257, 1.7328998125386694, 2.035398978445655, 2.4234807423196134, 1.4635380593575662, 1.8701052180421986, 1.2017404335577602, 2.684010810207158, 1.561829329383572, 1.1386372787606263, 0.8691441892875477, 1.0875577064089317, 2.063618262146123, 1.097908563566804, 1.4569050505939956, 0.6669062799712766, 2.6734911031742845, 1.29617617394659, 1.7635102956628064, 2.1729559552514526, 1.9319220366871384, 2.0042666991422875, 1.4272587617425472, 2.1555652875448366, 1.6601482179243974, 1.7590966874519152, 2.002612121675594, 0.9702458995663725, 0.7460663312555879, 1.4975273723065525, 1.5430234813253247, 1.237874839786913, 1.062679539992035, 1.8425921630621704, 1.5069852766737217, 1.6527435091654767, 2.275614244953042, 2.667070087224226, 2.516980006440022, 1.8179301417146423, 1.2664820980974487, 3.7236615475291357, 1.2772101453976608, 0.7624460641701793, 2.49709060705223, 0.7476496306496604, 1.6487702179215786, 3.6875524648235998, 1.5756361770150293, 2.960566280294861, 2.5058696278524106, 2.1293157387638275, 2.055149311529649, 1.1730859655330712, 2.0565571081006517, 1.774774339747537, 1.7457588211641033, 1.080338661769403, 2.229020544281056, 3.1903273685360256, 1.8033324838276759, 1.1487681107947432, 2.518107600514949, 2.026187507147518, 0.7207680661493505]|-1293.0496543787276096|      2.00000000|[31600, 4513, 7, 574]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       8|[-1.4581545711106383, -2.1024955071016955, -1.0397410653365067, 0.1633215383284774, -0.419367718894524, -1.6180070459106453, -1.3958243105637143, -0.7258981793511479, -1.2604072256020136, -0.4091241083947995, 1.113186818445566, 0.416186271889558, 0.8041443607487082, -0.9570113285103492, 0.9602088941463868, -0.6079729320680085, 1.039231854626943, 0.211012830270957, 1.0571526137845104, 1.2251228413161406, 1.7392732879024013, 1.0164715282702708, 2.0702066686692615, 0.1094037604615743, 0.8833459489382044, 1.0362862853053545, 1.3652566040028558, 1.9862505664842238, 1.4252535395215662, 1.621124143001241, 1.2536800840668285, 1.4788244076448671, 0.9822355760619639, 1.0174037241898701, 1.2605231671931578, 0.8695662887553323, 1.7590353069097588, 2.017266118309901, 2.1286088104960967, 1.5109443236439921, 1.9123535221798003, 1.1210409538868908, 2.2953061548132254, 1.5948124349497361, 1.0678173810499239, 1.0459712461802924, 1.0888798490258513, 2.1336721946796944, 1.1512684275949665, 1.4730986330523812, 0.9761264089154565, 2.2570435809975633, 1.2728495733674332, 1.855598535472497, 2.0650292421065597, 1.969429075868835, 1.9812130757903883, 1.423987815183178, 2.073584816946487, 1.766832774799673, 1.8769178006449292, 1.9436377601730062, 1.0284669975148042, 1.0756614144964207, 1.451599659398513, 1.5520957646181321, 1.1943823214926141, 1.068028552209229, 1.9342571934066481, 1.499275398034367, 1.7305429474656144, 2.083666788423929, 2.247636327078005, 2.146825928465987, 1.9249988622252923, 1.2539112090394955, 4.118293354416439, 1.1885323443067302, 0.9807644720826765, 2.04306266670925, 0.9788216486671698, 1.6878465442525357, 4.018013094356018, 1.5685870620629254, 2.667814165879143, 2.1185214750345778, 2.0495895753045263, 2.0800094973542484, 1.1323536711182927, 2.109364153630097, 1.7503164831177616, 1.7519030281002603, 1.1346049688635884, 2.103121244979489, 3.257934918246849, 1.872483903728429, 1.1402838273226477, 2.029590554357767, 1.983637002814695, 1.0602299201467953]|-1617.9122393866978200|      4.00000000|[36116, 5156, 8, 656]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       9|[-1.4581545711106383, -2.1024955071016955, -1.0397410653365067, 0.1633215383284774, -0.419367718894524, -1.6180070459106453, -1.3958243105637143, -0.7258981793511479, -1.2604072256020136, -0.4091241083947995, 1.113186818445566, 0.416186271889558, 0.8041443607487082, -0.9570113285103492, 0.9602088941463868, -0.6079729320680085, 1.039231854626943, 0.211012830270957, 1.0571526137845104, 1.2251228413161406, 1.7392732879024013, 1.0164715282702708, 2.0702066686692615, 0.1094037604615743, 0.8833459489382044, 1.0362862853053545, 1.3652566040028558, 1.9862505664842238, 1.4252535395215662, 1.621124143001241, 1.2536800840668285, 1.4788244076448671, 0.9822355760619639, 1.0174037241898701, 1.2605231671931578, 0.8695662887553323, 1.7590353069097588, 2.017266118309901, 2.1286088104960967, 1.5109443236439921, 1.9123535221798003, 1.1210409538868908, 2.2953061548132254, 1.5948124349497361, 1.0678173810499239, 1.0459712461802924, 1.0888798490258513, 2.1336721946796944, 1.1512684275949665, 1.4730986330523812, 0.9761264089154565, 2.2570435809975633, 1.2728495733674332, 1.855598535472497, 2.0650292421065597, 1.969429075868835, 1.9812130757903883, 1.423987815183178, 2.073584816946487, 1.766832774799673, 1.8769178006449292, 1.9436377601730062, 1.0284669975148042, 1.0756614144964207, 1.451599659398513, 1.5520957646181321, 1.1943823214926141, 1.068028552209229, 1.9342571934066481, 1.499275398034367, 1.7305429474656144, 2.083666788423929, 2.247636327078005, 2.146825928465987, 1.9249988622252923, 1.2539112090394955, 4.118293354416439, 1.1885323443067302, 0.9807644720826765, 2.04306266670925, 0.9788216486671698, 1.6878465442525357, 4.018013094356018, 1.5685870620629254, 2.667814165879143, 2.1185214750345778, 2.0495895753045263, 2.0800094973542484, 1.1323536711182927, 2.109364153630097, 1.7503164831177616, 1.7519030281002603, 1.1346049688635884, 2.103121244979489, 3.257934918246849, 1.872483903728429, 1.1402838273226477, 2.029590554357767, 1.983637002814695, 1.0602299201467953]|-1617.9122393866978200|      2.00000000|[40630, 5801, 9, 738]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
      10|[-1.4886555533680934, -2.060430462526058, -1.1190511014848894, 0.3716505387681353, -1.0180515120881215, -1.7527387737880815, -1.3768766674550452, -1.2603494977874417, -1.150669114183731, -1.081897200367228, 0.9784766578051354, 1.069300544005678, 1.155814419497528, -1.1299285896318993, 1.253173199777356, -0.9682575898478223, 1.0443506384390069, 0.6247586926012421, 1.121444898937491, 1.2167853005393148, 1.8070497700990695, 1.0833622643918297, 2.1591169012245985, 0.4124136370350223, 1.2182751232723261, 1.0502599450484922, 1.2842977491133634, 2.1274304626379537, 1.5934865231161706, 1.670759451254166, 0.9367728193454088, 1.414322207592086, 0.9976507689889785, 1.0541510247829073, 0.9770195202887746, 1.0236114588965433, 1.9524065888670454, 2.1275874045440073, 2.1326878756308854, 1.5025333640153709, 2.042760399788872, 1.012415657475863, 1.9859238123720475, 1.7455545763468954, 0.9792114152331562, 1.2018339469710817, 1.205399047100975, 1.9166067599719285, 1.0399369445024371, 1.4216129310806658, 1.079912108475064, 2.2282590803094986, 1.231453465515016, 2.0866204601427745, 1.9864820433335948, 2.1382239887080314, 2.2729471791849454, 1.4086266747656497, 2.0329377000164137, 1.8567667727812296, 1.9403005583907582, 1.8095209225789124, 1.2282124330141946, 0.9369393293819428, 1.4051172463538035, 1.535299101698158, 1.0992692324227953, 1.1577858204612825, 1.9747113177936109, 1.3460050124202319, 1.8333420589437712, 2.0005221435955582, 2.0990552668930533, 2.058249619445633, 1.9810075624028005, 1.1833791609677347, 4.217326891947277, 1.2114255700253471, 1.063414414081912, 1.9691620506950733, 1.207879583221865, 1.7927609848779067, 4.2927202846708745, 1.4570615624961276, 2.1175944156804483, 2.1169285151400534, 2.0114703211892238, 2.109283284307442, 1.1437983205307583, 2.179753367164161, 1.9073008883209888, 1.9249991544760072, 1.084240431190206, 1.9712291307832994, 3.4709559933221783, 2.0090134941638884, 1.1610040249726616, 2.1490048960855903, 2.08286869498252, 0.948116576850549]|-1799.6777766982943376|      4.00000000|[45145, 6445, 10, 820]                                                     |  | used quadratic model with 5159 points | iterate success | actual_k=8
      11|[-1.4886555533680934, -2.060430462526058, -1.1190511014848894, 0.3716505387681353, -1.0180515120881215, -1.7527387737880815, -1.3768766674550452, -1.2603494977874417, -1.150669114183731, -1.081897200367228, 0.9784766578051354, 1.069300544005678, 1.155814419497528, -1.1299285896318993, 1.253173199777356, -0.9682575898478223, 1.0443506384390069, 0.6247586926012421, 1.121444898937491, 1.2167853005393148, 1.8070497700990695, 1.0833622643918297, 2.1591169012245985, 0.4124136370350223, 1.2182751232723261, 1.0502599450484922, 1.2842977491133634, 2.1274304626379537, 1.5934865231161706, 1.670759451254166, 0.9367728193454088, 1.414322207592086, 0.9976507689889785, 1.0541510247829073, 0.9770195202887746, 1.0236114588965433, 1.9524065888670454, 2.1275874045440073, 2.1326878756308854, 1.5025333640153709, 2.042760399788872, 1.012415657475863, 1.9859238123720475, 1.7455545763468954, 0.9792114152331562, 1.2018339469710817, 1.205399047100975, 1.9166067599719285, 1.0399369445024371, 1.4216129310806658, 1.079912108475064, 2.2282590803094986, 1.231453465515016, 2.0866204601427745, 1.9864820433335948, 2.1382239887080314, 2.2729471791849454, 1.4086266747656497, 2.0329377000164137, 1.8567667727812296, 1.9403005583907582, 1.8095209225789124, 1.2282124330141946, 0.9369393293819428, 1.4051172463538035, 1.535299101698158, 1.0992692324227953, 1.1577858204612825, 1.9747113177936109, 1.3460050124202319, 1.8333420589437712, 2.0005221435955582, 2.0990552668930533, 2.058249619445633, 1.9810075624028005, 1.1833791609677347, 4.217326891947277, 1.2114255700253471, 1.063414414081912, 1.9691620506950733, 1.207879583221865, 1.7927609848779067, 4.2927202846708745, 1.4570615624961276, 2.1175944156804483, 2.1169285151400534, 2.0114703211892238, 2.109283284307442, 1.1437983205307583, 2.179753367164161, 1.9073008883209888, 1.9249991544760072, 1.084240431190206, 1.9712291307832994, 3.4709559933221783, 2.0090134941638884, 1.1610040249726616, 2.1490048960855903, 2.08286869498252, 0.948116576850549]|-1799.6777766982943376|      2.00000000|[49660, 7089, 11, 902]                                                     |  | used quadratic model with 5159 points | iterate failure | actual_k=8
