k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.68812806703905, 36.152628269232785, 269.2906450995559]                      |231811.0937500000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[100.07591773118504, 36.429271217339966, 267.8773126802885]                     |225216.3270165606809314|      4.00000000|[13, 4, 1, 5]                                                              |  | trying quadratic partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[102.82222915740623, 37.052435964619264, 265.036636836769]                      |212307.9062500000000000|      8.00000000|[23, 7, 1, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       4|[108.91260756448112, 38.506387695100045, 260.05734821046224]                    |187789.6875000000000000|     16.00000000|[29, 9, 1, 10]                                                             |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[119.7429998489625, 41.44689333144805, 248.6531371651136]                       |142976.8906250000000000|     32.00000000|[35, 11, 1, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[140.77646281372932, 33.808542863360465, 225.7784997289388]                     |75504.7265625000000000|     64.00000000|[41, 13, 1, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[187.07400233069546, 23.54405856505381, 182.79968870810228]                     |3645.5998535156250000|    128.00000000|[47, 15, 1, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[187.07400233069546, 23.54405856505381, 182.79968870810228]                     |3645.5998535156250000|     64.00000000|[56, 18, 1, 19]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[187.07400233069546, 23.54405856505381, 182.79968870810228]                     |3645.5998535156250000|     32.00000000|[65, 21, 2, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[178.21911322629174, 23.001498284921215, 152.0540131212635]                     |344.6403198242187500|     64.00000000|[75, 24, 2, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      11|[178.21911322629174, 23.001498284921215, 152.0540131212635]                     |344.6403198242187500|     32.00000000|[84, 27, 2, 29]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[178.21911322629174, 23.001498284921215, 152.0540131212635]                     |344.6403198242187500|     16.00000000|[93, 30, 2, 32]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
