k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0477377074724868, -0.0271149717293918, 0.001730555198557, -0.0098576881909746, 0.0465079419948151, 0.0321456078373471, 0.0467686158910372, 0.0557796031898759, 0.107962949465581, 0.0988613009774155, 0.1367420127662864, 0.1281862105306622, 0.165677913389713, 0.1573787915772886, 0.1872690697620215, 0.172964591463418, 0.1935695704904982, 0.2205314454247136, 0.2149377438388273, 0.2419255998426249, 0.2253516916186941, 0.2336626539697421, 0.2910881089477004, 0.3029000757692739, 0.2945501779201025, 0.3333513839482817, 0.3071267162485008, 0.2823773730403382, 0.3158379485488758, 0.3460544647915085, 0.345917914886695, 0.3726592623282807, 0.3427177993529044, 0.3309764012061905, 0.3824904081512213, 0.3847232181344258, 0.3902097199482195, 0.4360830776704806, 0.4038523391965615, 0.4147173811579783, 0.4643861852167116, 0.4626376781251794, 0.4395756718963358, 0.4575920120839979, 0.4818518563953728, 0.4803567467515383, 0.4842583945127516, 0.5114374837767311, 0.4932431845069901, 0.502638126921285, 0.5523752715315506, 0.5428685286335503, 0.5570685137792926, 0.5910741080947284, 0.5625204860696308, 0.5663877350040574, 0.571444511393371, 0.6103412199615292, 0.6401188225353213, 0.6177537495923462, 0.6360138733934542, 0.658244303250959, 0.6417568171045932, 0.6667486301821104, 0.6940588662865855, 0.7078039811356335, 0.7237567540004661, 0.6830087531635988, 0.7157212610453864, 0.7593584127764893, 0.7856197945844863, 0.7687841849228362, 0.7881537400562896, 0.7866565666559332, 0.8370651416384093, 0.8532505416689484, 0.8686217918765798, 0.8704404503755275, 0.8868810332891924, 0.9095458905260724, 0.9074667261063144, 0.9270453381817624, 0.9821496626798241, 0.9564369270911846, 0.9947371213502945, 1.005869837389057, 1.0363387910204656, 1.0531656026370106, 1.0833438698124624, 1.123508279996441, 1.1043066797903558, 1.1542581921761779, 1.1793293892575276, 1.1889324211493064, 1.1672664084287578, 1.2144375593794225, 1.220467276602364, 1.2414827558210193, 1.2583412162827172, 1.2705366655440693]|-153.0513278950605809|      2.00000000|[4844, 323, 1, 82]                                                         |  | used quadratic model with 5167 points | iterate success | actual_k=4
       2|[-0.2775324984244458, -0.1447435757014211, -0.1213332171213363, -0.1648652247114097, 0.0107635854590133, -0.145819461715143, -0.092828250562964, -0.0410554657991141, 0.0283504965226054, -0.0628262367373072, 0.0479658798871049, 0.0744844781641399, 0.1927644275673454, 0.1992455495262539, 0.0760868771720507, 0.1465032703828065, 0.2222435698201133, 0.2639992952552899, 0.2354383134878607, 0.3265892334721649, 0.1972804313606095, 0.2577392456170116, 0.336080728925055, 0.310141522286505, 0.2255919858196579, 0.3554000550345643, 0.3118017846551469, 0.3409078947698453, 0.3341518423203511, 0.3601139614835924, 0.4127430483716238, 0.3643546063784905, 0.4272188222619826, 0.3920531879694599, 0.3904551057340926, 0.4850889479653631, 0.4364304507071547, 0.5402442588064675, 0.5790444860451469, 0.4545367208437546, 0.5533513871309729, 0.5530819459254883, 0.4639512066802313, 0.5829891150928539, 0.5320152941285868, 0.5690556174614283, 0.5558383968913926, 0.5867927432568808, 0.5916565723457329, 0.628588021360798, 0.6642242367665152, 0.6577376589831532, 0.7000425146565085, 0.73452790447331, 0.6721976918746017, 0.6958756734839049, 0.6801075322557607, 0.75043434629632, 0.79567769237026, 0.774108117712901, 0.7504616904469575, 0.7987972163357784, 0.7472698481025054, 0.6758633490673186, 0.8591907211071479, 0.9586623238683536, 0.8925930310473064, 0.9055217199894405, 0.9802345235620588, 0.9401541002691065, 0.911322208682888, 0.9615808572107964, 0.9782169156524265, 0.9160304688096692, 1.077641028454031, 1.1166994455051313, 1.0798449103746026, 1.0378917044041318, 1.0943975688859706, 1.1873017412558577, 1.1300323782895296, 1.154859976991484, 1.2808180224187993, 1.284271637122103, 1.2732054711632383, 1.1814277351159506, 1.2911490332560287, 1.3203175633428152, 1.4255151445111194, 1.4918957565971445, 1.477630497825421, 1.5348611445446707, 1.5433362294782962, 1.6564999739231965, 1.4765575924022794, 1.691039575847737, 1.6385144397912546, 1.7412197552311426, 1.7294411791155349, 1.8034264138299534]|-451.6739469483865150|      4.00000000|[9689, 645, 2, 164]                                                        |  | used quadratic model with 5167 points | iterate success | actual_k=4
       3|[-1.0882419525461282, -0.6465460324131506, -0.6157354803387979, -0.3119729777260095, -0.2407732840945606, -0.3744229233736069, -0.5183354214500944, -0.0545949897769555, -0.2292180273553052, -0.3834778742312376, 0.0430336376255357, -0.0221456444618573, 0.1869747982012995, 0.1475308895725047, 0.0736433220963451, 0.0728594833853802, 0.0284222604037271, 0.1579224426605297, 0.3256648582893074, 0.446083220387013, 0.4378507220725268, 0.2542772848063961, 0.5490542046070216, 0.3581571808717837, 0.2932303089654403, 0.4679140910246868, 0.4087806235536167, 0.7267579485004079, 0.6098283895718117, 0.5562788839446333, 0.6230744597682714, 1.0089868336889753, 0.694169157240749, 0.8016069883264936, 0.8125130736223923, 0.6157956894278801, 1.0101289015106256, 1.0296811239238874, 1.0371572578771042, 0.7919932848205222, 0.6429202204819711, 0.6457693308910661, 1.0250020106621658, 0.8246436610335741, 0.9963444343410507, 1.1279800111536438, 1.1179057933550853, 1.0598769667851555, 1.2951578754497461, 0.7826702400435013, 0.9445357158222352, 1.0112486279019866, 0.9957280091552293, 1.2669255131890296, 0.9323068749689166, 0.8654357552448584, 1.0821251440768733, 1.0633238943541345, 1.353177474560367, 1.1407032245310007, 1.095844881479847, 1.341203180634022, 1.4099492092364305, 1.002455945194284, 1.168154963281728, 1.1620562428801942, 0.8289556154714623, 1.5198160180131994, 1.7028374087964657, 1.4506168460282813, 1.134346147073618, 1.587713171207966, 1.3249857844867463, 1.4187750019686176, 1.4724337681057305, 1.5000143926584208, 1.5134495473167662, 1.3622737210535147, 1.5598068733482924, 1.7898726866341796, 1.778154176542872, 1.682158263776282, 1.3959658744243644, 1.8566503653804762, 1.6800985813174787, 1.7916803559522019, 1.8273989953395544, 1.7336908239708273, 1.8365532169440273, 1.9811911650079024, 1.8249532051172415, 1.9721880137286512, 2.003972140103588, 2.2260487109802725, 1.669504143169503, 2.3626436353657496, 2.4013334106763145, 1.9926706492174096, 1.97322914008978, 1.7770520929328872]|-1062.6794641750959727|      8.00000000|[14533, 968, 3, 246]                                                       |  | used quadratic model with 5167 points | iterate success | actual_k=4
       4|[-1.245789508320857, -2.009582762900672, -1.6472099735033638, -0.7569492079317702, -0.5470536312099425, -1.19417225847551, -1.731526368978086, 0.0800170963521141, -0.5726817707394388, -0.8272347822827701, 0.6334377939094048, 0.1986328777025547, 0.4616319612299729, -0.1579250169038785, -0.070249977202729, 0.0368254019491026, -0.2155812812732236, 0.3229562733822511, 1.583179877937074, 1.221851780607203, 1.5265636374609017, 0.3956951916936943, 2.05803672924813, -0.1091510497460111, 0.907244992932269, 1.2100136743741836, 1.4611947516161858, 1.3919399373454397, 1.8833355272317893, 1.3156768447043072, 1.8500738662179936, 1.9823015854561816, 1.8556979429695657, 1.0681574769613116, 1.7612855058526196, 0.9019407612979311, 2.198948393956755, 2.167215751753825, 2.420569743743659, 1.404312909989644, 1.544071608581553, 1.73907278013975, 2.9113935991706446, 1.8303624175743796, 1.671426977084424, 1.3427634116574112, 1.1355913477806512, 2.2527373054368427, 1.248814218864934, 1.3256124454592064, 1.1361817643740932, 2.7330488760041587, 1.563988098631497, 2.3584475182447475, 2.379502982611751, 1.8165546873659943, 2.3891576119893827, 1.5355424927796661, 2.567950434800756, 1.451263086748054, 1.9507274860391246, 1.8812083807178623, 1.6836065928305728, 0.5996422922430079, 1.1426124595726659, 1.5708022198558378, 1.436637374558984, 1.245881079851852, 2.144297136554091, 1.1772216907152877, 1.3678861774355888, 1.8248192606060782, 1.8182999947580318, 1.7916635973871275, 2.130814736570559, 0.9246991876585502, 3.0921290461437367, 1.9357649464486049, 2.0122728448278875, 1.729948086175681, 1.3098032855792832, 1.524149501052707, 3.0769899557431537, 2.2405922792390482, 2.0756997472622483, 2.8009097746230522, 1.7912968989786502, 1.7073606643030073, 1.5575022160801222, 1.534699855195314, 2.115626556211634, 1.1501872813316378, 1.1260429399125114, 1.4413275079016532, 2.8703793881612425, 1.6496105132083887, 1.214021772009219, 2.3531962300055373, 1.6653555896769554, 1.035927628318014]|-1185.9609760939556509|     16.00000000|[19377, 1291, 4, 328]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=4
       5|[-1.245789508320857, -2.009582762900672, -1.6472099735033638, -0.7569492079317702, -0.5470536312099425, -1.19417225847551, -1.731526368978086, 0.0800170963521141, -0.5726817707394388, -0.8272347822827701, 0.6334377939094048, 0.1986328777025547, 0.4616319612299729, -0.1579250169038785, -0.070249977202729, 0.0368254019491026, -0.2155812812732236, 0.3229562733822511, 1.583179877937074, 1.221851780607203, 1.5265636374609017, 0.3956951916936943, 2.05803672924813, -0.1091510497460111, 0.907244992932269, 1.2100136743741836, 1.4611947516161858, 1.3919399373454397, 1.8833355272317893, 1.3156768447043072, 1.8500738662179936, 1.9823015854561816, 1.8556979429695657, 1.0681574769613116, 1.7612855058526196, 0.9019407612979311, 2.198948393956755, 2.167215751753825, 2.420569743743659, 1.404312909989644, 1.544071608581553, 1.73907278013975, 2.9113935991706446, 1.8303624175743796, 1.671426977084424, 1.3427634116574112, 1.1355913477806512, 2.2527373054368427, 1.248814218864934, 1.3256124454592064, 1.1361817643740932, 2.7330488760041587, 1.563988098631497, 2.3584475182447475, 2.379502982611751, 1.8165546873659943, 2.3891576119893827, 1.5355424927796661, 2.567950434800756, 1.451263086748054, 1.9507274860391246, 1.8812083807178623, 1.6836065928305728, 0.5996422922430079, 1.1426124595726659, 1.5708022198558378, 1.436637374558984, 1.245881079851852, 2.144297136554091, 1.1772216907152877, 1.3678861774355888, 1.8248192606060782, 1.8182999947580318, 1.7916635973871275, 2.130814736570559, 0.9246991876585502, 3.0921290461437367, 1.9357649464486049, 2.0122728448278875, 1.729948086175681, 1.3098032855792832, 1.524149501052707, 3.0769899557431537, 2.2405922792390482, 2.0756997472622483, 2.8009097746230522, 1.7912968989786502, 1.7073606643030073, 1.5575022160801222, 1.534699855195314, 2.115626556211634, 1.1501872813316378, 1.1260429399125114, 1.4413275079016532, 2.8703793881612425, 1.6496105132083887, 1.214021772009219, 2.3531962300055373, 1.6653555896769554, 1.035927628318014]|-1185.9609760939556509|      8.00000000|[24223, 1612, 5, 410]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
       6|[-2.043611087194373, -0.9314503997939185, -1.1190363786729651, -1.9701991988706338, -1.2218915122862462, -1.796328785510838, -1.1696295289603946, 0.3739150671680835, -1.4035185788986908, -1.8207712227149822, 2.261954534583763, 1.6440590291484274, 1.8143138034879736, -0.3760903158037138, -1.4051153931938234, -0.8128181112096423, -1.2301819007569343, 1.1526825471196882, 2.22962507812104, 1.7377038539795961, 1.9750124791653971, 1.6803812591402, 2.532372332610465, -0.4032166020387771, 1.9309169138744813, 1.5153606488621008, 1.1502236386757565, 1.2591109113463195, 0.9767017324837121, 1.6921215089374488, 1.547246353881031, 1.3477497213158132, 1.021821331089626, 2.3303639436472845, 1.3319971295997337, 1.620821357027955, 0.9654762883880754, 1.896520009877226, 1.018985164928296, 1.9744565419859592, 2.353002823759127, 1.3908172828801129, 2.1180623506397174, 1.986983495123052, 1.9679659269739211, 1.1056189555251792, 1.231982950591624, 1.5402033180250752, 1.9411774943483935, 2.1797013758954638, 1.4953398594871505, 2.0315937013962393, 2.400636781404926, 1.665829380094443, 1.3887291321225863, 1.455249106551362, -0.0692566406148929, 0.5591189351893426, 1.5193785538636841, 2.3063317526552383, 1.9586198428274542, 1.73923804835222, 2.0084377322275775, 1.7528722372760392, 0.7010966446979039, 2.0781932541509276, 2.2242535414068025, 0.9753971582809167, 1.2380343902440334, 1.7907648822289164, 1.0668218149868565, 1.5511047973256038, 1.8464873867697145, 1.9055227183602046, 1.361728299260058, 1.202715737923814, 3.1685204504399915, 1.5027776807365112, 1.1250309838297152, 1.4016299257765934, 1.8705789428232173, 0.8655056227339377, 3.1411988702143923, -0.058733416454805, 1.7150436244606442, 1.8424364596681668, 1.0779893764975048, 1.4304930478910873, 1.2383773652459602, 1.0118837244206427, 2.221330641643717, 2.4367869935550224, 1.901707551139205, 1.422605531518407, 2.3488367334837195, 1.7310021623283254, 2.1202370674476807, 0.9252573561529551, 1.4512967590049932, 1.0455244063661786]|-1462.8100309161127370|     16.00000000|[29067, 1935, 6, 492]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=4
       7|[-2.043611087194373, -0.9314503997939185, -1.1190363786729651, -1.9701991988706338, -1.2218915122862462, -1.796328785510838, -1.1696295289603946, 0.3739150671680835, -1.4035185788986908, -1.8207712227149822, 2.261954534583763, 1.6440590291484274, 1.8143138034879736, -0.3760903158037138, -1.4051153931938234, -0.8128181112096423, -1.2301819007569343, 1.1526825471196882, 2.22962507812104, 1.7377038539795961, 1.9750124791653971, 1.6803812591402, 2.532372332610465, -0.4032166020387771, 1.9309169138744813, 1.5153606488621008, 1.1502236386757565, 1.2591109113463195, 0.9767017324837121, 1.6921215089374488, 1.547246353881031, 1.3477497213158132, 1.021821331089626, 2.3303639436472845, 1.3319971295997337, 1.620821357027955, 0.9654762883880754, 1.896520009877226, 1.018985164928296, 1.9744565419859592, 2.353002823759127, 1.3908172828801129, 2.1180623506397174, 1.986983495123052, 1.9679659269739211, 1.1056189555251792, 1.231982950591624, 1.5402033180250752, 1.9411774943483935, 2.1797013758954638, 1.4953398594871505, 2.0315937013962393, 2.400636781404926, 1.665829380094443, 1.3887291321225863, 1.455249106551362, -0.0692566406148929, 0.5591189351893426, 1.5193785538636841, 2.3063317526552383, 1.9586198428274542, 1.73923804835222, 2.0084377322275775, 1.7528722372760392, 0.7010966446979039, 2.0781932541509276, 2.2242535414068025, 0.9753971582809167, 1.2380343902440334, 1.7907648822289164, 1.0668218149868565, 1.5511047973256038, 1.8464873867697145, 1.9055227183602046, 1.361728299260058, 1.202715737923814, 3.1685204504399915, 1.5027776807365112, 1.1250309838297152, 1.4016299257765934, 1.8705789428232173, 0.8655056227339377, 3.1411988702143923, -0.058733416454805, 1.7150436244606442, 1.8424364596681668, 1.0779893764975048, 1.4304930478910873, 1.2383773652459602, 1.0118837244206427, 2.221330641643717, 2.4367869935550224, 1.901707551139205, 1.422605531518407, 2.3488367334837195, 1.7310021623283254, 2.1202370674476807, 0.9252573561529551, 1.4512967590049932, 1.0455244063661786]|-1462.8100309161127370|      8.00000000|[33910, 2259, 7, 574]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
       8|[-2.043611087194373, -0.9314503997939185, -1.1190363786729651, -1.9701991988706338, -1.2218915122862462, -1.796328785510838, -1.1696295289603946, 0.3739150671680835, -1.4035185788986908, -1.8207712227149822, 2.261954534583763, 1.6440590291484274, 1.8143138034879736, -0.3760903158037138, -1.4051153931938234, -0.8128181112096423, -1.2301819007569343, 1.1526825471196882, 2.22962507812104, 1.7377038539795961, 1.9750124791653971, 1.6803812591402, 2.532372332610465, -0.4032166020387771, 1.9309169138744813, 1.5153606488621008, 1.1502236386757565, 1.2591109113463195, 0.9767017324837121, 1.6921215089374488, 1.547246353881031, 1.3477497213158132, 1.021821331089626, 2.3303639436472845, 1.3319971295997337, 1.620821357027955, 0.9654762883880754, 1.896520009877226, 1.018985164928296, 1.9744565419859592, 2.353002823759127, 1.3908172828801129, 2.1180623506397174, 1.986983495123052, 1.9679659269739211, 1.1056189555251792, 1.231982950591624, 1.5402033180250752, 1.9411774943483935, 2.1797013758954638, 1.4953398594871505, 2.0315937013962393, 2.400636781404926, 1.665829380094443, 1.3887291321225863, 1.455249106551362, -0.0692566406148929, 0.5591189351893426, 1.5193785538636841, 2.3063317526552383, 1.9586198428274542, 1.73923804835222, 2.0084377322275775, 1.7528722372760392, 0.7010966446979039, 2.0781932541509276, 2.2242535414068025, 0.9753971582809167, 1.2380343902440334, 1.7907648822289164, 1.0668218149868565, 1.5511047973256038, 1.8464873867697145, 1.9055227183602046, 1.361728299260058, 1.202715737923814, 3.1685204504399915, 1.5027776807365112, 1.1250309838297152, 1.4016299257765934, 1.8705789428232173, 0.8655056227339377, 3.1411988702143923, -0.058733416454805, 1.7150436244606442, 1.8424364596681668, 1.0779893764975048, 1.4304930478910873, 1.2383773652459602, 1.0118837244206427, 2.221330641643717, 2.4367869935550224, 1.901707551139205, 1.422605531518407, 2.3488367334837195, 1.7310021623283254, 2.1202370674476807, 0.9252573561529551, 1.4512967590049932, 1.0455244063661786]|-1462.8100309161127370|      4.00000000|[38756, 2580, 8, 656]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
       9|[-2.043611087194373, -0.9314503997939185, -1.1190363786729651, -1.9701991988706338, -1.2218915122862462, -1.796328785510838, -1.1696295289603946, 0.3739150671680835, -1.4035185788986908, -1.8207712227149822, 2.261954534583763, 1.6440590291484274, 1.8143138034879736, -0.3760903158037138, -1.4051153931938234, -0.8128181112096423, -1.2301819007569343, 1.1526825471196882, 2.22962507812104, 1.7377038539795961, 1.9750124791653971, 1.6803812591402, 2.532372332610465, -0.4032166020387771, 1.9309169138744813, 1.5153606488621008, 1.1502236386757565, 1.2591109113463195, 0.9767017324837121, 1.6921215089374488, 1.547246353881031, 1.3477497213158132, 1.021821331089626, 2.3303639436472845, 1.3319971295997337, 1.620821357027955, 0.9654762883880754, 1.896520009877226, 1.018985164928296, 1.9744565419859592, 2.353002823759127, 1.3908172828801129, 2.1180623506397174, 1.986983495123052, 1.9679659269739211, 1.1056189555251792, 1.231982950591624, 1.5402033180250752, 1.9411774943483935, 2.1797013758954638, 1.4953398594871505, 2.0315937013962393, 2.400636781404926, 1.665829380094443, 1.3887291321225863, 1.455249106551362, -0.0692566406148929, 0.5591189351893426, 1.5193785538636841, 2.3063317526552383, 1.9586198428274542, 1.73923804835222, 2.0084377322275775, 1.7528722372760392, 0.7010966446979039, 2.0781932541509276, 2.2242535414068025, 0.9753971582809167, 1.2380343902440334, 1.7907648822289164, 1.0668218149868565, 1.5511047973256038, 1.8464873867697145, 1.9055227183602046, 1.361728299260058, 1.202715737923814, 3.1685204504399915, 1.5027776807365112, 1.1250309838297152, 1.4016299257765934, 1.8705789428232173, 0.8655056227339377, 3.1411988702143923, -0.058733416454805, 1.7150436244606442, 1.8424364596681668, 1.0779893764975048, 1.4304930478910873, 1.2383773652459602, 1.0118837244206427, 2.221330641643717, 2.4367869935550224, 1.901707551139205, 1.422605531518407, 2.3488367334837195, 1.7310021623283254, 2.1202370674476807, 0.9252573561529551, 1.4512967590049932, 1.0455244063661786]|-1462.8100309161127370|      2.00000000|[43600, 2903, 9, 738]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
      10|[-2.0740141759754454, -1.056832234176025, -1.114390868700626, -2.1817852635229036, -1.036710767856866, -2.0963163033760046, -1.0493095536943449, 0.9284937883380096, -1.373909228017573, -1.8995494269799924, 2.070576700143077, 1.6562726351946955, 1.8737709398223703, -0.9928305762463918, -1.3437132346830345, -1.0305449209811972, -1.1017146357142498, 1.0337320353749133, 2.120738395818529, 1.7812486194354633, 2.05531248134663, 1.7566387681948923, 2.0740024997720172, -0.9267918671408589, 2.0656657590539726, 1.3803280316960322, 1.0435334409593933, 1.0958668678206487, 1.0841831254886318, 1.6484698191808265, 1.4207231877233482, 1.1496410165692086, 1.0841905368788471, 1.9799843980197083, 1.1026885761426175, 1.5673553646462728, 1.1023741075981064, 1.9841521430268267, 0.999245699427236, 2.069704332607087, 2.146019335934049, 1.0587062417128308, 2.119814357935304, 2.0764325261959167, 2.0773450451820867, 1.0448100708448926, 1.107416762570602, 1.3277934230375787, 2.049567137880055, 2.1710123749635626, 1.301976102176044, 2.092066431291928, 2.0887927580396344, 1.6598687534753138, 1.1782619524795062, 1.2636250165623069, -0.1639915219037642, 1.1420181448409013, 1.264960425201035, 2.1404890774860754, 2.0390413028789878, 1.7134341069274686, 2.0951872979612562, 1.7465425070091893, 1.2224762990149762, 2.093470164566266, 2.0845403197511976, 1.040731889134019, 1.0835538933594928, 1.8696039135882632, 0.9599278512038284, 1.4180435602011405, 1.9733502932732934, 1.963255093746109, 1.1134928950029248, 1.0281787884515927, 3.2918798268930862, 1.3558281465633109, 0.9206013766061973, 1.1927484381780764, 2.02015202117503, 1.1517152774557127, 3.1704955504340826, -0.2143604296445644, 1.8398336844173957, 1.886094102502291, 0.9455880483830567, 1.2571324951811025, 1.1058789964858824, 1.0831001262037874, 2.0440766674978383, 1.9619799180186066, 2.001277458275512, 1.3213887002724338, 2.069924882523718, 1.7503181287243423, 2.074710673953455, 1.0487636238885103, 1.3737981406182533, 0.9943707000138308]|-1753.2109132637222046|      4.00000000|[48444, 3226, 10, 820]                                                     |  | used quadratic model with 5167 points | iterate success | actual_k=4
      11|[-2.0740141759754454, -1.056832234176025, -1.114390868700626, -2.1817852635229036, -1.036710767856866, -2.0963163033760046, -1.0493095536943449, 0.9284937883380096, -1.373909228017573, -1.8995494269799924, 2.070576700143077, 1.6562726351946955, 1.8737709398223703, -0.9928305762463918, -1.3437132346830345, -1.0305449209811972, -1.1017146357142498, 1.0337320353749133, 2.120738395818529, 1.7812486194354633, 2.05531248134663, 1.7566387681948923, 2.0740024997720172, -0.9267918671408589, 2.0656657590539726, 1.3803280316960322, 1.0435334409593933, 1.0958668678206487, 1.0841831254886318, 1.6484698191808265, 1.4207231877233482, 1.1496410165692086, 1.0841905368788471, 1.9799843980197083, 1.1026885761426175, 1.5673553646462728, 1.1023741075981064, 1.9841521430268267, 0.999245699427236, 2.069704332607087, 2.146019335934049, 1.0587062417128308, 2.119814357935304, 2.0764325261959167, 2.0773450451820867, 1.0448100708448926, 1.107416762570602, 1.3277934230375787, 2.049567137880055, 2.1710123749635626, 1.301976102176044, 2.092066431291928, 2.0887927580396344, 1.6598687534753138, 1.1782619524795062, 1.2636250165623069, -0.1639915219037642, 1.1420181448409013, 1.264960425201035, 2.1404890774860754, 2.0390413028789878, 1.7134341069274686, 2.0951872979612562, 1.7465425070091893, 1.2224762990149762, 2.093470164566266, 2.0845403197511976, 1.040731889134019, 1.0835538933594928, 1.8696039135882632, 0.9599278512038284, 1.4180435602011405, 1.9733502932732934, 1.963255093746109, 1.1134928950029248, 1.0281787884515927, 3.2918798268930862, 1.3558281465633109, 0.9206013766061973, 1.1927484381780764, 2.02015202117503, 1.1517152774557127, 3.1704955504340826, -0.2143604296445644, 1.8398336844173957, 1.886094102502291, 0.9455880483830567, 1.2571324951811025, 1.1058789964858824, 1.0831001262037874, 2.0440766674978383, 1.9619799180186066, 2.001277458275512, 1.3213887002724338, 2.069924882523718, 1.7503181287243423, 2.074710673953455, 1.0487636238885103, 1.3737981406182533, 0.9943707000138308]|-1753.2109132637222046|      2.00000000|[53288, 3549, 11, 902]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=4
