k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[139, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 89 points | trying quadratic partial model with 101 points | trying quadratic partial model with 114 points | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.98448866543235, 0.8793355267333626, 0.9591279373431503, 0.9626605876131078, 0.9541449769778788, 0.9176326431658908, 0.9035850818338176, 0.8317728097433037, 0.8903871999884431, 0.9001551116825252, 1.067060792928437, 0.7100417901339694, 0.9562480768106361, 0.8973206075092947, 1.0794936676089617, 0.8339498570233257, 0.9579874624976654, 0.8959643185980481, 0.9528772027382982, 0.9206341638564155, 0.9171936316831371, 0.9720623910343771]|  1.4005131721496582|      1.00000000|[179, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | iterate success | actual_k=2
       3|[0.98448866543235, 0.8793355267333626, 0.9591279373431503, 0.9626605876131078, 0.9541449769778788, 0.9176326431658908, 0.9035850818338176, 0.8317728097433037, 0.8903871999884431, 0.9001551116825252, 1.067060792928437, 0.7100417901339694, 0.9562480768106361, 0.8973206075092947, 1.0794936676089617, 0.8339498570233257, 0.9579874624976654, 0.8959643185980481, 0.9528772027382982, 0.9206341638564155, 0.9171936316831371, 0.9720623910343771]|  1.4005131721496582|      0.50000000|[316, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 41 points | trying quadratic partial model with 53 points | trying quadratic partial model with 65 points | trying quadratic partial model with 77 points | trying quadratic partial model with 89 points | trying quadratic partial model with 101 points | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.8929394414726284, 0.7930985133209116, 0.8416793799688684, 0.8634159503230212, 0.8500327331761278, 0.7973584598950704, 0.7992428730806707, 0.7306734288264647, 0.7890034381941227, 0.767277227651606, 1.0940023756609534, 0.3494437438440625, 0.9632054219652082, 0.86180232727706, 1.0627954590283162, 0.8150918992782251, 0.9216635601486689, 0.8688894548189604, 0.970660647837496, 0.9398278282643177, 0.9207486493636783, 0.9448875687743863]|  1.2546548843383789|      1.00000000|[370, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | iterate success | actual_k=2
       5|[0.8929394414726284, 0.7930985133209116, 0.8416793799688684, 0.8634159503230212, 0.8500327331761278, 0.7973584598950704, 0.7992428730806707, 0.7306734288264647, 0.7890034381941227, 0.767277227651606, 1.0940023756609534, 0.3494437438440625, 0.9632054219652082, 0.86180232727706, 1.0627954590283162, 0.8150918992782251, 0.9216635601486689, 0.8688894548189604, 0.970660647837496, 0.9398278282643177, 0.9207486493636783, 0.9448875687743863]|  1.2546548843383789|      0.50000000|[504, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.7684220383990142, 0.6770282919794923, 0.7562724595640452, 0.7267539983013473, 0.6793407203393445, 0.703976902246976, 0.7359281345509578, 0.6466816779391523, 0.6780689497627463, 0.6787147550975889, 1.087271010737357, 0.0006136639917216, 0.9413829258308862, 0.8550076860239247, 1.0674462466612662, 0.7819125347904381, 0.9208913059046052, 0.8250415850492651, 0.9849825642984885, 0.9563878794354321, 0.9147261871831603, 0.9317807541476404]|  1.1217540502548218|      1.00000000|[543, 86, 0, 43]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | iterate success | actual_k=2
       7|[0.7684220383990142, 0.6770282919794923, 0.7562724595640452, 0.7267539983013473, 0.6793407203393445, 0.703976902246976, 0.7359281345509578, 0.6466816779391523, 0.6780689497627463, 0.6787147550975889, 1.087271010737357, 0.0006136639917216, 0.9413829258308862, 0.8550076860239247, 1.0674462466612662, 0.7819125347904381, 0.9208913059046052, 0.8250415850492651, 0.9849825642984885, 0.9563878794354321, 0.9147261871831603, 0.9317807541476404]|  1.1217540502548218|      0.50000000|[680, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 52 points | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 88 points | trying quadratic partial model with 100 points | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.6449310658308522, 0.5671019544394711, 0.6369761386117526, 0.6157539963149498, 0.5616002476431358, 0.582347974988577, 0.6223317632815407, 0.5329234783849548, 0.5711605940982077, 0.5574190008003344, 1.1011305328363192, -0.3287840311440591, 0.9141966682786101, 0.8399732575338967, 1.0511064826205752, 0.7635994268718654, 0.8841110108935845, 0.7758617279159057, 0.9501290115094593, 0.9450102493851278, 0.9074263685778814, 0.9255627404738789]|  0.9979830980300903|      1.00000000|[743, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 52 points | iterate success | actual_k=2
       9|[0.6449310658308522, 0.5671019544394711, 0.6369761386117526, 0.6157539963149498, 0.5616002476431358, 0.582347974988577, 0.6223317632815407, 0.5329234783849548, 0.5711605940982077, 0.5574190008003344, 1.1011305328363192, -0.3287840311440591, 0.9141966682786101, 0.8399732575338967, 1.0511064826205752, 0.7635994268718654, 0.8841110108935845, 0.7758617279159057, 0.9501290115094593, 0.9450102493851278, 0.9074263685778814, 0.9255627404738789]|  0.9979830980300903|      0.50000000|[883, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 41 points | trying quadratic partial model with 53 points | trying quadratic partial model with 66 points | trying quadratic partial model with 78 points | trying quadratic partial model with 90 points | trying quadratic partial model with 103 points | trying quadratic partial model with 115 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=2
