k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0734910264481424, -0.0435519317337912, 0.094521609271256, -0.0102445010684642, -0.0768924562342334, -0.0055474803931461, 0.0730212662738507, -0.061649819126315, 0.1822851885063617, 0.0581550283623218, 0.1159310953745598, 0.0378638877291901, 0.0483874642043586, 0.0087363127993242, 0.2572958764072223, 0.03824925520716, 0.1418015327005597, 0.2650185799121556, 0.1696619109438592, 0.1490961009486569, 0.2623886224181734, 0.2182126823403113, 0.0218805314753353, 0.5443689343742948, 0.3757026435364256, 0.2415290080545294, 0.3123497578450196, 0.3949188599366095, 0.2777927101889724, 0.2629960899213714, 0.4260172712097954, 0.3338865908942044, 0.3542843487432872, 0.2383623653736307, 0.2405628797409135, 0.4836859092203689, 0.3313087409956905, 0.352646591260573, 0.3090777051155871, 0.5056084934320386, 0.4226946720689011, 0.4700269986856072, 0.5016288470475787, 0.2902894712457189, 0.4359127558996146, 0.4424358162791313, 0.5161357481348318, 0.53469983351336, 0.4489163544215174, 0.6143509625416129, 0.411020415460541, 0.5452063186074115, 0.5133373395714912, 0.4420293172740274, 0.51362351728983, 0.4694495190413633, 0.7576284344936031, 0.6561664573107393, 0.697658592190647, 0.7340020351483663, 0.6792053862234824, 0.6170594067980815, 0.523729976662007, 0.6591497611487894, 0.6472962350720771, 0.6678657181970102, 0.6279039427743361, 0.7357189373208981, 0.7733413902035838, 0.5472973819007643, 0.8323527123937952, 0.5702287892943377, 0.792420463580634, 0.7376315596617904, 0.7802789785581136, 0.8572127885667435, 0.7460324420176857, 0.8364319601026898, 0.9857253676506116, 0.8798301856012467, 0.7115305135797352, 0.8204180094793926, 0.9904294885266706, 0.8707805040249328, 0.8274897600647562, 0.7183721069599489, 0.9497387424491545, 0.8984792281033382, 0.8264109267191754, 1.1016094556188403, 0.9914552592089828, 1.0798465727072877, 1.0207508631979438, 1.1613927204958288, 1.175777722071052, 1.0632012371344617, 1.0926684963421964, 1.1312261507567398, 0.9965832411276575, 1.1522812950125554]|-98.3251495361328125|      2.00000000|[110, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.0755555575140744, -0.0441398256702285, -0.3500379722969696, -0.0197028976712277, -0.5027470990479728, -0.3263148629957447, -0.0333724059607911, 0.1190710098514344, 0.437069207522326, 0.1720643754739888, 0.1700315539675755, -0.0264904372706013, 0.2198708260948186, -0.3624726142169429, 0.1362672500215105, 0.0698814963035151, 0.1720120924640048, 0.3406186354612833, 0.2850385514556008, 0.0854239067482115, 0.2317377447094811, 0.2775510295583009, -0.048615772638926, 0.3836011187074975, 0.5414538442548638, 0.3581175651621484, 0.4925534429146421, 0.3211372399332532, 0.3913667072077924, 0.5400966391298528, 0.5758802044027056, 0.6633423735590858, 0.3145109535313, -0.1167040720675195, 0.3016089224448849, 0.5929502648792735, 0.3449616810741388, 0.1376739192612839, 0.1537607589899656, 0.8120820832148189, 0.3585210841003254, 0.4728920704975831, 0.523520965916251, 0.0669364385073119, 0.6929930874467931, 0.6270393194554251, 0.451762283405065, 0.7170735356807225, 0.2663628909875614, 0.4196450674200946, 0.3875665599890167, 0.2674632460935839, 0.7680377510165856, 0.581557965684629, 0.3771989104840499, 0.7311120487580376, 0.5164603033497068, 0.8235577077457792, 0.6695338742982038, 0.7724811143184477, 0.7020878556025381, 0.6127703213427784, 0.5837718838440005, 0.4269834701967264, 0.6452214459084196, 0.926326409750552, 0.4940218205937326, 0.4202071020271571, 0.9204720981752279, 0.5439886732727317, 0.9804185383282601, 0.508896460316947, 1.0858688578014712, 0.8414909520915952, 0.6807444475453753, 0.8457893426843275, 0.9820201199636562, 1.2081895573107448, 0.7919964391385561, 0.66082428782525, 0.6647313312957295, 0.716696406179077, 1.0381172698613657, 1.2400193628847047, 0.7788061685241121, 0.565268961606038, 1.1627031871442743, 1.030106741167145, 0.6996613828212983, 1.487497615822646, 0.985922966075601, 0.8923411108585481, 1.168509786942756, 1.4813759532136392, 1.3683712574622313, 1.243757344848186, 1.7055550935890351, 1.5032611687484847, 1.1973077295582073, 0.9242398575296156]|-249.9202270507812500|      4.00000000|[222, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.8802534396212948, -0.7005365419574346, -0.8522509327516945, -0.1354652874955224, -1.112276358409262, -0.8649270976228858, -0.1799270861321475, -0.2176085416991413, -0.1287215343923045, -0.1700589485438666, 0.4677158696511006, -0.5218385961520716, 0.9956507564645707, -0.1337117497950105, 0.1941204931980451, 0.1712882034978445, 0.2747266964034455, 0.1807306379365725, 0.671082544680658, 0.4445315826716911, 0.1958326846608592, 0.8442458858496593, -0.8872889339412344, -0.2301157230171692, 0.6966376300747185, 0.6968077579299073, 0.7026392754080558, 0.3281737178916547, 0.8933381943641355, 0.4476216458311887, 0.0017015104404464, 1.2111112574076355, 0.0404604715663295, -0.2822999454690263, 0.2552536390592996, 1.0733113343813732, 0.8531827490015458, -0.2211931288138667, -0.0291269620160479, 0.5305173642707215, 0.3047617615865564, 0.5157439666385722, 0.7714981224173975, 0.0360598011276886, 0.8009624469818266, 0.723464013270655, 0.3509225532978049, 1.1810215161854714, -0.0790419959515442, 0.6175238752557652, 0.1888688392531309, 0.0314548635539383, 0.5830220435290491, 0.3738247478551679, -0.0267321001908346, 0.4642347435965407, 0.125191177926214, 0.5613011870318899, 1.0755370814580842, 0.6257366313244943, 1.0066521483025723, 0.6763671914982773, 1.2043867631881424, 0.4329490281184138, 0.3614064319895375, 0.3249754637357163, 0.9087775247127469, 0.6349273222650575, 1.1253980083199875, 0.6671846643239489, 1.931405146076234, 0.7197605969221085, 1.3747741932291366, 1.4737724958233862, 1.3158640705242584, 1.0959613915886035, 0.7933140889413229, 1.146789398557835, 0.8563221448620252, 0.2558123924790028, 1.0091568281215664, 1.486960178007233, 1.2499699639556614, 1.1623139431840304, -0.0328209717726945, 0.5134898673585709, 1.658481333507276, 1.0585559402467901, 1.041549860169766, 1.4864892236356404, 1.4056531536583399, 1.2263726774825832, 0.6833273291071456, 1.9212592795552164, 0.8868960863187043, 1.5025079137294721, 2.1447511588248593, 1.6217947154480479, 1.6350730686514694, 1.9249986213508774]|-630.1318359375000000|      8.00000000|[332, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-2.1839326687657645, -1.4857143454213557, 0.1018228469664659, -0.5570125481849594, -0.941743166847639, -0.9799932894689533, 1.4309272781118814, -0.2616858412012837, 0.0515291179660514, 1.2453126892161208, 2.7072105473353516, 0.2178945485340167, 1.4963909014411265, -1.1652528236592918, -1.7063357075043835, 0.1794419128426495, 0.4396797269583607, 0.4300718272175956, 2.550653807317595, 0.3203298159116632, 1.6429623070462926, 0.1024687684661685, -0.2503802392519705, -1.180275145553526, 1.3342249371665895, 0.3995119669146569, 0.3363499891913235, 0.5902885067477608, 1.2566364411949345, 0.820964180300543, 1.2686254686225986, 1.0461617761649624, 0.8679437287963765, 0.0876893261945279, -0.1720821448736874, 1.2139506255431076, 0.7033321776293342, -0.3494932702528327, 0.7965714037018441, 1.9771642997597056, 0.4314535581474565, 0.9278970890427465, 0.4237596828096862, 0.2802762198520838, 1.0921607536723443, 1.848284671176982, 0.4242477549535156, 1.604686300719266, 0.0828157545645866, 1.2846835548520772, -0.0522834581627556, 1.6095218513244323, 0.7538626720753274, 0.5429363741814909, -0.6618903983176789, 1.5908944138298073, 0.6645108044960777, 1.622943363942861, 2.9698299899918803, 0.455717159820755, 1.1478067997994679, 0.6442130131844309, 1.1021888881922217, 1.0980749427007428, 0.2595066540405271, 0.4898870265468832, 1.4947148154543526, 0.3074888574612, 0.9439081206312027, 1.255950359714634, 2.957282858515775, 1.960035847152176, 2.1055352868665835, 0.4143473324333384, 0.2710590928780283, 1.2003254384799136, -0.2794357672238629, 1.1331713961205854, 1.6048083242064464, -0.5734618166261822, 1.044467178223691, 0.6732168124231023, 0.5653191819401622, 0.6962753896703114, 0.3123923764437348, 0.6070118080662545, 2.5731978413541685, 0.1711644321042101, 0.21770062311785, 1.7423539110343542, 1.783445927480578, 1.6109178360067313, -0.79508041769238, 0.7364805957623173, 1.370228384322205, 1.4470912386657562, 1.6152945048132574, 1.0024521598149856, 2.0479276268718953, 0.5726255207190352]|-847.5821533203125000|     16.00000000|[441, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.5286777526102875, -1.4804372912114878, 0.0679375766016408, -0.1988606413511625, 0.8522689590583183, -3.0422367358288547, 1.2894749063772326, 0.5295258478472012, -2.3484493190698457, 0.867826884734128, 5.157868814057828, -2.8850444825134067, 1.49590811456942, -3.8651728355303323, -0.0461555191929803, 0.5305920104824988, 3.4061966425307215, -0.4734345443131972, 1.4638458981950009, 0.0615998812747733, 1.726393141064795, -1.144669021963499, -1.1254610096414348, -4.574763712542733, -0.8122886438963279, -0.6794975688989189, 1.0142901401929836, 1.0134455729826826, 1.4070594007134887, 0.7661475486812603, -2.6771699636186965, -0.1337442021124406, 1.597229068692916, 1.2101689852392044, 0.1117013054230555, 1.406774731346265, 0.8284607795617265, 2.4480501472215526, 1.8438283906033663, 1.5171076142135798, 2.4493803973462964, 0.8465357408950785, -1.0163107744258335, -0.030870390070078, 2.469493865331704, 2.4848718386799815, 4.7613438310772835, -1.1628985064670636, 0.0327798225310568, 0.8596971687502627, -1.032987121527223, 3.9017964603394755, -2.1141168779388337, 1.9853636245456694, 1.7474242187993596, 0.3530601221312901, -0.6094777199217705, 1.425819884554242, 3.407289517588704, -1.5674288939797407, -0.1541810779151092, 0.971523002917688, 1.2282794188515491, 0.7093659582839796, 0.2689724282927748, -2.3844110393877314, -0.9102718885572911, 1.3848630484534659, 2.983245012455029, 1.771919866022063, 4.783779659351487, 0.9903727235718823, 1.0329955533546074, -0.7172946182165081, -0.1944211440772927, -1.3337967740725478, 2.07336992351097, 1.5665800980425755, 2.824691189296918, -2.51345636453343, 2.8110248181964996, -2.0825073352556287, 0.2062324993837478, -0.2276672707768311, -0.6419137905371257, -0.1822547499714282, 0.1873406075464499, -0.1446563869636491, 1.8473558469668003, 3.357787536131775, 0.2107556940264812, -0.7329015668556658, -0.5861534293021265, 0.4429870779965403, -0.5670824794546208, 0.3966051719469035, 0.7254121084194272, 0.6151515733489807, 1.6108325858079409, 1.0310296006665]|-919.2491455078125000|     32.00000000|[551, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[0.5286777526102875, -1.4804372912114878, 0.0679375766016408, -0.1988606413511625, 0.8522689590583183, -3.0422367358288547, 1.2894749063772326, 0.5295258478472012, -2.3484493190698457, 0.867826884734128, 5.157868814057828, -2.8850444825134067, 1.49590811456942, -3.8651728355303323, -0.0461555191929803, 0.5305920104824988, 3.4061966425307215, -0.4734345443131972, 1.4638458981950009, 0.0615998812747733, 1.726393141064795, -1.144669021963499, -1.1254610096414348, -4.574763712542733, -0.8122886438963279, -0.6794975688989189, 1.0142901401929836, 1.0134455729826826, 1.4070594007134887, 0.7661475486812603, -2.6771699636186965, -0.1337442021124406, 1.597229068692916, 1.2101689852392044, 0.1117013054230555, 1.406774731346265, 0.8284607795617265, 2.4480501472215526, 1.8438283906033663, 1.5171076142135798, 2.4493803973462964, 0.8465357408950785, -1.0163107744258335, -0.030870390070078, 2.469493865331704, 2.4848718386799815, 4.7613438310772835, -1.1628985064670636, 0.0327798225310568, 0.8596971687502627, -1.032987121527223, 3.9017964603394755, -2.1141168779388337, 1.9853636245456694, 1.7474242187993596, 0.3530601221312901, -0.6094777199217705, 1.425819884554242, 3.407289517588704, -1.5674288939797407, -0.1541810779151092, 0.971523002917688, 1.2282794188515491, 0.7093659582839796, 0.2689724282927748, -2.3844110393877314, -0.9102718885572911, 1.3848630484534659, 2.983245012455029, 1.771919866022063, 4.783779659351487, 0.9903727235718823, 1.0329955533546074, -0.7172946182165081, -0.1944211440772927, -1.3337967740725478, 2.07336992351097, 1.5665800980425755, 2.824691189296918, -2.51345636453343, 2.8110248181964996, -2.0825073352556287, 0.2062324993837478, -0.2276672707768311, -0.6419137905371257, -0.1822547499714282, 0.1873406075464499, -0.1446563869636491, 1.8473558469668003, 3.357787536131775, 0.2107556940264812, -0.7329015668556658, -0.5861534293021265, 0.4429870779965403, -0.5670824794546208, 0.3966051719469035, 0.7254121084194272, 0.6151515733489807, 1.6108325858079409, 1.0310296006665]|-919.2491455078125000|     16.00000000|[715, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[0.5286777526102875, -1.4804372912114878, 0.0679375766016408, -0.1988606413511625, 0.8522689590583183, -3.0422367358288547, 1.2894749063772326, 0.5295258478472012, -2.3484493190698457, 0.867826884734128, 5.157868814057828, -2.8850444825134067, 1.49590811456942, -3.8651728355303323, -0.0461555191929803, 0.5305920104824988, 3.4061966425307215, -0.4734345443131972, 1.4638458981950009, 0.0615998812747733, 1.726393141064795, -1.144669021963499, -1.1254610096414348, -4.574763712542733, -0.8122886438963279, -0.6794975688989189, 1.0142901401929836, 1.0134455729826826, 1.4070594007134887, 0.7661475486812603, -2.6771699636186965, -0.1337442021124406, 1.597229068692916, 1.2101689852392044, 0.1117013054230555, 1.406774731346265, 0.8284607795617265, 2.4480501472215526, 1.8438283906033663, 1.5171076142135798, 2.4493803973462964, 0.8465357408950785, -1.0163107744258335, -0.030870390070078, 2.469493865331704, 2.4848718386799815, 4.7613438310772835, -1.1628985064670636, 0.0327798225310568, 0.8596971687502627, -1.032987121527223, 3.9017964603394755, -2.1141168779388337, 1.9853636245456694, 1.7474242187993596, 0.3530601221312901, -0.6094777199217705, 1.425819884554242, 3.407289517588704, -1.5674288939797407, -0.1541810779151092, 0.971523002917688, 1.2282794188515491, 0.7093659582839796, 0.2689724282927748, -2.3844110393877314, -0.9102718885572911, 1.3848630484534659, 2.983245012455029, 1.771919866022063, 4.783779659351487, 0.9903727235718823, 1.0329955533546074, -0.7172946182165081, -0.1944211440772927, -1.3337967740725478, 2.07336992351097, 1.5665800980425755, 2.824691189296918, -2.51345636453343, 2.8110248181964996, -2.0825073352556287, 0.2062324993837478, -0.2276672707768311, -0.6419137905371257, -0.1822547499714282, 0.1873406075464499, -0.1446563869636491, 1.8473558469668003, 3.357787536131775, 0.2107556940264812, -0.7329015668556658, -0.5861534293021265, 0.4429870779965403, -0.5670824794546208, 0.3966051719469035, 0.7254121084194272, 0.6151515733489807, 1.6108325858079409, 1.0310296006665]|-919.2491455078125000|      8.00000000|[878, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.0235363368877375, -0.8769985906360376, 0.4135537648751941, 0.4642090762647604, 1.57001224057901, -1.0387927288301007, 2.0910125740059007, 1.0710905232877599, -2.3959379376681174, 1.9183029366594326, 4.943525754911022, -2.2992559682647564, 0.5210300333532217, -3.6844646232392373, -0.3104001765442596, 2.1734886444883372, 3.8425249841995006, -0.5041187637841601, 1.7188823316017885, 0.2635824994874612, 1.2542184275027533, -1.045281742595427, -1.031983422458956, -4.763035471797474, -1.2275963654612951, 0.003585727929651, 1.401046640706169, 2.232998001256931, 1.172355847524581, 0.1957175305934937, -2.7467089136923115, -1.160967063375801, 0.6771926305614878, 2.0328335163502156, -0.4994710088089657, 1.568546067016858, 1.007505624521366, 2.2758090998944702, 1.8989180468770204, 1.1043255055167789, 0.7177618993778272, 0.7675156812878177, -1.7343758206977584, 1.0130222844354615, 4.156017345476984, 3.8587927089422775, 5.491107969122661, -1.3907589622229721, -0.5145368854469967, 2.397526090550865, -2.1377085332638215, 4.7290002227431795, -1.1128709518137112, 2.2954616910786765, 2.3666650038493233, -0.794741283562661, -0.3355423498458157, 0.1478424740313495, 3.7728763139381756, -2.120398487155071, -0.744508216001346, 1.2185246253065223, 1.1340916042931404, 1.1168304540424816, -0.1956911699068558, -1.4037852235906882, 0.1504317946625979, 2.60398261714678, 3.7170852501783047, 0.4061368105909529, 4.736943126948268, 1.809196452877587, 2.3735038513397164, -1.6182863771135725, -0.4720396729638318, -1.0397999150649304, 1.1074521454536583, 2.2756343232797294, 3.5148053961613392, -1.2420265348093722, 3.7446767120251367, -2.90710737540047, 1.1158893159424499, -0.549750887962732, -1.4282394509958416, -0.9610192977142049, 0.100367862102381, 0.818595787735211, 1.9199768780975208, 4.11864921751439, -0.0706103730039568, -1.3620591884244033, -0.9308989287383401, -0.1914352760364615, 0.7603696824996449, -0.3989648458414317, 2.4101905459457944, 0.1000820570594437, 1.788959388455064, 1.8818007169034514]|-1193.5960693359375000|     16.00000000|[988, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.0235363368877375, -0.8769985906360376, 0.4135537648751941, 0.4642090762647604, 1.57001224057901, -1.0387927288301007, 2.0910125740059007, 1.0710905232877599, -2.3959379376681174, 1.9183029366594326, 4.943525754911022, -2.2992559682647564, 0.5210300333532217, -3.6844646232392373, -0.3104001765442596, 2.1734886444883372, 3.8425249841995006, -0.5041187637841601, 1.7188823316017885, 0.2635824994874612, 1.2542184275027533, -1.045281742595427, -1.031983422458956, -4.763035471797474, -1.2275963654612951, 0.003585727929651, 1.401046640706169, 2.232998001256931, 1.172355847524581, 0.1957175305934937, -2.7467089136923115, -1.160967063375801, 0.6771926305614878, 2.0328335163502156, -0.4994710088089657, 1.568546067016858, 1.007505624521366, 2.2758090998944702, 1.8989180468770204, 1.1043255055167789, 0.7177618993778272, 0.7675156812878177, -1.7343758206977584, 1.0130222844354615, 4.156017345476984, 3.8587927089422775, 5.491107969122661, -1.3907589622229721, -0.5145368854469967, 2.397526090550865, -2.1377085332638215, 4.7290002227431795, -1.1128709518137112, 2.2954616910786765, 2.3666650038493233, -0.794741283562661, -0.3355423498458157, 0.1478424740313495, 3.7728763139381756, -2.120398487155071, -0.744508216001346, 1.2185246253065223, 1.1340916042931404, 1.1168304540424816, -0.1956911699068558, -1.4037852235906882, 0.1504317946625979, 2.60398261714678, 3.7170852501783047, 0.4061368105909529, 4.736943126948268, 1.809196452877587, 2.3735038513397164, -1.6182863771135725, -0.4720396729638318, -1.0397999150649304, 1.1074521454536583, 2.2756343232797294, 3.5148053961613392, -1.2420265348093722, 3.7446767120251367, -2.90710737540047, 1.1158893159424499, -0.549750887962732, -1.4282394509958416, -0.9610192977142049, 0.100367862102381, 0.818595787735211, 1.9199768780975208, 4.11864921751439, -0.0706103730039568, -1.3620591884244033, -0.9308989287383401, -0.1914352760364615, 0.7603696824996449, -0.3989648458414317, 2.4101905459457944, 0.1000820570594437, 1.788959388455064, 1.8818007169034514]|-1193.5960693359375000|      8.00000000|[1151, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.0235363368877375, -0.8769985906360376, 0.4135537648751941, 0.4642090762647604, 1.57001224057901, -1.0387927288301007, 2.0910125740059007, 1.0710905232877599, -2.3959379376681174, 1.9183029366594326, 4.943525754911022, -2.2992559682647564, 0.5210300333532217, -3.6844646232392373, -0.3104001765442596, 2.1734886444883372, 3.8425249841995006, -0.5041187637841601, 1.7188823316017885, 0.2635824994874612, 1.2542184275027533, -1.045281742595427, -1.031983422458956, -4.763035471797474, -1.2275963654612951, 0.003585727929651, 1.401046640706169, 2.232998001256931, 1.172355847524581, 0.1957175305934937, -2.7467089136923115, -1.160967063375801, 0.6771926305614878, 2.0328335163502156, -0.4994710088089657, 1.568546067016858, 1.007505624521366, 2.2758090998944702, 1.8989180468770204, 1.1043255055167789, 0.7177618993778272, 0.7675156812878177, -1.7343758206977584, 1.0130222844354615, 4.156017345476984, 3.8587927089422775, 5.491107969122661, -1.3907589622229721, -0.5145368854469967, 2.397526090550865, -2.1377085332638215, 4.7290002227431795, -1.1128709518137112, 2.2954616910786765, 2.3666650038493233, -0.794741283562661, -0.3355423498458157, 0.1478424740313495, 3.7728763139381756, -2.120398487155071, -0.744508216001346, 1.2185246253065223, 1.1340916042931404, 1.1168304540424816, -0.1956911699068558, -1.4037852235906882, 0.1504317946625979, 2.60398261714678, 3.7170852501783047, 0.4061368105909529, 4.736943126948268, 1.809196452877587, 2.3735038513397164, -1.6182863771135725, -0.4720396729638318, -1.0397999150649304, 1.1074521454536583, 2.2756343232797294, 3.5148053961613392, -1.2420265348093722, 3.7446767120251367, -2.90710737540047, 1.1158893159424499, -0.549750887962732, -1.4282394509958416, -0.9610192977142049, 0.100367862102381, 0.818595787735211, 1.9199768780975208, 4.11864921751439, -0.0706103730039568, -1.3620591884244033, -0.9308989287383401, -0.1914352760364615, 0.7603696824996449, -0.3989648458414317, 2.4101905459457944, 0.1000820570594437, 1.788959388455064, 1.8818007169034514]|-1193.5960693359375000|      4.00000000|[1313, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
