k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[101, 15, 1, 3]                                                            |  | used linear model with 116 points | iterate failure | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[201, 31, 2, 6]                                                            |  | used linear model with 116 points | iterate failure | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[302, 46, 3, 9]                                                            |  | used linear model with 116 points | iterate failure | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[403, 61, 4, 12]                                                           |  | used linear model with 116 points | iterate failure | actual_k=8
       5|[1.0165954908138286, 0.0200371343340472, 1.8889650784720529, 0.0090483214845642, 0.0318168145537622, 2.0067966048452637, 0.4327434683418709, 0.0187466649236258, 2.121267327238382, 0.8020904596221459, 0.0194500022124283, 2.1601024959567137, 0.2199804177048076, 0.0122579611875706, 2.206857861882661, 2.6953898109105214, 0.0203455301109769, 2.2795350127593315, 0.7981840837995573, 0.0168549939628363, 2.3858362554464216, 2.2620127116539996, 0.0156065434664895, 2.4853697411002957, 14.3583339883119, 0.0552598250093632, 2.5614163725672556, 12.161560001766171, 0.0361121386559171, 2.707977375384626, 0.2806346630384859, 0.0167832502926766, 2.947956369144552, 0.2397330996430176, 0.0120645869523225, 2.966692255872852, 1.163319275918533, 0.0229796115090656, 3.1340644831038236, 0.1788935667279015, 0.0205681473195432, 3.224786380186537, 0.1144304979716951, 0.0172708113210427, 3.257165634870539, 3.737439250441742, 0.0297155125101608, 3.3717300086903492, 0.8277806301275347, 0.0211830422167343, 3.670063160667829, 0.1684310991218603, 0.0264588902261214, 3.716283957762248, 0.3839801964176598, 0.0256097520420775, 3.8312426578576373, 0.9230068096785659, 0.0172967434191158, 3.964680540665347, 0.2645853429129282, 0.0236924578585919, 4.054313848045474, 2.07387806273745, 0.0094107304432384, 4.173217717650224, 1.9467657555099025, 0.0202023727978297, 4.445356853056463, 1.4768799477415033, 0.0142685313749236, 4.57036981641446, 0.4811534782659331, 0.0196249109303083, 4.600947895853506, 0.4922434922700025, 0.021884205583404, 4.713706846921694, 0.3291640252200851, 0.0173824206169691, 4.810824821848311, 0.8373333386186396, 0.0170200800458524, 4.965568112853573, 0.4592359164774399, 0.0183254328869681, 5.395024495486036, 0.4886861541023224, 0.0272040907781516, 5.421237900466351, 0.9801339715707227, 0.0188449081003789, 2.582868050982821, -0.0238073869534483, 0.0180421222152397, 3.863092202881908, 0.2688443747852448, 0.0204903480730717, 5.195430420370713]|2466135.6025835559703410|      0.12500000|[505, 75, 5, 15]                                                           |  | used linear model with 116 points | iterate success | actual_k=8
       6|[1.0165954908138286, 0.0200371343340472, 1.8889650784720529, 0.0090483214845642, 0.0318168145537622, 2.0067966048452637, 0.4327434683418709, 0.0187466649236258, 2.121267327238382, 0.8020904596221459, 0.0194500022124283, 2.1601024959567137, 0.2199804177048076, 0.0122579611875706, 2.206857861882661, 2.6953898109105214, 0.0203455301109769, 2.2795350127593315, 0.7981840837995573, 0.0168549939628363, 2.3858362554464216, 2.2620127116539996, 0.0156065434664895, 2.4853697411002957, 14.3583339883119, 0.0552598250093632, 2.5614163725672556, 12.161560001766171, 0.0361121386559171, 2.707977375384626, 0.2806346630384859, 0.0167832502926766, 2.947956369144552, 0.2397330996430176, 0.0120645869523225, 2.966692255872852, 1.163319275918533, 0.0229796115090656, 3.1340644831038236, 0.1788935667279015, 0.0205681473195432, 3.224786380186537, 0.1144304979716951, 0.0172708113210427, 3.257165634870539, 3.737439250441742, 0.0297155125101608, 3.3717300086903492, 0.8277806301275347, 0.0211830422167343, 3.670063160667829, 0.1684310991218603, 0.0264588902261214, 3.716283957762248, 0.3839801964176598, 0.0256097520420775, 3.8312426578576373, 0.9230068096785659, 0.0172967434191158, 3.964680540665347, 0.2645853429129282, 0.0236924578585919, 4.054313848045474, 2.07387806273745, 0.0094107304432384, 4.173217717650224, 1.9467657555099025, 0.0202023727978297, 4.445356853056463, 1.4768799477415033, 0.0142685313749236, 4.57036981641446, 0.4811534782659331, 0.0196249109303083, 4.600947895853506, 0.4922434922700025, 0.021884205583404, 4.713706846921694, 0.3291640252200851, 0.0173824206169691, 4.810824821848311, 0.8373333386186396, 0.0170200800458524, 4.965568112853573, 0.4592359164774399, 0.0183254328869681, 5.395024495486036, 0.4886861541023224, 0.0272040907781516, 5.421237900466351, 0.9801339715707227, 0.0188449081003789, 2.582868050982821, -0.0238073869534483, 0.0180421222152397, 3.863092202881908, 0.2688443747852448, 0.0204903480730717, 5.195430420370713]|2466135.6025835559703410|      0.06250000|[605, 91, 6, 18]                                                           |  | used linear model with 116 points | iterate failure | actual_k=8
       7|[1.0165954908138286, 0.0200371343340472, 1.8889650784720529, 0.0090483214845642, 0.0318168145537622, 2.0067966048452637, 0.4327434683418709, 0.0187466649236258, 2.121267327238382, 0.8020904596221459, 0.0194500022124283, 2.1601024959567137, 0.2199804177048076, 0.0122579611875706, 2.206857861882661, 2.6953898109105214, 0.0203455301109769, 2.2795350127593315, 0.7981840837995573, 0.0168549939628363, 2.3858362554464216, 2.2620127116539996, 0.0156065434664895, 2.4853697411002957, 14.3583339883119, 0.0552598250093632, 2.5614163725672556, 12.161560001766171, 0.0361121386559171, 2.707977375384626, 0.2806346630384859, 0.0167832502926766, 2.947956369144552, 0.2397330996430176, 0.0120645869523225, 2.966692255872852, 1.163319275918533, 0.0229796115090656, 3.1340644831038236, 0.1788935667279015, 0.0205681473195432, 3.224786380186537, 0.1144304979716951, 0.0172708113210427, 3.257165634870539, 3.737439250441742, 0.0297155125101608, 3.3717300086903492, 0.8277806301275347, 0.0211830422167343, 3.670063160667829, 0.1684310991218603, 0.0264588902261214, 3.716283957762248, 0.3839801964176598, 0.0256097520420775, 3.8312426578576373, 0.9230068096785659, 0.0172967434191158, 3.964680540665347, 0.2645853429129282, 0.0236924578585919, 4.054313848045474, 2.07387806273745, 0.0094107304432384, 4.173217717650224, 1.9467657555099025, 0.0202023727978297, 4.445356853056463, 1.4768799477415033, 0.0142685313749236, 4.57036981641446, 0.4811534782659331, 0.0196249109303083, 4.600947895853506, 0.4922434922700025, 0.021884205583404, 4.713706846921694, 0.3291640252200851, 0.0173824206169691, 4.810824821848311, 0.8373333386186396, 0.0170200800458524, 4.965568112853573, 0.4592359164774399, 0.0183254328869681, 5.395024495486036, 0.4886861541023224, 0.0272040907781516, 5.421237900466351, 0.9801339715707227, 0.0188449081003789, 2.582868050982821, -0.0238073869534483, 0.0180421222152397, 3.863092202881908, 0.2688443747852448, 0.0204903480730717, 5.195430420370713]|2466135.6025835559703410|      0.03125000|[706, 106, 7, 21]                                                          |  | used linear model with 116 points | iterate failure | actual_k=8
       8|[1.0152993975309288, 0.0235412467932613, 1.8886890073611655, 0.0071575179351022, 0.0350106136023192, 2.01350583787426, 0.4327820725393037, 0.0193630357107022, 2.1224005552439733, 0.8074225028964479, 0.0181543747305046, 2.1631349984884305, 0.2194281835937703, 0.0159456063273749, 2.20502301631872, 2.693640659517983, 0.0220196097424167, 2.278132695830768, 0.7953040118650861, 0.0167895673916435, 2.385245458885543, 2.2629416303800927, 0.0143680811905939, 2.483589167858252, 14.35651504119577, 0.0669167217091241, 2.5553120930563953, 12.158691087043241, 0.0491093210738401, 2.718014951209482, 0.2800706565600709, 0.0136669578114516, 2.9502912203603313, 0.2384187447431148, 0.0131892305494491, 2.967993306004575, 1.16494352046452, 0.0234119932047072, 3.1300896103001192, 0.1796098909409969, 0.0222141516370976, 3.220776977503992, 0.1154486467200073, 0.0165646717103836, 3.2580811852081273, 3.7407278435981874, 0.0365650912698833, 3.3695756086924806, 0.8301651488330323, 0.0189780020524736, 3.6713548270628515, 0.1657444286621741, 0.0267323304947124, 3.718344489860997, 0.3828300291875535, 0.028628355570671, 3.8313778023845826, 0.9200147234063958, 0.0182280989703514, 3.962368536075205, 0.2642797508416565, 0.0233646034347342, 4.052301529275451, 2.0718507199600267, 0.0153551348665198, 4.176115740462544, 1.9470187915351431, 0.0205530404068179, 4.447051882067875, 1.478518127872695, 0.014926523007711, 4.571501305363391, 0.478581814836871, 0.0183023310451867, 4.605126065952697, 0.4897188167754582, 0.0264226009324486, 4.713415396499141, 0.3280240582964843, 0.015690958455089, 4.8134608884613055, 0.8412372672230337, 0.0176978357751712, 4.96433519193244, 0.461873713258231, 0.0184551895262035, 5.396542743220257, 0.4885393705180179, 0.0252483072713665, 5.419946610939049, 0.9791259082307118, 0.0208928844195801, 2.583782168761441, -0.0231219887121312, 0.0158327184910121, 3.86236035539474, 0.2636359312624246, 0.0214592370283095, 5.194277417772405]|2112165.5046592340804636|      0.06250000|[807, 121, 8, 24]                                                          |  | used linear model with 116 points | iterate success | actual_k=8
       9|[1.013232461321826, 0.0321108020825037, 1.8961842281247132, 0.0027223617769776, 0.0320953298455649, 2.0116577435465754, 0.4302343072860731, 0.0250678724334083, 2.1197892362377266, 0.8030903749074717, 0.0180807890653726, 2.169590654830939, 0.2196348006766672, 0.0119837093141642, 2.2069452132383818, 2.6875804976338036, 0.0357801545462052, 2.284784186369335, 0.8015157491816225, 0.0195694666896702, 2.381235742164136, 2.2729636704501064, 0.0261976989639531, 2.4808020638911246, 14.362115815659319, 0.0845028978871773, 2.5427136330598294, 12.156776273669893, 0.0739048285790568, 2.727746167014022, 0.2840131734480639, 0.0147382066332326, 2.95482927728656, 0.2418228580897335, 0.0197971079326279, 2.9705972468582136, 1.1643777245760791, 0.0224245050535698, 3.131971332039831, 0.18638885305202, 0.0278894309728486, 3.2196644031135597, 0.1165076022103772, 0.0195705156194198, 3.248111745199433, 3.734962044948331, 0.0419924628565135, 3.360383482132534, 0.8355347316584851, 0.0137339335705411, 3.668607462526195, 0.170496976352643, 0.0288417988302854, 3.7186541238397557, 0.3811977877345645, 0.0380635783543369, 3.828640242436204, 0.9215301113065986, 0.0170581701499202, 3.9654565975166185, 0.2602669234944666, 0.0089946427050963, 4.052225443373958, 2.0774109471277473, 0.0263275003367199, 4.177543782669664, 1.949438323912625, 0.0304767063075824, 4.455505757240845, 1.4894725311427712, 0.0274473646273892, 4.570246791029371, 0.4782525227951575, 0.0257620785747571, 4.60472133687686, 0.4857329550719466, 0.0216496121187204, 4.714822771361349, 0.3289147765576318, 0.017606324956413, 4.813165223444496, 0.8340253179688667, 0.0222995033333926, 4.959527077038526, 0.4643009503966112, 0.0141705564722092, 5.396881735855383, 0.4939138820886881, 0.0278636496957229, 5.421595337324753, 0.9797025372677345, 0.0172934479908163, 2.584808750918021, -0.0242173772766335, 0.0188997188816499, 3.865119032492918, 0.2625487525090751, 0.0256196233509604, 5.200324036119486]|1757310.1805000933818519|      0.12500000|[908, 136, 9, 27]                                                          |  | used linear model with 116 points | iterate success | actual_k=8
      10|[1.013232461321826, 0.0321108020825037, 1.8961842281247132, 0.0027223617769776, 0.0320953298455649, 2.0116577435465754, 0.4302343072860731, 0.0250678724334083, 2.1197892362377266, 0.8030903749074717, 0.0180807890653726, 2.169590654830939, 0.2196348006766672, 0.0119837093141642, 2.2069452132383818, 2.6875804976338036, 0.0357801545462052, 2.284784186369335, 0.8015157491816225, 0.0195694666896702, 2.381235742164136, 2.2729636704501064, 0.0261976989639531, 2.4808020638911246, 14.362115815659319, 0.0845028978871773, 2.5427136330598294, 12.156776273669893, 0.0739048285790568, 2.727746167014022, 0.2840131734480639, 0.0147382066332326, 2.95482927728656, 0.2418228580897335, 0.0197971079326279, 2.9705972468582136, 1.1643777245760791, 0.0224245050535698, 3.131971332039831, 0.18638885305202, 0.0278894309728486, 3.2196644031135597, 0.1165076022103772, 0.0195705156194198, 3.248111745199433, 3.734962044948331, 0.0419924628565135, 3.360383482132534, 0.8355347316584851, 0.0137339335705411, 3.668607462526195, 0.170496976352643, 0.0288417988302854, 3.7186541238397557, 0.3811977877345645, 0.0380635783543369, 3.828640242436204, 0.9215301113065986, 0.0170581701499202, 3.9654565975166185, 0.2602669234944666, 0.0089946427050963, 4.052225443373958, 2.0774109471277473, 0.0263275003367199, 4.177543782669664, 1.949438323912625, 0.0304767063075824, 4.455505757240845, 1.4894725311427712, 0.0274473646273892, 4.570246791029371, 0.4782525227951575, 0.0257620785747571, 4.60472133687686, 0.4857329550719466, 0.0216496121187204, 4.714822771361349, 0.3289147765576318, 0.017606324956413, 4.813165223444496, 0.8340253179688667, 0.0222995033333926, 4.959527077038526, 0.4643009503966112, 0.0141705564722092, 5.396881735855383, 0.4939138820886881, 0.0278636496957229, 5.421595337324753, 0.9797025372677345, 0.0172934479908163, 2.584808750918021, -0.0242173772766335, 0.0188997188816499, 3.865119032492918, 0.2625487525090751, 0.0256196233509604, 5.200324036119486]|1757310.1805000933818519|      0.06250000|[1012, 148, 10, 30]                                                        |  | used linear model with 116 points | iterate failure | actual_k=8
      11|[1.013232461321826, 0.0321108020825037, 1.8961842281247132, 0.0027223617769776, 0.0320953298455649, 2.0116577435465754, 0.4302343072860731, 0.0250678724334083, 2.1197892362377266, 0.8030903749074717, 0.0180807890653726, 2.169590654830939, 0.2196348006766672, 0.0119837093141642, 2.2069452132383818, 2.6875804976338036, 0.0357801545462052, 2.284784186369335, 0.8015157491816225, 0.0195694666896702, 2.381235742164136, 2.2729636704501064, 0.0261976989639531, 2.4808020638911246, 14.362115815659319, 0.0845028978871773, 2.5427136330598294, 12.156776273669893, 0.0739048285790568, 2.727746167014022, 0.2840131734480639, 0.0147382066332326, 2.95482927728656, 0.2418228580897335, 0.0197971079326279, 2.9705972468582136, 1.1643777245760791, 0.0224245050535698, 3.131971332039831, 0.18638885305202, 0.0278894309728486, 3.2196644031135597, 0.1165076022103772, 0.0195705156194198, 3.248111745199433, 3.734962044948331, 0.0419924628565135, 3.360383482132534, 0.8355347316584851, 0.0137339335705411, 3.668607462526195, 0.170496976352643, 0.0288417988302854, 3.7186541238397557, 0.3811977877345645, 0.0380635783543369, 3.828640242436204, 0.9215301113065986, 0.0170581701499202, 3.9654565975166185, 0.2602669234944666, 0.0089946427050963, 4.052225443373958, 2.0774109471277473, 0.0263275003367199, 4.177543782669664, 1.949438323912625, 0.0304767063075824, 4.455505757240845, 1.4894725311427712, 0.0274473646273892, 4.570246791029371, 0.4782525227951575, 0.0257620785747571, 4.60472133687686, 0.4857329550719466, 0.0216496121187204, 4.714822771361349, 0.3289147765576318, 0.017606324956413, 4.813165223444496, 0.8340253179688667, 0.0222995033333926, 4.959527077038526, 0.4643009503966112, 0.0141705564722092, 5.396881735855383, 0.4939138820886881, 0.0278636496957229, 5.421595337324753, 0.9797025372677345, 0.0172934479908163, 2.584808750918021, -0.0242173772766335, 0.0188997188816499, 3.865119032492918, 0.2625487525090751, 0.0256196233509604, 5.200324036119486]|1757310.1805000933818519|      0.03125000|[1115, 161, 11, 33]                                                        |  | used linear model with 116 points | iterate failure | actual_k=8
