k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0169464787284304, 0.0203661426256402, 0.0239156378606701, 0.0580562022453988, 0.0484238274988407, 0.0641140657343775, 0.1048392190918381, 0.0961164686980597, 0.1363473944027822, 0.1336895684969951, 0.1491280931521926, 0.1695085310578659, 0.1748689379451313, 0.2024564451881637, 0.1375784815189799, 0.2280595288228397, 0.2315139145417695, 0.2262069090577651, 0.2499367493958389, 0.2517565548365304, 0.2552733292450899, 0.2880558674216154, 0.29022784444722, 0.3099143977135645, 0.3263863619041239, 0.3126931972944901, 0.3251863544893276, 0.3328715219634701, 0.3264863495993018, 0.3650442188554082, 0.3437016927203498, 0.3336419654104074, 0.3921278992923687, 0.3593548397010585, 0.3552738624523262, 0.3873418162031341, 0.3979488817378558, 0.4135587852708781, 0.4047341259884734, 0.4216709317529306, 0.410721147715947, 0.4194894613366713, 0.4381389576771892, 0.4464744197062382, 0.4745543513376759, 0.4782921217316397, 0.4736794080411536, 0.4589024086153343, 0.4747330443506176, 0.4977340736931501, 0.5242928392776758, 0.4822073216724695, 0.5015923790946113, 0.5408926518205351, 0.5331167639043812, 0.5710033700441437, 0.5656735099969424, 0.5490964640784078, 0.629136775794726, 0.6158907333326934, 0.5828094948435364, 0.6209218326724464, 0.6175798442678399, 0.6370517713712212, 0.6556410944637026, 0.6965475282081398, 0.6943332958810687, 0.6844467380315924, 0.7205022765593193, 0.7215767108678874, 0.74264506876845, 0.718761741897871, 0.7686945427874478, 0.7532463664438439, 0.8118511971473618, 0.8045133844439812, 0.8336911858809859, 0.8540852996409957, 0.8632922601255266, 0.9068674047443117, 0.9146090216324361, 0.925112042704689, 0.941072548984645, 0.9706684804427114, 0.9794635227816428, 1.0608997882245241, 1.0192191623023004, 1.0568242761615925, 1.0577334849567777, 1.0848690452494476, 1.0866639735418828, 1.1184993623579749, 1.1563952802390256, 1.1569465443190334, 1.186968690664712, 1.205591539940409, 1.2650241040371533, 1.278475499540088, 1.3174968802183098, 1.288898449212647]|-158.6123878129222646|      2.00000000|[4829, 322, 1, 82]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=4
       2|[-0.077389258582831, -0.1317556970483635, -0.0526166985351919, 0.109018106242843, -0.0189055877964938, 0.0490899464121587, 0.148816470577578, 0.0799105428387762, 0.1460921166106104, 0.2151019847372846, 0.1967151973453261, 0.1948918754745449, 0.216142155459105, 0.2865865847770699, 0.1650782223211753, 0.3071531260477932, 0.2836454069575913, 0.284970569105796, 0.353632749471292, 0.3258130357859205, 0.3449423628475339, 0.3391236564200567, 0.3966072523082292, 0.4152243484402744, 0.4277463044450833, 0.4393300959114246, 0.4172475302169153, 0.3905392375145463, 0.4648076347134182, 0.4749336586208984, 0.4129569926543977, 0.4271193015824336, 0.4897409212668107, 0.4050797654587144, 0.4682980732324507, 0.43591633981282, 0.4598218443331065, 0.4818259914305048, 0.5170998142735332, 0.4790072711286791, 0.5166118479510702, 0.481494120940605, 0.5325973595052117, 0.5616574196935361, 0.5827459587105537, 0.5380895301203041, 0.5294285913942034, 0.5218334033787201, 0.5968835546545507, 0.59135366311818, 0.5716002840918756, 0.5031130159535727, 0.623505434075144, 0.5705482828173053, 0.6266570426221304, 0.6323063889000665, 0.5777779781138761, 0.5980567243708382, 0.7294027703986372, 0.6869879061464014, 0.704409000287414, 0.710155517754012, 0.5859070229105845, 0.6710773515051335, 0.7195486166356665, 0.7691735713327643, 0.7238647762223802, 0.7193825180809297, 0.7252875598506688, 0.8367644907667232, 0.8219798838295784, 0.8445431494486076, 0.814201753393879, 0.8493377118691907, 0.9327878144140669, 0.9136596539607423, 0.9873324338930228, 0.970796002231631, 0.9801519074181098, 1.032195325360875, 1.0359575147674573, 1.108223789952354, 1.097969706577763, 1.184533370062689, 1.2572200912111697, 1.419787387660802, 1.2715901913229302, 1.4204653873426505, 1.4060797244387648, 1.4151298817433149, 1.3907552939719339, 1.4576396017559736, 1.5826686034884212, 1.6606145182409802, 1.6722192969149823, 1.7599358928676947, 1.8162024840146063, 1.860269519383614, 1.9633095733978565, 1.951420893179121]|-481.1891786226088925|      4.00000000|[9660, 642, 2, 164]                                                        |  | used quadratic model with 5151 points | iterate success | actual_k=4
       3|[-0.7153711363258155, -0.669596101405464, -0.4412090348215687, 0.1425033423174794, -0.2998037305360868, -0.1272212190813722, 0.1512511739990544, -0.058092051370215, 0.260081959763651, 0.1986623584803968, 0.2230695313012783, 0.2079502795558688, 0.1326427093044762, 0.461397051642675, 0.1418139704377177, 0.502738600292957, 0.3209591220744404, 0.4810980539849382, 0.7174320682948699, 0.576458359215292, 0.5785805601214411, 0.4711041023227207, 0.6553566227784846, 0.637381341678878, 0.7276500040869966, 0.7131201367968747, 0.7360480441858077, 0.6271737797021995, 0.6276683944914279, 0.7548296115310502, 0.5529032500483777, 0.6853677585113327, 0.834983869156137, 0.7132163416499019, 0.724269681737393, 0.759752410039367, 0.4807168147046321, 0.8294485094587765, 0.8564230135555458, 0.8485239021777521, 0.7773150119846117, 0.7253351613725461, 0.8342961846809424, 0.8778075882266481, 1.0039336327386157, 0.8220914684664491, 1.0390768248386797, 0.849979949417381, 0.9201303084337487, 1.103742982315754, 0.8434847707204702, 0.775818101834816, 1.006218723387259, 0.918536775311898, 1.1474764790020304, 1.092570901958104, 0.999236146949389, 1.0054659781548545, 1.1589522215572294, 0.9824705176115114, 1.0537175284699911, 1.1712317922993798, 0.9083198584388088, 1.13080986831798, 1.1388431132253354, 1.1993327400285392, 1.1776734587407944, 1.1451036289408574, 1.129730556943965, 1.2903890225775743, 1.2201162767543259, 1.3819957676376333, 1.1443244558816927, 1.2015626326816178, 1.4589674396370906, 1.3425581881784303, 1.5866889079844744, 1.4863565182411194, 1.4560092254084795, 1.471587583371576, 1.5309357419098606, 1.7677569449106527, 1.5103779746193902, 1.7792006417321369, 2.0496433486659376, 2.0589797269739574, 1.9387771606073785, 2.2412641404714955, 2.037712517984128, 2.1450533451170704, 1.9552535215460236, 2.138107663707175, 2.2247156751289587, 2.2455360884992275, 2.2074143033069795, 2.127179511004319, 2.155534434634492, 2.159506990906432, 2.0047200602144475, 2.0198240284750204]|-1139.8852500844793667|      8.00000000|[14488, 965, 3, 246]                                                       |  | used quadratic model with 5151 points | iterate success | actual_k=4
       4|[-1.3396536801175771, -1.2624683480603602, -1.961220914519442, 0.2921253994005805, -0.2717367827443007, -0.549989423543698, -0.088556099617446, -1.4241625908074114, 0.7388372170066319, 1.1602293975851965, -0.0019599055474894, 0.0129946037238706, -0.7872828564004192, 1.3624535966297722, -0.6964687075266254, 0.3273149589855598, 0.9895990580792775, 1.3797524812375048, 0.9537672219134272, 2.3028765788219925, 0.6847145980899702, 0.5532861258018293, 1.9580310224462731, -0.1835145353736247, 0.4449962421427068, 1.027869398317868, 1.4011247061815961, 1.4163768763020057, 1.0056405006938434, 1.101135970537598, 0.0735540727635602, 0.8171935653650687, 1.6979752157812742, 0.7032381411401287, 1.154261442803997, 1.6606422400998657, 0.7411124451271642, 2.2502840822084806, 1.6097966039232214, 1.6714813600277703, 2.0074889286884976, 0.3981315858394531, 2.2157991900916185, 0.8377972683181526, 2.126196458392975, 2.1881509842739444, 1.4772495256569613, 0.8994032470112584, 1.493751381157784, 0.6385044395448627, 0.7467065395342886, 1.705149911968226, 2.347936673301447, 1.190107316322822, 2.678251149430513, 1.267994102926286, 0.9345007000069283, 0.9052295006097895, 1.9144169950912, 0.0487677264716485, 0.9990948574671816, 1.5026556520792962, 1.8345360069441763, 3.377911740793453, 1.9664147395574214, 1.6507529462267807, 1.2502187176045538, 2.752703603086913, 1.391945524978939, 1.4316833310487207, 0.9593819274701171, 0.89852193646243, 1.1604705191894271, 1.8538756144694402, 2.183770375150813, 0.0480033981591665, 1.1695704155232103, 1.4431606682583575, 1.2986102352712265, 1.6363061303862274, 2.9304226427457065, 1.1951941888248174, 1.1418418927520535, 2.6202925401377346, 0.9922730863477665, 4.07851384576297, 2.233806352070057, 1.7320139791227385, 1.5443968119846092, 1.63689087052142, 0.8594583935509381, 1.6331786817379865, 2.3047647982977795, 1.5732550882009377, 1.665092808017173, 1.467103556603059, 0.9792363564328102, 2.789253388089383, 2.650787195627646, 1.0458112397194235]|-1225.1872192081368667|     16.00000000|[19318, 1286, 4, 328]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=4
       5|[-1.3396536801175771, -1.2624683480603602, -1.961220914519442, 0.2921253994005805, -0.2717367827443007, -0.549989423543698, -0.088556099617446, -1.4241625908074114, 0.7388372170066319, 1.1602293975851965, -0.0019599055474894, 0.0129946037238706, -0.7872828564004192, 1.3624535966297722, -0.6964687075266254, 0.3273149589855598, 0.9895990580792775, 1.3797524812375048, 0.9537672219134272, 2.3028765788219925, 0.6847145980899702, 0.5532861258018293, 1.9580310224462731, -0.1835145353736247, 0.4449962421427068, 1.027869398317868, 1.4011247061815961, 1.4163768763020057, 1.0056405006938434, 1.101135970537598, 0.0735540727635602, 0.8171935653650687, 1.6979752157812742, 0.7032381411401287, 1.154261442803997, 1.6606422400998657, 0.7411124451271642, 2.2502840822084806, 1.6097966039232214, 1.6714813600277703, 2.0074889286884976, 0.3981315858394531, 2.2157991900916185, 0.8377972683181526, 2.126196458392975, 2.1881509842739444, 1.4772495256569613, 0.8994032470112584, 1.493751381157784, 0.6385044395448627, 0.7467065395342886, 1.705149911968226, 2.347936673301447, 1.190107316322822, 2.678251149430513, 1.267994102926286, 0.9345007000069283, 0.9052295006097895, 1.9144169950912, 0.0487677264716485, 0.9990948574671816, 1.5026556520792962, 1.8345360069441763, 3.377911740793453, 1.9664147395574214, 1.6507529462267807, 1.2502187176045538, 2.752703603086913, 1.391945524978939, 1.4316833310487207, 0.9593819274701171, 0.89852193646243, 1.1604705191894271, 1.8538756144694402, 2.183770375150813, 0.0480033981591665, 1.1695704155232103, 1.4431606682583575, 1.2986102352712265, 1.6363061303862274, 2.9304226427457065, 1.1951941888248174, 1.1418418927520535, 2.6202925401377346, 0.9922730863477665, 4.07851384576297, 2.233806352070057, 1.7320139791227385, 1.5443968119846092, 1.63689087052142, 0.8594583935509381, 1.6331786817379865, 2.3047647982977795, 1.5732550882009377, 1.665092808017173, 1.467103556603059, 0.9792363564328102, 2.789253388089383, 2.650787195627646, 1.0458112397194235]|-1225.1872192081368667|      8.00000000|[24146, 1609, 5, 410]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       6|[-0.7039702449730728, -1.167089622042777, -1.2524936690341373, 0.3115547322168908, -0.7910369150378547, -1.4558212777850499, -1.0432470732244832, -2.7477625754469175, 1.3212552040614307, 1.2314523545682041, 0.1001578237732065, 1.3630887633903022, -2.5616010365432706, 1.1034165656580446, -0.8827478868335016, 0.690983749365053, 2.029468564970995, 2.424014645049388, 1.4350354630045081, 2.280142021582013, 1.1109256029905055, 1.577081887609292, 2.6269350349649443, -0.004306306677584, 0.9314088917335905, 1.033254324535067, 1.9594513919463465, 2.628972382373204, 1.526263978912722, 1.747434766852642, 1.797765108572297, 0.0805770330529997, 3.369964989505778, 2.3608293392560293, 1.8511465516559302, 1.626840972369402, 1.5969693516957486, 2.1791034254129853, 0.6396949724924932, 1.1782674740835375, 1.2056408266107128, 0.3079605692870032, 0.78931642786111, 1.970615013957365, 2.002200407862793, 1.3306630764103828, 1.1472490114855072, 1.7483874349847879, 3.17137818766071, 0.8815853581762653, 1.1781002703108483, 1.2185858635005735, 1.9675026566682094, 0.9031022533729953, 1.9322177162585925, 1.8293979099838054, 0.9090293418905867, 0.8914517406507839, 1.872432306248181, 0.3115508098487513, 2.1171793888561234, 1.3657676142294883, 2.5742466863941322, 3.6539934237850282, 2.071452958931286, 1.4137648400726022, 2.3405525574236137, 1.9996086508859943, 1.405527833963694, 2.1831742139531665, 1.5359282128570517, 0.7547837959519947, 1.8328978022411706, 0.8384236693112919, 1.0540149937033396, 1.5337972002136424, 2.782054481585119, 1.7347336272665037, 1.4434030786934198, 1.7938126681112543, 2.6064141601535296, 1.6202048726531602, 1.0474966736113558, 2.558536582264535, 0.5500587219902477, 5.970897530265644, 1.480200258857699, 1.8995101119216908, 1.1246713295067614, 2.608069075120609, -0.3532281864566149, 1.1740191434425657, 1.6430995001445106, 2.110743399659971, 0.2669581756937154, 0.7408732446890461, 1.3157233529218284, 2.6091123019041844, 1.284479414251123, 1.7103414742069787]|-1313.4293937963991539|     16.00000000|[28976, 1930, 6, 492]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=4
       7|[-0.7039702449730728, -1.167089622042777, -1.2524936690341373, 0.3115547322168908, -0.7910369150378547, -1.4558212777850499, -1.0432470732244832, -2.7477625754469175, 1.3212552040614307, 1.2314523545682041, 0.1001578237732065, 1.3630887633903022, -2.5616010365432706, 1.1034165656580446, -0.8827478868335016, 0.690983749365053, 2.029468564970995, 2.424014645049388, 1.4350354630045081, 2.280142021582013, 1.1109256029905055, 1.577081887609292, 2.6269350349649443, -0.004306306677584, 0.9314088917335905, 1.033254324535067, 1.9594513919463465, 2.628972382373204, 1.526263978912722, 1.747434766852642, 1.797765108572297, 0.0805770330529997, 3.369964989505778, 2.3608293392560293, 1.8511465516559302, 1.626840972369402, 1.5969693516957486, 2.1791034254129853, 0.6396949724924932, 1.1782674740835375, 1.2056408266107128, 0.3079605692870032, 0.78931642786111, 1.970615013957365, 2.002200407862793, 1.3306630764103828, 1.1472490114855072, 1.7483874349847879, 3.17137818766071, 0.8815853581762653, 1.1781002703108483, 1.2185858635005735, 1.9675026566682094, 0.9031022533729953, 1.9322177162585925, 1.8293979099838054, 0.9090293418905867, 0.8914517406507839, 1.872432306248181, 0.3115508098487513, 2.1171793888561234, 1.3657676142294883, 2.5742466863941322, 3.6539934237850282, 2.071452958931286, 1.4137648400726022, 2.3405525574236137, 1.9996086508859943, 1.405527833963694, 2.1831742139531665, 1.5359282128570517, 0.7547837959519947, 1.8328978022411706, 0.8384236693112919, 1.0540149937033396, 1.5337972002136424, 2.782054481585119, 1.7347336272665037, 1.4434030786934198, 1.7938126681112543, 2.6064141601535296, 1.6202048726531602, 1.0474966736113558, 2.558536582264535, 0.5500587219902477, 5.970897530265644, 1.480200258857699, 1.8995101119216908, 1.1246713295067614, 2.608069075120609, -0.3532281864566149, 1.1740191434425657, 1.6430995001445106, 2.110743399659971, 0.2669581756937154, 0.7408732446890461, 1.3157233529218284, 2.6091123019041844, 1.284479414251123, 1.7103414742069787]|-1313.4293937963991539|      8.00000000|[33806, 2251, 7, 574]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       8|[-0.7039702449730728, -1.167089622042777, -1.2524936690341373, 0.3115547322168908, -0.7910369150378547, -1.4558212777850499, -1.0432470732244832, -2.7477625754469175, 1.3212552040614307, 1.2314523545682041, 0.1001578237732065, 1.3630887633903022, -2.5616010365432706, 1.1034165656580446, -0.8827478868335016, 0.690983749365053, 2.029468564970995, 2.424014645049388, 1.4350354630045081, 2.280142021582013, 1.1109256029905055, 1.577081887609292, 2.6269350349649443, -0.004306306677584, 0.9314088917335905, 1.033254324535067, 1.9594513919463465, 2.628972382373204, 1.526263978912722, 1.747434766852642, 1.797765108572297, 0.0805770330529997, 3.369964989505778, 2.3608293392560293, 1.8511465516559302, 1.626840972369402, 1.5969693516957486, 2.1791034254129853, 0.6396949724924932, 1.1782674740835375, 1.2056408266107128, 0.3079605692870032, 0.78931642786111, 1.970615013957365, 2.002200407862793, 1.3306630764103828, 1.1472490114855072, 1.7483874349847879, 3.17137818766071, 0.8815853581762653, 1.1781002703108483, 1.2185858635005735, 1.9675026566682094, 0.9031022533729953, 1.9322177162585925, 1.8293979099838054, 0.9090293418905867, 0.8914517406507839, 1.872432306248181, 0.3115508098487513, 2.1171793888561234, 1.3657676142294883, 2.5742466863941322, 3.6539934237850282, 2.071452958931286, 1.4137648400726022, 2.3405525574236137, 1.9996086508859943, 1.405527833963694, 2.1831742139531665, 1.5359282128570517, 0.7547837959519947, 1.8328978022411706, 0.8384236693112919, 1.0540149937033396, 1.5337972002136424, 2.782054481585119, 1.7347336272665037, 1.4434030786934198, 1.7938126681112543, 2.6064141601535296, 1.6202048726531602, 1.0474966736113558, 2.558536582264535, 0.5500587219902477, 5.970897530265644, 1.480200258857699, 1.8995101119216908, 1.1246713295067614, 2.608069075120609, -0.3532281864566149, 1.1740191434425657, 1.6430995001445106, 2.110743399659971, 0.2669581756937154, 0.7408732446890461, 1.3157233529218284, 2.6091123019041844, 1.284479414251123, 1.7103414742069787]|-1313.4293937963991539|      4.00000000|[38635, 2573, 8, 656]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       9|[-0.7039702449730728, -1.167089622042777, -1.2524936690341373, 0.3115547322168908, -0.7910369150378547, -1.4558212777850499, -1.0432470732244832, -2.7477625754469175, 1.3212552040614307, 1.2314523545682041, 0.1001578237732065, 1.3630887633903022, -2.5616010365432706, 1.1034165656580446, -0.8827478868335016, 0.690983749365053, 2.029468564970995, 2.424014645049388, 1.4350354630045081, 2.280142021582013, 1.1109256029905055, 1.577081887609292, 2.6269350349649443, -0.004306306677584, 0.9314088917335905, 1.033254324535067, 1.9594513919463465, 2.628972382373204, 1.526263978912722, 1.747434766852642, 1.797765108572297, 0.0805770330529997, 3.369964989505778, 2.3608293392560293, 1.8511465516559302, 1.626840972369402, 1.5969693516957486, 2.1791034254129853, 0.6396949724924932, 1.1782674740835375, 1.2056408266107128, 0.3079605692870032, 0.78931642786111, 1.970615013957365, 2.002200407862793, 1.3306630764103828, 1.1472490114855072, 1.7483874349847879, 3.17137818766071, 0.8815853581762653, 1.1781002703108483, 1.2185858635005735, 1.9675026566682094, 0.9031022533729953, 1.9322177162585925, 1.8293979099838054, 0.9090293418905867, 0.8914517406507839, 1.872432306248181, 0.3115508098487513, 2.1171793888561234, 1.3657676142294883, 2.5742466863941322, 3.6539934237850282, 2.071452958931286, 1.4137648400726022, 2.3405525574236137, 1.9996086508859943, 1.405527833963694, 2.1831742139531665, 1.5359282128570517, 0.7547837959519947, 1.8328978022411706, 0.8384236693112919, 1.0540149937033396, 1.5337972002136424, 2.782054481585119, 1.7347336272665037, 1.4434030786934198, 1.7938126681112543, 2.6064141601535296, 1.6202048726531602, 1.0474966736113558, 2.558536582264535, 0.5500587219902477, 5.970897530265644, 1.480200258857699, 1.8995101119216908, 1.1246713295067614, 2.608069075120609, -0.3532281864566149, 1.1740191434425657, 1.6430995001445106, 2.110743399659971, 0.2669581756937154, 0.7408732446890461, 1.3157233529218284, 2.6091123019041844, 1.284479414251123, 1.7103414742069787]|-1313.4293937963991539|      2.00000000|[43464, 2895, 9, 738]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
      10|[-0.9952406837590845, -1.0650283081091367, -1.190607510542682, 0.6389835724264893, -0.952037731123029, -1.4493932228540225, -1.0103263895535435, -2.3776478778982217, 1.1863900078986833, 1.1174970016251182, 0.2692883926625372, 1.2475323388225308, -2.193248769223398, 0.9921700941833964, -0.9871890838013329, 0.996336360195203, 2.1404554915362066, 2.1414623999716165, 1.3779416140309269, 2.115842271516876, 1.024393113408531, 1.5726027862627356, 2.2293951790027267, 0.006337994784184, 0.980916573046815, 0.9873644275018499, 2.078887598214358, 2.2277353258908654, 1.5243358525067483, 1.8852230157999699, 1.8864682645107682, 0.1976110117486267, 3.645109403571027, 2.1796832367533123, 1.9936787934813267, 1.6361794442124034, 1.5993216561945771, 2.1747291945156393, 0.994197772098903, 1.0102479646480305, 1.0777551324280241, 0.6787191988069865, 0.995603554360231, 2.112851506153428, 2.059658960524274, 1.2212363425930808, 0.9878351884435695, 1.867409515540165, 3.187336617066387, 1.0293048702993017, 1.049131949279098, 1.0920821624526384, 2.108632867272121, 0.9552465989564379, 2.04537814350339, 1.9388583468249794, 0.9620556695806808, 1.0027145597090312, 2.020198755355513, 0.6893001413962481, 2.1463949206472166, 1.2372670969563486, 2.1971574023707277, 4.043859487061885, 2.1668143016149477, 1.3202443451794403, 2.173993564991613, 2.1006739871891575, 1.2967226090253223, 2.1507491939834993, 1.518130743807649, 1.0254306669379507, 1.901174241099607, 0.9947574091069856, 1.0670448431033226, 1.5012574258953482, 2.4014825230285846, 1.8087955692606639, 1.3677287973451275, 1.875443609499634, 2.2588754496509376, 1.630288441134802, 0.975851037219932, 2.1756418628305525, 0.9578949396642322, 5.607736507268718, 1.4052572918667603, 2.0251995854498177, 1.075979257576247, 2.2208233261497607, -0.7477454129779209, 1.0504850891846973, 1.6979182061241762, 2.129942111273138, 0.5913031804031164, 1.013072401497137, 1.1660648135830094, 2.190087091436167, 1.1665644292961477, 1.7636844828765006]|-1761.0303034511084661|      4.00000000|[48294, 3216, 10, 820]                                                     |  | used quadratic model with 5151 points | iterate success | actual_k=4
      11|[-0.9952406837590845, -1.0650283081091367, -1.190607510542682, 0.6389835724264893, -0.952037731123029, -1.4493932228540225, -1.0103263895535435, -2.3776478778982217, 1.1863900078986833, 1.1174970016251182, 0.2692883926625372, 1.2475323388225308, -2.193248769223398, 0.9921700941833964, -0.9871890838013329, 0.996336360195203, 2.1404554915362066, 2.1414623999716165, 1.3779416140309269, 2.115842271516876, 1.024393113408531, 1.5726027862627356, 2.2293951790027267, 0.006337994784184, 0.980916573046815, 0.9873644275018499, 2.078887598214358, 2.2277353258908654, 1.5243358525067483, 1.8852230157999699, 1.8864682645107682, 0.1976110117486267, 3.645109403571027, 2.1796832367533123, 1.9936787934813267, 1.6361794442124034, 1.5993216561945771, 2.1747291945156393, 0.994197772098903, 1.0102479646480305, 1.0777551324280241, 0.6787191988069865, 0.995603554360231, 2.112851506153428, 2.059658960524274, 1.2212363425930808, 0.9878351884435695, 1.867409515540165, 3.187336617066387, 1.0293048702993017, 1.049131949279098, 1.0920821624526384, 2.108632867272121, 0.9552465989564379, 2.04537814350339, 1.9388583468249794, 0.9620556695806808, 1.0027145597090312, 2.020198755355513, 0.6893001413962481, 2.1463949206472166, 1.2372670969563486, 2.1971574023707277, 4.043859487061885, 2.1668143016149477, 1.3202443451794403, 2.173993564991613, 2.1006739871891575, 1.2967226090253223, 2.1507491939834993, 1.518130743807649, 1.0254306669379507, 1.901174241099607, 0.9947574091069856, 1.0670448431033226, 1.5012574258953482, 2.4014825230285846, 1.8087955692606639, 1.3677287973451275, 1.875443609499634, 2.2588754496509376, 1.630288441134802, 0.975851037219932, 2.1756418628305525, 0.9578949396642322, 5.607736507268718, 1.4052572918667603, 2.0251995854498177, 1.075979257576247, 2.2208233261497607, -0.7477454129779209, 1.0504850891846973, 1.6979182061241762, 2.129942111273138, 0.5913031804031164, 1.013072401497137, 1.1660648135830094, 2.190087091436167, 1.1665644292961477, 1.7636844828765006]|-1761.0303034511084661|      2.00000000|[53123, 3538, 11, 902]                                                     |  | used quadratic model with 5151 points | iterate failure | actual_k=4
