k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1614020708625507, -0.096751410757482, 0.0906214670305396, 0.1135595931340279, -0.0801706223796602, 0.0201596941167139, 0.0960822283767769, -0.0285053708597893, 0.1941112851325212, 0.0762641212534294, 0.0917919655869985, 0.0602563088925576, 0.2087973070211539, 0.1658396017340405, 0.1607711133384466, 0.1304760931562803, -0.0193410668400066, 0.1569644459626116, 0.1541128707629333, 0.182619110605155, 0.2490527752390892, 0.3310540688279369, 0.1169454057489784, 0.4310554314599292, 0.3409331082953145, 0.2742427263930324, 0.367195267125397, 0.2947360741799433, 0.3376547839332014, 0.2311305398816987, 0.359674903210144, 0.4704599227024988, 0.3221577753897957, 0.303323168046075, 0.2249581108113671, 0.4471388758883167, 0.4174816392569449, 0.349582810199656, 0.3173272637639996, 0.5813500414641802, 0.4110855481955104, 0.6129968233540207, 0.3712319015489725, 0.3662271529303249, 0.3723825886926885, 0.367033488254627, 0.565451225107779, 0.5299139448434792, 0.5037858529215741, 0.4604696189247493, 0.4368984591349631, 0.5693712078653382, 0.4121532624394232, 0.4614331857287092, 0.6177442525322857, 0.3958705277818489, 0.7254407818296349, 0.6242234554217002, 0.6362481979741842, 0.6517286644075749, 0.5488777182919691, 0.6963708760188065, 0.6857556000799554, 0.6949961675819246, 0.6308978312206953, 0.6655483980281202, 0.7418194249665482, 0.713279522010231, 0.8597849918927604, 0.5630518736950605, 0.7866688582688155, 0.69044046307482, 0.8269710777718327, 0.7181056003387152, 0.7158837609296084, 0.849451424575823, 0.7637201784665787, 0.7880221884402926, 0.9034756468385959, 0.8483757011192655, 0.8173346744606685, 0.8504193761351204, 0.8938090801286116, 0.8224646189535073, 0.7656584813651809, 0.7718731765169998, 0.9896680536714145, 0.6740735926399384, 0.8562744392486977, 1.0266694592184291, 0.9850463445109634, 1.0543319466641117, 1.0469175266968915, 1.0549521605242949, 1.2404594019171042, 0.9596558083977529, 1.3134936335166576, 1.1212344092698734, 1.042744185936538, 1.193724714220915]|-103.7513353894096610|      2.00000000|[81, 20, 1, 3]                                                             |  | used linear model with 101 points | iterate success | actual_k=16
       2|[-0.0069065949363138, 0.0354703453234312, 0.2165368110114996, 0.542199929859029, 0.0213154677997494, 0.1023057271508829, -0.2822997414980125, -0.1572800043723004, 0.0895898151315812, -0.1598248583736981, -0.1357815726542435, 0.0061054922983815, 0.5066803504148583, 0.1786688428500512, -0.0446758683348037, -0.0700763392478731, 0.044972701311495, 0.3024420734573482, 0.2638220094002115, 0.211067962882128, 0.4432319047457133, 0.2857681698445043, 0.0162419987453388, 0.1109395344227812, 0.2774748245929629, 0.3856070232955475, 0.4680421295272483, 0.1907989502244256, 0.6280106851853127, 0.5415599523916954, 0.4901304032447196, 0.5345169912923501, 0.1755582350775209, 0.425633172233315, 0.2025581163589837, 0.8843741660413429, 0.5282394104017053, 0.1882875690127621, 0.4230934843860272, 0.8496527143838685, 0.3141636762585049, 0.5226734356233698, 0.6320190878478081, 0.3523834667926045, 0.3991688079919375, 0.0909423971693813, 0.6886508846669848, 0.7194900057048561, 0.4054603234886547, 0.576788216611971, 0.1973557695655916, 0.7930400115537277, 0.1948363706779399, 0.3312756737432781, 0.7821874276474485, 0.2731492736510497, 0.8189553109600132, 0.858461271131911, 0.7179888353436525, 0.6057723974723277, 0.4575594443918076, 0.7029025824675647, 0.5345261636634653, 0.8903010732808326, 0.9669510047324148, 0.4168201020097329, 0.599529343356936, 0.6384350802376264, 0.6638118897445973, 0.4790389369496629, 0.789869614790743, 0.8629960973442082, 0.714995849886557, 0.6216400319698436, 0.9814724364653751, 0.891179619983218, 0.9640247874968184, 0.8229166978578806, 0.8565595023308338, 0.7016398090765743, 0.9200933497256821, 0.9258236720092612, 1.0590066740350215, 0.9960457343112062, 0.8559815752691654, 0.8065721399551747, 1.0342027828962257, 0.6346107066435976, 1.247328895936017, 1.1687515905262738, 1.3579145992670907, 1.782071988755542, 1.1754637308557696, 1.4954506875949365, 1.346686301026868, 0.90159653092968, 1.6510279950436275, 1.3343555126040951, 1.4369438671533945, 1.2933635307529379]|-246.8315604938456147|      4.00000000|[158, 44, 2, 6]                                                            |  | used linear model with 101 points | iterate success | actual_k=16
       3|[-0.6012691635584452, 0.3810788838991938, 0.6594635897419241, 0.8455384968639714, -0.669288065895953, -0.3098520608178335, -0.5704320089640997, -0.2982285367651925, 0.2063917767602584, -0.9700509450569308, -0.3357962200027366, -0.1196432965663898, 0.4791402371642566, 0.9606926791919392, 0.2542366696931896, -0.2826586955636098, -0.4934605944551041, 0.4925209992926002, 0.377061176571142, 0.158561538162904, 0.3328559756004492, 0.1570225080676295, -0.3853195394580511, 0.2780441484625653, 0.9047512631216901, 0.5272413249751318, 0.5714351807590888, -0.0642012757695927, 1.428928612795287, 0.1864677298454911, 0.5550597058739085, 0.5937362622563688, 0.2351143435540357, 0.5592985316584419, 0.5096679948435546, 0.6028204885853636, 0.7617534126214865, 0.0084523330995051, 1.1527528182115678, 0.9186814083593712, 1.4401318644919936, 0.9763877767008878, 1.0313334220802681, -0.017788100966487, -0.1452144933622218, -0.6896679649384709, 1.2266119097327786, 0.8221097136064772, 1.0813424948784525, 0.7489456653033643, 0.2314016422661202, 0.9219281700966332, 0.2961682861955176, 0.9554338391219024, 1.125510543370814, 0.8272273888591255, 0.6351477533705194, 1.1344581255881456, 1.0455064342368319, 0.7515576089350015, 1.0002949019901692, 1.0927242109643722, 0.3304882781091973, 0.9928329318380762, 1.3212427553229875, 0.2086573476345473, 0.6432067955890896, 0.5323439096341582, 0.6852754213638204, 0.5284670081162164, 0.5954088694803479, 0.8949342594974969, 0.9379735189924162, 0.7263969531590897, 0.7276917975557782, 1.0593358547101224, 1.332322270393421, 1.2060595574321538, 1.3935490944914333, 0.7181653854399614, 1.1223646697139584, 1.613539334162764, 1.522639634556879, 1.8877714253967661, -0.1358790232529566, 1.2683499472605289, 1.2141054186957971, 1.1854402057410545, 1.2756685923958049, 1.239788499002704, 1.1103907912770095, 1.753047755698445, 1.0026606851769984, 1.8693893705690758, 1.5940491801617698, 1.131428243228303, 2.148208679863316, 1.4606200235541957, 2.065580378303319, 1.8560642926426842]|-713.6941505980192915|      8.00000000|[232, 71, 3, 9]                                                            |  | used linear model with 101 points | iterate success | actual_k=16
       4|[0.0444632086975406, 0.2322875543283633, 1.8328904585633783, 0.8616024014418007, -1.9555535900263776, -0.7584095246008448, -1.047929789041072, -0.9986952795185977, 1.812588698008343, -1.93336712677449, 0.6515195573952686, -1.1285073208677876, 0.4180435537971858, 1.534841334398941, 0.6251774476103147, -1.6590119886902248, -1.4741940388898545, -0.1177774447590463, -0.428880951577953, -1.0471283376771428, -0.9213002593541126, 0.1923243152642168, 1.4274602929487974, 0.3335230448337048, 0.9834850792721986, 0.8331238733444215, 2.034975271186772, -1.1266068960092757, 2.042062948175991, -0.8261400783937867, -0.1574129744151912, 0.4073683727614833, -0.8057097096648045, 2.4284568417175048, -0.084731871016103, 0.2013893500418128, 0.4695826451512288, -1.1447519812425746, 1.4942052745049195, 1.665990227295749, 1.3203513243149982, 1.8959604349357115, 1.7373970545984374, 1.0120744481128074, -0.7330641056521908, -0.5353154707542649, 0.2459257291128193, -0.285618077786572, 1.5572455299493588, 0.5242302771965289, 0.1057735542730251, 1.274671692774461, 0.068985952125587, 1.3054134142029326, 2.3237484115372977, 2.1894988479814357, 0.2620404566328326, 1.1432251024290436, 0.7817241008016053, 0.4276062233072843, 0.6839680789355814, 0.7905237238502925, 0.6995017134290995, 1.2272486649164582, 1.177108884068072, -0.1550280907165607, 1.3101138249494109, 0.7667337388449279, 1.674725450254169, 1.7497508784720586, -0.2994524842393007, 1.1699614725535783, 2.436751595435881, 1.0966267646213543, 1.1100953384605476, 0.7788187380776834, 0.2784474157453372, 2.399709653971655, 2.289989416779265, 0.7655729562804873, 1.480861830871808, 1.8797180004229006, 1.099767247005361, 2.7289479511954715, -0.3679805843231834, 2.3202959495776634, 1.7400971209231795, 0.2059849653226073, 1.7874514166868831, 1.9082693840598242, 1.3040818174119835, 2.344291637165673, 1.474588736943077, 0.1875646995415234, 2.6395411316545045, 0.4894662927334203, 2.927665115337138, 0.3824344430605264, 2.692824853786021, 2.2341399379018236]|-1048.3400202093935150|     16.00000000|[311, 93, 4, 12]                                                           |  | used linear model with 101 points | iterate success | actual_k=16
       5|[0.0444632086975406, 0.2322875543283633, 1.8328904585633783, 0.8616024014418007, -1.9555535900263776, -0.7584095246008448, -1.047929789041072, -0.9986952795185977, 1.812588698008343, -1.93336712677449, 0.6515195573952686, -1.1285073208677876, 0.4180435537971858, 1.534841334398941, 0.6251774476103147, -1.6590119886902248, -1.4741940388898545, -0.1177774447590463, -0.428880951577953, -1.0471283376771428, -0.9213002593541126, 0.1923243152642168, 1.4274602929487974, 0.3335230448337048, 0.9834850792721986, 0.8331238733444215, 2.034975271186772, -1.1266068960092757, 2.042062948175991, -0.8261400783937867, -0.1574129744151912, 0.4073683727614833, -0.8057097096648045, 2.4284568417175048, -0.084731871016103, 0.2013893500418128, 0.4695826451512288, -1.1447519812425746, 1.4942052745049195, 1.665990227295749, 1.3203513243149982, 1.8959604349357115, 1.7373970545984374, 1.0120744481128074, -0.7330641056521908, -0.5353154707542649, 0.2459257291128193, -0.285618077786572, 1.5572455299493588, 0.5242302771965289, 0.1057735542730251, 1.274671692774461, 0.068985952125587, 1.3054134142029326, 2.3237484115372977, 2.1894988479814357, 0.2620404566328326, 1.1432251024290436, 0.7817241008016053, 0.4276062233072843, 0.6839680789355814, 0.7905237238502925, 0.6995017134290995, 1.2272486649164582, 1.177108884068072, -0.1550280907165607, 1.3101138249494109, 0.7667337388449279, 1.674725450254169, 1.7497508784720586, -0.2994524842393007, 1.1699614725535783, 2.436751595435881, 1.0966267646213543, 1.1100953384605476, 0.7788187380776834, 0.2784474157453372, 2.399709653971655, 2.289989416779265, 0.7655729562804873, 1.480861830871808, 1.8797180004229006, 1.099767247005361, 2.7289479511954715, -0.3679805843231834, 2.3202959495776634, 1.7400971209231795, 0.2059849653226073, 1.7874514166868831, 1.9082693840598242, 1.3040818174119835, 2.344291637165673, 1.474588736943077, 0.1875646995415234, 2.6395411316545045, 0.4894662927334203, 2.927665115337138, 0.3824344430605264, 2.692824853786021, 2.2341399379018236]|-1048.3400202093935150|      8.00000000|[387, 118, 5, 15]                                                          |  | used linear model with 101 points | iterate failure | actual_k=16
       6|[0.3323263610092873, 2.482773041105749, 0.8769206592248132, 2.724016080395705, -1.2395105197795537, -0.579196069157897, -1.470308826426226, -1.3829242775668482, 1.1501681467366203, -2.1989503226422773, 1.7938642912595266, -1.6762797832566139, 0.6573127935532241, 2.27895450793035, 0.247724784035738, -1.8341863166841645, -0.8906494793449774, -1.462113561086747, 1.083158765216623, -1.2526882279268448, -1.872314956818157, -0.3351846732892371, 0.8787460516435552, 1.7434303741960924, 0.7020404915003551, 1.6588405445084993, 2.324368592331944, -1.0599607116120329, 0.5055451115385368, -1.7461551898983754, -0.1505974898347701, 1.045180545469577, -1.041426484987221, 1.8097445765515516, -0.019716882748301, 0.8479552847359714, -0.7205946877021996, -1.388054782079209, 0.6968335494154244, 0.7009258064286472, 1.4087929801863308, 1.9140784290285267, 2.4106236711129867, 2.059531980139782, -2.1816014317007157, 0.2722838681236398, 0.8860197505423724, -0.9383166356771792, 1.3569408995362644, 1.8167412328032686, 0.8175742785115417, 0.9541399511513098, 0.102012918094667, 2.4766540804976502, 1.8327346782973084, 2.7603031394214286, 0.3756465589264437, 2.3002548766389674, 0.7642590636941109, 0.3691606803168717, 1.0663518378955017, 0.132204677385713, 1.7885737531210577, 0.5684711966490172, 0.4468396549929717, 0.8136167444429492, 1.0839559624468438, -0.1292007096289831, 1.7370568522563101, 0.64774364708021, -0.370868474509722, 1.2944908281376113, 2.203445975406304, -0.0765503559494285, 2.0357895285769194, 1.5567868215659564, -0.5600078062066407, 2.75773375712195, 2.1895099306690518, 1.1170939846264087, 2.2421336113805257, 1.4497514209943434, 1.790898937754486, 2.552462074451049, -0.5110072661137993, 1.4832973611363114, 3.4799009407102597, 1.41605196973402, 1.6874002628523794, 1.5455852804337973, 0.158309397032006, 3.240331762068181, 2.0015850940954536, 0.6955817112845841, 2.948257996276767, 0.1499345165060487, 1.4647899347514928, 0.2187159841250868, 1.6198045346328673, 1.140128908991968]|-1120.9211169165957926|     16.00000000|[464, 142, 6, 18]                                                          |  | used linear model with 101 points | iterate success | actual_k=16
       7|[0.3323263610092873, 2.482773041105749, 0.8769206592248132, 2.724016080395705, -1.2395105197795537, -0.579196069157897, -1.470308826426226, -1.3829242775668482, 1.1501681467366203, -2.1989503226422773, 1.7938642912595266, -1.6762797832566139, 0.6573127935532241, 2.27895450793035, 0.247724784035738, -1.8341863166841645, -0.8906494793449774, -1.462113561086747, 1.083158765216623, -1.2526882279268448, -1.872314956818157, -0.3351846732892371, 0.8787460516435552, 1.7434303741960924, 0.7020404915003551, 1.6588405445084993, 2.324368592331944, -1.0599607116120329, 0.5055451115385368, -1.7461551898983754, -0.1505974898347701, 1.045180545469577, -1.041426484987221, 1.8097445765515516, -0.019716882748301, 0.8479552847359714, -0.7205946877021996, -1.388054782079209, 0.6968335494154244, 0.7009258064286472, 1.4087929801863308, 1.9140784290285267, 2.4106236711129867, 2.059531980139782, -2.1816014317007157, 0.2722838681236398, 0.8860197505423724, -0.9383166356771792, 1.3569408995362644, 1.8167412328032686, 0.8175742785115417, 0.9541399511513098, 0.102012918094667, 2.4766540804976502, 1.8327346782973084, 2.7603031394214286, 0.3756465589264437, 2.3002548766389674, 0.7642590636941109, 0.3691606803168717, 1.0663518378955017, 0.132204677385713, 1.7885737531210577, 0.5684711966490172, 0.4468396549929717, 0.8136167444429492, 1.0839559624468438, -0.1292007096289831, 1.7370568522563101, 0.64774364708021, -0.370868474509722, 1.2944908281376113, 2.203445975406304, -0.0765503559494285, 2.0357895285769194, 1.5567868215659564, -0.5600078062066407, 2.75773375712195, 2.1895099306690518, 1.1170939846264087, 2.2421336113805257, 1.4497514209943434, 1.790898937754486, 2.552462074451049, -0.5110072661137993, 1.4832973611363114, 3.4799009407102597, 1.41605196973402, 1.6874002628523794, 1.5455852804337973, 0.158309397032006, 3.240331762068181, 2.0015850940954536, 0.6955817112845841, 2.948257996276767, 0.1499345165060487, 1.4647899347514928, 0.2187159841250868, 1.6198045346328673, 1.140128908991968]|-1120.9211169165957926|      8.00000000|[540, 167, 7, 21]                                                          |  | used linear model with 101 points | iterate failure | actual_k=16
       8|[0.3323263610092873, 2.482773041105749, 0.8769206592248132, 2.724016080395705, -1.2395105197795537, -0.579196069157897, -1.470308826426226, -1.3829242775668482, 1.1501681467366203, -2.1989503226422773, 1.7938642912595266, -1.6762797832566139, 0.6573127935532241, 2.27895450793035, 0.247724784035738, -1.8341863166841645, -0.8906494793449774, -1.462113561086747, 1.083158765216623, -1.2526882279268448, -1.872314956818157, -0.3351846732892371, 0.8787460516435552, 1.7434303741960924, 0.7020404915003551, 1.6588405445084993, 2.324368592331944, -1.0599607116120329, 0.5055451115385368, -1.7461551898983754, -0.1505974898347701, 1.045180545469577, -1.041426484987221, 1.8097445765515516, -0.019716882748301, 0.8479552847359714, -0.7205946877021996, -1.388054782079209, 0.6968335494154244, 0.7009258064286472, 1.4087929801863308, 1.9140784290285267, 2.4106236711129867, 2.059531980139782, -2.1816014317007157, 0.2722838681236398, 0.8860197505423724, -0.9383166356771792, 1.3569408995362644, 1.8167412328032686, 0.8175742785115417, 0.9541399511513098, 0.102012918094667, 2.4766540804976502, 1.8327346782973084, 2.7603031394214286, 0.3756465589264437, 2.3002548766389674, 0.7642590636941109, 0.3691606803168717, 1.0663518378955017, 0.132204677385713, 1.7885737531210577, 0.5684711966490172, 0.4468396549929717, 0.8136167444429492, 1.0839559624468438, -0.1292007096289831, 1.7370568522563101, 0.64774364708021, -0.370868474509722, 1.2944908281376113, 2.203445975406304, -0.0765503559494285, 2.0357895285769194, 1.5567868215659564, -0.5600078062066407, 2.75773375712195, 2.1895099306690518, 1.1170939846264087, 2.2421336113805257, 1.4497514209943434, 1.790898937754486, 2.552462074451049, -0.5110072661137993, 1.4832973611363114, 3.4799009407102597, 1.41605196973402, 1.6874002628523794, 1.5455852804337973, 0.158309397032006, 3.240331762068181, 2.0015850940954536, 0.6955817112845841, 2.948257996276767, 0.1499345165060487, 1.4647899347514928, 0.2187159841250868, 1.6198045346328673, 1.140128908991968]|-1120.9211169165957926|      4.00000000|[617, 191, 8, 24]                                                          |  | used linear model with 101 points | iterate failure | actual_k=16
       9|[0.2809087243283297, 1.9453478387627536, 0.9305038607715903, 2.253407537978395, -1.73265244013164, 0.1118071522483246, -1.5582191550060882, -0.8445303151193724, 1.7000637740456988, -2.120272065838873, 1.3316814206536998, -1.2778677505477631, 0.5526526063696912, 2.5284328760360273, 0.2384713573366388, -2.553676765945375, -1.2481855847145624, -1.5173603173821273, 0.8909718727190329, -0.7100536915469976, -2.295015818347616, -0.5851985311410433, 0.8560161091972049, 1.818612530037858, 1.0720762826625974, 2.1297806741204455, 2.337924984234334, -1.0537451034289598, 1.19997412600932, -2.0598180596173634, 0.2621873492107513, 1.308983872593966, -1.046631406861086, 1.7481871028417328, -0.0778675976483386, 1.1931728361639102, -1.4357089003273704, -1.4059440418935176, 1.318462094069421, 1.2001986922515555, 1.3325866047321173, 2.639986292209242, 1.627301368163891, 2.20439257745003, -1.6163255812652988, 0.4781580625146494, 1.1521017781996628, -1.2609891893713108, 1.4497059341383511, 1.4470528786468417, 0.9976653381000833, 0.6065191452373375, 0.650924619259628, 2.214246215222043, 1.8658862441552997, 2.331967552572689, 0.519841074278423, 1.7925153261388997, 1.269713215966649, 1.1299895533710937, 1.1295986257257138, 0.3157577805921965, 1.9228941614559496, 0.3172667759153638, 0.9356239682449032, 1.2163105412879738, 1.5540265703841512, -0.3076512824789361, 1.226566275678936, 0.7585091028664239, -0.4631077372360851, 2.238842569731871, 2.250463365805044, 0.5179999511831316, 1.6543676219876953, 1.1250295688261536, -1.350508679899573, 2.1960089611794738, 2.886896951629363, 0.8860662300465084, 2.6314052308292335, 1.9274867388433092, 1.6419688343499945, 2.570365659177067, -0.8442614049216319, 1.591352312397615, 3.2493085304416995, 1.2424301086591376, 1.336853831640291, 1.3057648843466925, 0.8003540197877973, 3.0247031027226856, 1.7416942302029303, 0.7852593132350152, 2.3987642358327133, 0.4829658515900011, 1.3991463349838, -0.3461174702889523, 1.982184613352306, 0.9023161691535961]|-1310.0591525870515852|      8.00000000|[692, 217, 9, 27]                                                          |  | used linear model with 101 points | iterate success | actual_k=16
      10|[0.2809087243283297, 1.9453478387627536, 0.9305038607715903, 2.253407537978395, -1.73265244013164, 0.1118071522483246, -1.5582191550060882, -0.8445303151193724, 1.7000637740456988, -2.120272065838873, 1.3316814206536998, -1.2778677505477631, 0.5526526063696912, 2.5284328760360273, 0.2384713573366388, -2.553676765945375, -1.2481855847145624, -1.5173603173821273, 0.8909718727190329, -0.7100536915469976, -2.295015818347616, -0.5851985311410433, 0.8560161091972049, 1.818612530037858, 1.0720762826625974, 2.1297806741204455, 2.337924984234334, -1.0537451034289598, 1.19997412600932, -2.0598180596173634, 0.2621873492107513, 1.308983872593966, -1.046631406861086, 1.7481871028417328, -0.0778675976483386, 1.1931728361639102, -1.4357089003273704, -1.4059440418935176, 1.318462094069421, 1.2001986922515555, 1.3325866047321173, 2.639986292209242, 1.627301368163891, 2.20439257745003, -1.6163255812652988, 0.4781580625146494, 1.1521017781996628, -1.2609891893713108, 1.4497059341383511, 1.4470528786468417, 0.9976653381000833, 0.6065191452373375, 0.650924619259628, 2.214246215222043, 1.8658862441552997, 2.331967552572689, 0.519841074278423, 1.7925153261388997, 1.269713215966649, 1.1299895533710937, 1.1295986257257138, 0.3157577805921965, 1.9228941614559496, 0.3172667759153638, 0.9356239682449032, 1.2163105412879738, 1.5540265703841512, -0.3076512824789361, 1.226566275678936, 0.7585091028664239, -0.4631077372360851, 2.238842569731871, 2.250463365805044, 0.5179999511831316, 1.6543676219876953, 1.1250295688261536, -1.350508679899573, 2.1960089611794738, 2.886896951629363, 0.8860662300465084, 2.6314052308292335, 1.9274867388433092, 1.6419688343499945, 2.570365659177067, -0.8442614049216319, 1.591352312397615, 3.2493085304416995, 1.2424301086591376, 1.336853831640291, 1.3057648843466925, 0.8003540197877973, 3.0247031027226856, 1.7416942302029303, 0.7852593132350152, 2.3987642358327133, 0.4829658515900011, 1.3991463349838, -0.3461174702889523, 1.982184613352306, 0.9023161691535961]|-1310.0591525870515852|      4.00000000|[768, 242, 10, 30]                                                         |  | used linear model with 101 points | iterate failure | actual_k=16
      11|[0.2809087243283297, 1.9453478387627536, 0.9305038607715903, 2.253407537978395, -1.73265244013164, 0.1118071522483246, -1.5582191550060882, -0.8445303151193724, 1.7000637740456988, -2.120272065838873, 1.3316814206536998, -1.2778677505477631, 0.5526526063696912, 2.5284328760360273, 0.2384713573366388, -2.553676765945375, -1.2481855847145624, -1.5173603173821273, 0.8909718727190329, -0.7100536915469976, -2.295015818347616, -0.5851985311410433, 0.8560161091972049, 1.818612530037858, 1.0720762826625974, 2.1297806741204455, 2.337924984234334, -1.0537451034289598, 1.19997412600932, -2.0598180596173634, 0.2621873492107513, 1.308983872593966, -1.046631406861086, 1.7481871028417328, -0.0778675976483386, 1.1931728361639102, -1.4357089003273704, -1.4059440418935176, 1.318462094069421, 1.2001986922515555, 1.3325866047321173, 2.639986292209242, 1.627301368163891, 2.20439257745003, -1.6163255812652988, 0.4781580625146494, 1.1521017781996628, -1.2609891893713108, 1.4497059341383511, 1.4470528786468417, 0.9976653381000833, 0.6065191452373375, 0.650924619259628, 2.214246215222043, 1.8658862441552997, 2.331967552572689, 0.519841074278423, 1.7925153261388997, 1.269713215966649, 1.1299895533710937, 1.1295986257257138, 0.3157577805921965, 1.9228941614559496, 0.3172667759153638, 0.9356239682449032, 1.2163105412879738, 1.5540265703841512, -0.3076512824789361, 1.226566275678936, 0.7585091028664239, -0.4631077372360851, 2.238842569731871, 2.250463365805044, 0.5179999511831316, 1.6543676219876953, 1.1250295688261536, -1.350508679899573, 2.1960089611794738, 2.886896951629363, 0.8860662300465084, 2.6314052308292335, 1.9274867388433092, 1.6419688343499945, 2.570365659177067, -0.8442614049216319, 1.591352312397615, 3.2493085304416995, 1.2424301086591376, 1.336853831640291, 1.3057648843466925, 0.8003540197877973, 3.0247031027226856, 1.7416942302029303, 0.7852593132350152, 2.3987642358327133, 0.4829658515900011, 1.3991463349838, -0.3461174702889523, 1.982184613352306, 0.9023161691535961]|-1310.0591525870515852|      2.00000000|[842, 269, 11, 33]                                                         |  | used linear model with 101 points | iterate failure | actual_k=16
