k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[100, 0, 1, 3]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[200, 0, 2, 6]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[300, 0, 3, 9]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[400, 0, 4, 12]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       5|[1.011254308804303, 0.0224591268069221, 1.8892874723381894, 0.008458434645505, 0.0299429075944691, 2.0067424755844203, 0.428096172523522, 0.0186167289938404, 2.1225387475658213, 0.803413083013918, 0.0164752835902931, 2.1618651951616776, 0.2183028426602445, 0.0173250879698488, 2.2081588055359993, 2.6939371814652944, 0.0175122816624029, 2.277734230640665, 0.7981088741055883, 0.0198913424404833, 2.3876612278181213, 2.2620396512766088, 0.0130299843435094, 2.486165209797496, 14.361011603257637, 0.0546153700686859, 2.5538648911338546, 12.160899413182165, 0.0358459240711833, 2.707787510184536, 0.2810868027023626, 0.0210537136082097, 2.947501311222089, 0.2385646767497077, 0.0100764360239897, 2.966122135978739, 1.1601865122265933, 0.0203143590726218, 3.135278211247466, 0.1796461570883613, 0.0208279969567065, 3.2259322994337096, 0.1148408158680149, 0.020471123056309, 3.257405967984983, 3.7368216616367844, 0.0295851715664282, 3.3699075095868696, 0.8254870446487644, 0.0227198716881948, 3.6695960319744905, 0.1694048696431629, 0.0239742299737871, 3.7186156833191215, 0.3843520995395489, 0.0255752420290355, 3.83486197995417, 0.9247370398353966, 0.017857176958271, 3.9650895445657883, 0.260495302464115, 0.0236811418485992, 4.054799089764242, 2.073055441912015, 0.012759732913301, 4.172511996273245, 1.9459887556352704, 0.0190188512992409, 4.441746057747769, 1.4770068084033794, 0.0163515283819945, 4.5704209817925765, 0.4764766286202478, 0.0200277498531492, 4.60206485117452, 0.4944330897210699, 0.0207060259718562, 4.711727826944101, 0.327832497970358, 0.0154197176074001, 4.80896016695153, 0.8338713926782652, 0.0136710716050799, 4.96324869602748, 0.4574856785174918, 0.0199855607948468, 5.39480414070405, 0.488787710494148, 0.0266706272570034, 5.422563210140076, 0.9810451028844507, 0.0206842186094594, 2.584680139035696, -0.0234386450375521, 0.0138299254437724, 3.861298109996582, 0.2692876907973838, 0.0239257372300553, 5.199682363495794]|2451591.9314712616614997|      0.12500000|[500, 0, 5, 15]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
       6|[1.011254308804303, 0.0224591268069221, 1.8892874723381894, 0.008458434645505, 0.0299429075944691, 2.0067424755844203, 0.428096172523522, 0.0186167289938404, 2.1225387475658213, 0.803413083013918, 0.0164752835902931, 2.1618651951616776, 0.2183028426602445, 0.0173250879698488, 2.2081588055359993, 2.6939371814652944, 0.0175122816624029, 2.277734230640665, 0.7981088741055883, 0.0198913424404833, 2.3876612278181213, 2.2620396512766088, 0.0130299843435094, 2.486165209797496, 14.361011603257637, 0.0546153700686859, 2.5538648911338546, 12.160899413182165, 0.0358459240711833, 2.707787510184536, 0.2810868027023626, 0.0210537136082097, 2.947501311222089, 0.2385646767497077, 0.0100764360239897, 2.966122135978739, 1.1601865122265933, 0.0203143590726218, 3.135278211247466, 0.1796461570883613, 0.0208279969567065, 3.2259322994337096, 0.1148408158680149, 0.020471123056309, 3.257405967984983, 3.7368216616367844, 0.0295851715664282, 3.3699075095868696, 0.8254870446487644, 0.0227198716881948, 3.6695960319744905, 0.1694048696431629, 0.0239742299737871, 3.7186156833191215, 0.3843520995395489, 0.0255752420290355, 3.83486197995417, 0.9247370398353966, 0.017857176958271, 3.9650895445657883, 0.260495302464115, 0.0236811418485992, 4.054799089764242, 2.073055441912015, 0.012759732913301, 4.172511996273245, 1.9459887556352704, 0.0190188512992409, 4.441746057747769, 1.4770068084033794, 0.0163515283819945, 4.5704209817925765, 0.4764766286202478, 0.0200277498531492, 4.60206485117452, 0.4944330897210699, 0.0207060259718562, 4.711727826944101, 0.327832497970358, 0.0154197176074001, 4.80896016695153, 0.8338713926782652, 0.0136710716050799, 4.96324869602748, 0.4574856785174918, 0.0199855607948468, 5.39480414070405, 0.488787710494148, 0.0266706272570034, 5.422563210140076, 0.9810451028844507, 0.0206842186094594, 2.584680139035696, -0.0234386450375521, 0.0138299254437724, 3.861298109996582, 0.2692876907973838, 0.0239257372300553, 5.199682363495794]|2451591.9314712616614997|      0.06250000|[600, 0, 6, 18]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       7|[1.0126916032001165, 0.0169112436572453, 1.8893852533931736, 0.0072252078490679, 0.0237148330313655, 2.001979742126187, 0.42918578848486, 0.0269840521164607, 2.1218351853326545, 0.8099974470301552, 0.0173250646156613, 2.1627899211288093, 0.2214960809667199, 0.0124056827935409, 2.2103628535550404, 2.689012838791537, 0.0366439763826123, 2.2737516845624963, 0.7990665400259875, 0.0251848295883759, 2.386633746582656, 2.260155529111059, 0.0347385831634859, 2.477358887183594, 14.356129884019378, 0.0594311210008537, 2.556261608753481, 12.159828804492694, 0.0624851045118271, 2.7098490736538765, 0.2860325023546549, 0.0180137759040794, 2.9389361111278585, 0.2363025408430799, 0.0105440616501717, 2.9568480462575017, 1.1676235941036748, 0.0085759161018625, 3.135641432151952, 0.1791929291964898, 0.0171073664294856, 3.2271256423459707, 0.11531030160792, 0.018000645926262, 3.2523712632715562, 3.7427535354621733, 0.0321920879592496, 3.3708531545027753, 0.8362173380430531, 0.0187565797306561, 3.670890256895734, 0.1648194624060089, 0.0272444932414437, 3.7160026090904426, 0.3883034120210986, 0.0201326785800628, 3.8314792651086265, 0.9244220696555162, 0.0205246879416846, 3.9603165460657923, 0.2638726691314586, 0.0139640997957831, 4.051119826692788, 2.0740130690227785, 0.020536817169827, 4.1698155627830955, 1.9471166030711227, 0.0279687898218226, 4.429977679856823, 1.4746698027727416, 0.0269402163033031, 4.573624450981022, 0.4737286480802992, 0.0195829213955882, 4.601020841754922, 0.4949992152659024, 0.0272640955637148, 4.707750458900732, 0.3290901282226171, 0.0183726453557061, 4.806524707765749, 0.8388759571665952, 0.0216468843302292, 4.9640725237774515, 0.4560375257242313, 0.026697768303269, 5.393567204217641, 0.4842089518504795, 0.0244212707831883, 5.413705232540881, 0.9837145766123236, 0.0218475082052734, 2.588534381624077, -0.0200218555509399, 0.0221413268970464, 3.871789976718297, 0.2769257470461997, 0.0225092705291775, 5.195010542820173]|2081635.9769624895416200|      0.12500000|[700, 0, 7, 21]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
       8|[1.0126916032001165, 0.0169112436572453, 1.8893852533931736, 0.0072252078490679, 0.0237148330313655, 2.001979742126187, 0.42918578848486, 0.0269840521164607, 2.1218351853326545, 0.8099974470301552, 0.0173250646156613, 2.1627899211288093, 0.2214960809667199, 0.0124056827935409, 2.2103628535550404, 2.689012838791537, 0.0366439763826123, 2.2737516845624963, 0.7990665400259875, 0.0251848295883759, 2.386633746582656, 2.260155529111059, 0.0347385831634859, 2.477358887183594, 14.356129884019378, 0.0594311210008537, 2.556261608753481, 12.159828804492694, 0.0624851045118271, 2.7098490736538765, 0.2860325023546549, 0.0180137759040794, 2.9389361111278585, 0.2363025408430799, 0.0105440616501717, 2.9568480462575017, 1.1676235941036748, 0.0085759161018625, 3.135641432151952, 0.1791929291964898, 0.0171073664294856, 3.2271256423459707, 0.11531030160792, 0.018000645926262, 3.2523712632715562, 3.7427535354621733, 0.0321920879592496, 3.3708531545027753, 0.8362173380430531, 0.0187565797306561, 3.670890256895734, 0.1648194624060089, 0.0272444932414437, 3.7160026090904426, 0.3883034120210986, 0.0201326785800628, 3.8314792651086265, 0.9244220696555162, 0.0205246879416846, 3.9603165460657923, 0.2638726691314586, 0.0139640997957831, 4.051119826692788, 2.0740130690227785, 0.020536817169827, 4.1698155627830955, 1.9471166030711227, 0.0279687898218226, 4.429977679856823, 1.4746698027727416, 0.0269402163033031, 4.573624450981022, 0.4737286480802992, 0.0195829213955882, 4.601020841754922, 0.4949992152659024, 0.0272640955637148, 4.707750458900732, 0.3290901282226171, 0.0183726453557061, 4.806524707765749, 0.8388759571665952, 0.0216468843302292, 4.9640725237774515, 0.4560375257242313, 0.026697768303269, 5.393567204217641, 0.4842089518504795, 0.0244212707831883, 5.413705232540881, 0.9837145766123236, 0.0218475082052734, 2.588534381624077, -0.0200218555509399, 0.0221413268970464, 3.871789976718297, 0.2769257470461997, 0.0225092705291775, 5.195010542820173]|2081635.9769624895416200|      0.06250000|[800, 0, 8, 24]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       9|[1.0126916032001165, 0.0169112436572453, 1.8893852533931736, 0.0072252078490679, 0.0237148330313655, 2.001979742126187, 0.42918578848486, 0.0269840521164607, 2.1218351853326545, 0.8099974470301552, 0.0173250646156613, 2.1627899211288093, 0.2214960809667199, 0.0124056827935409, 2.2103628535550404, 2.689012838791537, 0.0366439763826123, 2.2737516845624963, 0.7990665400259875, 0.0251848295883759, 2.386633746582656, 2.260155529111059, 0.0347385831634859, 2.477358887183594, 14.356129884019378, 0.0594311210008537, 2.556261608753481, 12.159828804492694, 0.0624851045118271, 2.7098490736538765, 0.2860325023546549, 0.0180137759040794, 2.9389361111278585, 0.2363025408430799, 0.0105440616501717, 2.9568480462575017, 1.1676235941036748, 0.0085759161018625, 3.135641432151952, 0.1791929291964898, 0.0171073664294856, 3.2271256423459707, 0.11531030160792, 0.018000645926262, 3.2523712632715562, 3.7427535354621733, 0.0321920879592496, 3.3708531545027753, 0.8362173380430531, 0.0187565797306561, 3.670890256895734, 0.1648194624060089, 0.0272444932414437, 3.7160026090904426, 0.3883034120210986, 0.0201326785800628, 3.8314792651086265, 0.9244220696555162, 0.0205246879416846, 3.9603165460657923, 0.2638726691314586, 0.0139640997957831, 4.051119826692788, 2.0740130690227785, 0.020536817169827, 4.1698155627830955, 1.9471166030711227, 0.0279687898218226, 4.429977679856823, 1.4746698027727416, 0.0269402163033031, 4.573624450981022, 0.4737286480802992, 0.0195829213955882, 4.601020841754922, 0.4949992152659024, 0.0272640955637148, 4.707750458900732, 0.3290901282226171, 0.0183726453557061, 4.806524707765749, 0.8388759571665952, 0.0216468843302292, 4.9640725237774515, 0.4560375257242313, 0.026697768303269, 5.393567204217641, 0.4842089518504795, 0.0244212707831883, 5.413705232540881, 0.9837145766123236, 0.0218475082052734, 2.588534381624077, -0.0200218555509399, 0.0221413268970464, 3.871789976718297, 0.2769257470461997, 0.0225092705291775, 5.195010542820173]|2081635.9769624895416200|      0.03125000|[900, 0, 9, 27]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
      10|[1.0141123635600484, 0.0183431831316352, 1.892213505613203, 0.0057235280843703, 0.024154317034467, 2.003223944385469, 0.4312967834586941, 0.0282318604350187, 2.120544852813614, 0.8078121755938095, 0.0181022929642514, 2.161486903648392, 0.2241703924812477, 0.0104610679090965, 2.2123847458792825, 2.687246875971228, 0.0380113504217704, 2.272849255159388, 0.7976165521656657, 0.0258477609146657, 2.3870671687744083, 2.261361976533217, 0.0364622226219706, 2.4770712177138914, 14.35279588161238, 0.0710756492932366, 2.55206147935792, 12.159156049439325, 0.0682116315895693, 2.719783426637446, 0.2862613169955097, 0.0153664090480866, 2.938521949088098, 0.234120114252139, 0.0079831923731956, 2.958561440261059, 1.1691496124532141, 0.0181884706308493, 3.1368101542867115, 0.180945842116599, 0.0186252263354686, 3.226180340331732, 0.1124847916175901, 0.0156688061777315, 3.2527099492551055, 3.7413147538680183, 0.036707214785399, 3.367174560982692, 0.8311847667748503, 0.0171774912912641, 3.6754916875608297, 0.1595507534149991, 0.0284538466845166, 3.7165290669310123, 0.3894693930890206, 0.0177462702479994, 3.8323632077228695, 0.9245254761399165, 0.0239988411306145, 3.959166114853848, 0.2635687219494554, 0.0139615106918183, 4.048125266354201, 2.075273513920797, 0.022481586580904, 4.168571952658687, 1.9491166705383307, 0.028870937741688, 4.436816342461021, 1.4758058833288772, 0.0311625781063851, 4.570919015544071, 0.4751268161829773, 0.0232781268234251, 4.601502672415525, 0.4954564236875765, 0.0265235798572842, 4.704882229686782, 0.3259112407248245, 0.0237019200050132, 4.807214720449762, 0.8338515904483316, 0.0225950291513487, 4.962014547497559, 0.4577952511222202, 0.0241999389963643, 5.393568090432107, 0.4879347372113344, 0.0228216855592792, 5.410659031888973, 0.9885307590904258, 0.0309401758852061, 2.5888676790657623, -0.0190290500654105, 0.0201767150201745, 3.873146767041973, 0.2768255054583967, 0.0258337336262336, 5.193863717879352]|1878300.9496786876115948|      0.06250000|[1000, 0, 10, 30]                                                          |  | used linear model with 100 points | iterate success | actual_k=0
      11|[1.0159641339440155, 0.0237037639205955, 1.8922511426688207, -0.0005092190801991, 0.0237069192120353, 2.000805601684519, 0.4376672151341283, 0.0312105916713355, 2.1187682144356663, 0.8055118458284249, 0.0198271859577646, 2.1635928364618002, 0.2278897567219956, 0.0126188932395733, 2.210906970239899, 2.690291770904091, 0.0414656679248102, 2.2762041109508098, 0.802941954981718, 0.0235177530347729, 2.3907093598242577, 2.2669156717326215, 0.0360300911684073, 2.4678411465452545, 14.35334894049657, 0.1066589535529351, 2.5423666264254074, 12.16668248520267, 0.0825426166722823, 2.7356456671104494, 0.286059475151715, 0.0162820624841118, 2.939311976348183, 0.2333598652791544, 0.0010333638159705, 2.9590967116683236, 1.1733104379149433, 0.0269074411087723, 3.1403333478344937, 0.1868752385306374, 0.0185240874288734, 3.220635550265454, 0.108509222368928, 0.0203447685147537, 3.256686729431076, 3.745103764616358, 0.0522455641405045, 3.36758461995319, 0.8313757798492213, 0.0225962154124439, 3.6759994244284737, 0.1586628411139335, 0.0224238895495157, 3.7113839036259466, 0.3830245502099844, 0.0122622240332442, 3.830944569567977, 0.9237854963784609, 0.0278565900898786, 3.9662888943954213, 0.2581364884828436, 0.0156333852671849, 4.047067019275275, 2.071404584167091, 0.0308322471688996, 4.171375554216152, 1.9507905347450096, 0.0244714483914296, 4.438853778957879, 1.4821168096125634, 0.0245028141842988, 4.5733622754171375, 0.4741313527648844, 0.0214344531760294, 4.594853661455732, 0.4910426765457265, 0.0251224017834568, 4.703463105214488, 0.3251311775065014, 0.0329293168682838, 4.801719005909775, 0.8369285086834524, 0.0238340427070245, 4.96769530827272, 0.4618082953983165, 0.0270150731158319, 5.388091103992918, 0.4766894552989789, 0.0247935224571361, 5.418595257065123, 0.9844198792345453, 0.0334789134914624, 2.592248666803968, -0.0232586069338647, 0.0198807622804997, 3.876412291941261, 0.2770361497631851, 0.0175862463553723, 5.186383723569394]|1584128.8346823086030781|      0.12500000|[1100, 0, 11, 33]                                                          |  | used linear model with 100 points | iterate success | actual_k=0
