k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[12, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-0.0631499437379816, 0.1124332956984578, -0.0064069453513049, 0.0091194387810286, 0.1211176001562888, -0.0128383346731366, -0.0232907554059031, -0.4226738091530522, 0.1980321220805625]|533082.0000000000000000|      1.00000000|[17, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[-0.2387665195805022, 0.4117137232796718, 0.2182654968222059, -0.1579079147786344, 0.8285861192361734, -0.1710557447238862, 0.2554775341812872, -0.6064934711144896, 0.6032090206218822]|39357.9570312500000000|      2.00000000|[24, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=1
       4|[-0.2387665195805022, 0.4117137232796718, 0.2182654968222059, -0.1579079147786344, 0.8285861192361734, -0.1710557447238862, 0.2554775341812872, -0.6064934711144896, 0.6032090206218822]|39357.9570312500000000|      1.00000000|[34, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.5901907996857169, 0.3695171214722726, 0.1562512475213771, -0.3143090674426879, 1.0947044685311684, -0.375847706671264, 0.1086425037301878, -0.2220321810894567, 0.5784625308739505]|10617.9863281250000000|      2.00000000|[45, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | iterate success | actual_k=1
       6|[0.5901907996857169, 0.3695171214722726, 0.1562512475213771, -0.3143090674426879, 1.0947044685311684, -0.375847706671264, 0.1086425037301878, -0.2220321810894567, 0.5784625308739505]|10617.9863281250000000|      1.00000000|[56, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.5901907996857169, 0.3695171214722726, 0.1562512475213771, -0.3143090674426879, 1.0947044685311684, -0.375847706671264, 0.1086425037301878, -0.2220321810894567, 0.5784625308739505]|10617.9863281250000000|      0.50000000|[66, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.5901907996857169, 0.3695171214722726, 0.1562512475213771, -0.3143090674426879, 1.0947044685311684, -0.375847706671264, 0.1086425037301878, -0.2220321810894567, 0.5784625308739505]|10617.9863281250000000|      0.25000000|[76, 38, 0, 38]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.6522610797371451, 0.3757006248796474, 0.1977872559515296, -0.3658328757814629, 1.1392614025500578, -0.3040511512876201, 0.2569497067136852, -0.3069328446098464, 0.7122006590977173]|1788.3046875000000000|      0.50000000|[83, 41, 0, 41]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
      10|[0.6522610797371451, 0.3757006248796474, 0.1977872559515296, -0.3658328757814629, 1.1392614025500578, -0.3040511512876201, 0.2569497067136852, -0.3069328446098464, 0.7122006590977173]|1788.3046875000000000|      0.25000000|[93, 46, 0, 46]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
