k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0199926872441164, -0.0068336930354361, 0.0209219006695277, 0.0551935424888134, 0.0454497227855733, 0.0863174094211566, 0.1224284579006657, 0.1417968572289786, 0.13206790221436, 0.1373318437688673, 0.1219374849723976, 0.193284997830266, 0.1984648642556445, 0.2071287258489869, 0.2075595272520986, 0.2441854646202754, 0.2165933115893819, 0.2197028973629045, 0.2569969729982673, 0.2629278439253708, 0.2595894821310703, 0.2733931640770597, 0.2651379233493726, 0.2896169397997856, 0.2949823314981456, 0.3417288078885574, 0.3069755213934599, 0.3570149096040156, 0.3008292657037804, 0.3371050104679917, 0.3245409463746622, 0.3227907325265554, 0.3437011359040313, 0.342401416938108, 0.3667500761586671, 0.3799550206314175, 0.4254967151152697, 0.4379468454396095, 0.3498009367228797, 0.4177142345840886, 0.4374436588233499, 0.4337194897710909, 0.4365838120982453, 0.4181830574217488, 0.4735882267968637, 0.4757373044756969, 0.4758974890871714, 0.4859028335010229, 0.4774794940264715, 0.488639206793371, 0.5033546186043758, 0.4926694501619345, 0.5247582748261514, 0.5531087785842396, 0.5377927352243073, 0.5666162412723097, 0.5611609323548633, 0.5732157465389774, 0.6009681893518983, 0.5320854744596011, 0.6310167080748589, 0.6171548230172718, 0.6371784623641042, 0.6510658927438934, 0.6679038034035039, 0.6710131096119294, 0.6400541411174524, 0.7108571110398721, 0.695668519002503, 0.6904242684416178, 0.7360523445796827, 0.754699460501814, 0.7801737067645712, 0.8077354605258371, 0.8061242828696238, 0.8318142769382753, 0.826088726707758, 0.8658485986140565, 0.8924635708108479, 0.8699993435080439, 0.9268885504387043, 0.931752327763465, 0.9460007703727425, 0.9768496044393433, 0.9353659801077001, 0.9856211255835066, 1.0236141088254682, 1.0542801260481047, 1.0539289566844774, 1.0957422896078428, 1.08278528774742, 1.1204990852856536, 1.164874279528476, 1.2024893758838555, 1.2072717584175723, 1.2283252947244743, 1.2162154174254216, 1.2538401150079166, 1.281489749438906, 1.3255807982988175]|-157.8111154262906837|      2.00000000|[4515, 644, 1, 82]                                                         |  | used quadratic model with 5159 points | iterate success | actual_k=8
       2|[-0.1137225292749232, -0.0801851071209562, -0.0224509185914117, 0.0619663439653151, 0.0641725162766724, 0.0762970814418056, 0.1223961866953094, 0.1712628323624064, 0.127926773075975, 0.2175030236071692, 0.1238926100937046, 0.2759006213249066, 0.2483099340076513, 0.2261564382254957, 0.287532372569121, 0.3426837362187097, 0.2610045112663913, 0.2935426531864011, 0.317627429620049, 0.3569845167144303, 0.4226186775330926, 0.3429234034248176, 0.35776587307498, 0.3481661806023053, 0.3596764676488481, 0.4776997507474628, 0.3923310642830632, 0.4467468484310827, 0.3641120911467825, 0.3802777809693274, 0.4034269949754125, 0.4637771773863406, 0.4355033822351334, 0.4406759200725267, 0.4065935964059057, 0.4584329186561837, 0.5431248133896551, 0.5846978923506407, 0.4873103426567054, 0.477381226770255, 0.4609204771436944, 0.5016596557328314, 0.544395197633876, 0.5171617887983404, 0.5784426836066416, 0.6029057266027685, 0.552410075146743, 0.5463841897996241, 0.6448029774673248, 0.5686112256778386, 0.5744069129282361, 0.5418907732386833, 0.6679140146226631, 0.5929600470804425, 0.631952308261231, 0.6860049537301904, 0.6171282153376098, 0.6407911740479727, 0.6610868300491539, 0.6109609693857726, 0.6781465472814787, 0.7275581407898059, 0.7127683524372568, 0.8139025701160778, 0.7752686704573079, 0.7135480886344663, 0.6834830731519292, 0.7744505812292677, 0.7231571531253647, 0.7882982182754479, 0.7756688098408853, 0.8147841490956483, 0.932693715077263, 0.9170479676945241, 0.9247225929687427, 0.979143780155696, 0.9094127680902268, 1.007434487285257, 1.0533968851872606, 1.0412054403045428, 1.0771655248514072, 1.0760401546093867, 1.1444886846361828, 1.2307815393460548, 1.118803502557355, 1.184031565166019, 1.3339080164017583, 1.3786848225941588, 1.4259037442260314, 1.4411482582147954, 1.3965942175472583, 1.5072256744144097, 1.64857541129621, 1.737840216125865, 1.7025083397697864, 1.752806260171694, 1.7845349267260893, 1.7793604093772242, 1.9216738854778428, 1.9201028332869416]|-485.5021239266469593|      4.00000000|[9028, 1290, 2, 164]                                                       |  | used quadratic model with 5159 points | iterate success | actual_k=8
       3|[-0.6629351071130647, -0.4791804514627653, -0.3793344667807449, -0.0048396361914464, -0.1587000820226807, 0.1959826555156784, 0.0568222133941654, 0.1519713217594452, 0.1798810343953637, 0.0991399788199463, -0.1602810216514775, 0.3086778909950614, 0.3048645805466467, 0.3171976282903965, 0.4353135763009044, 0.4969729462132282, 0.4909704689436387, 0.4402863573024125, 0.432082851693697, 0.590232793077342, 0.6503977982648516, 0.6744473650068172, 0.5376408634206142, 0.5238528955530874, 0.5897897625739509, 0.771930770349273, 0.5805723531376683, 0.7072688745719262, 0.6621456533624874, 0.5429679558049326, 0.6387341302127634, 0.8218513413277125, 0.7270053819912454, 0.6898529523600272, 0.736723257627458, 0.7527182272037825, 0.8885722855288665, 1.024347128150271, 0.8811356816568504, 0.7776330566265935, 0.7607846775944359, 0.8503612200877735, 0.9802555871929273, 0.8470706550477747, 0.7898690789826183, 1.0020551650405283, 0.8798409308112721, 0.903337517173472, 0.946812253918027, 0.8759990679200945, 0.9501394683065726, 0.8876510051218126, 1.0812967745189714, 0.8909567985027352, 1.2088354321903791, 1.0903616241936276, 1.0689388438687697, 1.036987193845293, 1.0706750435067203, 1.1784727646063928, 1.1622000557341599, 0.9136549905276663, 1.0159444579126613, 1.2016369526663464, 1.2025038454613635, 1.0365120851987975, 0.9955296380509094, 1.3150322234269, 1.06688724533052, 1.2932880697058118, 1.169977994141413, 1.2624780250546455, 1.4356855906757606, 1.3983799519054072, 1.4224461799379744, 1.4756880866145932, 1.4423119355050638, 1.528362651378929, 1.6278800669849476, 1.6968726231932916, 1.580689482305902, 1.6220897836400316, 1.8358853866092932, 1.879090247867877, 1.6127995531945536, 1.7828317771343425, 1.9422249724461458, 2.103284111910913, 2.0134967123307392, 2.1171759744992955, 2.1544039125517136, 2.190898224488015, 2.174657089067817, 2.2084661000920796, 2.181471538870154, 2.148076552196808, 2.156115388123508, 2.3358708758754796, 2.0578564948738953, 2.056687486437602]|-1138.7112010289847603|      8.00000000|[13542, 1935, 3, 246]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       4|[-0.6886597120581383, -0.955745500026306, -0.0642710578429945, -0.6708813229629931, -0.5999165266599762, 0.0029446418749943, 0.307045963663045, -0.341432454083498, 0.5826181324554002, -0.8966810198122895, -0.0090756989963838, 1.0511153148501455, 0.2434824224705324, 0.6263933022846477, -0.1258584318894303, 0.3454036685438344, 1.1895272994867923, 0.5471730515476919, 1.1785520844894535, 0.7869406440681527, 0.6728193951272512, 1.20360669666576, 1.2575271100380996, 0.6588002198070102, 0.3170754538285181, 1.6679388813843194, 0.3920072610835084, 1.804567739155984, 1.0601296002407643, 0.5373493823019574, 1.486476277114953, 2.5954422729544175, 1.7876920904472553, 1.5393205019882439, 2.3459742618732866, 2.0687136967464403, 1.9595389543751436, 1.935609499801115, 1.3189416469664583, 1.452136767929534, 1.8595091485026245, 1.5513028671174705, 2.179746928366187, 2.3412458626495525, 0.5038652332720437, 1.792970990270763, 2.6898728821766635, 0.7713053870287221, 1.231287903314906, 0.5181122108568191, 1.9044755926612358, 2.957489917011699, 1.4860438155673137, 1.038157753107379, 1.3354710938376206, 2.665401581361228, 1.2872160911012571, 2.6316964915538072, 2.1631147782351836, 1.738683348592402, 2.2064067788525548, 1.6704287226847954, 1.8154323826852248, 2.005409429132763, 1.3702378219627693, 3.011662664315628, 1.3881571235231882, 2.411059297580192, 2.1813875878594877, 1.999636948970653, 1.5406615078973434, 2.792583071696443, 1.8658830158172741, 1.9928496559234175, 2.4486258658308255, 2.2632780812736812, 1.5085973402313033, 2.249295495951124, 0.9644143185449492, 1.6788869373463928, 1.3860119907205823, 2.5008260781801575, 1.7589884413874606, 1.7846790169099014, 0.7814840748766768, 1.4019584577537079, 2.1704017935064233, 1.3984312075397114, 1.473479969628049, 1.3098989354535258, 1.7045859900978204, 0.8966753384912003, 2.0123672313702308, 1.682942032051038, 1.812015137838156, 2.412347375451525, 1.267453499486845, 2.6765369090243434, 1.9812606977300904, 2.272868552459835]|-1234.5563746315071967|     16.00000000|[18055, 2581, 4, 328]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       5|[-0.6886597120581383, -0.955745500026306, -0.0642710578429945, -0.6708813229629931, -0.5999165266599762, 0.0029446418749943, 0.307045963663045, -0.341432454083498, 0.5826181324554002, -0.8966810198122895, -0.0090756989963838, 1.0511153148501455, 0.2434824224705324, 0.6263933022846477, -0.1258584318894303, 0.3454036685438344, 1.1895272994867923, 0.5471730515476919, 1.1785520844894535, 0.7869406440681527, 0.6728193951272512, 1.20360669666576, 1.2575271100380996, 0.6588002198070102, 0.3170754538285181, 1.6679388813843194, 0.3920072610835084, 1.804567739155984, 1.0601296002407643, 0.5373493823019574, 1.486476277114953, 2.5954422729544175, 1.7876920904472553, 1.5393205019882439, 2.3459742618732866, 2.0687136967464403, 1.9595389543751436, 1.935609499801115, 1.3189416469664583, 1.452136767929534, 1.8595091485026245, 1.5513028671174705, 2.179746928366187, 2.3412458626495525, 0.5038652332720437, 1.792970990270763, 2.6898728821766635, 0.7713053870287221, 1.231287903314906, 0.5181122108568191, 1.9044755926612358, 2.957489917011699, 1.4860438155673137, 1.038157753107379, 1.3354710938376206, 2.665401581361228, 1.2872160911012571, 2.6316964915538072, 2.1631147782351836, 1.738683348592402, 2.2064067788525548, 1.6704287226847954, 1.8154323826852248, 2.005409429132763, 1.3702378219627693, 3.011662664315628, 1.3881571235231882, 2.411059297580192, 2.1813875878594877, 1.999636948970653, 1.5406615078973434, 2.792583071696443, 1.8658830158172741, 1.9928496559234175, 2.4486258658308255, 2.2632780812736812, 1.5085973402313033, 2.249295495951124, 0.9644143185449492, 1.6788869373463928, 1.3860119907205823, 2.5008260781801575, 1.7589884413874606, 1.7846790169099014, 0.7814840748766768, 1.4019584577537079, 2.1704017935064233, 1.3984312075397114, 1.473479969628049, 1.3098989354535258, 1.7045859900978204, 0.8966753384912003, 2.0123672313702308, 1.682942032051038, 1.812015137838156, 2.412347375451525, 1.267453499486845, 2.6765369090243434, 1.9812606977300904, 2.272868552459835]|-1234.5563746315071967|      8.00000000|[22567, 3228, 5, 410]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       6|[-0.6886597120581383, -0.955745500026306, -0.0642710578429945, -0.6708813229629931, -0.5999165266599762, 0.0029446418749943, 0.307045963663045, -0.341432454083498, 0.5826181324554002, -0.8966810198122895, -0.0090756989963838, 1.0511153148501455, 0.2434824224705324, 0.6263933022846477, -0.1258584318894303, 0.3454036685438344, 1.1895272994867923, 0.5471730515476919, 1.1785520844894535, 0.7869406440681527, 0.6728193951272512, 1.20360669666576, 1.2575271100380996, 0.6588002198070102, 0.3170754538285181, 1.6679388813843194, 0.3920072610835084, 1.804567739155984, 1.0601296002407643, 0.5373493823019574, 1.486476277114953, 2.5954422729544175, 1.7876920904472553, 1.5393205019882439, 2.3459742618732866, 2.0687136967464403, 1.9595389543751436, 1.935609499801115, 1.3189416469664583, 1.452136767929534, 1.8595091485026245, 1.5513028671174705, 2.179746928366187, 2.3412458626495525, 0.5038652332720437, 1.792970990270763, 2.6898728821766635, 0.7713053870287221, 1.231287903314906, 0.5181122108568191, 1.9044755926612358, 2.957489917011699, 1.4860438155673137, 1.038157753107379, 1.3354710938376206, 2.665401581361228, 1.2872160911012571, 2.6316964915538072, 2.1631147782351836, 1.738683348592402, 2.2064067788525548, 1.6704287226847954, 1.8154323826852248, 2.005409429132763, 1.3702378219627693, 3.011662664315628, 1.3881571235231882, 2.411059297580192, 2.1813875878594877, 1.999636948970653, 1.5406615078973434, 2.792583071696443, 1.8658830158172741, 1.9928496559234175, 2.4486258658308255, 2.2632780812736812, 1.5085973402313033, 2.249295495951124, 0.9644143185449492, 1.6788869373463928, 1.3860119907205823, 2.5008260781801575, 1.7589884413874606, 1.7846790169099014, 0.7814840748766768, 1.4019584577537079, 2.1704017935064233, 1.3984312075397114, 1.473479969628049, 1.3098989354535258, 1.7045859900978204, 0.8966753384912003, 2.0123672313702308, 1.682942032051038, 1.812015137838156, 2.412347375451525, 1.267453499486845, 2.6765369090243434, 1.9812606977300904, 2.272868552459835]|-1234.5563746315071967|      4.00000000|[27081, 3873, 6, 492]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       7|[-1.1902061154518893, -1.161609094961641, -0.1185102503740023, -1.3059755211584045, -1.277724774646726, -0.0927911311212744, 1.2820153720488774, -0.8933545622363828, 1.368431957559245, -1.203961335163667, 0.0936568942655992, 1.203685771924119, 0.6153290831878944, 1.2972176777525872, -0.3099665238597914, 0.9836359877058845, 1.3737052436426556, 1.3958614892307946, 1.2557151528857715, 1.5088050096483125, 1.3092370694674713, 1.2972524851306462, 1.1139126000252086, 1.5904841933094516, 0.7243555485175657, 1.6623992465560165, 1.1003301487999617, 1.660323207959581, 1.0976091849341163, 0.9999216557228694, 1.3588755095462794, 2.164939318435073, 1.4521953871589013, 1.3398562473690938, 1.8707526869982924, 1.8718169988579407, 1.91115995749657, 1.7225540392529268, 1.526888043838552, 1.1669826815636335, 1.9559096094508157, 1.5651662409664422, 1.8737321074415076, 1.9005829707957724, 1.273697702251281, 1.5319607053875417, 2.0239826307661066, 1.1892753162308587, 1.135120985576207, 1.3109896694544192, 1.777975100750232, 2.7449922410819534, 1.2668337544516535, 1.3755235203237135, 1.3110093758472932, 1.8381300679053476, 1.2950812337723803, 1.9633919154407518, 1.9640284470222187, 1.8364562350657896, 1.9213304557490205, 1.4791747460125497, 1.8841540438408126, 1.9381673267447435, 1.086971466166127, 2.786501994996158, 1.1558618265114593, 1.969669820380809, 1.789192638821842, 1.7315570483472038, 1.48989925558671, 2.1332927806624022, 1.9229692048686537, 1.9552421483409246, 2.0701496940183435, 1.8588360742379095, 1.1759409517489205, 1.8939356484296783, 1.429061400526693, 1.5697329328437626, 1.2833411486898407, 1.9793305655641622, 1.7388305176609655, 1.46958485144628, 1.3993938956778067, 1.2221252796178603, 1.9467463469007025, 1.4636889904534167, 1.2564760031606492, 1.2875543216819405, 1.3369938114557203, 1.1802973905275642, 2.005178494113807, 1.626107528618668, 1.4777538312923897, 1.8473363379478784, 1.1391572194427306, 2.1936507337351125, 1.9422360773092258, 1.873829446305002]|-1302.3856906905011783|      8.00000000|[31596, 4517, 7, 574]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
       8|[-1.1902061154518893, -1.161609094961641, -0.1185102503740023, -1.3059755211584045, -1.277724774646726, -0.0927911311212744, 1.2820153720488774, -0.8933545622363828, 1.368431957559245, -1.203961335163667, 0.0936568942655992, 1.203685771924119, 0.6153290831878944, 1.2972176777525872, -0.3099665238597914, 0.9836359877058845, 1.3737052436426556, 1.3958614892307946, 1.2557151528857715, 1.5088050096483125, 1.3092370694674713, 1.2972524851306462, 1.1139126000252086, 1.5904841933094516, 0.7243555485175657, 1.6623992465560165, 1.1003301487999617, 1.660323207959581, 1.0976091849341163, 0.9999216557228694, 1.3588755095462794, 2.164939318435073, 1.4521953871589013, 1.3398562473690938, 1.8707526869982924, 1.8718169988579407, 1.91115995749657, 1.7225540392529268, 1.526888043838552, 1.1669826815636335, 1.9559096094508157, 1.5651662409664422, 1.8737321074415076, 1.9005829707957724, 1.273697702251281, 1.5319607053875417, 2.0239826307661066, 1.1892753162308587, 1.135120985576207, 1.3109896694544192, 1.777975100750232, 2.7449922410819534, 1.2668337544516535, 1.3755235203237135, 1.3110093758472932, 1.8381300679053476, 1.2950812337723803, 1.9633919154407518, 1.9640284470222187, 1.8364562350657896, 1.9213304557490205, 1.4791747460125497, 1.8841540438408126, 1.9381673267447435, 1.086971466166127, 2.786501994996158, 1.1558618265114593, 1.969669820380809, 1.789192638821842, 1.7315570483472038, 1.48989925558671, 2.1332927806624022, 1.9229692048686537, 1.9552421483409246, 2.0701496940183435, 1.8588360742379095, 1.1759409517489205, 1.8939356484296783, 1.429061400526693, 1.5697329328437626, 1.2833411486898407, 1.9793305655641622, 1.7388305176609655, 1.46958485144628, 1.3993938956778067, 1.2221252796178603, 1.9467463469007025, 1.4636889904534167, 1.2564760031606492, 1.2875543216819405, 1.3369938114557203, 1.1802973905275642, 2.005178494113807, 1.626107528618668, 1.4777538312923897, 1.8473363379478784, 1.1391572194427306, 2.1936507337351125, 1.9422360773092258, 1.873829446305002]|-1302.3856906905011783|      4.00000000|[36111, 5161, 8, 656]                                                      |  | used quadratic model with 5159 points | iterate failure | actual_k=8
       9|[-1.0910565143379933, -1.05009656940661, -0.8699519308864944, -0.9693883775815045, -1.0890006540539046, -0.6235741499490722, 1.2809270352835245, -1.4283494135139385, 0.9213171747206623, -1.2121308571846727, 0.2814382730096446, 1.1907335076108432, 1.8595734838520637, 1.1357592908519623, -1.7139994452769431, 1.3119728501391508, 1.1012462000143235, 1.0707888967242571, 0.9275838086454591, 1.4048384734491375, 1.1855062732087787, 0.6595950650987082, 0.9685783122317392, 1.6021725150371275, 1.7945681291596864, 2.03849595079637, 1.366498970227154, 1.8017695719990745, 0.9309681056786144, 0.9550589080884959, 1.1140489991381477, 1.7954832982431037, 1.2802386010571614, 0.8655868414368775, 2.491925885580436, 1.866386488672785, 2.018869037144777, 1.8625998894496294, 1.4371000128956832, 1.100450953225418, 2.1039748502597426, 1.3037482014732058, 1.9631828749191098, 2.1297088024624578, 0.9486544177736307, 1.5033759170429302, 2.1569771897670322, 0.9810450912605952, 0.8497627841038486, 1.0927793008839275, 2.0615125281191635, 1.1830649127524875, 1.1244445206825298, 1.1672833910618734, 0.8475665484428365, 2.0494451858105895, 1.1575372846885759, 1.7070822371269245, 2.1319195221920055, 1.8681797303469931, 2.3023701684186504, 1.2640423228079558, 1.9183926389057033, 2.2739712142098565, 0.9308139448950224, 1.3813036868029056, 1.0660446054716028, 2.2024629460089566, 1.9638040892947357, 2.021707938945329, 1.2044809448899467, 1.9330331817519006, 2.0698548344528684, 2.2046873084912297, 2.1392568079685836, 2.2770419372459187, 0.8429278822410876, 2.122300791354971, 1.1548730357600276, 1.3096161352657982, 0.817104456727904, 2.0057680907652746, 1.732137011619189, 1.5152196631126615, 1.1167220715222101, 0.944925960434239, 1.8691088720089675, 1.3924143436412306, 0.7858917819672322, 1.1159095864028004, 1.1342457174689073, 1.1377397008351202, 1.9829912835904184, 1.73291208577489, 1.4318198009485406, 2.1074583516772813, 1.013778540368697, 1.7033806578750976, 2.0956032394176427, 2.2717425267009563]|-1828.2087863736121562|      8.00000000|[40624, 5807, 9, 738]                                                      |  | used quadratic model with 5159 points | iterate success | actual_k=8
      10|[-1.0910565143379933, -1.05009656940661, -0.8699519308864944, -0.9693883775815045, -1.0890006540539046, -0.6235741499490722, 1.2809270352835245, -1.4283494135139385, 0.9213171747206623, -1.2121308571846727, 0.2814382730096446, 1.1907335076108432, 1.8595734838520637, 1.1357592908519623, -1.7139994452769431, 1.3119728501391508, 1.1012462000143235, 1.0707888967242571, 0.9275838086454591, 1.4048384734491375, 1.1855062732087787, 0.6595950650987082, 0.9685783122317392, 1.6021725150371275, 1.7945681291596864, 2.03849595079637, 1.366498970227154, 1.8017695719990745, 0.9309681056786144, 0.9550589080884959, 1.1140489991381477, 1.7954832982431037, 1.2802386010571614, 0.8655868414368775, 2.491925885580436, 1.866386488672785, 2.018869037144777, 1.8625998894496294, 1.4371000128956832, 1.100450953225418, 2.1039748502597426, 1.3037482014732058, 1.9631828749191098, 2.1297088024624578, 0.9486544177736307, 1.5033759170429302, 2.1569771897670322, 0.9810450912605952, 0.8497627841038486, 1.0927793008839275, 2.0615125281191635, 1.1830649127524875, 1.1244445206825298, 1.1672833910618734, 0.8475665484428365, 2.0494451858105895, 1.1575372846885759, 1.7070822371269245, 2.1319195221920055, 1.8681797303469931, 2.3023701684186504, 1.2640423228079558, 1.9183926389057033, 2.2739712142098565, 0.9308139448950224, 1.3813036868029056, 1.0660446054716028, 2.2024629460089566, 1.9638040892947357, 2.021707938945329, 1.2044809448899467, 1.9330331817519006, 2.0698548344528684, 2.2046873084912297, 2.1392568079685836, 2.2770419372459187, 0.8429278822410876, 2.122300791354971, 1.1548730357600276, 1.3096161352657982, 0.817104456727904, 2.0057680907652746, 1.732137011619189, 1.5152196631126615, 1.1167220715222101, 0.944925960434239, 1.8691088720089675, 1.3924143436412306, 0.7858917819672322, 1.1159095864028004, 1.1342457174689073, 1.1377397008351202, 1.9829912835904184, 1.73291208577489, 1.4318198009485406, 2.1074583516772813, 1.013778540368697, 1.7033806578750976, 2.0956032394176427, 2.2717425267009563]|-1828.2087863736121562|      4.00000000|[45137, 6453, 10, 820]                                                     |  | used quadratic model with 5159 points | iterate failure | actual_k=8
      11|[-1.0910565143379933, -1.05009656940661, -0.8699519308864944, -0.9693883775815045, -1.0890006540539046, -0.6235741499490722, 1.2809270352835245, -1.4283494135139385, 0.9213171747206623, -1.2121308571846727, 0.2814382730096446, 1.1907335076108432, 1.8595734838520637, 1.1357592908519623, -1.7139994452769431, 1.3119728501391508, 1.1012462000143235, 1.0707888967242571, 0.9275838086454591, 1.4048384734491375, 1.1855062732087787, 0.6595950650987082, 0.9685783122317392, 1.6021725150371275, 1.7945681291596864, 2.03849595079637, 1.366498970227154, 1.8017695719990745, 0.9309681056786144, 0.9550589080884959, 1.1140489991381477, 1.7954832982431037, 1.2802386010571614, 0.8655868414368775, 2.491925885580436, 1.866386488672785, 2.018869037144777, 1.8625998894496294, 1.4371000128956832, 1.100450953225418, 2.1039748502597426, 1.3037482014732058, 1.9631828749191098, 2.1297088024624578, 0.9486544177736307, 1.5033759170429302, 2.1569771897670322, 0.9810450912605952, 0.8497627841038486, 1.0927793008839275, 2.0615125281191635, 1.1830649127524875, 1.1244445206825298, 1.1672833910618734, 0.8475665484428365, 2.0494451858105895, 1.1575372846885759, 1.7070822371269245, 2.1319195221920055, 1.8681797303469931, 2.3023701684186504, 1.2640423228079558, 1.9183926389057033, 2.2739712142098565, 0.9308139448950224, 1.3813036868029056, 1.0660446054716028, 2.2024629460089566, 1.9638040892947357, 2.021707938945329, 1.2044809448899467, 1.9330331817519006, 2.0698548344528684, 2.2046873084912297, 2.1392568079685836, 2.2770419372459187, 0.8429278822410876, 2.122300791354971, 1.1548730357600276, 1.3096161352657982, 0.817104456727904, 2.0057680907652746, 1.732137011619189, 1.5152196631126615, 1.1167220715222101, 0.944925960434239, 1.8691088720089675, 1.3924143436412306, 0.7858917819672322, 1.1159095864028004, 1.1342457174689073, 1.1377397008351202, 1.9829912835904184, 1.73291208577489, 1.4318198009485406, 2.1074583516772813, 1.013778540368697, 1.7033806578750976, 2.0956032394176427, 2.2717425267009563]|-1828.2087863736121562|      2.00000000|[49652, 7097, 11, 902]                                                     |  | used quadratic model with 5159 points | iterate failure | actual_k=8
